,Olig,astrocytes,cellType,eNeuron,endo_mural,iNeuron,microglia
0,0.031283280812203884,0.15616631582379342,0.0005490056501002982,0.016639784909784794,0.4305012792348862,0.0030921549303457143,0.0425473116338253
1,0.6287923365831375,0.8523744821548462,0.06078521069139242,0.15096831396222116,1.3805301189422607,0.4285857751965523,0.537912979722023
2,0.43269201219081876,1.3252615332603455,0.01549895373173058,0.23816316425800324,0.9062312960624694,0.21894140616059304,0.5085684418678283
3,0.17794929668307305,1.1816696107387543,0.05065284948796034,0.2257138930261135,0.7435675084590911,0.5019935369491577,0.4654967933893204
7,0.4016615316271782,0.49672271907329557,0.03489876817911863,0.7616005510091781,1.2230307281017303,0.28716925978660585,0.5581167131662369
8,0.7540703445672989,1.3106732845306397,0.10053753443062305,1.1992192029953004,2.3365842938423156,0.751313328742981,1.2302634477615357
9,1.1865318179130555,1.3403216242790221,0.1758454144001007,1.7661028742790221,2.55384361743927,1.0025404512882232,1.5414766550064087
10,1.1060869216918945,1.921905082464218,0.2951761484146118,2.8514066338539124,3.3531736016273497,1.6481993675231934,2.045258665084839
14,1.4691714823246003,2.0135592937469484,0.26757206618785856,3.230335736274719,3.570038676261902,1.4467826962471009,2.6219099044799803
15,1.069139963388443,1.1990145683288573,0.13752983510494232,2.00294291973114,2.8269188523292543,0.9506792366504669,1.7827147543430328
16,1.4124331951141358,2.0894946217536927,0.2741502791643143,3.1390866875648498,3.792436897754669,1.1353419721126556,2.012869656085968
17,1.1843094766139983,1.772734797000885,0.24306071400642396,3.1783478975296022,3.0795978546142577,1.0257918953895568,2.018951141834259
21,1.4403084099292756,1.7734848022460938,0.2496288888156414,3.1200979113578797,3.5307491183280946,0.8037888586521149,2.204578423500061
22,1.3018892109394073,1.6280874192714692,0.26376429200172424,3.379242706298828,3.92982223033905,1.2547487139701843,2.462891495227814
23,1.4696998119354248,1.4919132471084595,0.2646446362137794,2.780578684806824,3.4660254597663878,1.3009063243865966,2.0973862290382383
24,1.0021408200263977,0.907664230465889,0.2217537619173527,3.0223548650741576,2.5217009782791138,0.9262073159217834,1.4452772200107575
28,1.2345173716545106,1.815360188484192,0.1253766044974327,2.1238173127174376,2.458895039558411,0.86481414437294,1.484114307165146
29,1.537007611989975,1.743451976776123,0.27772306501865385,3.0207679986953737,3.6037066698074343,1.1277831852436067,2.1460050344467163
30,1.89266694188118,1.9723672032356263,0.35045651644468306,4.712640333175659,4.365675902366638,1.4206695258617401,2.406890106201172
31,0.18067219704389573,0.2436033420264721,0.12661405503749848,1.176067739725113,1.355368548631668,0.23037514761090278,0.3814843401312828
35,1.1613431334495545,1.2201103508472442,0.23049009144306182,2.7094072818756105,3.0256000399589538,1.0075129866600037,1.45425226688385
36,1.4283743441104888,1.8916937947273254,0.2791067734360695,4.196659231185913,4.145185208320617,1.125537598133087,2.2117154002189636
37,1.0264672875404357,1.584081095457077,0.2327143967151642,3.530209493637085,3.0088438987731934,0.8930392146110535,1.8661343276500701
38,0.8729107081890106,2.6290414452552797,0.2770748272538185,3.2632488131523134,2.197132635116577,0.8507763892412186,1.3556767046451568
42,1.06975057721138,1.7165955305099487,0.20939085260033607,2.8672555923461913,2.5183786273002626,0.855557170510292,1.6576308965682984
43,1.279522067308426,1.4618111670017242,0.15607057586312295,2.624904191493988,3.024908351898193,1.2531384110450745,1.8218441307544708
44,0.9812228173017502,1.4785636603832244,0.19324728697538376,3.0698414206504823,2.4274943590164186,0.7986016184091568,1.4479764938354491
45,0.33429697453975676,0.7600858569145202,0.0613069124519825,2.2461259961128235,1.3369470238685608,0.5789875149726867,0.8730119496583939
49,1.2214512169361114,1.563817298412323,0.20050232335925103,2.9140772461891173,3.117310655117035,1.5607390403747559,1.9378531217575072
50,1.2904140055179596,1.371962833404541,0.1815311536192894,2.4192232489585876,2.91274071931839,1.373808705806732,1.8744435489177704
51,2.399448037147522,2.271057832241058,0.4660120651125908,4.657131910324097,4.756861758232117,1.7583515763282775,2.239023280143738
52,1.024465274810791,1.8472100615501403,0.35829840898513793,3.5728741765022276,2.2301873564720154,1.863789337873459,1.2545408606529236
56,1.2758790493011474,1.353599625825882,0.19562111273407937,3.0818115353584288,3.1070494771003725,1.2098921179771422,1.4218338310718537
57,1.5985774517059326,2.213897371292114,0.3453436106443405,3.905834698677063,3.7352064847946167,1.6309760630130767,2.1468724250793456
58,1.6312901735305787,2.3148096561431886,0.4668952524662018,3.8941019058227537,3.4829532146453857,1.3564398169517518,1.7753943741321563
59,0.7535388469696045,1.0728347539901733,0.16780673414468766,3.3594101667404175,1.9022788882255555,1.4779806196689607,0.9991387754678727
63,0.7612605720758439,0.7646857231855393,0.12157524228096009,2.192145848274231,1.9469945669174193,0.550117576122284,0.9227851897478103
64,2.2850221037864684,2.920527160167694,0.4240155041217804,5.837026238441467,4.849499773979187,2.0334726214408874,2.845463752746582
65,1.3554836511611938,1.8319504976272583,0.2668221414089203,3.9876920700073244,3.0901589512825014,1.2616277575492858,1.4133679926395417
66,1.1697867453098296,1.4299155235290528,0.33929023444652556,4.006912159919739,1.9590780019760132,1.5694364607334137,1.3276232063770295
70,2.9187010765075683,1.9976313889026642,0.3654206946492195,4.57929220199585,4.15414834022522,1.3257026612758636,2.5142454743385314
71,1.0013258278369903,0.9735858023166657,0.1552748538553715,2.376406800746918,3.0053107500076295,0.6704845249652862,1.0630729258060456
72,3.0683061242103578,2.655029058456421,0.3703426420688629,4.605086994171143,3.5529040575027464,1.5824844419956208,2.0253236055374146
73,0.5439040243625641,1.0448309361934662,0.1832599088549614,1.3733701229095459,1.289948433637619,1.275963580608368,0.9973339468240738
77,1.209676492214203,1.4747768998146058,0.27044000327587125,3.1384368181228637,3.215713381767273,1.3718500077724456,1.6847378253936767
78,1.4651347935199737,1.5236949384212495,0.22717262133955957,3.4913970828056335,3.9170951008796693,1.3191275894641876,2.1771964550018312
79,1.821278703212738,1.4908385932445527,0.25457352995872495,4.529752016067505,3.779461884498596,1.3776226937770844,2.0297854423522947
80,1.1316057205200196,1.6882317066192627,0.24919000267982483,3.309770941734314,2.4680549621582033,0.7690751999616623,1.2822701334953308
81,0.6691158980131149,0.44951568096876143,0.05621459987014532,1.1623768091201783,1.1954931735992431,0.3910310596227646,0.6994565427303314
82,0.29684228748083114,0.34988088756799696,0.06572762168943883,1.236373519897461,0.5488769084215164,0.1763604961335659,0.5241409748792648
83,0.2928069069981575,0.6286861211061477,0.08230419494211674,1.4742384433746338,0.6484083712100983,0.26816978454589846,0.4284595847129822
84,1.9582602679729462,1.9249719500541687,0.18451026529073716,3.1357431411743164,2.9239453434944154,1.3028609871864318,2.0225491642951967
85,2.058355379104614,2.2095867395401,0.22934727892279624,3.6126482605934145,4.350810146331787,1.6489842534065247,2.2901811718940737
86,1.9668596506118774,2.0163193702697755,0.17910741418600082,4.1603052616119385,3.954158902168274,1.0819022715091706,2.143874764442444
87,2.012653124332428,2.648312520980835,0.3300600633025169,4.068891453742981,4.375659060478211,1.3256786048412323,2.3813528418540955
88,1.1456319332122802,1.683221346139908,0.20688965246081353,2.8748693585395815,3.1224388241767884,1.176895445585251,1.8316428303718566
89,2.9237931966781616,1.6670629680156708,0.34945540875196457,3.4930774092674257,3.587240767478943,1.5262760162353515,2.3769394755363464
90,0.7112309217453003,0.7526696771383286,0.22720576375722887,2.385821533203125,1.546959674358368,0.3849993497133255,1.0607552349567413
91,2.1105073571205137,0.31427705436944964,0.03840324711054564,0.9335297495126724,0.8317579478025436,0.3634358420968056,0.6108344376087189
92,1.523262184858322,1.0936617076396942,0.32866735458374025,2.7090218901634215,2.6122624397277834,1.1301050245761872,1.7566204011440276
93,1.4418511152267457,2.5510530710220336,0.27070891112089157,4.005800437927246,3.5437837481498717,0.9773103266954422,2.1512475848197936
94,1.8674060344696044,1.662408846616745,0.3140574738383293,2.8058552742004395,3.2655216097831725,1.300911271572113,1.7466125249862672
95,2.3118948698043824,1.8255192995071412,0.22329222783446312,3.3421281576156616,3.6506591916084288,1.255512011051178,2.170806276798248
96,1.2775606751441955,1.4593843698501587,0.16954766362905502,2.8402213931083677,3.307673716545105,0.9057792067527771,1.8007051587104796
97,0.8919571578502655,1.5813395977020264,0.21767143681645393,2.864674425125122,2.3702713012695313,0.8299111604690552,1.119722980260849
101,1.3371580064296722,1.0295780181884766,0.1615180179476738,1.2616717040538787,2.923967492580414,0.6762898087501525,0.986366531252861
102,3.6747078776359556,1.8216582179069518,0.2972512647509575,3.1118204236030578,4.019529509544372,1.3792936027050018,2.142479145526886
