,01 IT-ET Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,07 CTX-MGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
319,0.000138305380824022,0.44148370027542116,0.8142286270856858,0.004663603543303907,0.00025615002086851744,0.0011629415734205396,3.6777093410491943,0.0003762608059332706,0.0010264407086651773,0.0004335438585258089,0.0002445738464302849,0.0003344377284520306,1.4145382702350617,0.006934297061525286,0.0016759367776103319,1.5270287275314331,1.2201546907424927
320,0.0002313709766895045,0.006256388104520738,2.3465759634971617,0.003133069118484855,0.000328196281043347,0.002356742334086448,3.5503154516220095,0.00035035733599215747,0.0006516290421131999,0.00039269831031560896,0.00020913757325615733,0.00042806941200979054,0.7559649735689163,0.007420488144271076,0.001359247218351811,2.3738898277282714,0.0032128756050951784
321,0.0010472132125869393,4.077842807769775,1.0627177894115447,0.020809877663850784,0.0009801003616303205,0.0025239302776753902,1.2096311211586,0.000884526688605547,0.007261873502284288,0.0016546117200050504,0.0011061671481002123,0.00107707959250547,0.001661957980832085,1.381957119703293,0.060422380641102794,0.001308683812385425,0.0009197376784868538
322,0.0006328812392894179,8.293792915344238,0.0023978450684808196,0.002660157473292202,0.0002788568614050746,0.0010272543993778526,0.9187252759933472,0.0003471692660241388,0.0013869517832063138,0.331929475069046,0.0007655523426365108,0.00021148712985450402,0.03494495619088411,0.0021951371687464415,0.0002772263556835242,0.005809237831272185,0.0039085839292965835
323,6.839953239250463e-05,0.0010216402530204506,0.22722364217042923,0.0009492448938544839,0.00010292625447618776,0.000240454819140723,1.2797710180282593,0.00011726115226338152,0.00029295914864633236,0.0001807632732379716,0.00011771362696890719,0.00012907548880320975,0.23839489743113518,0.00756741538643837,0.4278156355023384,2.2003837704658507,0.0014477743883617223
324,1.6076666815934006e-05,0.0006973956595174969,0.019296454079449177,0.9077206075191497,7.89459554653149e-06,0.00017409634310752156,0.0030180548434145748,1.1158674396938295e-05,2.798418909151224e-05,9.989553336708924e-06,1.0519884608584108e-05,1.2583352008732617e-05,0.00028246733272681014,0.0004880653214058839,7.709504861850292e-05,9.181019922834822e-05,7.586763022118249e-05
325,0.0021859509171918033,2.32277489900589,9.03831019968493e-05,0.00044491179287433626,0.0006827584264101461,0.00017602751904632896,0.007153592142276466,0.00034660592064028606,0.00038286941562546415,0.002463783882558346,0.0017607829242479057,0.0018691501405555756,0.4913107335567474,0.5199526250362396,0.001495737419463694,4.568663930892944,0.0032226138748228553
326,0.0002119637116265949,0.0006998887809459121,3.435869073867798,0.05921418834477663,0.0008405770786339417,0.00133501939708367,0.007629020721651614,0.0017175154061987996,0.001027152716415003,0.00036282381624914707,0.0006676279444945976,0.006178038055077195,0.14427465423941613,0.0023861184134148063,0.0018516786629334094,0.00926162195391953,0.00029779200558550657
327,0.00033139405568363147,1.2853792190551758,6.416659525712022e-05,0.0001298521223361604,5.6502934785385155e-05,5.837302214786179e-05,0.004818267282098532,4.994432965759188e-05,6.003888120176271e-05,0.0008831928455037997,0.0002954556533950381,5.060670009697788e-05,0.006667326577007771,0.00013512908699340188,0.00011989575396000874,9.68519987509353e-05,0.0001147529164882144
328,0.0005235247663222253,0.0001286392413021531,0.000117975948160165,0.00048238808230962606,0.00038531422324012966,0.00019000549873453567,0.0007330150547204539,0.00022175981794134714,0.00010827072692336515,0.00020589292398653924,0.0002751692169113085,0.0014968369214329869,0.0007107104640454054,0.00022670646794722415,0.000721092164167203,6.378015685081482,0.0020722181769087912
329,0.0005083645519334823,0.004160708212293684,2.7758901119232178,0.0019506985205225648,0.0006019753724103794,0.003851216251496226,0.008814091002568603,0.00040856621344573794,0.0003457350787357427,0.0005131271056598053,0.0005117659165989609,0.0006243739480851218,4.967171168327331,0.005505367554724217,0.002591077797114849,0.0009796888130949811,0.000741023276350461
330,0.00024266669424832799,0.007051409175619483,4.7951804299373185e-05,0.00026913407928077506,0.00016019053073250688,5.136266809131485e-05,0.0018084959185216576,7.578910554002505e-05,9.877170014078729e-05,0.00023198956259875558,0.00025453624839428813,0.00016760589278419502,1.1559241533279419,0.9567308008670807,0.0005271036032354459,1.96209397315979,0.0006278011365793646
331,0.0004192670894553885,0.004605953837744892,0.9387055099010467,0.016243474278599023,0.0003333419503178448,0.0031680077663622797,0.03147343508899212,0.0004675704927649349,0.0005258100631181152,0.0004965355677995831,0.0003328749764477834,0.0003212714393157512,2.828531765937805,0.01017705537378788,0.000549140217481181,0.0007802061038091779,1.7496381282806397
332,2.2918237573321675e-05,0.00018732179669314064,5.986408468743321e-05,5.96809302805923e-05,2.8202795692777727e-05,2.1289475716912422e-05,0.00042369109287392347,2.6051366603496717e-05,2.252266858704388e-05,3.528781726345187e-05,1.813243152355426e-05,2.441156011627754e-05,0.01071156351827085,0.000940051834913902,0.0009000400401419029,2.0864771723747255,0.00031714935903437436
333,7.771165801386815e-05,8.950134615588467e-05,6.0241911342018284e-05,0.0001894768764032051,0.00010746404659585096,7.502693733840715e-05,0.0011462392052635551,7.311835870495998e-05,7.282533479155973e-05,7.385586723103189e-05,0.00012276826309971512,0.00016587373684160412,2.252928614616394,0.0004570794946630486,0.0005508500529685989,2.7800910234451295,0.0006520746188471094
334,9.546879555273337e-05,0.00051803556852974,0.0002593480487121269,0.00029425335960695523,0.00023157365067163484,0.00021943987449049018,0.0011186157178599387,0.00019036727971979416,7.335070331464522e-05,0.00015804496797500178,0.00016687754541635513,0.0004334469398600049,0.12563632056117058,0.00021901922809774987,0.0004075340650160797,3.017402470111847,0.0005788541515357792
335,0.0003408210293855519,0.00826347996480763,2.6734297394752504,0.00021631420822814109,0.000108993902176735,0.0007498579565435648,0.002181995753198862,0.00015319119775085712,0.00013453319697873667,0.00022580186923732982,0.00020135988233960234,8.651433672639542e-05,0.00431439271196723,0.0006205315381521359,0.00034687728766584773,0.05725278165191412,0.00018074250765494072
336,0.0009399689704878256,0.9682842820882798,9.873029812297318e-05,0.0006320007785689086,0.00028014109848299994,0.00015223801601678134,0.005090326722711325,0.0003097295964835212,0.00029913611651863906,0.002097438741475344,0.0007459769782144578,0.0005420121742645279,3.4303029656410216,0.0011312259128317239,0.0006966023036511616,4.010143733024597,0.001941667462233454
337,0.000726134705473669,2.3463714718818665,0.24209117665886878,0.0037901701522059738,0.00043546484521357344,0.0011154823529068382,1.244867706298828,0.00046764257131144405,0.002131902996916324,0.001354790764162317,0.0005389256140915677,0.00037632489838870244,3.311500632762909,0.008586496254429222,0.00033207986998604614,0.0006471118598710745,0.0011468133656308056
338,0.0004900517364148983,0.5531016886234283,1.250316560268402,0.14240992292761803,0.0006959669670322911,0.009628709498792886,1.804398113489151,0.0006100804777815938,0.0013285493187140673,0.005748609662987292,0.0006411979993572459,0.004021063470281661,0.13108999356627465,1.919185072183609,0.07907451875507832,0.0018145343929063529,0.13527058959007263
339,0.00025360766303492713,0.4415170416235924,2.8145732641220094,0.004382534977048635,0.0003546290958183818,0.003280567633919418,4.000075685977936,0.0006590782839339226,0.0017907908710185438,0.0005948172154603527,0.0007460461871232838,0.0005279742297716439,0.45021903067827224,0.5251321911811828,1.412629395723343,0.002282453526277095,0.001029522274620831
340,0.004484607302583754,0.0005504861386725679,0.0002596536243800074,0.006265104794874787,0.0660965047776699,0.0005501979525433853,0.00228053325554356,0.0026279981597326697,0.0008104528271360323,0.0023769216728396713,0.01011086800135672,0.011648098519071937,0.0027941764215938746,0.0016340615635272117,2.0836138486862184,10.634329175949096,0.27331037223339083
341,0.00016226937223109416,0.0013820694875903428,0.0011020342528354377,0.0025326411123387516,8.584628303651698e-05,0.00017019780352711678,0.13683291301131248,8.198025861929637e-05,0.00018751549796434123,9.931878994393629e-05,0.00020670655576395804,0.00012550507308333182,0.017547715175896882,0.0008680743107106536,0.0030860395170748236,0.5261599808931351,0.0019068717723712326
348,0.01445263489149511,0.00120451450929977,0.0007933190820040182,0.019513344671577216,0.05559142753481865,0.0019190470804460347,0.035392637178301815,0.008154628239572049,0.011702760634943844,0.003692255343776196,0.012170660635456444,0.02488158140331507,0.00210927645675838,0.001889832626329735,2.982741057872772,14.068978404998779,0.013812674535438418
349,5.572239533648826e-05,0.00017471796090831048,8.387035013583955e-05,0.00020466713758651167,0.00011923979982384482,4.550546436803416e-05,0.0011679736198857427,0.000110954777119332,4.551713300315897e-05,0.00012807789025828242,6.161124765640125e-05,0.000230593144078739,0.009275443060323596,0.0002195645429310389,1.1336671710014343,1.2840967714786529,0.00027215083537157625
350,0.0011009248672053217,2.508440351486206,1.9779763281345368,0.016222276352345945,0.0008363999571884051,0.004496339894831181,3.1028788447380067,0.0010786224156618118,0.0025179792544804515,0.002133020490873605,0.001302713033510372,0.0015358098200522364,1.2135680854320525,0.06307533532381057,0.00224482249468565,0.000912844217964448,0.0030467033153399824
351,0.0010796092334203423,0.006518470821902156,7.21441764831543,0.013918673852458596,0.00092045838246122,0.013163851853460074,2.7968516111373902,0.0012806558806914836,0.00229297555051744,0.0017066018714103847,0.0007205689733382314,0.001842873205896467,0.8730806916952133,0.010917971841990948,0.003049847297370434,0.0012088158866390586,0.0036549089127220213
352,0.0004701589816249907,0.0007671611645491794,0.19466630592942238,0.008393866755068303,0.0007646654674317687,0.01482378845103085,0.010676667140796781,0.0014340865425765514,0.002050993195734918,0.0006482684198999778,0.0007785366527969017,0.0012589158082846551,4.742732810974121,0.0030027715023607016,0.004312930069863797,2.286173677444458,0.002824487874750048
353,0.0003095923166256398,1.6083412289619445,0.00011423909891163931,0.00022017292430973612,0.00033859722461784266,8.41247689095326e-05,0.005991326156072319,0.00022822489627287722,0.0001889421124360524,0.0019530305522494017,0.0004690657544415444,0.00016901246199267918,0.035992824099957944,0.1374767877161503,0.0015259315026924015,0.0002324913933989592,0.0008940378116676584
354,0.00018487766501493753,0.0014186465996317565,0.4329396739602089,0.394436240196228,0.000191044551320374,0.001197904720902443,0.029578626900911332,9.226214606314898e-05,0.0007202808745205403,0.0002877135499147699,0.00024818564779707233,0.00017370720524922945,0.000734232910326682,0.0015751961269415916,0.003903429536148906,0.11995878107845784,0.541809830069542
355,0.00030354074842762205,0.0007001094374572859,0.0004042211978230626,0.29557385444641116,0.0004940559912938625,0.00037085625663166864,0.011000248230993747,0.0003084991782088764,0.0003514649404678494,0.00025212324399035427,0.00035182255669496953,0.0007719072076724842,0.21327270492911338,1.755173921585083,0.0008574534498620778,2.6012335896492003,0.0007471074553905055
356,0.00024137688815244475,0.016515809576958418,2.3790643572807313,0.641947191953659,0.0002465025892888662,0.0072140426374971865,0.26252922862768174,0.0003772947718971409,0.0010176355310250074,0.0009157824097201228,0.000815141762723215,0.00033488007611595096,0.00208744399715215,0.00366970740724355,0.0004585036702337675,0.0005454866390209645,0.00047631746565457433
357,1.8046727291221032e-05,7.320162221731152e-05,4.543392569757998e-05,8.939501531131101e-05,2.7731833051802825e-05,4.493416399782291e-05,0.0006622562796110287,3.070675093113096e-05,1.746890420690761e-05,1.616794606889016e-05,2.4606802344351312e-05,2.6767488452605904e-05,3.3406760931015014,0.0004621378509909846,0.00018063555980916136,0.00012885332907899282,0.00012163413157395554
358,0.00032193521183216945,0.19973308145999907,0.9163391619920731,0.00785138546489179,0.00040938931633718314,0.30265083312988283,0.009091836214065552,0.0011094936868175863,0.0005304897902533413,0.0009465634560910986,0.00031619358487660064,0.0006994750496232882,4.416179609298706,0.0047954028937965635,0.0004845713294344023,0.00035023724631173537,0.0005675090564182028
360,0.00010103629210789224,0.0002265658535179682,0.0001975502549612429,9.87148054264253e-05,0.00032843779190443455,5.0271287364012096e-05,0.000717736963997595,7.536844386777375e-05,7.402566261589527e-05,0.0001423198380507529,6.714510345773306e-05,0.00016050119520514273,0.003315490740351379,0.00014754719741176813,0.00032238734274869785,5.308377265930176,0.000845798771479167
361,3.820221918431344e-05,0.00014033735569682904,7.254831834870857e-05,0.0002653137460583821,4.8083504225360236e-05,7.85652366175782e-05,0.0009360686352010818,3.265495870437007e-05,3.588399194995873e-05,5.081415565655334e-05,4.593700832629111e-05,3.978725326305721e-05,4.892267322540283,0.0016502308775670827,0.0003343173026223667,0.00013037798998993821,0.0004985526378732174
364,0.0001153169447206892,0.011029559466987849,1.6559382736682893,0.0012862175295595079,0.00018070349469780924,0.0027939371182583274,0.04460555035620928,0.0013383480196353047,0.3002116814255714,0.0002408089581876993,0.0004033592194900848,0.00036574918776750566,0.008402481442317367,0.0075793538475409155,0.0007184822286944836,0.0015572276955936105,0.0001578564952069428
366,0.0002599577943328768,0.023910000454634428,0.8262094408273697,0.026715941727161407,0.0003845841929432936,0.07763296328485013,0.016091949120163918,0.0014555405534338209,0.0024425262701697646,0.00021617496895487423,0.00034903654159279546,0.00030631004774477337,0.052732704952359204,0.006195531599223614,0.00023927489746711217,0.00019847063085762784,0.0007984678668435663
367,0.000976850520237349,0.014770726766437292,2.3493579626083374,0.0014072693127673119,0.0008212674147216603,0.019851395953446628,0.04749220833182335,0.0007900100987171754,0.002824446570593864,0.0008003691997146234,0.0024866373161785303,0.0014454712334554642,0.4010156273841858,0.0012430087197571995,0.001032502535963431,5.291217827796936,0.003815827169455588
368,3.450181229709415e-05,0.0001785374406608753,3.5158809077984186e-05,0.00016527845873497428,4.574781032715691e-05,5.5502846043964384e-05,0.0014118691789917648,3.679139372252394e-05,2.303971614310285e-05,4.0190983418142424e-05,2.9139385787857464e-05,5.774258825113066e-05,3.1968434929847716,0.0012640132510568947,0.0003031371321412735,9.829192567849532e-05,9.822192405408715e-05
369,8.950769260991366e-05,1.2745878577232361,0.015623469417914749,0.733649006485939,7.65796303312527e-05,0.00028011640388285746,0.02120037963613868,0.0001061993887560675,0.00015602067069266922,0.00015776189175085165,5.495833956956631e-05,8.040037027967628e-05,0.05714231599122286,0.002334660803899169,0.0008959444239735603,0.022792508732527493,0.0036664798157289625
370,0.0012811391730792822,1.7983822166919707,3.3395481944084167,0.09941446259617806,0.0008460382581688463,0.002753327623941004,1.0857763886451721,0.0011202579364180565,0.002077457099221647,0.0020198245299980046,0.0017788028169889003,0.0007217362290248275,0.0037471655872650445,0.04235456082969904,0.06180176082998515,0.03055855389684439,0.006725011044181883
371,0.000806974689476192,2.3771642684936523,1.9552428364753722,0.01663322327658534,0.0009230876079527661,0.0039013662259094416,3.024277698993683,0.0009036308038048446,0.0017378324700985104,0.002272753231227398,0.0011747708544135095,0.0007889589323895052,1.2997407913208008,0.00603011860512197,0.004835076862946153,1.4626594543457032,0.09118417352437973
373,0.0001923665389767848,0.0013363779173232615,1.2458193182945252,0.0033745537162758413,0.00046597335458500313,0.0014473506656941027,1.1533855617046356,0.00041693568782648073,0.0005844613915542141,0.0003268544111051597,0.0003399659908609465,0.00043548371322685856,0.8548560112714767,0.0026927543221972883,0.0013101579621434213,4.258215069770813,0.005592695693485439
374,0.000160695101658348,0.002140323561616242,2.2143272757530212,0.0025586818344891073,0.0003019400537596084,0.0007449264638125897,1.8270723879337312,0.0005339394614566117,0.00044142597616882997,0.0003970659337937832,0.0002873196470318362,0.0007486684218747542,0.012862992240116,0.013375738775357604,0.0018160427105613052,0.9584845662117004,0.0010949857300147415
375,8.422240825893825e-05,0.0011025126848835498,7.432112324750051e-05,0.0004892782220849768,5.912341694056522e-05,0.00011500719483592547,0.005102100293152035,4.056067136843922e-05,8.29397173220059e-05,8.582799491705373e-05,5.8520374659565276e-05,5.870203931408469e-05,2.4426461100578307,0.0012625843926798552,0.00024969166624941866,0.00021520206646528096,0.00016379522712668405
376,0.0010499578609596937,0.01187667022459209,0.861788547039032,0.021460554283112287,0.001561801158823073,0.0015495453553739935,0.4243300259113312,0.0022496240795589983,0.005052408995106816,0.0018784779065754266,0.0018411686178296804,0.002618009247817099,0.6412640362977982,0.003971685841679573,3.5745130300521852,3.7728809475898744,0.04551873430609703
377,0.0016491321730427444,0.0019570622360333806,0.004256660887040198,0.003798089071642608,0.0019881505519151687,0.001577902724966407,0.6255929201841355,0.0013314921176061033,0.002629661455284804,0.0014773119997698813,0.001712483778828755,0.0030189545126631857,2.698396599292755,0.00519766709767282,12.522893142700195,0.8874546319246293,0.007246652920730412
378,0.002155482128728181,0.1292402945458889,2.2051377415657045,0.0669311098754406,0.0012670938682276755,0.050782140158116815,0.11835492476820945,0.06685231775045394,0.011616178415715694,0.001605269341962412,0.0009929511870723218,0.02152647515758872,5.781341147422791,0.0067545717349275945,0.0032803284586407242,0.05778915621340275,0.0016098915890324862
379,2.3634817625861616e-05,0.0007825356937246397,0.012529566604644061,0.00014461538448813372,4.58965929283295e-05,4.4350820826366546e-05,0.2730383098125458,1.4524893276757212e-05,0.00014024193151271903,2.5460836786805886e-05,1.9019610226678198e-05,3.27572086462169e-05,0.001048002328025177,0.0007486669288482517,0.0002817704502376728,0.9968892604112625,0.00031993501615943385
380,0.0003724454538314603,0.0018477036384865642,6.5735403299331665,0.010291511379182338,0.0014800594246480614,0.0021980713005177676,2.2148224234580995,0.0009439226792892441,0.0014107347698882223,0.0003787788053159602,0.00040457195282215256,0.0008653512137243524,0.07323684878647328,0.01240098481066525,0.04119336977601051,0.000548361404798925,0.0013073844893369824
381,0.0007024012942565605,0.012501433212310075,5.546645712852478,0.02858705082908273,0.0011971074854955077,0.006071989890187979,4.294922280311584,0.001417492493055761,0.0018478006357327105,0.0012251804291736335,0.0009206427959725261,0.0015108369057998062,0.4235705465078354,0.013604096975177527,0.015543726133182644,1.5315468668937684,0.3975556030869484
382,0.00083430235972628,0.020935341157019137,7.2598260879516605,0.005711460206657648,0.0006902714754687623,0.006594830635003746,3.7841948509216308,0.0011543182015884667,0.0019168032566085457,0.0007907810475444422,0.0005381654220400379,0.0007115862012142315,0.5719339102506638,0.20021962523460388,0.00810527433641255,0.0013076652423478663,1.240901619195938
383,0.003182221355382353,4.457449007034302,1.1636262476444243,0.02807556223124266,0.0014544305857270956,0.00943473489023745,4.138953495025635,0.0018738066253717988,0.011510346224531532,0.0043323556659743195,0.00219376883469522,0.0020639457972720264,3.8303406834602356,0.4538504794239998,0.032458399049937726,0.016771680489182473,0.00782212233170867
384,0.0053625802742317315,8.012786531448365,0.0001268781277758535,0.0014211300353053958,0.0003776797471800819,0.0004106790031073615,0.035929384641349316,0.0005502430954948068,0.0007585131272207946,0.019686685875058174,0.0029948209412395954,0.0008763947640545666,1.4679717004299164,0.0010138668585568666,0.0007588221313199029,1.8464951038360595,0.0011305281368549913
385,5.766986032540444e-05,0.017930806055665015,0.5011668890714646,0.0008323780057253317,8.441073296125979e-05,0.005269429134204984,0.002984765649307519,0.00014969029944040814,0.00011916056973859668,0.00010354089790780563,0.00017461571769672446,9.420382048119791e-05,0.01690134396776557,0.10451452061533928,0.00011037245640181937,0.0004230688908137381,0.00015040565558592788
386,0.0006658132333541289,0.0024852105765603484,0.00018285645419382492,0.1655226655304432,0.0008814512053504586,0.0007976329361554235,0.015338099608197809,0.0006647717498708517,0.0006174384529003874,0.0008978205849416554,0.0006676541961496696,0.0010841990355402232,2.3995187044143678,2.23622887134552,0.041524538211524485,0.2616674453020096,1.6169014155864716
387,0.00017405752223567108,0.17004891112446785,1.0924165844917297,0.0014930021192412824,0.00025033620622707533,0.0020486789639107884,0.006092998152598739,0.00041876878967741506,0.0002595201280200854,0.0002861747343558818,0.0006010081560816616,0.00041009988344740126,2.7126966953277587,0.0014098333078436554,0.006311227986589074,0.000356188636214938,0.0005635376030113548
388,1.8198676025349416e-05,0.00010538731803535483,3.6937598270014864e-05,0.00012081288477929774,3.4349214547546584e-05,4.1866544052027166e-05,0.0007780105253914372,2.0899821629427608e-05,3.2785374787636105e-05,3.4724816941889e-05,4.3079287570435555e-05,5.819642483402277e-05,2.825998306274414,1.086332529783249,0.0002456241818435956,8.800081595836673e-05,0.0002585348149295896
389,5.945383254584159e-05,0.003454168629832566,0.018232605513185264,0.5527627527713775,7.415765758196357e-05,0.000485849981487263,0.008429369516670704,8.368550625164062e-05,0.0001139097978011705,0.0001224140538397478,8.837936729833018e-05,7.30688112525968e-05,3.5448693871498107,0.0018262021709233522,0.0006072553514968604,0.0004920167135423981,0.0006005807517794892
390,7.567844586446882e-05,0.003556399221997708,0.35979178696870806,1.7282078385353088,5.8472063938097565e-05,0.000796460418496281,0.005860698595643044,6.469300933531485e-05,9.889724606182426e-05,0.00010865003023354803,7.426354131894186e-05,7.788917610014324e-05,4.049781250953674,0.0026716599008068443,0.0006593445199541747,0.5537972569465637,0.001146953203715384
391,6.316272556432524e-05,0.00013199724999140018,6.000697194394888e-05,8.386911831621546e-05,2.7288499495625732e-05,1.1847154337374378e-05,0.0005691257276339457,7.539787402492948e-05,2.8017376735078873e-05,6.532770639751106e-05,3.5245533217675985e-05,3.947573168261443e-05,0.00721435199957341,0.00016695349477231504,0.00014656648418167608,3.1285808444023133,1.3836828351020813
393,5.005073817301309e-05,0.0008138222037814558,0.00015013746815384366,0.00023740536489640361,5.9011122175434145e-05,0.00010298474735463971,0.0014809480984695257,5.573470571107464e-05,5.909121264267014e-05,7.274225245055277e-05,5.946064629824833e-05,3.117633332294645e-05,0.06809084787964821,2.3562666535377503,0.0014079691783990711,0.0003011631109984592,0.0024867247557267547
394,0.00024126451608026407,0.002120590943377465,0.9243194162845612,0.026864694710820914,0.00020499044912867249,0.0033588689519092442,0.02949486467987299,0.00042114670941373333,0.3335250452160835,0.00026967382291331887,0.0002291451150085777,0.00024675193417351694,0.07460552491247655,2.334226632118225,0.0022253264323808257,0.817022305727005,0.001324731210479513
395,4.3281556827423635e-05,0.00011030204259441235,8.113004660117441e-05,0.0002576649683760479,5.945506109128475e-05,5.42197127288091e-05,0.0011762445268686862,6.46374945063144e-05,4.592723562382162e-05,5.358506205084268e-05,9.296283278672491e-05,0.0002173294378735591,2.724661445617676,0.0008257936424342916,0.0002297146485943813,0.00021502376839634962,0.0002041498541075271
396,7.878313481342047e-05,0.02355931103229523,5.867120835318929e-05,9.581789418007248e-05,5.413259223132627e-05,3.1508919710177e-05,0.0015582994848955423,7.669726182939485e-05,6.491451094916557e-05,0.00010457032949489076,9.24831725569675e-05,8.15457522548968e-05,0.350656820833683,0.0001801699967472814,0.00023356671008514245,3.180826950073242,0.00045000753598287705
397,2.2320649077300913e-05,0.0001359001144010108,4.7703660857223444e-05,6.665865730610677e-05,1.391954306200205e-05,2.577990908321226e-05,0.00043997884495183825,1.4074580212763976e-05,1.2391984773785225e-05,2.1670392106898363e-05,2.4476655562466478e-05,2.330160732526565e-05,1.3359332025051116,0.0002834514234564267,0.00036395540228113533,0.0027950196177698675,5.485881774802692e-05
398,0.0001561309676617384,0.5436553061008453,2.812323045730591,1.1453612506389619,0.00014019389636814593,0.004625055054202676,0.050640820898115634,0.00020877587157883682,0.0004448171850526706,0.00017882968895719387,0.00024853327922755856,0.00012368932439130731,0.019659102056175472,0.015875744074583052,0.0010921010398305953,0.0009043864847626537,0.00033921606664080175
399,0.00024154437196557412,0.0015521737397648397,1.4322923004627228,0.03419921826571226,0.00034162395022576677,0.000713813939364627,0.0033732972806319594,0.0005437700019683689,0.00022002320110914297,0.00024136332722264343,0.0003482893414911814,0.00044856179592898113,0.01778979254886508,0.00047954270412446935,0.000255996358464472,4.25988552570343,0.0012350837234407664
400,7.184149471868295e-05,1.545970755815506,0.0001076885782822501,0.00021738940631621517,6.203429275046801e-05,6.564603208971675e-05,0.0033139063860289754,7.065962236083579e-05,7.201645967143122e-05,0.00032180546986637637,0.0001308084261836484,5.440013901534257e-05,1.8241013646125794,0.0004956356817274355,9.320361714344471e-05,0.00011056152034143452,0.00022312446162686683
401,0.001093282859073952,0.5803686887025833,5.152556753158569,0.013811369612812997,0.000646066723857075,0.08917175270617009,0.6724353224039078,0.0013476574618835003,0.005121630989015103,0.0012346044823061675,0.0009412751183845104,0.0010629951779264958,0.39967491626739504,0.009598724497482182,0.0021188701619394125,0.0006257500848732888,0.0008810656174318865
402,0.00038063115207478406,0.24871757254004478,2.796323537826538,0.00446334257721901,0.00024802585394354535,0.032313935458660126,0.2973110407590866,0.000844237275305204,0.004992342134937644,0.0005300430988427251,0.0003550591805833392,0.0003871572203934193,0.0037024500779807568,0.0016708370938431471,0.01860391264781356,0.00046637196937808766,0.00023097901139408354
403,0.0019223321171011776,0.7543450683355332,0.0017685115919448436,0.010044771945104003,0.0022733531426638366,0.0033928960445337,2.39350848197937,0.0032499798107892275,0.005458174576051533,0.0011999520240351558,0.0013985640660393983,0.0018411170458421111,1.4051489531993866,0.013079825788736343,4.781540250778198,1.4867541015148162,0.8238099992275238
404,0.0002514320964110084,0.00014857525311526843,6.563079041370657e-05,0.0003183844877639786,0.0014394119440112264,0.0001437013219401706,0.0010335073806345464,0.00020780967461178081,0.0002571166434790939,0.0001891412801342085,0.0010804727440699936,0.0021896863472647965,0.0004666215609177016,0.00025648965238360687,0.05160060189664364,4.1924968481063845,0.027463530562818052
410,0.0001826140971388668,0.0009901676123263315,8.838001012918539e-05,0.00013899188197683544,0.000943201084737666,8.487228114972824e-05,0.002513480396009982,0.0001304483914282173,9.03086838661693e-05,0.0002495306354830973,0.0007077958813169971,0.0007175739476224408,0.27206038385629655,0.002323185699060559,3.492160975933075,0.010291389329358936,0.7283954560756684
411,5.9691664318961564e-05,0.0003188633578247391,6.388890396920033e-05,8.39582113258075e-05,0.0001431936696462799,1.8521686888561818e-05,0.0011316118703689427,0.00010037359679699876,5.11906304382137e-05,0.0001284459336602595,0.00016797497592051512,0.0002246867741632741,0.000908048386918381,0.000145512331801001,0.0007441037800163031,3.715023601055145,0.0006951827788725495
412,0.0005488532508024946,1.1722863137722015,1.5488902032375336,0.008155835513025523,0.00029766561929136517,0.004161891900002957,4.626045203208923,0.000594404130242765,0.0014635093335527928,0.0011191243422217668,0.0004766338664921932,0.00034305531735299153,2.562156617641449,0.3851389616727829,0.006417147722095251,0.000868907305994071,0.0065707949921488765
413,0.004866591095924378,5.069800019264221,8.135891766869466e-05,0.0011175380845088513,0.0006190495507325978,0.00017121258861152455,0.015356863755732775,0.00022454724021372385,0.0003223582782084122,0.002991896157618612,0.007584621198475361,0.0006736285373335706,1.4361609756946563,0.0021491315797902643,0.00025028964009834456,1.2153504490852356,0.0007118104345863685
414,0.0002352917377720587,0.00045739937631879003,0.00025741693243617195,0.3084996297955513,0.00028742627182509756,0.0004906415269942954,0.006926604406908154,0.0006133935065008701,0.0004088887624675408,0.00037113827129360295,0.0003061312425415963,0.000546628690790385,3.8642138481140136,0.001865057135000825,0.0013537613267544657,3.304961287975311,0.006715654628351331
415,4.1720098306541334e-05,0.00011439372210588773,4.8130629875231544e-05,6.0009347726008856e-05,7.024624210316688e-05,2.6995990083378274e-05,0.0004597743682097644,3.0354396039911082e-05,4.199351005809149e-05,4.759036510222359e-05,3.969959307141835e-05,7.714116618444678e-05,0.02270958963781595,9.684968790679706e-05,0.0004334682045737282,4.645029044151306,0.0010342451103497296
416,0.00030972698150435465,2.4438360810279844,9.693393622001169e-05,0.0001635532345972024,0.00015510927987634205,8.392410672968254e-05,0.003844267409294844,0.00017674289338174277,7.693630177527667e-05,0.00026013709575636315,0.0008706413384061307,0.0002030067516898271,0.0007343623728957027,0.0002866729919333011,0.00034541816567070784,1.8150617718696593,0.00040997148753376685
417,0.0015866158879362048,1.8204116463661193,5.604976034164428,0.030003820732235908,0.002086406678427011,0.010641464218497277,0.08683806806802749,0.002875648834742606,0.014127094950526952,0.0034131849301047624,0.0023582398775033654,0.0023384087602607907,1.1544553458690643,0.007620202307589352,0.0028359194635413586,0.0006433530157664791,0.0013082630233839155
