"","30 Astro-Epen","05 OB-IMN GABA","13 CNU-HYa Glut","32 OEC","34 Immune","10 LSX GABA","33 Vascular","03 OB-CR Glut","31 OPC-Oligo","14 HY Glut","12 HY GABA","09 CNU-LGE GABA","07 CTX-MGE GABA","06 CTX-CGE GABA","11 CNU-HYa GABA","01 IT-ET Glut","29 CB Glut"
"1022",3.4138110788442e-09,0.678198064212512,0.000284961686371009,5.01655393996207e-08,9.19208133268739e-05,2.01186987220087e-06,2.9785132993415e-05,4.08494785464469e-05,0.292567081496527,0.00285325303302279,5.92194496690697e-05,0.00220667842659863,0.000119624758438439,0.002799776034579,0.000318211118150738,4.19316916345545e-07,0.0204280895931252
"1023",0.142644183127755,0.528870055995741,2.74279579120604e-05,0.00116195147755935,0.00904445079241564,1.86619761662378e-05,0.00476976677539406,0.000109502305427787,0.291963911235413,0.000284324187270446,0.000110576578906034,0.0147314050529383,3.82500947621679e-05,0.000801979060863722,0.00508860413259912,0.000334947372725017,1.87615039532518e-09
"1024",1.72154456552596e-07,0.988913674078876,1.10733122308003e-05,1.09051632697473e-05,0.00309126310135314,1.44688126047156e-05,1.47042142087282e-05,4.85403072760134e-06,0.00378610316716039,2.22010445975847e-06,0.000653059135457832,0.00217945905198386,0.000172290512923278,0.000135685015509368,0.00100679284213929,1.02629292020493e-06,2.24900971897734e-06
"1025",1.19702904163062e-09,0.985937763286914,7.27213682332222e-07,4.06038878264158e-08,0.000318850302497413,3.33883644095205e-07,6.99186197195917e-06,4.69103033079838e-06,0.000103342027106014,7.5272841681805e-08,3.70861706431402e-05,0.00521259090607391,0.00144040827244492,0.000833484332919845,0.00609984711906427,2.40159536836632e-06,1.36492358092922e-06
"1026",3.7152984213789e-08,0.976590886474567,6.51794387594171e-07,3.16911396389433e-08,0.000687417795299708,3.93871659864532e-07,2.7331607400064e-05,2.02751634219106e-06,0.000116459590523692,1.56787138181366e-06,0.000510351098172017,0.00842009889438008,0.000729954419520692,0.0021477999490785,0.0105036036494634,1.81644389929764e-07,0.000261204979309264
"1027",0.124501772135775,0.532368362049145,0.0173787245746141,0.0010057744816219,0.00676147131045133,0.000157665477069309,0.169512407531119,0.0687431952136801,0.00119047544687055,0.0495623040866855,0.00373424956484054,0.0022136240765877,0.000118466375788868,0.00401621163101502,0.000894229514741172,0.0151791968486345,0.00266186968136007
"1028",0.389121479058577,2.3309426898183e-11,1.40236066413967e-07,0.00141950330825768,2.29855587017699e-05,4.34920561319864e-08,0.000415192102388096,2.17823157375725e-10,0.609020362591621,2.58751885311775e-09,1.98236128814903e-10,1.41966982365703e-10,1.00814193086426e-15,1.99549512326915e-10,2.00497130874133e-12,2.90258891828999e-07,2.30297048512618e-11
"1029",0.0015161722523753,0.0073905530744969,0.000887458300988954,0.0192263704507166,0.0035201269091288,0.0562296672563486,0.0473048565419717,0.00141864819869437,0.167351105304589,0.000338912731848942,0.013813486514338,0.000985985602188993,0.0122995427166069,0.629246679273937,0.0352204273205822,0.00323217449647773,1.78330547101632e-05
"1031",5.18495540525632e-06,5.98730753699478e-06,0.00259960140400537,1.98679777901753e-09,1.75223298977009e-05,0.135360755270324,0.58193567158998,0.188228515632666,1.01766698156762e-05,5.15921236010005e-05,0.0253488739282296,4.46903281379537e-07,3.79983430155622e-06,7.04958500578111e-05,1.44443529877968e-06,0.0663514678368098,8.46194199155762e-06
"1032",4.81340136802333e-05,0.031262155478266,3.0913829825155e-05,0.615958698056619,0.0108638068250132,0.174905919904178,0.108435418719501,6.78565975010901e-08,0.00117137287372712,1.5433784842285e-05,0.0100890128498123,0.0139451811046454,0.00773420386490438,0.0129309645184818,0.0126008983035467,6.97972788867905e-08,7.74821908111054e-06
"1034",0.000722039056016625,0.0581759537256687,1.67329093127936e-05,0.312718834334802,0.0160172849834458,0.0823501552991689,0.386323897335577,3.38103761310394e-07,0.0475279491804696,3.43186875055798e-05,0.00480451840969961,0.0320141572253882,0.00369567873945887,0.00412327547726231,0.0514706966722237,5.82046996502115e-07,3.58781324227379e-06
"1035",0.0509254365173039,0.15809484314597,2.28233401585936e-06,0.000167509662673928,0.00254234959796249,0.406977384707018,0.128413431292848,6.07065999956847e-10,0.0118926454944556,1.63193935811126e-09,0.0491547545248975,0.0355663063362831,0.0137273646841206,0.0405269320380599,0.000281100425003424,4.17822647029997e-09,0.101727652822156
"1036",0.00355890415345902,0.130463212537383,0.000706036065005472,0.00087104358147925,0.00109685496142286,0.536605450784721,0.00678553170905185,0.000335404589790646,0.00551825171892236,2.36582224388228e-05,0.125302474338583,0.0704209391224157,0.0136500858981017,0.0481175950712076,0.0197594487451247,0.000647360142223778,0.036137748358669
"1037",0.165238251395042,0.00269369120885897,0.138089878174393,7.96484906707883e-05,0.000120902354013883,0.000196914371274017,0.311998014976612,0.114543426435036,3.60169628924489e-05,0.152698685641344,6.17193955895656e-05,0.00168634814988933,0.00496872009618156,1.49090801610623e-05,0.00797056820696499,0.0676808866007874,0.0319214184602879
"1039",6.05543287227831e-06,0.000275013281860371,0.103930476364847,0.02403656311598,1.61466680697486e-05,0.00206048084658714,0.00011146880992297,0.554267816052598,0.0147560302902282,0.000873719785477818,0.000106730818884551,4.00204462723522e-09,5.77584377990841e-07,2.93609632158976e-09,3.14434921691801e-08,0.00491932468149103,0.29463955788517
"1040",2.19380670144276e-08,0.408785573173426,0.0894524642686603,3.93547785210702e-07,0.000776342524666942,8.65945805361377e-05,0.0117046506548723,0.187900157268036,0.000737181480354125,0.179128805664304,0.014179664184012,0.0106134200960902,0.000414875069583848,0.00149266461840094,0.00619631492785342,0.0270704480957667,0.0614604279075857
"1041",0.191028997521499,0.775932580085705,1.42654914782224e-05,0.000576520408176264,0.00279444301894156,6.05606551463765e-06,0.00316889637165205,2.45403506670421e-05,0.00144985907880577,5.30895937939359e-06,0.000168768448693402,0.00754689422608536,0.00240968855486389,0.0131277405090759,0.0011397731598216,0.000263550787102936,0.000342116962538403
"1042",8.22285023988895e-10,0.949518093316905,1.67791621205905e-10,1.21634706152184e-09,0.00115841150040439,2.82769487411152e-06,1.6393970870941e-08,1.73110814982744e-09,2.09818501246177e-05,1.32116593891215e-11,0.000455676604303574,0.00440500337919459,0.0016902474552939,0.000650101275384477,0.0412066700107145,7.2411762982279e-10,0.000891965843969293
"1043",7.81898659664802e-07,0.897109883266991,0.0020267694344233,1.31966452039756e-05,0.0106575420608389,0.000195641194623988,0.0400290453915908,0.000227930655706422,0.011693815646345,4.95540445748625e-05,0.00763986539049751,0.0126487795189897,0.000781188799106569,0.00251718507124069,0.0142814996230133,1.1957966784174e-05,0.000115363391410105
"1044",0.000126974303192894,0.75444456276703,7.59147966720217e-05,0.00150894787842282,0.00131748733209363,1.21326229445338e-05,0.000202837848014986,0.000302718073029891,0.00121131004244939,0.000357880285667994,0.000196251400058235,0.235514425321331,0.000558210808468321,0.000641946964044979,0.00320075057391153,0.000253921380246912,7.37276024204703e-05
"1045",2.69302871752806e-05,0.972649859629605,9.01942681684493e-06,2.07682653695035e-08,0.00140339075975486,1.35348279713914e-08,1.74764369913632e-06,9.72308423462831e-05,0.000102363277280254,0.0230538824255429,1.14774849432396e-06,0.00137768980057323,2.85275657273395e-05,1.75822585427274e-06,0.00124610918258801,3.08862695600143e-07,1.87531873896272e-11
"1046",0.000155276746213105,0.972229183989976,1.64643497023546e-05,2.21923538606042e-05,0.0110805519763905,4.23176149806858e-07,0.00914302487529874,0.000102194301602363,0.00629959742401609,0.000683659223953201,3.60447747930877e-06,0.000193972739898341,5.32467896657901e-05,2.99276354730909e-06,1.21186188738814e-05,1.49619256175457e-06,8.10759544771019e-13
"1047",0.0229825537671247,0.779028545079262,5.83131795927772e-07,4.4520152784608e-05,0.00355153887455757,5.60085351607768e-07,5.01523196964654e-05,9.73140627980472e-07,0.177338068966544,2.39753037841769e-07,2.29002517030503e-06,0.0011607187445194,0.011389785486676,0.00433734860347975,2.35066982666634e-05,1.66132504947032e-06,8.69538460556509e-05
"1048",3.72938670715894e-07,0.956510300861029,2.66096595009396e-06,4.93357646222969e-08,0.000715107550538655,1.31946978444515e-05,9.77662285932324e-08,7.80517953360308e-07,0.00110184067623994,1.47838999693187e-06,7.54447824786003e-05,0.00543268826127027,0.00173801193697178,0.0121814095159286,0.00374593175845524,1.89707152055042e-08,0.0184806110739644
"1049",1.98850861816182e-06,0.870529412830664,1.0068504521423e-05,4.06243489101666e-09,0.00536963715308006,9.43719624793442e-09,0.101916051937113,4.29186030656843e-05,0.0219001253550007,2.48615495194705e-05,1.31478143883762e-07,0.000184297824303029,5.10779298154421e-06,7.77261153267459e-06,1.2358543278066e-07,7.48750219299629e-06,1.26419945747983e-09
"1050",1.42734514332823e-05,0.980145294312871,6.56538540119516e-05,2.69500249777654e-07,0.0152031653172725,4.30053210484928e-08,0.000332902532227541,6.84661465475449e-05,0.000876399447532063,0.00107794951215439,4.80835052794405e-06,0.00197507061233588,2.46793175757563e-06,0.000112207697721896,0.000120258397401163,3.26695953503049e-07,4.43234681170348e-07
"1051",8.43366644446282e-09,0.992834675748571,1.760286388429e-05,2.66615346200361e-08,0.00285507686209095,1.19302145594366e-06,2.50427330054555e-05,7.53540290050138e-05,0.00309968419111007,0.000177082700884127,1.68417775920729e-05,0.0007395957793226,3.49375408080631e-05,8.93377118050263e-05,2.02337306949988e-05,1.32005652701662e-05,1.05649298964384e-07
"1052",8.06889375072028e-09,0.518596712241726,2.50707141627957e-06,5.88106390781124e-08,0.000369600529320924,1.45347891829255e-06,0.194272400992824,1.9301075424916e-05,0.279270867180683,4.10572346471821e-05,2.82563635231744e-05,0.00445987193881321,1.73448410174129e-06,0.002626136414016,0.000182197409272208,2.16424721858552e-05,0.000106194233594295
"1053",4.83484020618307e-09,0.943936805624166,2.23757668490142e-05,8.03509876488969e-07,0.00725025060573704,6.42027772160625e-06,0.000255339551143232,0.000181966101527189,0.00634905057047484,4.2330770784113e-05,0.000275920628299709,0.0116686631158947,0.000836062467624958,0.0282351912240269,0.000708223658663533,9.83363405502287e-05,0.000132254951820266
"1054",0.314708234580923,0.652315937301034,0.000105343748271172,0.000183131671593563,0.00128226078044315,1.27573894642692e-06,0.0199838741876541,5.10789438386902e-05,0.00070339881833558,0.00593080777432851,1.7293323214863e-05,0.00424975872975121,3.35521952549297e-06,0.000389289866192757,1.35251089189862e-05,6.13820871666448e-05,5.211986159602e-08
"1055",0.121386127563155,0.853262330702675,0.000121020174070462,8.40646858452595e-05,0.00194083795717781,6.97204834793745e-06,0.000555052075739494,0.000167183225666844,0.00085362944706278,0.00123501096226034,1.43889238435631e-05,0.00433340669278743,0.00356620886966549,0.00480611043820065,0.00756655397788402,8.97308129108039e-05,1.13714427067116e-05
"1056",1.35299336442924e-08,0.961596084110521,7.01639340249051e-08,5.19060935948215e-08,0.000513699051743258,3.91873183216121e-06,0.00289274271028553,3.67333432336249e-07,7.26335917074472e-05,8.66372252744418e-08,0.000439047660772279,0.00332982600933734,0.000828531497295006,0.00196232993126986,0.0281130553218626,2.49557125913065e-07,0.000247292255628846
"1057",1.36645517740715e-07,0.973677201068297,9.53469220612085e-08,2.85921123786499e-06,0.00193300035797955,1.90032442566748e-06,0.000721325852844405,8.2888039291439e-07,0.00042564340650875,5.94942569119397e-07,0.000277975735235101,0.00200572173388002,0.000977656155317188,0.00314376398834011,0.0168281059241843,1.71114839272275e-07,3.01931150839331e-06
"1058",6.29519644414177e-10,0.942367752392844,2.10671846575739e-06,1.71759408448376e-07,0.00054726608579427,3.99970005413451e-06,0.000219326012828024,2.04232248454627e-06,0.000123003833924617,2.7105570328614e-06,0.000966131983174998,0.000298996172400766,0.00053040226803361,0.00112564710525444,0.0538004081539663,1.68307594463526e-07,9.86599721927767e-06
"1059",1.03770627002525e-08,0.977015177605364,8.34102839928852e-06,5.3173086799525e-12,0.0102266900819038,7.60975295482053e-07,0.00173358321435599,8.71584790059951e-06,0.000214084560326881,5.92447026392948e-07,9.0285657267565e-05,0.000728781808270641,0.00208874538266034,0.00279509410746134,0.00507652893835593,1.25965414833165e-05,1.14215482258674e-08
"1060",5.67417115261338e-07,0.671160817438529,0.0160994650317132,1.44658751671629e-05,0.112288264345323,8.705061706132e-05,0.00659437939418835,0.0584932203055433,0.000277271842510414,0.0920310328456175,0.00219041907577844,0.00195924207200657,0.00270621928754039,0.00428501272363378,0.0183046935482054,0.0133741109028999,0.000133767277167557
"1061",0.386485436471793,0.00936638041793076,0.0220476303534819,0.0206851237152369,0.00855704591939476,0.000711669863865122,0.0013087917344759,0.105474773746693,0.00194608051927682,0.356033662644464,0.00148171479129358,1.31930946600897e-06,0.000116562326883639,3.39705681193176e-05,0.0173438521433828,0.00138734187700188,0.0670186435972405
"1062",0.364631829545668,2.40194975335137e-05,4.04914681509092e-05,0.000670787295799061,0.00163113275299839,3.89504404173767e-05,0.609573787335264,5.58773961549959e-06,1.71313200188524e-05,9.74055243167604e-05,2.03078581021504e-06,0.00296504730493292,0.0162477492053318,0.00362868260171637,6.54182703380772e-05,0.000314401676177812,4.55472359103193e-05
"1064",0.429582514322787,0.175069111108539,5.66909487886796e-05,0.00784341871941254,0.0017019299540674,0.163536813026149,0.00403039697015683,1.45324077588306e-06,0.00210473294009805,1.66692597522874e-06,0.0358329915099408,0.0185694157702984,0.0775991373077906,0.0739983854672394,0.00357374520770805,5.32775824511009e-06,0.0064922688220278
"1065",4.09086392453304e-13,1.83658073462254e-15,6.96747199037428e-07,1.04854865595395e-13,0.994355694540774,1.15322602933373e-13,6.38555099711676e-13,1.38651581019574e-08,3.25032052987207e-10,0.00564358190098142,5.55916335982471e-16,5.13473938600397e-14,1.30308690152156e-14,2.92340263814058e-14,8.65855129327873e-21,1.26194913797659e-08,6.30424381448416e-22
"1066",0.302460776854141,4.85896365120903e-05,0.00346522546179759,0.00897580789038486,0.151406352034188,0.429591019099635,0.000885231074132759,0.0256607192985846,0.0035626783067951,0.00017516198121459,0.0552649195006088,2.17131686039362e-06,0.000607124525959308,3.5172014287166e-06,0.000378438716710535,0.0175122670918118,9.23460182293824e-12
"1069",0.00179845465689767,0.246939639289568,3.29654295387019e-06,7.57261662747605e-08,7.91681805162136e-05,0.620747737463798,0.0122088676429011,6.73927710491957e-13,9.21533583656131e-05,3.24347998375899e-08,0.0323445213365354,5.32188693871611e-05,3.25063945358285e-05,0.00863309358057908,0.000299702443722841,2.34868096479795e-12,0.0767675320762501
"1070",0.0068580642294278,0.0704861280833064,0.0239259137762105,0.781687051857546,0.00109926759846862,0.00443079813222741,0.0202807650336242,0.00438733644468314,0.00905077770192369,0.0268662918808537,0.00214688651185583,0.0481021429411502,1.92663479276462e-08,0.000610294255928471,1.31034391620795e-12,6.72531997565947e-05,1.00908537865546e-06
"1071",0.0149111870180654,2.36671642658144e-05,1.60256295467001e-06,0.304098105800021,0.210037654607837,0.130072779574007,0.331765019515841,1.95151937741601e-12,0.000120825042330597,2.9806210482504e-13,0.00896908501224563,2.92705418207696e-09,7.46237964264452e-11,6.71487730984765e-08,3.16968119847861e-09,2.28746067211128e-11,3.57175587224375e-10
"1072",0.00130242700230725,0.013594725548846,7.97506428448044e-05,0.844156842386921,0.000147000787380279,0.0885016332262859,0.000613154375955385,2.49500153850149e-06,0.00383716981706713,3.75659725371869e-05,0.0181968141308702,0.0251416125654994,0.000224583864670007,0.00354250413427252,1.7214203574727e-05,2.81771989281498e-06,0.000601688619536403
"1074",0.00460439046636441,0.161747970565344,1.74970048582776e-06,5.08940587911097e-05,7.11746852787561e-05,0.433444567587196,0.246126402222724,3.56981597471267e-08,0.000364378987073514,3.43837396236757e-08,0.0433554637135892,0.0464379772144571,0.00625017264931635,0.0123291178577554,0.022495491401152,6.14340669445362e-08,0.0227201173745058
"1075",9.9688418803275e-05,0.0186704582488533,0.160613508081158,9.1148242542943e-06,9.43152088607641e-05,0.457050719268435,0.000135277997425253,0.054180075422358,0.00356026717570989,0.0423742685212998,0.0361386539071741,0.00492487467434893,0.0433102326682816,0.00281473399541572,0.0197838546666038,0.15594575288714,0.00029420403387794
"1076",6.05578742022399e-06,3.92835850782785e-09,0.000312822205782641,6.57120001457633e-11,0.194528137121263,1.72049817906767e-09,0.79615328274229,8.84561172900279e-05,2.3094979928997e-11,0.000704090020464749,8.98778882731056e-11,8.04397914725975e-10,6.9898351237324e-07,3.724131257848e-11,2.54504339837624e-08,0.00820638010903883,4.47933235947916e-08
"1077",0.33506135548524,0.00338155392357697,0.190180585642763,0.00217180846124,0.0011354106310163,0.000829167720525893,0.0468685069700565,0.0261762916323128,0.00430103360458556,0.10469490826068,0.00020638480470028,0.000212447026928392,0.00120880839446833,0.224339006654127,0.00478640906585576,0.0544423971192086,3.9246027150117e-06
"1078",9.19854636677741e-10,1.36871802924178e-08,1.16668629291732e-08,1.07976538158849e-14,1.90394976549331e-07,2.37807109796347e-11,0.999368619248221,3.76334167735281e-06,4.62269913247444e-12,0.000607338857197586,1.08907871462911e-10,8.89036670533278e-09,2.87480995985491e-14,1.16384648709492e-07,1.75225802651422e-14,1.99355491238491e-05,9.22521872931187e-10
"1079",0.0514098280484579,0.0730168569913441,6.8436321708613e-08,1.17701198030166e-07,0.000132554251432068,0.000290856776358893,7.36234815899153e-05,7.32009589801521e-07,0.00640266098024082,1.76522766417474e-07,0.0297900374994763,0.217306090448342,0.162825774835484,0.00815563602176494,0.0435028729937831,4.82930775719271e-07,0.407091630071075
"1080",6.86297603875311e-07,0.000926769855361468,0.310700856515328,7.15920991606313e-05,2.13778243361701e-05,0.00113140527563027,8.33926462337989e-06,0.0731443261749499,0.00246517001984747,0.162055422983564,0.00040104917657135,0.00188106683413104,0.0536688507854605,0.135162927670484,0.0877038972290058,0.170181424120198,0.000474837873744771
"1081",6.61595737393014e-05,0.779235291618125,0.0294330921512763,0.000569509915424793,0.00174948341598969,4.2193154975858e-05,0.0369829973108852,0.0880108594573725,0.000913368155822574,0.0210872369363857,0.00301910161204731,0.00262252511646919,0.000364993776012284,0.00119198591101321,0.00302491821329539,0.0312804100515197,0.000405873629645731
"1082",4.14667528483305e-07,0.846856568949422,0.0023391662772504,1.24485481385765e-06,0.00658892579083527,2.97996455056946e-05,0.124619761307167,0.000181610929280416,0.000320488159180581,3.29765955239555e-05,0.00446054170889697,0.0087060447884663,8.90307495619982e-05,0.00473407079191221,0.00028585751608213,0.000398519554195807,0.000354977714376975
"1083",0.233814862791662,0.58849627762085,0.0257322448608267,0.000804188805192815,0.0592395570275859,0.00168222261286365,0.078656311038336,0.00034020460331957,0.00449769845410608,0.000248246396237738,0.000218641851161092,0.00323943010240955,0.000736051199212153,0.000495277364220405,4.60233369549969e-05,0.00175268834378429,7.35912767993813e-08
"1084",9.34213077753863e-08,0.945484882818857,3.48924403026529e-05,3.59228705197322e-06,0.0022579252389365,2.52955815497399e-06,0.0376128821944665,8.4369377225743e-06,0.00105853509019322,1.6909573938757e-07,7.07775460440802e-05,0.0022342863492624,0.000325428395690688,0.00108431469808073,0.00981454817394619,5.60067500165098e-06,1.10507924145968e-06
"1085",5.47791106011518e-08,0.826725543592865,2.3785852717045e-06,2.42528718009616e-08,0.113957798108091,2.21527804038073e-05,0.0127409171015957,2.68214954994976e-06,0.000182462616704146,1.12951394570005e-06,0.000479923487161208,0.00107078618789998,0.00368857120009175,0.00504187050515458,0.0359156294918643,5.82028952106127e-06,0.000162255357897263
"1086",2.2438102712529e-08,0.98761571606852,3.47244555627755e-05,2.83980258012109e-07,0.00186851572624432,4.40564737974177e-05,0.00250337554607536,2.8438683157918e-05,0.000319745840990789,2.29169878263566e-05,0.000127291778989106,0.00301672597898384,0.000245061371576103,0.000696185990869976,0.00341131513268172,6.30783657967072e-05,2.54518056734038e-06
"1087",7.33757468869993e-07,0.93400775145194,0.00117945284920463,1.20236626979556e-05,0.0027847790014112,0.000240743076527292,0.0455260260205249,0.000184048380798124,0.0121976234616147,0.000400307687586579,0.00130395557417538,0.000429709856907273,4.60504938074429e-05,0.00056917658524055,0.00109289518818333,2.43779271030099e-05,3.45024808251285e-07
"1088",3.75697506758008e-09,0.969947865134235,1.02367122331033e-05,5.50595292035868e-08,0.00371439897492568,1.85086444629018e-07,5.46460369725025e-06,0.000235128730201578,0.00231862894843489,0.0174371809262587,5.63814948111425e-06,0.00583464824355254,4.11521482087464e-05,2.35793415994239e-05,0.00039865555078028,2.71780775279755e-05,5.55914843539812e-10
"1089",4.72339158740525e-07,0.989000599883777,5.51690866033429e-05,9.84683944035899e-08,0.00457254415827842,5.70918786715374e-07,1.83149476105134e-05,9.89641946153385e-05,0.00107638030677867,3.43149690469741e-05,5.51429957428014e-05,0.00435173362045064,3.84840855819235e-05,0.000379115804236141,0.000249672533900847,6.65899920623878e-05,1.83169497514917e-06
"1090",4.43703206531549e-08,0.979705501534478,0.00344026750300715,4.53103559635957e-07,0.000770636565197406,5.81274889705395e-06,3.11195857644855e-05,0.00178475194569375,0.00219839027652162,0.00438863762910625,0.000159015353690469,0.00345674163871393,0.000340513288959811,0.00103286888525764,0.00196384381339842,0.00071724602388993,4.15573354392183e-06
"1091",3.51829033046533e-11,0.737377383502428,3.59519825323148e-07,2.2142173151051e-11,0.000807501192824843,8.87368222913942e-08,7.00741674078593e-07,3.19331946580649e-06,0.261418282714036,1.20729640021779e-05,3.76055790312654e-06,0.00031056619363853,7.38867744434487e-06,1.17956910720747e-05,4.67668915413106e-05,1.39234281989691e-07,5.71478297013692e-12
"1092",6.88893483265064e-08,0.986819105407226,0.00013604306870763,4.75147657149342e-07,0.000621830479012831,3.97269942382651e-07,0.00603346451464162,0.000323963670282955,0.00170991941797114,0.00218593213914434,3.76045978470887e-06,0.0019430049290179,1.29580295689843e-05,9.74204961128758e-05,1.80962432508797e-05,2.99812857013143e-05,6.35785526290804e-05
"1093",1.90352093411281e-08,0.890033873527265,1.4639020055605e-05,2.5150612296109e-08,0.00540719136770383,1.78822621334098e-06,0.099296921577234,3.4288202109969e-05,0.00117576791500406,0.000411983012195582,8.91847429800838e-05,0.00271159307494971,0.000257938967529404,0.00034669093758603,0.000119475410560371,4.11602276963793e-06,9.45038100221198e-05
"1094",2.0911066485895e-07,0.992057407238188,3.11255809165379e-05,1.19141823096333e-07,0.000441020397731863,1.15763020336699e-06,9.67253987242662e-07,5.31306019018309e-05,0.000557952056597792,0.000575276212205734,1.7451166430185e-05,0.00592803677244377,9.03738991207631e-05,7.4381324511109e-05,0.00017025336586561,4.91171690623082e-07,6.47075717557423e-07
"1095",0.000151818239958834,0.865102002230382,5.10869472467046e-06,0.000617668228494969,0.000789820672757242,1.72699987573245e-07,4.56169177147354e-06,9.94013903673933e-06,0.132437112327278,4.43048640480808e-05,1.10752429291809e-06,0.00053182768009285,0.000148758340847774,1.34335944655697e-05,0.000142263122275523,9.77046421319708e-08,2.24494372934194e-09
"1096",1.09986664066592e-06,0.993278450315605,3.06148324197807e-05,1.79472457895278e-07,0.0039596625132637,1.99500976102477e-06,0.000698929328689322,1.66431983353097e-05,0.00114885745533715,4.78840161210688e-05,7.80016046293941e-05,0.000575490804653223,2.3158950378653e-05,9.97238690064483e-06,0.000126010002955614,3.04167891128497e-06,8.56293971792726e-09
"1097",1.58214016269251e-07,0.968857501188942,1.05778105247203e-05,8.50843022673966e-07,0.000742358543684182,6.62890120268307e-07,0.00013916092488677,3.17237692638478e-05,0.000124810423646329,6.90428004201355e-05,4.84010177089111e-05,0.00583854702930734,0.000594389971408938,0.00388861146334573,0.0194286455377955,9.36501097926436e-06,0.000215192560927355
"1098",0.00115771567275909,0.958394647732375,1.99810019951674e-05,0.000156304894782716,0.00519934607768717,2.23404504573248e-05,0.00316416863955155,1.20007425967781e-05,0.00318542173004916,6.62091560370929e-07,0.000220583143050521,0.0101946403834288,0.000281858908830522,0.00223294677097926,0.0157491190138607,6.67794930383116e-06,1.58479673236307e-06
"1099",7.20660353171751e-10,0.88717159792751,1.06542081899676e-07,6.30494286571303e-08,0.00048525458714224,1.87741683179737e-06,9.34900199180448e-05,6.24431044927245e-07,0.0982299838566436,3.82944873260621e-07,8.14161044572468e-05,0.00597495168171167,0.00033862007921238,0.00350012156573823,0.00384728811247956,7.58909636548161e-07,0.00027346205062921
"1100",5.27899886677203e-08,0.836622601820399,0.00363304842064046,5.71909378514263e-09,0.000279640687612024,0.00620667040005352,0.131738511484231,2.04266733280762e-05,0.00124539804640585,8.82916326930971e-07,0.012780198836483,0.00444100717082759,0.000511195257475863,0.00240500742804522,0.000102648780509555,1.08151542398442e-05,1.8884143387154e-06
"1101",0.0294515273168001,0.650523603016711,0.0379962461702118,0.0124119411009997,0.0144882947598029,0.000147314071856626,0.00223306127398247,0.107646809477196,0.000456563799196834,0.0823812382428061,0.0140792800712739,0.00590656478013173,0.000383410930670122,0.00420803701987665,0.0126981814476849,0.00893699723557778,0.0160509292852215
"1102",0.45012760492819,0.0950163829845859,0.00223736450391172,0.034736571193563,0.0103898813124278,0.00161250672208074,6.99931978506006e-05,0.00153340340912287,0.144970993130865,0.0032118922368333,0.0778181317608727,0.0464083187852932,0.0173058612913443,0.0109490559079996,0.00845307321372795,0.00204341688374844,0.0931155485375836
"1104",0.33095080581587,0.0242766176674709,0.000557846155632208,0.042969873298269,0.0080811298908714,0.00160768339918562,0.00942660502054389,0.000114702737170024,0.0126586730131563,1.73278898197187e-06,0.000223215846440795,0.000234883532675555,0.000255159926735474,0.568326261319366,0.000151579722773092,0.000163229688489455,1.76368623968574e-10
"1105",2.19010761955398e-05,0.000257276307082264,0.525860631016601,1.48332999789387e-06,0.000851313267162128,0.0627848339618059,1.87809120408471e-06,0.0993747631419103,8.28195052459882e-05,0.174307971152943,0.00302872492225768,2.9871508152301e-06,0.013533386712163,3.9273769934509e-06,1.42295538741843e-05,0.119741707098779,0.000130166334968827
"1106",0.194323284102997,0.189845686246048,3.88426231143941e-06,9.93114620759948e-05,0.00785047625709896,0.4616448722534,0.0203186640840538,4.47938617864024e-10,0.0113266692005089,7.53274533327383e-11,0.0297703135622995,0.00550613103148311,0.0322517199366547,0.0252215508672623,0.000117172782965544,2.58404349340476e-09,0.0217202608435314
"1107",0.0414864814171371,3.39762591914254e-06,0.00372547813529904,0.899754121703565,0.000364143127924538,0.00279923392121622,0.0474075526888135,0.000122538390841112,3.63217413069825e-05,0.00366277211329618,2.35529149336462e-05,0.000210188140882051,1.90699195524704e-07,2.09282555589065e-08,3.10316464694349e-10,1.73788041132247e-05,0.000386627336984998
"1108",2.35526110898755e-06,0.00915347879799809,7.44888328399263e-06,0.106516444989879,0.00387212661307762,2.63007100529409e-05,0.795732803443384,3.44276066651553e-06,0.0647432352446158,0.00134444592009383,1.56669024592497e-05,0.0164737061448838,4.93965480314142e-05,1.09406960026025e-05,0.00178153054776134,2.54287701838808e-06,0.000264133659682517
"1109",3.91295524270601e-06,1.07594180432942e-05,0.00152629064204905,0.972445230169372,2.32462064911139e-06,0.000579212510852949,0.000437006821181078,0.0022303377598408,1.19705326582568e-05,0.0204030827870465,5.72965493379289e-05,0.000424890687522078,5.51066310392759e-09,0.000183794961261155,1.52919831685231e-06,0.00167940129141892,2.9535845446577e-06
"1110",0.000387525546881415,4.58834835881688e-09,0.00111295264195849,0.00201312828849749,2.19347943478017e-06,0.712387701570227,4.16215749458106e-07,0.219092628873272,6.37871486935314e-06,1.66910385397605e-05,0.0624717514647913,1.97657995644547e-09,5.13721359909965e-07,1.81231309299592e-09,1.09256690270629e-12,0.00250810500960241,5.05648199923814e-09
"1111",0.0804569111374168,0.114309668550709,9.32828776148707e-05,0.00317806421213794,0.00236442323731902,0.441791291485129,0.270894019668724,2.47876979286262e-06,0.00564156890573228,1.24826117572035e-06,0.0511157382460414,0.00348373297530488,0.00252018132115697,0.00450713755250945,1.57468454487799e-05,2.91525033136339e-05,0.0195953534504734
