,x,y
0,6.468284920200523,2.8826228236761957
1,6.515599614257199,2.8826228236761957
2,6.562914308313874,2.8826228236761957
3,6.6102290023705494,2.8826228236761957
4,6.657543696427225,2.8826228236761957
5,6.704858390483901,2.8826228236761957
6,6.752173084540577,2.8826228236761957
7,6.7994877785972525,2.8826228236761957
8,6.255368796945483,2.9235985507015654
9,6.444627573172185,2.9235985507015654
10,6.491942267228861,2.9235985507015654
11,6.5392569612855365,2.9235985507015654
12,6.586571655342212,2.9235985507015654
13,6.633886349398887,2.9235985507015654
14,6.681201043455563,2.9235985507015654
15,6.7285157375122395,2.9235985507015654
16,6.775830431568915,2.9235985507015654
17,6.82314512562559,2.9235985507015654
18,6.089767367747117,2.964574277726935
19,6.137082061803793,2.964574277726935
20,6.184396755860469,2.964574277726935
21,6.231711449917145,2.964574277726935
22,6.27902614397382,2.964574277726935
23,6.373655532087171,2.964574277726935
24,6.420970226143847,2.964574277726935
25,6.468284920200523,2.964574277726935
26,6.515599614257199,2.964574277726935
27,6.562914308313874,2.964574277726935
28,6.6102290023705494,2.964574277726935
29,6.657543696427225,2.964574277726935
30,6.752173084540577,2.964574277726935
31,6.846802472653928,2.964574277726935
32,6.018795326662104,3.0055500047523047
33,6.06611002071878,3.0055500047523047
34,6.113424714775455,3.0055500047523047
35,6.160739408832131,3.0055500047523047
36,6.208054102888807,3.0055500047523047
37,6.255368796945483,3.0055500047523047
38,6.302683491002158,3.0055500047523047
39,6.349998185058833,3.0055500047523047
40,6.39731287911551,3.0055500047523047
41,6.444627573172185,3.0055500047523047
42,6.491942267228861,3.0055500047523047
43,6.5392569612855365,3.0055500047523047
44,6.586571655342212,3.0055500047523047
45,6.633886349398887,3.0055500047523047
46,6.681201043455563,3.0055500047523047
47,6.8704598196822655,3.0055500047523047
48,6.917774513738942,3.0055500047523047
49,6.965089207795618,3.0055500047523047
50,4.906900016330225,3.046525731777675
51,4.954214710386902,3.046525731777675
52,5.0961587925569285,3.046525731777675
