,n_counts
584,258.0
585,256.0
586,448.0
587,256.0
588,1123.0
589,606.0
590,290.0
591,771.0
592,462.0
593,856.0
594,373.0
595,47.0
596,864.0
598,684.0
599,1106.0
600,1897.0
601,598.0
602,365.0
603,1424.0
604,940.0
605,935.0
608,1741.0
609,1677.0
610,946.0
611,250.0
612,1127.0
613,400.0
614,756.0
615,473.0
616,512.0
617,901.0
618,446.0
619,752.0
620,484.0
621,635.0
622,1107.0
623,470.0
624,1040.0
625,658.0
626,1346.0
627,1400.0
628,301.0
629,1050.0
630,1747.0
631,516.0
633,397.0
634,709.0
635,1235.0
636,583.0
637,987.0
638,1829.0
641,197.0
644,764.0
645,2476.0
646,2062.0
647,402.0
648,1247.0
649,1661.0
650,873.0
651,657.0
652,468.0
653,637.0
654,81.0
656,83.0
657,1252.0
658,1037.0
659,154.0
660,586.0
661,537.0
662,698.0
663,1266.0
664,818.0
665,1066.0
666,1201.0
667,364.0
668,279.0
669,628.0
670,232.0
671,753.0
672,1233.0
673,424.0
674,302.0
675,1930.0
676,1148.0
679,1822.0
680,580.0
681,45.0
682,325.0
683,1091.0
684,791.0
685,301.0
686,491.0
687,461.0
688,1678.0
689,1570.0
690,1074.0
691,1011.0
692,935.0
693,1566.0
694,1270.0
695,1035.0
696,1527.0
697,201.0
698,1065.0
699,710.0
700,1079.0
701,1274.0
702,1241.0
703,171.0
705,78.0
707,359.0
708,836.0
709,1685.0
710,1139.0
711,1176.0
712,924.0
714,325.0
715,623.0
716,288.0
717,275.0
718,542.0
720,549.0
721,807.0
722,681.0
724,572.0
725,459.0
728,737.0
729,640.0
730,400.0
731,462.0
732,1327.0
733,1174.0
734,1214.0
735,1165.0
736,509.0
737,1693.0
738,225.0
739,975.0
740,884.0
741,613.0
742,564.0
743,478.0
744,1065.0
745,306.0
746,723.0
747,659.0
748,121.0
750,1109.0
751,1580.0
754,815.0
755,1418.0
756,471.0
757,1106.0
758,351.0
759,1759.0
760,1929.0
761,2662.0
762,1822.0
763,2061.0
764,1705.0
765,1128.0
766,1326.0
767,870.0
768,595.0
769,476.0
770,753.0
771,422.0
772,805.0
773,1601.0
774,642.0
775,328.0
777,396.0
778,289.0
779,1229.0
781,3179.0
782,949.0
784,262.0
786,1140.0
787,292.0
788,1487.0
789,1723.0
790,1267.0
791,489.0
792,2211.0
793,903.0
794,477.0
797,241.0
798,273.0
799,1482.0
800,605.0
801,243.0
802,1536.0
803,1193.0
804,237.0
805,309.0
806,968.0
807,405.0
808,794.0
809,697.0
810,1213.0
811,1315.0
812,1079.0
813,895.0
814,215.0
815,681.0
816,832.0
817,302.0
818,708.0
819,833.0
820,613.0
821,433.0
823,2188.0
824,1047.0
825,318.0
826,716.0
827,1203.0
828,958.0
829,1189.0
830,1056.0
831,546.0
832,543.0
833,1344.0
834,806.0
835,1924.0
836,692.0
837,1441.0
838,1216.0
839,730.0
840,938.0
841,1149.0
842,982.0
843,352.0
844,370.0
845,1191.0
846,812.0
847,689.0
848,554.0
849,152.0
850,395.0
851,285.0
853,1098.0
857,96.0
859,497.0
860,1745.0
861,556.0
862,1405.0
863,1765.0
864,410.0
865,549.0
867,655.0
869,82.0
870,287.0
871,1137.0
872,1234.0
873,344.0
874,309.0
875,1240.0
876,221.0
877,441.0
878,487.0
879,535.0
880,1353.0
881,757.0
882,678.0
883,519.0
884,544.0
885,377.0
886,253.0
887,503.0
888,589.0
889,1392.0
890,726.0
891,529.0
892,1244.0
893,1753.0
895,1187.0
896,2373.0
897,311.0
899,963.0
900,1331.0
901,831.0
902,104.0
903,85.0
904,1234.0
905,1168.0
906,1790.0
907,1590.0
908,1587.0
909,1574.0
910,956.0
911,546.0
912,1233.0
913,1014.0
914,951.0
915,404.0
916,1277.0
917,1148.0
918,301.0
919,1009.0
920,1145.0
921,328.0
922,346.0
924,681.0
926,531.0
927,371.0
928,42.0
931,456.0
932,942.0
933,1602.0
934,654.0
935,1394.0
936,2289.0
937,1240.0
939,755.0
940,397.0
942,138.0
943,328.0
944,1419.0
945,1278.0
946,510.0
947,175.0
948,292.0
949,843.0
950,300.0
951,1038.0
952,934.0
953,1526.0
954,1782.0
955,204.0
956,1261.0
957,1823.0
958,2143.0
959,93.0
960,915.0
961,597.0
962,1756.0
963,332.0
964,224.0
965,297.0
966,1650.0
967,1422.0
968,689.0
969,2139.0
970,1840.0
971,305.0
972,692.0
974,1046.0
975,139.0
976,95.0
977,270.0
978,514.0
979,888.0
980,567.0
982,1399.0
983,575.0
984,964.0
985,1318.0
986,1030.0
987,1698.0
988,767.0
989,1799.0
990,1442.0
991,980.0
992,1560.0
993,1276.0
994,623.0
995,165.0
997,292.0
998,561.0
999,782.0
1000,417.0
1002,528.0
1005,473.0
1006,1029.0
1007,2565.0
1008,1271.0
1009,1296.0
1010,1951.0
1011,1230.0
1012,266.0
1013,512.0
1014,413.0
1016,386.0
1017,1939.0
1018,659.0
1019,484.0
1020,48.0
1021,242.0
1022,500.0
1023,1249.0
1024,695.0
1025,308.0
1026,1071.0
1027,851.0
1028,879.0
1029,813.0
1030,2017.0
1031,843.0
1032,131.0
1033,227.0
1034,466.0
1035,1128.0
1036,1167.0
1037,290.0
1038,268.0
1039,739.0
1040,1224.0
1041,1208.0
1042,1071.0
1043,1265.0
1044,813.0
1045,246.0
1047,809.0
1048,128.0
1049,552.0
1050,848.0
1051,702.0
1052,465.0
1053,950.0
1054,620.0
1055,886.0
1056,1553.0
1057,3522.0
1058,1281.0
1059,2698.0
1060,914.0
1061,1027.0
1062,2302.0
1063,1681.0
1064,611.0
1065,1032.0
1066,1127.0
1067,1969.0
1068,476.0
1069,96.0
1071,297.0
1072,294.0
1073,638.0
1078,228.0
1079,595.0
1080,1751.0
1081,748.0
1082,1286.0
1083,1973.0
1084,425.0
1085,443.0
1086,146.0
1088,215.0
1089,559.0
1090,2122.0
1091,193.0
1092,1528.0
1093,615.0
1094,875.0
1095,666.0
1096,275.0
1097,779.0
1098,927.0
1099,1272.0
1100,1589.0
1101,774.0
1102,2520.0
1103,2181.0
1104,1999.0
1105,1158.0
1106,409.0
1107,539.0
1108,109.0
1109,969.0
1110,415.0
1111,387.0
1112,311.0
1113,936.0
1114,1183.0
1115,402.0
1116,500.0
1117,844.0
1118,765.0
1119,820.0
1121,1424.0
1122,415.0
1123,650.0
1124,687.0
1125,2884.0
1126,628.0
1127,1624.0
1128,1420.0
1129,2614.0
1130,1343.0
1131,2722.0
1132,2436.0
1133,3762.0
1134,1068.0
1135,1955.0
1136,514.0
1137,1696.0
1138,733.0
1139,1107.0
1140,710.0
1141,1340.0
1143,567.0
1144,441.0
1147,730.0
1151,258.0
1152,778.0
1153,2038.0
1154,897.0
1155,74.0
1156,593.0
1157,146.0
1159,432.0
1160,297.0
1161,544.0
1162,2326.0
1163,1707.0
1164,148.0
1165,994.0
1166,309.0
1167,1237.0
1168,1120.0
1169,451.0
1170,2316.0
1171,716.0
1172,1681.0
1173,1170.0
1174,1140.0
1175,677.0
1176,1279.0
1177,1870.0
1178,1170.0
1179,1022.0
1180,104.0
1181,751.0
1182,969.0
1183,1360.0
1184,353.0
1185,205.0
1186,542.0
1187,2722.0
1188,1380.0
1189,1309.0
1190,1129.0
1191,3277.0
1193,155.0
1195,744.0
1196,1286.0
1197,521.0
1198,549.0
1199,1464.0
1200,1639.0
1201,735.0
1202,621.0
1203,910.0
1204,1968.0
1205,1543.0
1206,1272.0
1207,1872.0
1208,1893.0
1209,1225.0
1210,876.0
1211,1079.0
1212,685.0
1213,1226.0
1214,772.0
1215,1066.0
1216,632.0
1217,572.0
1218,252.0
1219,697.0
1220,586.0
1224,257.0
1225,2566.0
1226,2052.0
1227,1260.0
1228,659.0
1229,1865.0
1232,243.0
1233,392.0
1234,748.0
1235,1259.0
1236,766.0
1237,772.0
1238,584.0
1239,351.0
1240,569.0
1241,1124.0
1242,1300.0
1243,906.0
1244,369.0
1245,1664.0
1246,1118.0
1247,934.0
1248,598.0
1249,1073.0
1250,960.0
1251,935.0
1252,229.0
1253,650.0
1254,91.0
1255,1082.0
1256,93.0
1257,425.0
1259,1984.0
1260,1791.0
1262,393.0
1263,1168.0
1264,1793.0
1266,677.0
1267,106.0
1268,896.0
1269,670.0
1270,385.0
1271,613.0
1272,1091.0
1273,1349.0
1274,687.0
1275,930.0
1276,1874.0
1277,1563.0
1278,1451.0
1279,512.0
1280,2504.0
1281,1037.0
1282,253.0
1283,1064.0
1284,556.0
1285,1694.0
1286,1214.0
1287,1287.0
1288,383.0
1289,392.0
1291,208.0
1296,2033.0
1297,1482.0
1298,1534.0
1299,1140.0
1300,1158.0
1301,1429.0
1302,444.0
1303,634.0
1306,520.0
1307,742.0
1308,502.0
1309,252.0
1310,1052.0
1311,661.0
1312,234.0
1313,1403.0
1314,676.0
1315,293.0
1316,871.0
1317,1555.0
1318,738.0
1319,532.0
1320,982.0
1321,401.0
1322,1155.0
1323,1504.0
1324,864.0
1325,618.0
1326,724.0
1327,907.0
1328,1004.0
1329,880.0
1330,64.0
1331,2167.0
1332,209.0
1333,675.0
1334,1435.0
1335,1595.0
1336,2390.0
1337,287.0
1338,325.0
1339,668.0
1340,875.0
1341,1348.0
1342,622.0
1343,1136.0
1344,534.0
1345,995.0
1346,1229.0
1347,1177.0
1348,982.0
1349,1788.0
1350,1392.0
1351,2329.0
1352,1815.0
1353,2059.0
1354,1341.0
1355,1304.0
1356,2170.0
1357,1363.0
1358,1594.0
1359,1072.0
1360,1535.0
1362,409.0
1368,793.0
1369,2575.0
1370,1417.0
1371,1599.0
1372,842.0
1373,1109.0
1374,883.0
1375,86.0
1377,1023.0
1378,2964.0
1379,1368.0
1380,486.0
1381,297.0
1382,592.0
1383,519.0
1384,477.0
1385,899.0
1386,475.0
1387,999.0
1388,926.0
1389,1571.0
1390,1018.0
1391,1808.0
1392,204.0
1393,1219.0
1394,1596.0
1395,501.0
1396,325.0
1397,326.0
1398,1571.0
1399,722.0
1400,795.0
1402,409.0
1403,996.0
1405,106.0
1406,269.0
1407,194.0
1408,1236.0
1410,599.0
1411,79.0
1412,536.0
1413,633.0
1414,675.0
1415,426.0
1416,1437.0
1417,1150.0
1418,1090.0
1419,1241.0
1420,1291.0
1421,2507.0
1422,839.0
1423,3732.0
1424,1749.0
1425,1588.0
1426,275.0
1427,401.0
1428,1325.0
1429,1214.0
1430,772.0
1431,990.0
1434,844.0
1435,748.0
1439,1978.0
1440,546.0
1441,912.0
1442,813.0
1443,766.0
1444,1360.0
1445,275.0
1446,789.0
1448,117.0
1449,1877.0
1450,598.0
1451,227.0
1452,529.0
1453,1406.0
1454,2219.0
1455,631.0
1456,150.0
1457,1339.0
1458,1804.0
1459,659.0
1460,2060.0
1461,2066.0
1462,1909.0
1463,588.0
1464,1690.0
1465,1200.0
1466,1814.0
1467,307.0
1468,219.0
1469,498.0
1470,813.0
1471,800.0
1472,550.0
1473,754.0
1474,1048.0
1475,1289.0
1476,1031.0
1477,316.0
1478,870.0
1479,973.0
1480,2302.0
1481,554.0
1482,716.0
1483,355.0
1484,1409.0
1485,582.0
1486,724.0
1487,476.0
1488,358.0
1489,1122.0
1490,2171.0
1491,1819.0
1492,1938.0
1493,1195.0
1494,1727.0
1495,1788.0
1496,1230.0
1497,1594.0
1498,872.0
1499,473.0
1500,642.0
1501,811.0
1502,326.0
1503,678.0
1504,257.0
1505,172.0
1506,395.0
1507,335.0
1510,956.0
1511,1345.0
1512,1846.0
1513,308.0
1514,784.0
1515,462.0
1516,415.0
1517,130.0
1518,77.0
1519,794.0
1520,1340.0
1521,887.0
1522,925.0
1523,824.0
1524,2185.0
1525,1131.0
1526,596.0
1527,1459.0
1528,723.0
1529,532.0
1530,535.0
1531,2011.0
1532,1400.0
1533,1689.0
1534,751.0
1535,602.0
1536,142.0
1537,413.0
1538,510.0
1539,309.0
1541,750.0
1542,427.0
1543,79.0
1544,1108.0
1545,625.0
1546,240.0
1548,1236.0
1549,281.0
1550,441.0
1551,3059.0
1552,433.0
1555,765.0
1556,228.0
1557,635.0
1558,1039.0
1559,1321.0
1560,1260.0
1561,960.0
1562,1386.0
1563,1870.0
1564,733.0
1565,1805.0
1566,1135.0
1567,2204.0
1568,917.0
1569,924.0
1570,916.0
1571,1251.0
1572,562.0
1574,452.0
1576,693.0
1577,636.0
1580,858.0
1581,2358.0
1582,2247.0
1583,267.0
1584,1453.0
1585,366.0
1586,707.0
1587,382.0
1588,140.0
1589,384.0
1590,1994.0
1591,1629.0
1592,568.0
1593,767.0
1594,792.0
1595,1112.0
1596,755.0
1597,195.0
1598,1504.0
1599,1838.0
1600,705.0
1601,890.0
1602,357.0
1603,2478.0
1604,363.0
1605,500.0
1606,451.0
1607,298.0
1608,159.0
1609,611.0
1610,744.0
1611,1276.0
1612,597.0
1613,229.0
1614,602.0
1615,1394.0
1616,840.0
1617,1389.0
1618,246.0
1619,1004.0
1620,660.0
1621,1750.0
1622,1330.0
1623,678.0
1625,1289.0
1626,922.0
1627,231.0
1628,456.0
1629,1794.0
1630,1003.0
1631,533.0
1632,2227.0
1633,1405.0
1634,653.0
1635,787.0
1636,734.0
1637,1538.0
1638,2150.0
1639,480.0
1640,1158.0
1641,1054.0
1642,1851.0
1645,253.0
1646,264.0
1647,820.0
1650,563.0
1651,2073.0
1652,1522.0
1653,900.0
1654,2145.0
1655,816.0
1656,314.0
1657,937.0
1658,380.0
1659,362.0
1660,1714.0
1661,2752.0
1662,721.0
1663,1002.0
1664,1523.0
1665,1134.0
1666,364.0
1667,1165.0
1668,753.0
1669,1059.0
1670,1145.0
1671,681.0
1672,1341.0
1673,627.0
1674,1060.0
1675,918.0
1676,996.0
1677,879.0
1678,113.0
1679,819.0
1680,132.0
1681,487.0
1683,881.0
1684,1839.0
1685,664.0
1686,1807.0
1687,462.0
1688,416.0
1689,1891.0
1690,346.0
1691,599.0
1692,813.0
1693,542.0
1694,119.0
1695,835.0
1696,1329.0
1697,376.0
1698,558.0
1699,69.0
1700,1044.0
1701,896.0
1702,748.0
1703,997.0
1704,719.0
1705,1185.0
1706,1908.0
1707,1613.0
1708,901.0
1709,1459.0
1710,305.0
1711,1995.0
1712,155.0
1713,259.0
1714,656.0
1716,244.0
1719,340.0
1720,2153.0
1721,1876.0
1722,364.0
1723,429.0
1724,1465.0
1726,509.0
1727,569.0
1728,653.0
1729,412.0
1730,2236.0
1731,1628.0
1732,243.0
1733,620.0
1734,655.0
1735,713.0
1736,297.0
1737,253.0
1738,2107.0
1739,1238.0
1740,1263.0
1741,735.0
1742,943.0
1743,920.0
1744,622.0
1745,199.0
1746,495.0
1747,1418.0
1748,787.0
1749,1457.0
1752,452.0
1753,866.0
1754,2019.0
1755,2011.0
1756,1318.0
1757,251.0
1758,1158.0
1759,1153.0
1760,208.0
1761,919.0
1762,62.0
1763,558.0
1764,600.0
1765,642.0
1766,924.0
1767,1910.0
1768,1307.0
1769,1007.0
1770,959.0
1771,1305.0
1772,1470.0
1773,98.0
1774,1904.0
1775,1512.0
1776,1837.0
1777,1472.0
1778,1774.0
1779,68.0
1780,1963.0
1781,1817.0
1782,276.0
1784,184.0
1785,340.0
1788,852.0
1789,1027.0
1790,2664.0
1791,1445.0
1792,1396.0
1793,1424.0
1798,602.0
1799,1283.0
1800,950.0
1801,1420.0
1802,590.0
1803,1730.0
1804,973.0
1805,490.0
1806,1137.0
1807,1043.0
1808,604.0
1809,1306.0
1810,570.0
1811,522.0
1812,1151.0
1813,827.0
1814,463.0
1815,1645.0
1816,905.0
1817,1181.0
1818,314.0
1820,978.0
1821,1051.0
1822,884.0
1823,1424.0
1824,1222.0
1825,260.0
1826,768.0
1827,440.0
1828,1036.0
1829,1903.0
1830,1282.0
1831,442.0
1832,135.0
1833,629.0
1834,927.0
1835,1587.0
1836,595.0
1837,1144.0
1838,1673.0
1839,421.0
1840,1533.0
1841,2370.0
1842,1784.0
1843,600.0
1844,2245.0
1845,1644.0
1846,1512.0
1847,510.0
1848,2453.0
1849,122.0
1851,194.0
1855,764.0
1856,836.0
1857,1467.0
1858,349.0
1859,953.0
1860,1875.0
1861,597.0
1862,280.0
1863,921.0
1864,521.0
1865,348.0
1866,1215.0
1867,816.0
1868,165.0
1869,1020.0
1870,1210.0
1871,794.0
1872,1605.0
1873,770.0
1874,1002.0
1875,1129.0
1876,1295.0
1877,820.0
1878,372.0
1879,327.0
1880,282.0
1881,291.0
1882,921.0
1883,932.0
1884,459.0
1885,195.0
1886,580.0
1887,627.0
1888,559.0
1889,1162.0
1890,2817.0
1891,611.0
1892,357.0
1893,677.0
1894,1617.0
1895,2527.0
1896,2826.0
1897,476.0
1898,345.0
1900,1224.0
1901,1516.0
1902,544.0
1903,780.0
1904,1345.0
1905,1031.0
1906,1526.0
1907,1749.0
1908,2330.0
1909,483.0
1910,970.0
1911,2060.0
1912,756.0
1913,931.0
1914,488.0
1915,1135.0
1917,618.0
1919,616.0
1921,1398.0
1922,1277.0
1923,1523.0
1924,1194.0
1925,142.0
1926,2269.0
1927,579.0
1928,211.0
1929,389.0
1930,278.0
1932,903.0
1933,2107.0
1934,1790.0
1935,1844.0
1936,1447.0
1937,542.0
1938,600.0
1939,604.0
1940,1127.0
1941,1050.0
1942,820.0
1943,1317.0
1944,923.0
1945,806.0
1946,284.0
1947,368.0
1948,342.0
1949,845.0
1950,1072.0
1952,528.0
1953,1095.0
1954,2368.0
1955,1087.0
1956,2182.0
1957,1587.0
1958,707.0
1959,523.0
1960,721.0
1961,905.0
1962,2007.0
1963,1721.0
1964,601.0
1966,358.0
1967,799.0
1968,917.0
1969,1468.0
1970,1084.0
1971,2486.0
1972,1025.0
1973,1167.0
1974,1388.0
1975,1250.0
1976,579.0
1977,366.0
1978,860.0
1979,1747.0
1981,1035.0
1983,656.0
1987,664.0
1988,1440.0
1989,772.0
1990,1943.0
1991,1473.0
1992,1494.0
1993,691.0
1994,438.0
1995,316.0
1998,353.0
1999,899.0
2000,1439.0
2001,950.0
2002,1048.0
2003,777.0
2004,899.0
2005,417.0
2006,887.0
2007,1074.0
2008,998.0
2009,1418.0
2010,849.0
2011,460.0
2012,494.0
2013,746.0
2014,1202.0
2015,802.0
2017,268.0
2018,615.0
2019,1849.0
2020,886.0
2021,678.0
2022,923.0
2023,202.0
2025,110.0
2026,686.0
2027,1406.0
2028,623.0
2029,1255.0
2030,803.0
2032,609.0
2033,384.0
2034,410.0
2035,1607.0
2036,882.0
2037,403.0
2038,523.0
2039,1081.0
2040,1180.0
2041,1127.0
2042,1344.0
2043,3468.0
2044,939.0
2045,1831.0
2046,128.0
2047,57.0
2048,185.0
2049,83.0
2050,712.0
2051,159.0
2052,836.0
2053,414.0
2054,988.0
2055,1984.0
2056,1298.0
2057,1983.0
2058,2215.0
2059,563.0
2060,458.0
2061,224.0
2062,1243.0
2063,497.0
2064,545.0
2065,174.0
2066,1712.0
2067,1059.0
2068,400.0
2069,478.0
2070,875.0
2071,1393.0
2072,1409.0
2073,348.0
2074,1153.0
2075,1008.0
2076,527.0
2077,82.0
2078,1483.0
2079,631.0
2080,1403.0
2082,212.0
2083,428.0
2084,1091.0
2085,1156.0
2086,710.0
2087,371.0
2088,779.0
2089,392.0
2091,1289.0
2092,285.0
2093,1760.0
2094,1054.0
2095,1192.0
2096,1065.0
2097,167.0
2099,451.0
2100,80.0
2101,464.0
2102,377.0
2103,238.0
2104,930.0
2105,1009.0
2106,612.0
2107,1277.0
2108,1076.0
2109,494.0
2110,1187.0
2111,671.0
2114,289.0
2115,553.0
2117,759.0
2119,175.0
2120,1503.0
2121,214.0
2122,320.0
2123,1265.0
2124,1247.0
2125,508.0
2126,520.0
2127,143.0
2129,1302.0
2130,1136.0
2131,1072.0
2132,963.0
2133,469.0
2134,462.0
2135,1296.0
2136,1202.0
2137,1384.0
2138,329.0
2139,932.0
2140,738.0
2141,1194.0
2142,494.0
2143,505.0
2145,525.0
2146,230.0
2147,857.0
2148,1246.0
2149,1642.0
2150,1013.0
2151,438.0
2152,618.0
2153,782.0
2154,1008.0
2155,1155.0
2156,110.0
2157,418.0
2158,993.0
2159,988.0
2160,1648.0
2161,1247.0
2163,468.0
2164,126.0
2165,1454.0
2166,1214.0
2167,668.0
2168,1948.0
2169,2126.0
2170,1747.0
2171,1649.0
2172,395.0
2173,1191.0
2174,1713.0
2175,668.0
2176,925.0
2177,77.0
2178,558.0
2179,948.0
2180,94.0
2183,582.0
2184,828.0
2185,1303.0
2186,1089.0
2187,1351.0
2188,272.0
2189,851.0
2191,112.0
2192,81.0
2193,901.0
2194,1893.0
2195,1422.0
2196,1544.0
2197,1551.0
2198,781.0
2199,1487.0
2200,819.0
2201,729.0
2202,1488.0
2203,820.0
2204,656.0
2205,654.0
2206,382.0
2207,1491.0
2208,536.0
2209,243.0
2210,999.0
2211,712.0
2212,514.0
2213,1101.0
2214,524.0
2215,804.0
2216,344.0
2217,707.0
2218,646.0
2219,1662.0
2220,279.0
2221,831.0
2222,1942.0
2223,1139.0
2224,1014.0
2225,61.0
2227,386.0
2228,693.0
2229,374.0
2230,573.0
2231,812.0
2232,1004.0
2233,895.0
2234,1537.0
2235,849.0
2236,374.0
2237,353.0
2238,96.0
2239,206.0
2241,1140.0
2246,256.0
2247,1861.0
2248,706.0
2249,293.0
2250,1887.0
2251,514.0
2252,808.0
2253,265.0
2254,342.0
2255,1390.0
2256,1231.0
2257,515.0
2258,292.0
2259,800.0
2260,418.0
2261,1050.0
2262,997.0
2263,969.0
2264,476.0
2265,742.0
2266,945.0
2267,538.0
2268,241.0
2269,848.0
2270,47.0
2271,236.0
2272,573.0
2273,1460.0
2274,985.0
2275,953.0
2276,2732.0
2277,1175.0
2278,393.0
2279,542.0
2280,500.0
2281,1055.0
2282,348.0
2283,1063.0
2284,2177.0
2285,1775.0
2286,1345.0
2287,932.0
2288,337.0
2290,204.0
2291,823.0
2292,2055.0
2293,487.0
2294,825.0
2295,985.0
2296,752.0
2297,293.0
2298,1022.0
2299,585.0
2301,301.0
2302,445.0
2303,1189.0
2304,311.0
2305,142.0
2308,596.0
2309,1733.0
2310,710.0
2312,561.0
2313,1041.0
2314,1474.0
2315,223.0
2316,600.0
2317,498.0
2318,1334.0
2319,440.0
2320,1030.0
2321,505.0
2322,222.0
2323,562.0
2324,972.0
2325,335.0
2326,283.0
2327,650.0
2328,1788.0
2329,706.0
2330,678.0
2331,46.0
2332,307.0
2333,614.0
2334,1535.0
