,Olig,astrocytes,cellType,eNeuron,endo_mural,iNeuron,microglia
35,1.0980032861232758,1.6020746648311615,0.11999884434044361,2.652549088001251,3.7262375235557554,0.9968569308519364,1.6295163214206696
36,1.492841511964798,2.9203815937042235,0.1327304683625698,4.172487998008728,4.925721621513366,1.1991896986961366,2.2855974197387696
37,1.0067137598991394,2.3660448670387266,0.12309672832489013,3.7167714715003966,3.821781265735626,0.9829029470682145,1.951130110025406
38,1.1856074392795564,4.015155792236328,0.20344804376363754,4.108320140838623,3.5161628246307375,0.9977360844612122,1.7315941095352172
42,0.9549641788005829,2.4645973086357116,0.12871632128953933,2.8813005447387696,3.487037146091461,1.0603492736816407,1.7949545860290528
43,1.103137445449829,2.2727282762527468,0.05879215598106384,2.488618052005768,3.41966952085495,1.1085479736328125,1.6184252083301545
44,1.1139859020709992,2.127527487277985,0.11413306258618831,3.393894064426422,3.492931079864502,0.9624845504760742,1.653737884759903
45,0.7110070049762726,1.7343311727046966,0.07065203003585338,2.9690280675888063,2.6518455266952516,0.7396045237779617,1.3051985025405883
49,1.2085987985134126,2.225553023815155,0.1438257649540901,2.7993073582649233,3.459881091117859,1.5901218473911285,1.7656369090080262
50,1.1877780258655548,2.0941646218299867,0.11309580691158772,2.4725027203559877,3.757994842529297,1.4287865936756134,1.8809839189052582
51,2.5933115601539614,3.7720707058906555,0.2353561632335186,5.031385779380798,6.141311478614807,2.1944281578063967,2.481250834465027
52,1.46568421125412,3.02751247882843,0.23583101034164428,4.577855205535888,3.3547305703163146,2.3835885763168334,1.5563798248767853
56,1.3733646750450135,2.375741684436798,0.10641311667859554,3.239441692829132,3.8556164383888243,1.3365743815898896,1.6828593611717224
57,1.6769847512245177,3.2038532376289366,0.16525983363389968,3.964163362979889,4.571938943862915,1.7336820840835572,2.271546745300293
58,1.5307837009429932,3.7418707489967344,0.22661506682634353,4.198984313011169,4.4791298627853395,1.72223619222641,2.163907468318939
59,0.9519476860761642,2.175812840461731,0.15542535856366158,4.288283824920654,3.0634684443473814,1.9700750291347504,1.5133040130138398
63,0.7746058762073517,1.4686187624931335,0.0863531269133091,2.238973617553711,2.7318557620048525,0.6860831886529922,1.1077546656131745
64,2.0632328033447265,4.120160007476807,0.25143282264471056,5.868710017204284,6.265089607238769,2.089112198352814,2.9914995670318603
65,1.462348175048828,3.280689060688019,0.14432210698723794,4.717822504043579,4.083240342140198,1.4287255644798278,2.011703836917877
66,1.4208088517189026,2.4103378772735597,0.18948367536067962,4.74862003326416,3.4973141312599183,2.2188833951950073,1.8646371364593506
70,2.997981369495392,3.098258578777313,0.20280546694993973,4.317027688026428,4.989564323425293,1.4848513543605804,2.411586380004883
71,0.9254619866609574,1.76828031539917,0.0996767297387123,2.3123509883880615,3.7221905827522277,0.9150512993335724,1.2414929866790771
72,3.3578514575958254,4.15593740940094,0.20239729136228563,5.281200981140136,5.205339932441712,1.820931577682495,2.523984408378601
73,0.749317643046379,1.753849333524704,0.1697469986975193,1.4637742936611176,2.0525739431381225,1.5733003079891206,1.1306010007858276
77,1.0778924226760864,2.080056405067444,0.12395709715783595,2.9006946802139284,3.61506050825119,1.261400032043457,1.6583501636981963
78,1.1821766138076781,2.292459774017334,0.11560469195246696,3.0257082104682924,4.403489828109741,1.3674578487873077,2.0307297587394713
79,1.481919139623642,2.6409511089324953,0.13233237937092782,4.2923301458358765,4.494884729385376,1.497115170955658,2.2399067640304566
80,1.1032677471637726,2.4624839782714845,0.14011210501194,3.3672568917274477,3.3082844853401183,0.9674878418445587,1.4923896789550781
81,0.4844647541642189,0.723850566148758,0.01497686286456883,1.0268698275089263,1.366344577074051,0.3806414321064949,0.6983725666999817
82,0.3984177947044373,0.8088603138923645,0.03448734059929848,1.434911996126175,0.9900753825902939,0.3221197694540024,0.639242485165596
83,0.5219832688570023,1.5138614296913147,0.1288872852921486,2.0063892364501954,1.1021566987037659,0.48597143590450287,0.7500604212284088
84,1.9906874418258667,2.6960363388061523,0.11463883221149444,2.9355016469955446,3.703007388114929,1.1712943375110627,1.7720697343349456
85,1.6512539207935333,3.3701453804969788,0.18599373921751977,3.5863495111465453,4.898827242851257,1.6867222487926483,2.271432340145111
86,2.236851465702057,2.8998086214065553,0.10384507738053798,4.022969913482666,4.477597665786743,1.2000895380973815,2.1800082683563233
87,1.7513435661792756,3.663042151927948,0.19466759040951728,3.644298624992371,5.210938763618469,1.365100246667862,2.5001137971878054
88,0.9671653300523758,2.100846529006958,0.08754181191325187,2.163930904865265,2.9402219414711,1.1564186275005341,1.4397073566913605
89,2.539172077178955,2.511583936214447,0.13666060864925383,2.8846835255622865,4.266663146018982,1.692848527431488,2.2322979092597963
90,0.7979595005512238,1.4473886668682099,0.10148444361984729,2.408500850200653,2.305423820018768,0.661076894402504,1.0821713984012604
91,2.347803509235382,0.872995263338089,0.019642941374331712,1.113672775030136,1.4755352139472961,0.46285354197025297,0.768599396944046
92,1.367555671930313,1.9457092106342315,0.11958427652716637,2.7520586133003233,3.3437245726585387,1.2713218688964845,1.7574563026428223
93,1.6298207879066466,3.650454521179199,0.21492549479007722,4.056790351867676,4.568975710868836,1.2575895726680755,2.3228873372077943
94,1.6486803233623504,2.392392301559448,0.14596551433205604,2.461068797111511,3.828137755393982,1.1374152243137359,1.6559504389762878
95,2.0779462814331056,2.5675154089927674,0.10700418651103974,2.949573242664337,3.962138903141022,1.2514081954956056,2.0146483778953552
96,1.0712619423866272,2.0822851181030275,0.11715765222907067,2.6717324256896973,3.9622716188430784,0.9543293833732605,1.91240091919899
97,1.1744215846061707,2.623185658454895,0.12565263137221336,3.0124478101730348,3.0792689681053163,1.0746766328811646,1.4466074228286743
101,1.1562929689884185,1.7922092974185944,0.05559103731065988,1.2133573293685913,3.131977355480194,0.707459905743599,1.1052339375019073
102,3.1028719425201414,2.790785622596741,0.10834911055862903,2.593876028060913,4.407401084899902,1.4460125505924224,2.1662160634994505
103,3.822091794013977,2.9371011018753053,0.12602199465036393,2.4236437320709228,4.034210991859436,1.3938546001911163,2.051816761493683
104,0.7699695199728012,2.747548222541809,0.013597793318331242,0.16250933557748795,1.2696097314357757,0.1151207685470581,0.14712543562054634
109,1.2948419213294984,0.7541111320257187,0.008107309136539698,0.03465003278106451,0.5196693956851959,0.13140976428985596,0.18905440345406532
110,0.950029370188713,0.16286546513438224,0.0010910996817983687,0.0389358738437295,0.1972641482949257,0.05541107337921858,0.13656595796346666
