,n_counts
2085,1179.0
2086,919.0
2087,444.0
2088,416.0
2089,1228.0
2090,372.0
2091,66.0
2092,318.0
2093,405.0
2094,107.0
2095,272.0
2096,281.0
2097,579.0
2098,132.0
2099,597.0
2101,331.0
2102,1692.0
2103,423.0
2104,1430.0
2105,976.0
2106,246.0
2107,356.0
2108,1938.0
2109,881.0
2110,1500.0
2111,531.0
2112,882.0
2114,427.0
2115,813.0
2116,664.0
2118,718.0
2119,555.0
2120,546.0
2121,699.0
2122,1325.0
2123,557.0
2124,656.0
2125,1083.0
2126,282.0
2127,1132.0
2128,761.0
2129,1563.0
2130,799.0
2131,1050.0
2132,1030.0
2133,1531.0
2134,697.0
2135,259.0
2138,264.0
2139,1064.0
2142,481.0
2143,1740.0
2144,1319.0
2145,1131.0
2146,490.0
2147,933.0
2148,513.0
2149,75.0
2150,566.0
2152,380.0
2153,987.0
2154,1073.0
2155,2315.0
2156,717.0
2157,864.0
2158,1087.0
2159,432.0
2161,678.0
2162,1010.0
2163,926.0
2164,297.0
2165,444.0
2166,871.0
2167,1048.0
2168,309.0
2169,789.0
2170,972.0
2171,509.0
2172,416.0
2173,853.0
2175,531.0
2177,240.0
2178,247.0
2179,779.0
2180,569.0
2181,1197.0
2182,354.0
2183,1286.0
2184,462.0
2185,466.0
2186,1301.0
2187,585.0
2188,126.0
2189,761.0
2190,394.0
2191,356.0
2193,814.0
2194,438.0
2195,746.0
2196,500.0
2197,265.0
2198,513.0
2199,782.0
2200,669.0
2201,1166.0
2202,840.0
2203,398.0
2204,1728.0
2205,1577.0
2206,1390.0
2207,1247.0
2208,1009.0
2209,1175.0
2210,200.0
2211,1463.0
2212,615.0
2215,656.0
2220,209.0
2221,1514.0
2222,1010.0
2223,861.0
2225,1147.0
2226,1177.0
2228,166.0
2229,569.0
2230,653.0
2232,1555.0
2233,1337.0
2234,1254.0
2235,62.0
2236,322.0
2237,286.0
2238,1220.0
2239,473.0
2241,1007.0
2242,1039.0
2243,1301.0
2244,868.0
2245,531.0
2246,592.0
2247,949.0
2248,1046.0
2249,321.0
2250,381.0
2251,872.0
2252,1297.0
2253,618.0
2254,1457.0
2258,503.0
2259,1249.0
2260,1732.0
2261,1883.0
2262,1521.0
2263,461.0
2264,863.0
2265,927.0
2266,152.0
2267,446.0
2268,519.0
2269,62.0
2270,397.0
2271,351.0
2272,471.0
2273,227.0
2274,1257.0
2275,1159.0
2276,1115.0
2277,1321.0
2278,926.0
2279,574.0
2280,1197.0
2281,273.0
2282,771.0
2283,650.0
2284,780.0
2285,1481.0
2286,1023.0
2287,1367.0
2288,218.0
2289,1446.0
2290,1055.0
2291,641.0
2292,245.0
2294,184.0
2295,340.0
2298,335.0
2299,1292.0
2300,1726.0
2301,1239.0
2302,793.0
2303,1412.0
2304,978.0
2310,1296.0
2311,422.0
2312,481.0
2313,1305.0
2314,202.0
2315,1277.0
2316,510.0
2317,490.0
2318,421.0
2319,841.0
2320,791.0
2321,810.0
2322,1306.0
2323,282.0
2324,439.0
2325,1053.0
2326,393.0
2327,189.0
2328,604.0
2329,1346.0
2330,481.0
2331,971.0
2332,314.0
2334,242.0
2335,438.0
2336,1051.0
2337,598.0
2338,1339.0
2339,268.0
2341,313.0
2342,378.0
2343,443.0
2344,1169.0
2345,717.0
2346,761.0
2347,442.0
2349,687.0
2350,954.0
2351,967.0
2352,1319.0
2353,206.0
2354,505.0
2355,1460.0
2356,171.0
2357,1533.0
2358,1342.0
2359,2025.0
2360,574.0
2361,811.0
2362,1377.0
2363,1644.0
2364,1427.0
2365,32.0
2366,1937.0
2367,122.0
2369,587.0
2375,764.0
2376,704.0
2377,1130.0
2378,1144.0
2380,1125.0
2381,860.0
2382,597.0
2383,280.0
2384,336.0
2385,400.0
2386,521.0
2387,515.0
2388,1375.0
2389,545.0
2390,275.0
2391,1201.0
2392,1101.0
2393,1048.0
2394,754.0
2395,882.0
2396,888.0
2397,674.0
2398,942.0
2399,1040.0
2400,734.0
2401,195.0
2402,263.0
2403,435.0
2404,149.0
2405,447.0
2406,512.0
2407,1142.0
2408,459.0
2409,195.0
2410,580.0
2411,735.0
2412,666.0
2414,1327.0
2415,1975.0
2416,521.0
2417,90.0
2418,1034.0
2419,1251.0
2420,951.0
2421,1708.0
2422,2399.0
2423,476.0
2424,228.0
2426,677.0
2427,1535.0
2428,939.0
2429,206.0
2430,1473.0
2431,592.0
2432,1031.0
2433,1281.0
2434,1530.0
2435,1779.0
2436,483.0
2437,802.0
2438,927.0
2439,1410.0
2440,711.0
2441,999.0
2442,488.0
2443,683.0
2444,290.0
2448,616.0
2451,717.0
2452,736.0
2453,1725.0
2454,899.0
2455,413.0
2457,1865.0
2458,1108.0
2459,91.0
2460,200.0
2461,374.0
2464,1929.0
2465,448.0
2466,1336.0
2467,1338.0
2468,595.0
2469,830.0
2470,53.0
2471,708.0
2472,565.0
2473,1039.0
2474,1073.0
2475,229.0
2476,1342.0
2477,744.0
2478,352.0
2479,331.0
2482,311.0
2483,550.0
2484,1072.0
2486,219.0
2487,356.0
2488,1345.0
2489,1215.0
2490,1029.0
2491,1893.0
2492,1892.0
2493,333.0
2494,523.0
