,n_counts
771,7514.0
772,7702.0
773,7203.0
774,7893.0
775,5591.0
776,118.0
777,2001.0
778,1081.0
779,470.0
780,267.0
781,64.0
782,886.0
785,637.0
786,1738.0
787,1779.0
