,n_counts
302,2870.0
303,2026.0
304,74.0
305,325.0
306,2540.0
307,889.0
308,2112.0
309,1729.0
310,518.0
311,572.0
312,874.0
313,715.0
314,1620.0
315,2568.0
316,1388.0
317,1956.0
318,2126.0
319,784.0
320,2480.0
321,1507.0
322,1715.0
323,979.0
324,2137.0
325,639.0
326,2692.0
327,419.0
328,1611.0
329,3127.0
330,120.0
331,2988.0
332,1962.0
333,2091.0
334,2663.0
335,4716.0
336,3681.0
337,3890.0
338,3497.0
339,2634.0
340,1658.0
341,1787.0
342,907.0
343,3976.0
344,1439.0
345,602.0
346,1080.0
347,1412.0
348,2207.0
349,2611.0
351,262.0
352,1140.0
353,587.0
354,3888.0
355,3334.0
356,2614.0
357,1632.0
358,925.0
359,82.0
361,2891.0
362,1905.0
363,976.0
364,1413.0
365,1199.0
366,1294.0
367,2317.0
368,2083.0
369,2223.0
370,1839.0
371,606.0
372,1811.0
373,2207.0
374,1331.0
375,3793.0
376,135.0
377,3935.0
378,1334.0
379,1007.0
380,2949.0
381,1161.0
382,912.0
383,2509.0
384,3112.0
385,3820.0
386,3151.0
387,1677.0
388,3337.0
389,1667.0
390,1337.0
391,1764.0
392,1170.0
393,2955.0
394,498.0
395,163.0
396,518.0
397,1313.0
399,138.0
400,456.0
401,939.0
402,4012.0
403,2415.0
404,5806.0
405,1874.0
406,1062.0
407,397.0
408,138.0
409,3800.0
410,1889.0
411,397.0
412,854.0
413,1542.0
414,2241.0
415,2419.0
416,2778.0
417,3434.0
418,2862.0
419,1237.0
420,1454.0
421,3012.0
422,1126.0
423,914.0
424,3966.0
425,2036.0
426,4471.0
427,852.0
428,391.0
429,1705.0
430,431.0
431,1735.0
432,1345.0
433,1094.0
434,2664.0
435,3171.0
436,4256.0
437,3327.0
438,3275.0
439,4316.0
440,2366.0
441,3049.0
442,2235.0
444,292.0
445,561.0
446,788.0
447,528.0
449,346.0
450,1479.0
451,3002.0
452,4511.0
453,872.0
454,855.0
455,618.0
456,609.0
457,3123.0
458,2166.0
459,1792.0
460,1612.0
461,1564.0
462,1737.0
463,3063.0
464,2826.0
465,3827.0
466,5372.0
467,1771.0
468,1107.0
469,1763.0
470,927.0
471,725.0
472,2327.0
473,2030.0
474,1319.0
475,3049.0
476,975.0
477,1570.0
478,1738.0
479,1464.0
480,3331.0
481,3413.0
482,3027.0
483,4474.0
484,6097.0
485,5049.0
486,4026.0
487,2050.0
488,2591.0
489,2474.0
490,2968.0
491,1205.0
492,1305.0
493,562.0
494,1368.0
497,2385.0
498,4909.0
499,474.0
500,2011.0
501,432.0
502,422.0
503,2795.0
504,3910.0
505,1209.0
506,1519.0
507,1402.0
508,1979.0
509,4185.0
510,2857.0
511,3050.0
512,1349.0
513,4269.0
514,2252.0
515,925.0
516,874.0
517,2844.0
518,778.0
519,752.0
520,6106.0
521,1106.0
522,3165.0
523,2158.0
524,677.0
525,634.0
526,1890.0
527,1811.0
528,3138.0
529,1742.0
530,2270.0
531,4111.0
532,3427.0
533,4802.0
534,2788.0
535,2042.0
536,2303.0
537,2198.0
538,2051.0
539,1024.0
540,824.0
541,1223.0
544,2696.0
545,4254.0
546,3113.0
547,2671.0
548,971.0
549,520.0
550,270.0
551,2410.0
552,754.0
553,1472.0
554,812.0
555,2137.0
556,1377.0
557,1477.0
558,2913.0
559,1538.0
560,1015.0
561,2962.0
562,1893.0
563,1825.0
564,2062.0
565,1507.0
566,427.0
567,3910.0
568,845.0
569,2907.0
570,4430.0
571,408.0
572,1461.0
573,1946.0
574,1978.0
575,1390.0
576,2700.0
577,2466.0
578,2714.0
579,3494.0
580,4086.0
581,3992.0
582,2391.0
583,2695.0
584,3603.0
585,3231.0
586,1535.0
587,409.0
588,390.0
591,3640.0
592,2226.0
593,1784.0
594,3174.0
595,891.0
597,4925.0
598,2021.0
599,1142.0
600,3467.0
601,866.0
602,2238.0
603,2183.0
604,3167.0
605,3289.0
606,2453.0
607,2779.0
608,3408.0
609,462.0
610,1445.0
611,2554.0
612,1262.0
613,1454.0
614,1429.0
615,962.0
616,1194.0
617,2960.0
618,1064.0
619,856.0
620,1713.0
621,943.0
622,2459.0
623,2019.0
624,4230.0
625,4733.0
626,2754.0
627,5760.0
628,2778.0
629,1129.0
630,2465.0
631,1132.0
632,1645.0
633,224.0
634,1239.0
635,693.0
637,3263.0
638,4371.0
639,1655.0
640,1120.0
641,1695.0
642,347.0
643,1499.0
644,2120.0
645,2087.0
646,2724.0
647,2738.0
648,2155.0
649,2731.0
650,1755.0
651,4317.0
652,4941.0
653,2506.0
654,1286.0
655,475.0
656,1200.0
657,1454.0
658,978.0
659,1348.0
660,1418.0
661,1568.0
662,1673.0
663,1560.0
664,4923.0
665,604.0
666,913.0
667,1612.0
668,712.0
669,3904.0
670,1946.0
671,3489.0
672,3315.0
673,3105.0
674,3792.0
675,3258.0
676,1726.0
677,2417.0
678,1309.0
679,738.0
680,452.0
681,1049.0
683,3640.0
684,2983.0
685,3083.0
686,811.0
687,1976.0
688,764.0
689,3911.0
690,3347.0
691,2639.0
692,2888.0
693,1668.0
694,3079.0
695,2612.0
696,2073.0
697,2747.0
698,1176.0
699,1230.0
700,1285.0
701,553.0
702,1460.0
703,1454.0
704,1110.0
705,3267.0
706,2550.0
707,998.0
708,2357.0
709,1950.0
710,1961.0
711,1000.0
712,2729.0
713,1405.0
714,1583.0
715,1491.0
716,2363.0
717,3262.0
718,1349.0
719,3171.0
720,3779.0
721,2360.0
722,2707.0
723,2821.0
724,259.0
725,264.0
726,1064.0
728,1673.0
729,4936.0
730,705.0
731,3956.0
732,420.0
733,984.0
734,600.0
735,4201.0
736,1950.0
737,1510.0
738,2422.0
739,1038.0
740,3066.0
741,2862.0
742,1991.0
743,1705.0
744,2334.0
745,1258.0
746,2759.0
747,2263.0
748,1087.0
749,242.0
750,3040.0
751,3848.0
752,4109.0
753,2173.0
754,2060.0
755,1460.0
756,1101.0
757,933.0
758,1390.0
759,3028.0
760,2363.0
761,3240.0
762,2864.0
763,2254.0
764,3213.0
765,4179.0
766,3496.0
767,1760.0
768,3083.0
769,886.0
770,656.0
771,524.0
773,2405.0
774,4389.0
775,1916.0
776,3119.0
777,597.0
778,736.0
779,1123.0
780,2436.0
781,2615.0
782,2324.0
783,1778.0
784,1904.0
785,1986.0
786,2141.0
787,2079.0
788,1574.0
789,938.0
790,1635.0
791,2717.0
792,741.0
793,580.0
794,2229.0
795,1305.0
796,3948.0
797,135.0
798,2488.0
799,4332.0
800,4381.0
801,580.0
802,629.0
803,3341.0
804,2138.0
805,2733.0
806,2933.0
807,4427.0
808,3765.0
809,3349.0
810,3546.0
811,2380.0
812,2548.0
813,290.0
814,587.0
815,616.0
817,1573.0
818,3074.0
819,3023.0
820,2742.0
821,3133.0
822,691.0
823,652.0
824,489.0
825,3620.0
826,3985.0
827,3120.0
828,1127.0
829,1673.0
830,2919.0
831,3011.0
832,1835.0
833,1153.0
834,793.0
835,1602.0
836,2067.0
837,528.0
838,1737.0
839,3685.0
840,3435.0
841,2399.0
842,1215.0
843,1201.0
844,5001.0
845,2450.0
847,2167.0
848,2007.0
849,3665.0
850,3130.0
851,2296.0
852,4027.0
853,1765.0
854,3392.0
855,3735.0
856,1967.0
857,609.0
858,964.0
859,871.0
861,1998.0
862,3309.0
863,2372.0
864,3617.0
865,3371.0
866,714.0
867,973.0
868,756.0
869,1139.0
870,3096.0
871,1753.0
872,1342.0
873,2852.0
874,2241.0
875,2318.0
876,1924.0
877,889.0
878,1755.0
879,2449.0
880,480.0
881,1485.0
882,2840.0
883,1495.0
884,1499.0
885,392.0
886,1399.0
887,2044.0
888,2617.0
889,2862.0
890,956.0
891,384.0
892,811.0
893,914.0
894,677.0
895,2495.0
896,1782.0
897,2553.0
898,2212.0
899,1961.0
901,289.0
902,553.0
904,311.0
905,1874.0
906,2079.0
907,1583.0
908,2615.0
909,1440.0
910,637.0
911,1093.0
912,3603.0
913,3085.0
914,1080.0
915,2470.0
916,3270.0
917,1217.0
918,1894.0
919,2109.0
920,1458.0
921,1585.0
922,606.0
923,2136.0
924,3466.0
925,2348.0
926,1601.0
927,2186.0
928,2311.0
929,290.0
930,1287.0
931,3505.0
932,2517.0
933,197.0
934,1297.0
935,2593.0
936,1859.0
937,3670.0
938,3356.0
939,2655.0
940,1829.0
941,2913.0
942,1472.0
943,1542.0
944,1181.0
945,94.0
947,1502.0
948,2756.0
949,2604.0
950,1611.0
951,640.0
952,719.0
953,1838.0
954,2310.0
955,2075.0
956,2277.0
957,2140.0
958,1878.0
959,1934.0
960,2570.0
961,1455.0
962,1860.0
963,772.0
964,1124.0
965,2160.0
966,2933.0
967,2997.0
968,935.0
969,846.0
970,3220.0
971,1659.0
972,5428.0
973,2386.0
974,1372.0
976,803.0
977,2590.0
978,1448.0
979,2912.0
980,2231.0
981,1726.0
982,794.0
983,746.0
984,1189.0
985,311.0
986,142.0
988,2243.0
989,2147.0
990,1623.0
991,2351.0
992,2713.0
993,1051.0
994,2467.0
995,1817.0
996,2065.0
997,879.0
998,2878.0
999,1940.0
1000,1243.0
1001,2945.0
1002,1138.0
1003,114.0
1004,1140.0
1005,2754.0
1006,2787.0
1007,4725.0
1008,1375.0
1009,1059.0
1010,1637.0
1011,1289.0
1012,2560.0
1013,2113.0
1014,1349.0
1015,577.0
1016,347.0
1017,1923.0
1018,2583.0
1019,3552.0
1020,2039.0
1021,2764.0
1022,881.0
1023,700.0
1024,337.0
1025,768.0
1027,1428.0
1028,1249.0
1029,3125.0
1030,997.0
1031,1193.0
1032,601.0
1033,1678.0
1034,4114.0
1035,1889.0
1036,3360.0
1037,3704.0
1038,1508.0
1039,1239.0
1040,2764.0
1041,1043.0
1042,1044.0
1043,3380.0
1044,1978.0
1045,2085.0
1046,2001.0
1047,1244.0
1048,2873.0
1049,1882.0
1050,1583.0
1051,2167.0
1052,1455.0
1053,2231.0
1054,235.0
1055,1341.0
1056,3099.0
1057,2636.0
1058,2836.0
1059,3193.0
1060,2362.0
1061,1037.0
1062,1158.0
1063,383.0
1064,211.0
1065,1694.0
1066,3151.0
1067,813.0
1068,3997.0
1069,1674.0
1070,217.0
1071,1953.0
1072,1220.0
1073,1437.0
1074,2178.0
1075,4217.0
1076,2083.0
1077,1131.0
1078,1169.0
1079,882.0
1080,2052.0
1081,313.0
1082,75.0
1083,1186.0
1084,1216.0
1085,1134.0
1086,1153.0
1087,169.0
1088,727.0
1089,1581.0
1090,1459.0
1091,2377.0
1092,613.0
1093,975.0
1094,591.0
1095,1077.0
1096,2134.0
1097,1758.0
1098,1091.0
1099,329.0
1101,1821.0
1102,1600.0
1103,4863.0
1104,1615.0
1106,119.0
1107,94.0
1108,730.0
1109,730.0
1110,461.0
1111,2039.0
1112,881.0
1113,1562.0
1114,3111.0
1115,357.0
1116,3251.0
1117,2366.0
1118,2069.0
1119,1350.0
1120,1045.0
1121,871.0
1122,906.0
1123,2330.0
1126,2567.0
1127,3119.0
1128,1312.0
1129,357.0
1130,1385.0
1131,35.0
1132,204.0
1133,361.0
1134,836.0
1135,287.0
1136,869.0
1137,5001.0
1138,4483.0
1139,8729.0
1140,11501.0
1141,8536.0
1142,6469.0
1143,4022.0
1144,5427.0
1145,6161.0
1146,7722.0
1147,6912.0
1148,7121.0
1149,5179.0
1150,7121.0
1151,7106.0
1152,6450.0
1153,760.0
1154,1518.0
1155,1651.0
1156,918.0
1157,903.0
1159,267.0
1160,162.0
1161,1629.0
1162,313.0
1163,256.0
1164,1187.0
1165,923.0
1166,1386.0
1167,1023.0
1168,756.0
