"","33 Vascular","05 OB-IMN GABA","34 Immune","32 OEC","30 Astro-Epen","03 OB-CR Glut","31 OPC-Oligo","13 CNU-HYa Glut","02 NP-CT-L6b Glut","11 CNU-HYa GABA","10 LSX GABA","09 CNU-LGE GABA","29 CB Glut","12 HY GABA","06 CTX-CGE GABA","14 HY Glut"
"10",0.317103077616288,0.0472004667871582,0.0162152743303793,0.25196188284678,0.0214142630335707,6.17669370996538e-05,1.18154673446498e-05,0.260942722049881,0.0249974377655508,0.00324782299190197,0.000888848723510329,0.0201383608851877,4.40983894102645e-06,0.0129271500025821,0.0204251219278483,0.00245957879597671
"11",0.518891476484167,0.000396066763150664,0.362465661661824,0.000724675734139764,1.49294140625901e-06,4.48781687165789e-12,1.13019376755827e-09,0.0149606281751095,0.0948995666510746,0.00332290602142498,2.21609491027495e-08,6.76759337533728e-05,4.64738897708374e-18,0.00011852793291246,6.88693395739017e-08,0.004151229536067
"12",0.488362187850389,0.0462642588471242,0.177962120485437,0.00659238396138274,0.00777908003531142,0.000896456541145394,1.55921055349638e-06,0.00425689760333222,0.210964952756567,0.00126895689635759,0.000760451946637206,0.00030853981274787,7.21905026815125e-05,0.0536449080979693,0.000767586285078395,9.74691672854792e-05
"13",0.379808996836996,0.0316561958296499,0.00211714779352153,0.0157369382450699,0.432131861916642,6.5418242861661e-07,3.19027314189914e-05,0.00579539277311152,0.0906678334410168,0.00210242849524435,0.00377812805849566,0.000485509896180121,1.24114179299707e-07,0.00699939852667317,0.0271835321292435,0.00150395503012837
"14",0.00778086292216805,0.366320843767242,0.00164646003008526,0.0183041521173218,0.00905536491786513,0.0394495941790983,0.0307734620474821,0.0073562396487269,0.0633523654056973,0.00227368311121954,0.0691905629114158,0.0240146309779059,2.8605069703284e-05,0.30864865441714,0.0509773616361794,0.000827156840749259
"15",0.0442571186201163,0.232531094729113,0.00139361474255692,0.0238797829231267,0.00207422007245004,0.0850174402144011,3.79097968378811e-05,0.236715322022749,0.178168738141923,0.0166239369863839,0.0490776710665841,0.048219494704819,3.87472212912638e-05,0.0703054924197218,0.0115211330614844,0.000138283276441216
"16",0.0125171259430064,0.357539749727101,0.00041288671804756,2.01462250126703e-05,6.99890876627651e-06,0.11538928481459,0.00148212363488541,0.000707464215245567,0.0251925166345059,0.00422009296799103,0.00789213721577016,0.0467511075580305,0.00315376665227763,0.372471425868311,0.0517894046801241,0.000453768236334269
"17",0.296894800963997,0.444452249767372,0.000566842684726248,0.000176536225725912,0.0402313853689805,0.000873630737741549,0.00417967544767324,0.00340401728891958,0.00599531565864308,0.0471357573887931,0.0114282740010183,0.0238111828412334,0.000184570918833965,0.0970235327504278,0.0234957261652579,0.000146501790657072
"18",0.0174739150489736,0.133796633179354,0.0856811958929904,0.00199230491153121,0.409154049836803,0.000405301905032425,0.0168163982569445,0.00659410655108161,0.0538832063880753,0.0169381809574084,0.0219309005660933,0.0132886430506111,0.00010230929597323,0.115730821372977,0.105771882115115,0.000440150671035385
"19",0.575904937168652,0.170525653841936,5.54816760577308e-05,1.09598027301353e-09,1.55012086028447e-06,0.135291070503107,0.00034334652677604,7.95856865296318e-05,2.45330166096485e-07,0.0245638394320605,0.00101964977928957,0.00447264800772562,0.0567213514556519,0.00236670941428324,0.0286532088353116,7.21125611979648e-07
"20",0.000935939242915951,0.17369435446114,0.00336311805014447,0.000297440619716252,0.508629579258783,0.000896668212873896,0.00172376474717525,0.000381541678190793,0.00011081241692848,0.131902399550336,0.0241908597079041,0.05915648491165,0.000932336863593211,0.0271610273468737,0.0666157547550846,7.91817669059837e-06
"21",0.00274024532791658,0.177348451966223,0.142265924134173,1.78479149488498e-06,7.21642095366219e-05,0.155168134075247,0.0560996144476583,0.00120804021472537,0.103520479496945,0.0250722331122765,0.0143141984812356,0.0370371081356443,0.0261975451683932,0.184481373288547,0.0744692954619891,3.40768799390562e-06
"22",0.0400230828781558,0.214135965131249,0.00147007789670269,0.0128327613610744,0.00782196475550281,0.0591300746379233,0.00167341946067175,0.010575413062833,0.0288358035277783,0.102569747458796,0.0295183937841558,0.13870993012359,0.000657870662125467,0.19859928674825,0.153135524177741,0.000310684333451014
"23",0.000186623331039475,0.00127842765331348,3.01994589627541e-05,0.000117032948706219,3.06014270180294e-05,0.416321430270386,0.00544943034350933,0.000385196941507137,0.0145034716930162,1.05800046075477e-05,0.0492959931862679,7.46791501297526e-07,0.00464757930803139,0.507577682622447,0.000116825193938956,4.81788257463739e-05
"24",0.0376125955356839,0.498114962559817,0.00582606974054846,0.00109857064941228,3.00784531661114e-05,0.0421789863826126,0.000804560208593071,0.0461277137577665,3.97372730316426e-05,0.049858158364289,0.00131083183911744,0.100547961019515,0.00245227392027116,0.0713056428071955,0.142691439536678,4.17952303012529e-07
"25",0.012055303274518,0.421226203434005,0.00229105430739726,0.0127278477390292,0.194652117654082,0.00193932833471059,0.00356441181632991,0.0191956109812013,0.00139480249478724,0.0274397625910407,0.0113758005084968,0.032538203262347,0.000314658981513754,0.147692429348725,0.111444830255589,0.000147635016227806
"26",0.00606572563064711,0.150647169358864,5.61325194419236e-06,4.84453780253092e-09,4.27158189334003e-06,0.351664102755211,0.000294108968919501,3.45434256608983e-05,0.090169981418345,0.0517969708418547,0.0122185263277507,0.0110974980865065,0.129828853263072,0.196026264173223,2.69002409598092e-05,0.0001194658306101
"27",9.89814391561091e-05,0.473955116241864,0.0128562121552866,0.00514400376747844,0.000137709586505513,0.173163876125406,0.0280100779277937,0.0813709984184143,0.00119985831860562,0.0316397963317544,0.0118527404276823,0.0111263114826785,0.000996381698298043,0.0791431528260847,0.0772172897637014,0.0120874934892906
"28",0.556168503886382,0.187140189945791,0.000717424629797988,0.0277517090270429,1.57930214317407e-05,0.00254435828139717,0.00169406080551308,0.0406310199380095,0.00736100608890242,0.00629559252657241,0.000188154588211787,0.0486507718838953,0.00103875254568264,0.107110552526656,0.00583548311687346,0.00685662718784042
"29",0.0104371057734466,0.00220477044997671,0.000149218906638501,0.265444939126327,0.195641508290347,0.00170863281733052,0.00101746766748696,0.299070170708868,0.16950128030373,5.87593337591964e-05,0.0376051795150979,1.42285054858366e-08,1.60661411249152e-05,0.000763448557850823,0.0161567724165726,0.000224665762938159
"33",0.247072122925086,0.170610054206483,0.0012694938156856,8.51964037305922e-05,7.85447196412999e-05,2.30798957727032e-05,4.43913713229924e-05,0.0570316229787842,0.304901204382484,3.17410806497969e-05,8.75381653891965e-05,5.59288519970227e-06,1.80583207510925e-07,0.218708303425496,4.06488045730558e-05,1.02843564935421e-05
"34",0.412477843982362,0.128331562815016,0.000357979423364308,2.19292522630685e-07,4.22334832736177e-06,1.97456020544171e-05,2.43581091704006e-07,0.000103901252982269,0.210108003573775,0.00400740974021077,4.52204574525831e-05,0.00685141546031353,1.63856984717175e-06,0.23769002071548,5.71918997188923e-07,2.66202970900041e-10
"35",5.00146527029233e-05,0.0616512842732743,3.1819997860448e-06,0.000157709959601463,6.2068057492566e-06,0.212799103773495,0.00324850463834024,0.0103161504479812,0.110431669559801,0.00329230750989179,0.0797084791271584,0.000366685967622891,4.13866711819664e-06,0.517771566210559,0.000176878208881644,1.61181980372562e-05
"36",0.455027803411663,0.154935798651368,0.136124596073971,0.000773503855689461,0.0795623895694475,0.00483141910501015,0.000388384272667416,0.00759361795923999,0.0684730696346066,0.00112385807834651,0.00531895445853134,0.000791162592844944,0.000524080056985017,0.0519431899975211,0.0317647721997463,0.000823400082360899
"37",0.184484502012955,0.451959761795479,0.00128374290390295,3.06309093396559e-05,7.64993106823899e-06,0.00222395314058151,0.000302137772314763,5.09157094185141e-05,0.000124752046618609,0.0126303785713474,6.62962986698632e-05,0.0677737968801569,0.000202583606625028,0.128415243169539,0.150429389716122,1.4265535861358e-05
"38",0.00427070895636517,0.219370624507181,0.00364312702173435,0.00534115743955777,0.0869956419760111,0.139645214294394,0.0133772949393454,0.00214342289719994,0.00477345136791729,0.0499218192861405,0.0747223353609542,0.124841537856922,0.023230351872396,0.172894970274291,0.073771668125683,0.00105667382390708
"39",0.000326733381408243,0.185672028194993,5.17544518420982e-06,1.84254208968072e-08,1.02665195043067e-06,5.12059979073662e-06,0.304333453752469,3.07755282655583e-07,0.190157870998374,0.0365297562486545,7.25488539476417e-06,0.123012273975851,4.95528331491597e-06,0.117997239113748,0.0419238959734573,2.28893147063487e-05
"40",9.25213885551597e-08,0.316389256168595,0.00247280345244679,4.21724483737257e-05,2.32522413823161e-08,0.0240684171282136,4.85128381200557e-06,0.139030351499519,2.27839414205812e-11,0.129516837643512,1.25948221773313e-05,0.258389899963271,0.00057260563030418,0.0016627844218331,0.127837208238691,1.01502837125611e-07
"41",0.000536032201854531,0.0602401429947497,0.000467439376181036,0.00686281702574668,0.892173421664478,6.07736378827125e-05,0.000623734560164434,0.000302696568733509,0.000112630204564077,0.0153418891887014,0.00230222614322046,0.000798585292794285,8.14210265264411e-06,0.0139418131751026,0.00559041288406632,0.000637242979107764
"42",0.0106533416923962,0.0977985810238612,0.279634162755777,0.00715687680750887,0.27314670794097,0.15679483776171,0.000804186219240672,3.44675037596174e-05,2.11317322403841e-07,0.0467781744532069,0.0471232669179532,0.000363366553053295,0.0618379704995158,0.00437919728830427,0.0133706215514709,0.000124029713950079
"43",6.57836877183593e-07,0.348196226831894,2.3366808911405e-06,2.63666586486627e-11,1.05793120687608e-14,1.93032328852551e-07,0.00179178872405297,8.18997834253791e-11,5.68064097113411e-10,0.145613155319172,6.64677976029256e-09,0.000514524336158683,6.91812079466233e-10,0.00723255267817918,0.439942263259465,0.0567062932860482
"44",0.204710721549916,0.303402789831345,0.000121509075332387,0.0011515020440712,0.000282612195720722,0.00192997129258713,0.000234556317496385,0.00225629709607145,0.0150726181450196,0.177174393797057,0.000731261388254158,0.0912386195120993,0.00837143429215324,0.0176603065454545,0.169473993804887,0.00618741311253461
"46",0.505522866681636,2.28813949265437e-06,3.31666202111248e-06,1.46102519851134e-05,0.481117553722665,9.89364164713205e-08,0.00151102618196779,6.55365132289524e-06,3.19254083891792e-07,8.30454581654989e-07,0.0107456886618375,9.25041054184279e-07,2.77778556000313e-07,3.81732152053297e-05,0.00103254945624347,2.92191093097258e-06
"47",0.199296235757023,0.0410950019997289,0.0166302056841954,0.00488934577959747,0.182694668124232,0.223339557955732,0.00226150783642739,0.0143871210707984,0.000255888499872042,0.037682396228826,0.0514083138572294,0.014041688007449,0.16132700521506,0.010032065187381,0.0399322706300541,0.000726728166394045
"48",0.278205878105063,2.75185866978068e-05,0.00537601714907883,0.000893194114887811,0.338365872650451,0.201496044991659,0.0186946474403509,0.00170543368468524,1.12198678092445e-05,2.68852326350231e-05,0.0106357786057045,3.70700599567445e-07,0.140034317568926,0.00124553662400534,0.00257152156251705,0.000709763114929356
"49",0.000798366465970125,1.08476135850864e-05,1.28416819476506e-06,4.24178146204893e-08,6.53383948834182e-06,0.0661922105658696,0.459785424219606,1.01306816416937e-08,0.173436705689435,0.000847501519540946,0.00655348306902576,0.000232585252494641,0.0115973294264852,0.00407176636911178,0.276449603737674,1.63055150229244e-05
"50",0.135133629716492,0.027806487260208,0.00496952469273558,0.0162635009222003,0.14049657916985,0.324557157856059,0.000906864930451463,0.002009779383908,0.000383727998517503,0.118494937022137,0.0198450242758788,0.00549180761291825,0.179681238612736,0.0112448937885742,0.011219609600196,0.00149523715713729
"51",0.240607929266715,0.153526571725881,0.0100842404773873,0.00172511777567834,0.00177411794289759,0.226240490495183,0.0825546815992576,0.00336869064404228,3.34180001412475e-05,0.0149483531363641,0.00216477774592357,0.00415807788687002,0.0252018859452846,0.0676931909679449,0.163974735551324,0.00194372083910551
"52",0.00104148774603551,0.559044524300522,0.00800649367770347,0.0157639610649056,3.48318476785333e-05,0.153494858072905,0.013366140353033,0.0198366320886144,0.000831025563639239,0.0122608256300427,0.00127804243805698,0.047227510512541,0.0254676634881741,0.0350625361618821,0.104619728576421,0.00266373847784512
"53",0.0088262386909784,0.501412866199152,0.0505071401194139,0.00054352341122366,1.87721892283681e-05,1.38979569125792e-05,0.00224372801434486,0.0187241767408031,0.0419708521722052,0.0288546109966187,7.81834517373543e-05,0.0140058229432368,1.39882475087205e-07,0.256019471032956,0.0767805437240355,3.24746785001606e-08
"54",0.658956406419991,0.0256038707017227,7.46450578658602e-05,0.00134101748578362,1.75518316244537e-07,5.30169899629033e-09,7.23218805602612e-07,0.191826853001398,0.111870600063395,0.00454185030455918,8.44993920850487e-08,0.00374225277915148,3.60464882387587e-12,0.00200994455340481,9.62987806889078e-08,3.14747921299304e-05
"63",0.0819301787767474,0.089429869441713,0.016682982353899,0.091961604980753,0.0383573492696509,0.00600890078078456,3.03616402875141e-05,0.364674198410095,0.218606630972438,0.00181155613496198,0.00722741158774805,0.0140428846607723,2.19654391786593e-05,0.0678557330040465,0.00121813531912476,0.000140237227799316
"64",0.0803394391708737,0.186942287885129,0.000631869189437646,0.05960137555681,0.000943627545785733,1.01650883171858e-05,0.000223910634028808,0.205267413839133,0.150458402893827,0.0117482486522383,0.00053173496781286,0.0457036645781347,8.90743775392958e-08,0.257152793325628,0.000436566004570401,8.41159389576351e-06
"65",0.113691749055017,0.226846938985508,0.00383347264550463,0.00640569550723558,0.00696286600125518,0.00720715088154373,0.000254467897249251,0.000193885461274588,0.172086102588525,0.0037254126717034,0.0441788835424145,0.00516138410622545,1.79047717357136e-06,0.401612869694112,0.00289560882362217,0.00494172166163573
"66",0.336318037309398,0.408000046275659,4.32843637868516e-05,1.56237097829988e-09,1.72861346016714e-08,0.00929357606365744,0.0010288276654601,4.50362730215555e-05,0.000175537975801863,0.0080416547932713,0.000207987501674597,0.0127365982733643,0.000435490919280127,0.125152467314952,0.0985210823484275,3.54073740993836e-07
"67",0.0402271656472943,0.301018603715063,0.0214852017108776,0.00189751774962117,0.0284231498162518,0.00672133798082366,0.00244914183751367,0.00481794172983127,0.068380134623247,0.0170183767294393,0.0248968909244933,0.0572741734503022,7.38281437300809e-05,0.36311489283069,0.0621903781334649,1.12649773570544e-05
"68",0.0131931855362779,0.39212455792565,0.000399872416206562,0.000350726824162046,0.00023678338164894,0.00988745916411654,0.00261093021894553,0.00335777286462724,0.0932746800730274,0.018939316241806,0.0229324487444624,0.0433328725833069,0.000255946171934472,0.385972036833587,0.0129185322556212,0.000212878764619573
"69",0.00480492168582825,0.198801626196433,0.000702715266894445,0.00777386222100987,0.00264542777253731,0.154144060850299,0.0542130659143132,0.00794449309890692,0.00170474280607696,0.09434500431319,0.01003351674804,0.0877923905182597,0.0478026757239123,0.188746524174277,0.137964530534119,0.000580442175903477
"70",0.00050495859410213,0.501921947234531,0.000320535089706,3.08826488816833e-07,6.6571495907411e-13,0.00070019899905216,3.90124557079718e-05,7.66937213074792e-06,5.72679982471092e-10,0.190556596711377,3.02688485517412e-09,0.00108361968465647,5.29631762740867e-05,0.000125514284428862,0.304686671506784,4.64530309964501e-10
"71",0.999925411640038,3.33613708282344e-13,6.76467273883573e-05,5.72943682990078e-09,6.34308085099694e-06,6.91537654481392e-10,1.04051396921779e-07,4.46134505537351e-09,6.33689310149791e-12,1.23284427197739e-15,3.86158579239536e-08,1.64137101106054e-14,3.90119834904718e-07,6.75416442758377e-11,4.623500665355e-11,5.47618488696364e-08
"72",8.72332797729459e-07,9.55309794290352e-06,0.000767061312874386,1.06597231159687e-06,0.000881627996822161,0.918537313103132,9.21069974707566e-06,0.0002419085714219,0.0031157743904661,1.63065684388815e-09,0.00162399569870997,1.44694225577272e-05,0.0746925801258654,1.25735929025631e-05,9.19904995335385e-05,1.55225853764315e-09
"73",0.000222922982267206,0.000223720004603044,0.859583722982855,3.15247449196056e-07,1.43446426895053e-06,0.00227125309057364,0.000253197006289386,9.56363985008221e-06,5.38853676848879e-07,0.0145190544947812,0.000163321233355255,0.0345523373640413,0.0133769345145759,5.73658525221257e-05,0.074731131065894,3.31872029966262e-05
"74",0.00472790458716094,5.82956854719362e-07,0.000527058324963245,0.00833717683806809,0.94628096765412,6.4645956306345e-07,0.000203112373777433,7.95429439778168e-05,5.81129353700736e-05,4.1432623290058e-07,0.0220068523825448,1.51509427698453e-07,5.63523020450212e-08,0.000435719906979754,0.0173166055474007,2.50949012564761e-05
"75",0.00337405471380069,0.780345167475966,0.00520332012426043,1.56216970277649e-08,1.6254391402107e-10,2.11688068051296e-08,1.88313943965451e-05,9.42504333700129e-08,5.53804268807418e-14,0.173677613280696,6.56762871229421e-10,3.50018922628156e-05,3.53259291175198e-09,7.50889372803827e-05,0.00631343604555972,0.0309573507428851
"76",0.0299793258092201,2.81358459458805e-06,0.0165487411581977,0.037055507864853,0.90196809678846,3.64112461231888e-05,0.000681096974360458,1.29063753394053e-05,4.87540242709508e-07,3.30369713259478e-05,0.00606683123363042,4.34237816582589e-07,5.20700768809194e-08,0.00506774756958943,0.0024963024049938,5.0208171176156e-05
"77",0.0047828296916659,0.503753999382928,0.000138637601853689,0.0143545708919258,0.364277926263367,1.00093772159422e-07,0.000468981326789746,0.000547586079361681,0.0195113757498761,0.0559410798267662,0.00331793658702681,0.00237768818269006,1.03619917866026e-07,0.0187259950349482,0.00728823741417883,0.00451295225293243
"78",0.0079021167426435,0.130267960600256,0.443879404914927,1.90125397477046e-05,3.52140875946569e-06,0.0154305298606598,8.60221012341503e-05,8.61717865580517e-05,4.89128523809958e-06,0.0541341195621718,7.38500557140589e-05,0.0817886735318275,0.00208612295096135,0.0262143214465282,0.237979619174991,4.36620377815269e-05
"79",0.292838466857172,0.0720433638564604,0.360128432280761,0.00213367170990192,3.68195395163609e-05,0.01084551808467,0.0019261917252862,0.000169830883441044,0.000170373690125896,0.0102246683851514,0.000147134314203442,0.0128995636965679,0.0184693908528718,0.0214919512800769,0.196297253543388,0.000177369300404591
"80",2.96958176119919e-05,1.29796357315315e-07,0.99891447390358,1.10055054017984e-06,0.000690376381919426,3.50320316077488e-07,1.55991644052068e-05,1.90141364321506e-06,3.18953141602981e-09,1.09350081033466e-05,0.00016494973857938,4.11480702374046e-06,6.77333888274302e-07,1.39978261946816e-08,0.000157346480282442,8.33209639146082e-06
"81",0.000624273206752795,0.182119501520428,0.000556322215203859,0.00185628795932701,0.494366921793726,1.16713356907168e-06,0.00303614530387436,6.68821456320576e-06,3.22519265646304e-05,0.126646676598418,0.00159387633881579,0.0554333680040988,1.56147672892993e-06,0.0339102019631836,0.098834950227149,0.000979806117597012
"82",2.55043782986846e-05,0.00667768578150777,7.16893919515739e-10,3.46702475176845e-11,1.53057931731594e-15,0.16467408201035,0.00181238068904221,1.5397452781669e-06,2.06552964986988e-05,0.0649247886334618,3.50828267151964e-07,0.00362716526494487,0.00213319808667219,0.00117751140255358,0.75492456085953,5.76272029755073e-07
"83",0.57146972671829,1.72099628805325e-06,0.391157841610517,2.10863278646026e-07,0.00012729253474833,0.00502071158365204,0.0267577165035998,4.10884658547553e-06,5.33875690257691e-08,1.27928755017747e-05,0.000156150585310851,2.02567555382343e-07,0.00346221544174755,2.92463890464007e-06,0.00118330260324929,0.000643028243201788
"84",0.0973050010650609,0.0634344450117862,0.00218048338111689,4.52927255366114e-06,1.27032422543712e-05,0.40573308373436,0.00154101958047679,0.00248199439914155,0.000192937476521957,0.0777430449009081,0.0120430289434914,0.0635810319423877,0.233562636569961,0.0169459637396149,0.0231947069989585,4.33897414069612e-05
"85",0.459616857969935,0.149804504771485,0.00013152940252876,4.27397887222643e-05,0.00106856734385875,0.080428585370226,0.000824339053450912,0.00188558967471255,0.0313217426829714,0.00210626202795666,0.137946866620843,0.00625157430684542,2.75247569079269e-06,0.128050754952939,0.000384997443768782,0.0001323361140667
"86",0.547085398068655,0.000409326715891891,0.0142394071465117,0.00261499391817718,1.13479447585436e-05,0.180878969983393,0.00187052282346103,0.0537388270136532,0.00794527010944704,0.0024035426383695,0.0744768262334813,0.000580757278947946,2.44678413224957e-06,0.0992384147408792,0.00129336611680535,0.0132105824834365
"87",0.207006418658138,0.0715711657533099,0.00709413918312568,0.0454458272272144,2.03495565494088e-06,0.000621030060321377,3.12667578478719e-06,0.524321752963978,0.136942853299224,0.00231881486743051,2.97000231189086e-05,0.000590434549199929,5.23706688787294e-06,0.00384242275945247,5.82359193024218e-09,0.000205036133567461
"95",0.673273513849508,0.0260164233889333,0.100729220019814,0.00013343626881065,1.04091823297277e-06,7.87419015764941e-07,2.76532443490048e-06,0.0780660865950856,0.105963373296889,0.00065195055323115,4.33426389898e-06,6.52671106541934e-05,7.43781397950722e-09,0.00975633727570966,1.28705863946606e-07,0.00533532757210419
"96",0.449721340303546,0.0386472533001803,0.0752258866146559,0.000350436029872423,0.0100710905470025,1.68933273206268e-06,3.41460312691798e-05,0.101724418158915,0.191976759944032,0.00177400022183939,0.00175225884388455,7.52083914400762e-06,1.0733775057336e-09,0.107597192076074,0.0172048418713693,0.00391116481210691
"97",0.193056049743108,0.364980658321705,0.0312670473379904,0.000192254269532172,0.00332982680813073,0.000141905445664354,0.000112178491968956,0.00424921835032306,0.164900170765491,0.00596918253777973,0.00120577100044418,0.00970641200954575,1.41122153149765e-05,0.165784389009861,0.0550064011691916,8.44225239494391e-05
"98",0.00394959257878298,0.622889978093451,2.30132608425716e-05,0.00521982813532219,1.35461166385889e-05,0.024773340501464,0.00218031048618455,0.000457726121916224,0.0430216261327775,0.00148911674794437,0.0385807843911025,0.016507068988711,0.0446523693642307,0.174440092239322,0.0212857856479472,0.000515821193361844
"99",0.0389425630115877,0.0937668891750085,0.049678884570869,0.0221586129615571,0.223305973954361,0.0209833986814733,0.0157079882627219,0.000528815781748979,0.00976058576313432,0.0234343596468415,0.0301446792877178,0.106434947069662,0.000223761579751515,0.254815174771876,0.109365282089837,0.000748083391852887
"100",0.0146412412165319,0.159639441807052,0.24086351056226,0.00528621469946533,0.269625297384155,0.00131551921076646,0.00605097031112177,0.000498807220272415,0.0888760553646557,0.00534062524161405,0.0298325438744302,0.0541535572769324,0.00109426503357411,0.10190152560075,0.0204915890116858,0.000388836184732723
"101",0.174260639811277,0.446382274856424,0.0232762202568903,3.35086212052387e-05,6.30715541817797e-05,0.00374972318222533,0.000574498486853083,0.000120669531761596,0.00039921621045848,0.0470938548222302,0.00305710445762223,0.0972372318498955,0.000791161127458699,0.115286106504739,0.0876623042515238,1.24144752537817e-05
"102",0.0219275992590769,0.650382910094298,0.000289372172060068,0.000367640870861977,0.00335860609911406,0.0288860347368342,0.00478342868925373,0.000633930164751864,0.0225188842612727,0.0140712164847394,0.0330708482640529,0.00478363314718679,0.0180576116454795,0.194749181361878,0.0020633027230474,5.58000260931731e-05
"103",0.00469663309067134,0.0252638581319921,0.0014894076619095,0.0289965639803571,0.248225407629381,0.18965781537084,0.259366130404141,0.00174240074015234,0.000169030092040183,0.0132099578550001,0.0295157384921225,0.000134026850303708,0.11253623679401,0.0794254295301293,0.0037087467775291,0.00186261659942116
"104",0.163954496443564,8.34129529292304e-07,0.833700760560033,4.25247074856871e-12,2.53228616684943e-06,0.00137205285549631,5.36024461427469e-06,3.1080752979496e-08,9.08604502188846e-10,1.78279925831171e-07,7.78315355714331e-05,4.47108429809857e-06,0.000870977288129214,1.37908897339742e-08,1.0417645663911e-05,4.18625080348335e-08
"107",0.902934428228111,9.12617022650786e-07,0.083840111418033,2.71429498328458e-08,1.89880105128026e-08,0.00638068566398663,3.64997744515887e-05,3.98313497087225e-07,6.00058900830577e-06,6.86698969812599e-08,9.33106080940646e-11,1.85121027673838e-09,0.00418326364924415,4.15968455806355e-08,2.0123530488494e-06,0.00261552905137272
"108",0.00208305104078597,3.32272191620892e-06,0.00212488648768754,0.00541486348987307,0.939068965877412,0.000171673093210494,0.00644732352250215,9.44131109174306e-05,6.38825541585323e-06,2.88613255535846e-06,0.0366849596244363,7.04676841452962e-07,0.000653372299231253,0.00115596821583301,0.00460733337029114,0.00147988808109053
"109",5.64125580670209e-06,0.300523358785118,0.00432440741705735,1.34180401220987e-07,1.27798239227235e-08,0.472356935442215,2.00635760432988e-05,0.000170362390427366,2.21247607583916e-10,0.147847941113852,4.20893099443088e-05,0.000378460701706394,0.0734030906733772,0.000416539136380561,0.000505338400637775,5.6246159622133e-06
