,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
10,0.011013604328036308,0.0022413718048483132,0.4541491508483887,0.0035865887068212035,0.005152051220647991,0.0008053783472860232,0.0008201735356124118,0.001230557292001322,0.008820678619667888,0.0017276410828344524,0.0007182321045547724,0.13436712920665742,0.0021288423449732363,7.37743124961853,5.8651895999908445,0.04395601730793715
11,0.0017471502535045147,0.0006432935828343034,0.0006612855242565275,0.0002493101710570045,0.0003159553962177597,0.0005500956001924352,0.00048339025815948846,0.00042463970748940483,0.005867569101974369,0.0005865432263817638,0.0001317273563472554,0.0020550859277136623,0.0021967395092360674,0.003794643236324191,3.365715169906616,0.19388051480054855
12,0.06856805682182313,0.0020551602821797135,0.0010277394903823733,0.0033849317114800215,0.0008246223529567942,0.002615459857042879,0.00355866348836571,0.0008556092972867191,0.0014316272863652557,0.0010121372004505249,0.0009650195657741279,0.033547422476112844,0.003114665299654007,0.003953953844029456,4.581452012062073,0.08785498291254043
13,0.000935491782729514,0.0010621782683301717,0.003444015351124108,0.0008813242166070269,0.00039087209734134376,0.0005585461389273405,0.0002761691561318003,0.0012254886503797024,0.000684054967132397,0.0006283347785938532,0.0001657101332966704,4.703162217140198,0.003478652983903885,0.1535484731197357,1.2152324497699738,0.006346393120475114
14,0.000993835716508329,2.492073893547058,8.323768806457519,0.0019107080413959922,0.005463839811272919,0.006897284695878625,0.0018677635584026576,0.006437840661965311,0.0021279024658724666,0.0014713438227772714,0.0009564637060975657,1.6338206827640533,0.013853135332465173,0.19552644491195678,0.07620368599891662,0.007086287345737219
15,0.0009298642515204848,1.1815897047519683,1.6886429190635681,0.0005597033479716629,0.0009766437287908047,0.000758029572898522,0.000846106163226068,0.0024645991041325034,0.0005123463226482273,0.0006627255614148452,0.00024448530311929064,0.360701222717762,0.0027752117486670616,1.5906571328639985,0.18848739936947823,0.0054650922073051335
16,0.004271329496987164,5.5364978313446045,15.241864824295044,0.005704072420485318,0.018373402860015632,0.0061957963276654485,0.02555104373022914,0.050295080989599235,0.0036596522200852636,0.0037024279008619487,0.0036620127386413513,0.22386377081274986,0.02541190478950739,0.010109203727915884,0.13014947548508643,0.00936204711906612
17,0.003896896273363382,0.25189636647701263,13.452526664733886,0.005284757493063808,0.014530369266867639,0.006835793959908187,0.007546357531100512,0.03550042677670717,0.006294348719529807,0.003247870516497642,0.0031596821383573117,1.8422216832637788,0.024503317568451165,0.008890110813081265,4.81458351612091,0.015146033139899373
18,0.0005609694198938088,0.4826663464307785,4.564440178871155,0.0031755588366650044,0.0032357582240365446,0.0008135032170685008,0.0012022318085655572,0.0021892622113227843,0.0003858365671476349,0.00038575505313929174,0.00026987882156390695,7.6083567380905155,0.026365218590945007,0.0054815339390188456,0.014615034917369487,0.5078784197568893
19,0.0005252639908576384,2.8883637309074404,2.9315664052963255,0.0005524744978174567,0.0010349483112804593,0.0007135163526982069,0.0009635801456170157,0.0010260339302476497,0.0005727413285057992,0.00033134828263428064,0.0011848109716083854,0.07790612280368805,0.0023215385153889656,0.0006221615592949092,3.808390498161316,0.00817530220374465
20,0.00016608776277280413,0.39321648627519606,4.698181557655334,0.0006552922597620637,0.0037009918596595526,0.0004925429850118235,0.0031060584005899727,0.0020383910858072342,0.00022654204221908003,0.0001674188650213182,0.00018471517105353997,7.25441415309906,0.004707526951096952,0.0008517558861058206,0.0008506559097440913,0.009434650326147676
21,0.0040991021087393165,3.9922356247901916,6.100818395614624,0.0026271732291206717,0.01143126217648387,0.0030715798609890045,0.00491631559561938,0.029231118597090246,0.0023132218047976494,0.000894241442438215,0.003698885545600206,0.6778071403503418,0.6098393499851227,0.007018809858709574,0.006089603528380395,1.126748275756836
22,0.0017359443474560976,2.6567357778549194,13.89914150238037,0.004157930938526988,0.012407204043120146,0.0026520677958615127,0.021388608776032925,0.009178260806947947,0.0038546485826373104,0.0039042784483172,0.0021797926747240126,2.1626065731048585,0.016956131905317307,0.012070745928213,1.0044537603855133,0.01566770477220416
23,0.00026180025888606907,4.078169322013855,1.3983856737613678,0.0010344344016630204,0.000783530599437654,0.0003389564182725735,0.0003341996649396606,0.0017237256455700845,0.000127576119848527,0.00018383964124950582,0.00021679904457414523,0.4332260265946388,0.002369041659403592,0.004849860281683505,0.0009178024018183351,0.0015704607299994679
24,0.009890785813331604,1.6155322074890137,28.753188037872313,0.020149559993296862,0.15412245243787764,0.012824902171269059,0.07396922744810581,0.027181449532508853,0.014752351492643357,0.0058997312095016245,0.010809214832261205,0.029226085171103477,0.07686647139489651,0.11149164251983167,2.26017187833786,0.01717176828533411
25,0.003055259434040636,0.1405557945370674,22.351641845703124,0.005699394945986569,0.016998045053333043,0.007787879044190049,0.013228771276772022,0.02525776755064726,0.00567552272696048,0.006591380666941405,0.0035182790481485425,8.114734792709351,0.048329651542007926,0.01043856660835445,0.1290779046714306,0.027839517127722504
26,0.00024924579047365115,3.539907658100128,1.9191957652568816,0.00046885001356713476,0.0009717785986140371,0.0003200204839231447,0.00032273197430185977,0.0027481695986352863,0.0001228694320161594,0.00022800598599133083,0.000803705005091615,0.060356988385319714,0.003448807052336633,0.00020530306719592775,0.001679053157567978,0.0007535097189247608
27,0.002883577474858612,2.864089477062225,9.8679039478302,0.006943398248404264,0.023514298163354395,0.003064765292219818,0.058432360924780366,0.016444977931678297,0.013163482351228595,0.0034090856090188025,0.0027849579229950903,0.06961514204740525,0.03446819595992565,0.035580272786319256,0.002643067156895995,0.0055299520958215
28,0.0014335748855955899,0.006083331326954067,1.9706163287162781,0.0023651145747862756,0.0043016912182793025,0.00174778486834839,0.001615557709010318,0.002945432357955724,0.010849100584164263,0.0013878056430257856,0.0004772927481099032,0.018273887038230897,0.0022067806101404132,0.19544068798422815,4.534722995758057,0.009466599812731147
29,0.0002354586344154086,0.007456044992431999,0.0006735235016094522,0.000361168195377104,0.0001267698076844681,0.00023649527865927668,0.00021689835921279155,0.00027640518092084674,0.0005171353986952454,0.00010146330932911952,7.588467451569159e-05,0.8334535002708435,0.0011239115498028697,0.9734667509794235,0.07131807655096054,0.0007704289921093733
33,0.006246419041417539,0.009585584793239833,4.054419636726379,0.0021251421887427567,0.003876217408105731,0.008938339585438371,0.0010035042650997639,0.026947664096951485,0.0118742018006742,0.0018336647772230208,0.002778569294605404,0.33590771406888964,0.013298149313777687,0.5237941890954971,4.301856112480164,0.019358575623482466
34,0.0012766934640239924,0.1728566698729992,3.131846618652344,0.0008289527788292617,0.001966236939188093,0.0006647907022852451,0.0005846964777447283,0.009538769163191319,0.00306201035855338,0.000692371150944382,0.0008197501476388425,0.429485622048378,0.004797630803659558,0.10862285047769547,6.748922491073609,0.034911437518894674
35,0.0003187441689078696,2.489117884635925,2.1031389117240904,0.0004228606965625659,0.0005260799574898556,0.0004715612420113758,0.00027933713281527164,0.018632805813103913,0.0002775223707430996,0.00023958527599461378,0.00016481596758239904,0.4171759068965912,0.002737179072573781,0.009335783310234547,0.0009098463866394013,0.0014441090286709368
36,0.004458979377523065,0.017919474001973867,1.795016837120056,0.0126425557769835,0.007311573554761708,0.005785405030474066,0.003911050816532225,0.010744632594287396,0.008821798535063863,0.010930978646501898,0.0029874847154133023,1.8957282066345216,0.004859884665347636,0.003348979144357145,9.530793285369873,0.7277251601219177
37,0.004899541265331209,0.6521042734384537,17.655031585693358,0.010009182710200548,0.038129751570522785,0.005104400869458914,0.018115105479955675,0.022181340400129555,0.008210886409506202,0.009754640609025955,0.006444594427011907,0.022076711710542443,0.0253122141584754,0.021849825233221053,4.620573115348816,0.015967079345136883
38,0.0012184415361844003,6.3468726634979244,10.687392234802246,0.004316624696366489,0.008994732378050685,0.0076058529317379,0.010153197031468154,0.0110529494471848,0.0012746533553581686,0.0010091686446685344,0.0028327216277830303,3.553418183326721,0.02371575338765979,0.0016436390753369779,0.001582558179507032,0.010313598392531277
39,0.0008062687847996131,0.014790582051500679,7.068372631072998,0.0011730044614523649,0.008174597844481468,0.0010611966776195914,0.000856346168438904,0.003955373622011394,0.0007421983289532364,0.0004773839013068937,0.0004994377784896643,0.018846868164837362,1.616898888349533,0.005511408788152039,0.004035529494285583,0.006307168398052454
40,0.00015696819245931696,0.09670213907957077,5.6524406433105465,0.00046832231601001695,0.005149534810334444,0.0002493582898750901,0.0023594604805111884,0.0004817333232495002,0.00031029628298711036,0.00038642257131868977,0.0002395705108938273,0.002981508441735059,0.002088780060876161,0.0006260384485358373,0.0010765601531602443,0.0009483482543146237
41,7.354713598033414e-05,0.0021929372334852813,0.047772959433496,0.0001390029392496217,0.08042287826538086,4.096760676475242e-05,5.313813762768405e-05,0.0002134550661139656,6.628116025240161e-05,3.755835168703925e-05,2.5623157853260636e-05,3.551496374607086,0.001365652121603489,0.00044087963178753855,0.00042149274377152325,0.0014519607066176832
42,0.00010567635799816344,2.686922860145569,0.9605102121829987,0.00020714008351205851,0.0003588942287024111,0.00018078835055348463,0.00030287926783785225,0.00041665511816972866,8.973823241831269e-05,8.148244814947248e-05,0.00018234048984595576,2.547804093360901,0.0026286667445674537,0.000382724023074843,0.002057403710205108,1.194371336698532
43,0.0003514280513627455,0.003060998022556305,5.345420622825623,0.22932402342557906,0.0015040932106785477,0.00015222307993099094,0.000653073881403543,0.0005997350643156096,0.00011561979663383684,0.00018495472832000818,0.00018104147020494565,0.002112157503142953,0.006122643360868096,0.0006586824747500941,0.0027665813686326146,0.0008146508742356674
44,0.0011975992762017996,0.5643377035856247,7.48408682346344,0.003919649065937847,0.005251540872268379,0.0012364048568997534,0.053277652338147165,0.0013468030199874194,0.0013105935940984637,0.0014676322170998901,0.0016825104365125298,0.05183252207934857,0.004834919283166528,0.09158943109214306,3.437148940563202,0.009931943006813526
46,0.00020438993306015618,0.0003961035472457297,0.0003665289332275279,0.00011106697274954058,0.00010818153314176016,0.00010669505354599097,7.056235917843879e-05,0.00012691527736024,0.0001354815198283177,5.716871055483353e-05,4.037714152218541e-05,3.9406784176826477,0.0008472267974866555,0.00037936400040052833,2.4262974739074705,0.003448432183358818
47,0.0012226803170051427,7.592540121078491,3.7284040212631226,0.011051762104034425,0.008598181512206792,0.002431693719699979,0.004605561308562755,0.009685765346512198,0.001895995537051931,0.001189694507047534,0.0016479533165693282,3.6008857607841493,0.007914385059848428,0.0018110116187017413,1.959495347738266,0.02755105122923851
48,0.00032155126973520964,4.243370532989502,0.0004906342495814898,0.00040260324603877965,0.0004829519879422151,0.0015391157823614777,0.00031523132493020966,0.000996740156551823,0.0005045110883656889,0.0007438307336997241,0.0005388159712310881,5.071246814727783,0.32584965229034424,0.003257673128973693,2.5665303587913515,0.006809327402152121
49,0.00012507937026384755,0.5885516852140427,0.8888868063688278,0.11577805168926716,0.0026608540676534174,0.00014872816973365843,0.000316953644505702,0.0003987745920312591,6.77529980748659e-05,7.02452762197936e-05,7.641618140041828e-05,0.0593262804672122,2.18346791267395,0.0008126937114866452,0.06847689487040043,0.0015660722565371545
50,0.0002187123776820954,8.860009098052979,0.6374082088470459,0.00047600423858966683,0.0011852112889755519,0.0005083244905108586,0.4651933774352074,0.0016719575214665383,0.0001661038761085365,0.0001575078415044118,0.00046554398140870036,2.6158500790596007,0.004123182222247124,0.00045379110815702006,1.6355486750602721,0.0048337982734665275
51,0.0010581312875729055,3.9406180381774902,1.983659702539444,0.0031763522420078516,0.0027526085148565473,0.0020153775229118766,0.07796145677566528,0.0045757627114653586,0.00254326161229983,0.0027558335568755865,0.0010443744657095521,1.099286961555481,0.5033266663551331,0.00360892890021205,2.513523244857788,0.008551675640046597
52,0.0027876773732714356,4.8133755922317505,10.876071214675903,0.005381713015958667,0.022964792139828206,0.0024072275846265256,0.013191871484741569,0.01254855990409851,0.0025266007171012464,0.019200134556740522,0.0028495128615759315,0.015992953814566134,0.02453739885240793,0.27728567123413084,0.004986544442363084,0.002629824634641409
53,0.0013283595442771911,0.00236495299031958,7.860456275939941,0.003680797596462071,0.00540812264662236,0.007620369805954397,0.007946490752510726,0.013046100502833724,0.005783218005672097,0.0009246299567166717,0.0007565003266790882,0.09632127322256565,0.014178373059257865,0.22075154408812522,0.15736906602978706,0.5532715439796447
54,0.18125032037496566,0.000725397904170677,0.001166506129084155,0.0007376620953436941,0.0009883438848191874,0.0005263030674541369,0.00025761244323803113,0.0005896727263461799,0.007490608468651772,0.0016229340166319163,0.0004042379776365124,0.002123036212287843,0.0018121629836969078,1.8186062395572662,7.279699754714966,0.009348222706466914
63,0.003640540258493275,0.015647375443950295,1.5209709644317626,0.0070905602304264905,0.007167081395164133,0.007242540293373167,0.0018318243615794928,0.011096944473683834,0.0640942070633173,0.015859077870845794,0.0014463432249613105,3.5200565457344055,0.012219496350735427,8.776715946197509,0.96164570748806,0.29735718965530394
64,0.015581674221903086,0.015670241974294185,10.057421731948853,0.008682657359167933,0.016510664578527214,0.00886259856633842,0.004991799383424223,0.10896136574447156,0.03173264050856233,0.00464631007052958,0.005505506764166057,1.1303919553756714,0.019354435801506042,6.475043749809265,1.7084438025951385,0.011536997742950918
65,0.0026339733856730165,1.735061115026474,5.261662745475769,0.0009637034178012982,0.002134984591975808,0.0014685836853459478,0.000983579715830274,0.008754546800628305,0.0017376681207679212,0.0007617657596711069,0.0009121682582190261,0.9651499330997467,0.005730330711230636,0.004911679541692138,0.7040531247854233,0.012901243660598994
66,0.0031297285924665632,0.6499447971582413,13.496745204925537,0.00907013206742704,0.017537236027419568,0.0034318801248446108,0.038136026449501516,0.021360504999756814,0.005504248826764524,0.008344727521762251,0.003156559565104544,0.010537204332649708,0.024889256898313762,0.0014859760412946343,4.0248815536499025,0.007676429487764836
67,0.0037306243437342347,2.751238226890564,16.708248901367188,0.006792635028250516,0.02637761775404215,0.10651922598481178,0.010981042683124543,0.03516803290694952,0.0054522739257663495,0.007433965778909624,0.003097208042163402,3.754844903945923,0.03319546226412058,0.002581042132806033,0.1724076323211193,0.725816187262535
68,0.003715131536591798,3.1389546751976014,22.800451374053956,0.006406872323714197,0.019989544060081244,0.006670618336647749,0.01584228277206421,0.022286264318972827,0.0029270190396346154,0.0022944620926864446,0.003062288067303598,0.7886779725551605,0.026723510585725307,0.008248542435467243,0.0039562720106914645,0.004428033251315355
69,0.0020456685218960048,5.2594363451004025,11.712266635894775,0.004849977814592421,0.04748456086963415,0.004374985257163644,0.017588109243661165,0.015954284649342298,0.0030989375314675275,0.003115064383018762,0.003245559590868652,1.1456743836402894,0.7563826858997345,0.13933715522289275,0.004371415078639984,0.005690082651562988
70,0.0003473803779343143,0.13035366386175157,6.237843799591064,0.0015162268769927324,0.004169837664812803,0.00014077131054364146,0.0006400226528057829,0.00044388919632183394,0.0002791985985822976,0.00038779008464189245,0.00036201073235133665,0.0037976301391609013,0.0020697272033430637,0.0012889677775092423,0.0053128842031583195,0.0013281932682730258
71,5.3139957890380175e-05,0.00037207481800578536,0.00021150688407942653,2.771396657408332e-05,2.3172618512035115e-05,3.3734816679498183e-05,3.089373458351474e-05,4.17315035520005e-05,8.026097166293766e-05,0.0002986389139550738,3.192025360476691e-05,0.0018044482043478639,0.0006704090541461482,0.0002831700156093575,1.7198098063468934,0.0006368015805492177
72,4.978244651283603e-05,1.9273722052574158,0.00020963716888218188,7.797797334205825e-05,5.5718316434649755e-05,5.692873601219617e-05,5.2905755183019216e-05,0.00010719798810896464,3.692733225761913e-05,3.062151354242815e-05,0.0002996118797454983,0.023668785765767097,0.0002812517588608898,0.0002353971292905044,0.0002327782101929188,0.0005057962756836787
73,0.00010232609420199879,0.09026105031371116,0.28226577341556547,0.004046294372528791,0.003485228051431477,7.731385230727029e-05,0.0002772394887870178,0.00014017066423548384,5.8739170526678215e-05,5.421820751507767e-05,7.330662301683333e-05,0.003872587496880442,0.000958564638858661,0.0002888420189265162,0.0007723948743660003,2.6938637256622315
74,6.322052322502714e-05,0.0006256735534407199,0.00016953916419879534,0.00020814854797208685,0.00010977739293593913,8.644483241369017e-05,5.68123985431157e-05,0.00015201008500298485,4.0049306517175874e-05,2.7299240173306316e-05,2.9134361466276462e-05,4.353352022171021,0.000777144156745635,0.00041121030953945593,0.0012087843555491419,0.00124441510415636
75,0.0002176418165618088,0.001512524689314887,3.521529972553253,0.0017149288032669574,0.0003705715105752461,0.00012574879292515106,0.0019481746305245909,0.00018167130547226408,0.00010586192220216618,0.0003107056036242284,0.0001585531696036924,0.0021393730305135253,0.0009150439233053477,0.00027517325652297585,0.0027379172388464212,0.0014321407652460039
76,1.3772274814982666e-05,0.0007884413847932592,8.577034714107869e-05,2.4350046533072604e-05,2.5285254650952993e-05,2.5320791064586955e-05,1.6549628071516057e-05,4.755041227326729e-05,1.9512632297846723e-05,1.1142341963932268e-05,1.9505934415064984e-05,3.028907024860382,0.0006239918351639063,0.00025384357722941787,0.05920631531625986,0.0013177960528992117
77,0.0005588542233454063,0.0018471164104994387,4.197504186630249,0.0014840405085124078,0.0016740189923439175,0.00021875724196434023,0.00043192568846279756,0.0009353659610496835,0.00036795696505578237,0.001896779809612781,0.0003978186956373975,2.7922235131263733,0.0022896582609973847,0.0009754305821843446,0.0013431590050458908,0.002104730694554746
78,0.0001585018959303852,0.2853627860546112,2.424083971977234,0.000622271338943392,0.0007515387085732073,0.0001722707173030358,0.00015865039895288647,0.00033247668034164235,6.249076832318679e-05,0.00017863873945316301,7.34961202397244e-05,0.009549108846113086,0.0016838478739373388,0.0016922694281674923,0.004138678684830666,1.6339838206768036
79,0.0008625218586530537,0.2392130248248577,2.2490002870559693,0.2137017108500004,0.0033420427469536664,0.0006890498363645748,0.0009021302917972208,0.0015826242743059993,0.0006059106613975018,0.000457629123411607,0.0004724172715214082,0.018271116726100444,0.0038535280269570648,0.0011088946252129973,2.2416237235069274,1.125023490190506
80,7.751925877528266e-05,0.000666951693710871,0.00027741395315388216,0.00010786526327137836,5.9806114950333726e-05,3.5667092197400053e-05,2.6604599224810957e-05,5.272825001156889e-05,3.369968762854114e-05,8.21344779978972e-05,3.805336946243188e-05,0.011580110946670174,0.0004899765495792963,0.00020373354127514176,0.00033889467304106804,2.102688956260681
81,0.0007563242601463571,0.0020699451793916527,3.7554922699928284,0.001478020625654608,0.00841065845452249,0.0006869747798191384,0.0016254857240710408,0.006598034990020096,0.00046023293252801524,0.0011725438584107906,0.00031657512590754777,4.638422417640686,0.0067728839116171,0.0006724011880578474,0.0018575938593130563,0.003258606418967247
82,0.0001273778580070939,0.6872289925813675,3.014878582954407,0.2734896183013916,0.0010241985670290886,0.00010180739518546035,0.00023527880985056983,0.00034806611511157827,9.121321927523242e-05,0.0001028008686262183,0.00012516148781287485,0.0015069764573127033,0.0029865259071812033,0.0010790711909066885,0.0062143960501998665,0.0006504427816253156
83,0.0002282425601151772,0.043843946792185305,0.0003433910955209286,0.00022243458515731622,0.00012144910724600778,0.00019333787859068254,0.00011245012283325196,0.00023507596197305247,0.00028228785376995804,0.000323807388485875,0.0002370757778408006,0.0795311849564314,0.010532897152006627,0.00034367625921731814,3.242931234836578,2.348947048187256
84,0.0007176422630436719,12.175184440612792,3.094329130649567,0.0025382552994415164,0.0062016940908506514,0.0027349587879143657,0.015726590901613238,0.010643616830930114,0.0007172655547037721,0.0006586178584257141,0.0038954940042458474,0.07821622826159,0.0035064332536421717,0.0009479606640525162,1.3678633570671082,0.002782381884753704
85,0.0006356934667564928,3.144744026660919,2.743700385093689,0.0015552267315797508,0.0029521333402954043,0.01637116400524974,0.0010419427650049328,0.008005566196516156,0.0009368749335408211,0.0006074516917578876,0.0006519700138596818,1.975623118877411,0.0032810318632982673,0.0025204143719747664,3.853605842590332,0.012543456628918648
86,0.0006312889396212995,2.10596821308136,0.001597864361247048,0.0009148381999693812,0.0005835114658111707,0.006514008529484272,0.0007791094481945038,0.0013863586355000734,0.003103441372513771,0.0007336388633120805,0.0006474335939856247,0.013523504557088017,0.0011995551234576852,0.003240620787255466,5.943368935585022,0.028251866064965728
87,0.0006195665715495125,0.03853325229138136,0.0015071383211761713,0.000444300749222748,0.001097301783738658,0.00047235469100996856,0.00020701494941022247,0.0006137521879281849,0.030681028589606286,0.0003336972658871673,0.00038743802142562347,0.10493308566510677,0.011094144359230996,4.8168182373046875,3.3975825548171996,0.00702396642882377
95,0.006779666268266738,0.0022893003886565568,0.0005821739643579349,0.002910154184792191,0.0017583060369361192,0.003719609242398292,0.001085525273811072,0.0008927434275392443,0.03916440233588219,0.012275011092424393,0.0037607615697197614,0.007479292689822614,0.0017219174769707024,0.4833527073264122,18.32078619003296,0.20223674774169922
96,0.010781613504514098,0.0072191259125247605,0.24434789270162582,0.006991117843426764,0.00644128848798573,0.0035016403300687673,0.004171436512842774,0.021882064174860716,0.03545954264700413,0.003929663263261318,0.0022194655495695772,0.9483491390943527,0.007839371263980866,0.38770212829113004,16.656507301330567,0.14257559925317764
97,0.012195148319005967,0.017997872922569515,16.953028297424318,0.004954598029144108,0.01828360417857766,0.004277892713434994,0.005680798715911806,0.03634759057313204,0.014468738436698913,0.004937414708547294,0.005920059815980494,0.38429989814758303,0.061780409514904024,0.24641643315553666,6.880138492584228,0.12082366198301316
98,0.0005469261959660798,0.09374266304075718,7.8050819635391235,0.0013888562622014434,0.0020738358492963017,0.0005215548444539309,0.0008300076297018677,0.0016619626490864904,0.00029908772849012165,0.00038768818631069736,0.0007140784931834787,0.017307513765990733,0.003888717410154641,0.002306681114714593,0.0022151745040901007,0.0011642608093097807
99,0.0038022823864594106,3.4858330845832826,6.580467391014099,0.01945437863469124,0.017950692586600783,0.015091596730053426,0.013583580544218422,0.0824581328779459,0.005191352800466121,0.004745781631208957,0.004296894464641809,7.296579170227051,0.05852848682552576,0.052515532635152344,0.02980445120483637,0.5651686012744903
100,0.0014762093604076653,0.3594307839870453,4.47512571811676,0.004426209768280387,0.005643096542917192,0.004663721704855561,0.0020533440285362306,0.012310548080131411,0.0013748208759352567,0.0007507976988563314,0.0037339009693823757,7.366346001625061,0.17540980502963066,0.0027372162439860404,0.011708616465330123,1.6589932084083556
101,0.006023156782612205,0.34437642246484756,21.37436933517456,0.06970208175480366,0.02903772434219718,0.0169060168787837,0.017218104656785728,0.01843745494261384,0.005672878888435662,0.0028730006073601545,0.007013012398965657,0.02333425125107169,0.026462049689143896,0.002003024343866855,3.607965958118439,0.8381390005350113
102,0.0016055937914643437,2.5019331097602846,19.326665306091307,0.0023026526207104324,0.011511228326708079,0.0024448263575322926,0.0031340621993876995,0.009153517801314593,0.0013256488600745797,0.0010951733798719942,0.003115432756021619,1.43068009018898,0.03274798970669508,0.0025002584327012303,0.003394708479754627,0.007141499221324921
103,0.00028920180775457996,3.1283493280410766,0.21945913434028624,0.0005846931540872902,0.0014176673779729755,0.001826816552784294,0.0007028300664387644,0.0018289090716280044,0.0003969114579376765,0.00030870820628479126,0.0017231142788659783,3.239292526245117,1.6152183890342713,0.002946555567905307,0.0024653033702634274,0.0035094789578579365
104,3.732517652679235e-05,0.0006072685908293352,0.0004843249495024793,2.8935093632753708e-05,2.941333077615127e-05,1.751684867485892e-05,1.5917245309537976e-05,2.7574462001211943e-05,3.1090743232198295e-05,2.2407345022656957e-05,2.834752685885178e-05,0.004455720586702227,0.0010641801927704364,0.00018929598954855467,0.42481942772865294,1.7973323345184327
107,2.752212021732703e-05,0.02414411921054125,0.0014149491908028722,3.697745232784655e-05,3.593149176595034e-05,2.69822186055535e-05,2.0437876810319724e-05,3.7885518941038755e-05,3.884609977831133e-05,2.4385977940255547e-05,4.127451720705722e-05,0.002589618240017444,0.0003838679505861365,0.0002831668331054971,2.268192446231842,0.03694044686853886
108,9.102406838792377e-05,0.0011097543640062213,0.00019124927202938125,0.00016413803459727208,0.00010307588927389588,6.354165998345707e-05,5.5277250248764175e-05,0.0002532514728954993,6.19869051661226e-05,8.287796990771313e-05,8.709749927220401e-05,9.023852014541626,0.0020332503132522105,0.00015360401230282152,0.0008670346287544817,0.0050348174991086125
109,0.0003085554679273628,5.72928147315979,3.746329188346863,0.001440339192049578,0.004778494848869741,0.0006743365112924949,0.005090125137940049,0.0010720952705014497,0.0003619226234150119,0.0010526477650273593,0.004947410454042256,0.0024983066832646728,0.002625046670436859,0.00018229279739898633,0.0006981458398513497,0.00048712228162912653
