"","05 OB-IMN GABA","13 CNU-HYa Glut","34 Immune","32 OEC","03 OB-CR Glut","33 Vascular","31 OPC-Oligo","30 Astro-Epen","09 CNU-LGE GABA","06 CTX-CGE GABA","10 LSX GABA","12 HY GABA","02 NP-CT-L6b Glut","29 CB Glut"
"430",3.67043532352116e-06,0.319133618368858,0.0389718179810707,0.123492002055484,0.000164204948199686,0.0242967667610662,0.0112821989359056,0.321148266410557,3.79126488036234e-08,0.000726642013358162,5.99341772431714e-05,0.091002727117689,1.14957307656862e-06,0.0697169633095194
"431",4.0085474021069e-06,0.204433285640802,0.0094957811150153,0.10567540391581,8.55878585539001e-05,0.00683817806151783,0.00100144487392355,0.658470811719923,1.05240176340612e-06,0.000753505050160012,8.14604968488755e-06,0.000885589298897583,2.04009195452559e-05,0.0123268045470014
"432",0.254466044328367,0.00107882117703038,0.00155429348373221,0.00123264540198179,0.000412576229982767,0.4067514873544,0.0998982319782353,0.0628078956188622,0.0217584954079494,0.0572896958247235,0.0115886178788116,0.0216303557431998,0.000413654007961883,0.0591171855647614
"433",0.378005577700693,0.0790297586275535,0.000786529302367206,0.0570814507582401,0.0177660264328171,4.2009067896365e-05,0.00256750599218209,0.0581824405138596,0.0623337205993452,0.130364508075904,0.165008518236529,0.0429612730357312,0.000155113142738464,0.0057155685141426
"434",0.406024823237742,2.98695963204558e-05,0.00180866517522849,0.0020124463929677,0.0460485179277461,0.000717957236539591,0.0746174930684958,0.148627095152593,0.0398324902609184,0.0799289459223313,0.162002726398556,0.0274653332709048,0.000884938964979235,0.00999869739467762
"435",0.20643721128956,1.80239764930443e-09,8.86237550290952e-08,9.96807346602612e-16,0.00695602247481395,3.15441806899776e-08,0.00159154115151914,7.57533749350925e-05,0.0238824824724879,0.727658304718423,0.00289234114072239,0.0304507459425825,5.45571598476196e-05,9.18304774138122e-07
"438",9.63422621945685e-09,5.32320128341923e-10,0.757848187190506,2.50062780772246e-05,8.49245891028799e-11,0.239350670510503,4.98501864818551e-12,5.35367683159445e-07,6.85821959697764e-11,1.15666536677638e-13,1.42360078778773e-09,3.01066761775605e-10,1.54791697712997e-08,0.00277557312423851
"440",0.790400834849876,0.000147842696685033,0.00211165525875669,3.93649468920823e-06,0.167929687784497,2.02894552163509e-05,0.000689848622283738,4.22719300992217e-06,0.0298760955546143,0.00028356102879886,0.000380335755579558,0.00377533238132108,0.00402085079025056,0.000355502134421539
"441",0.781930376622617,0.000109741307526446,0.183577235553513,5.71641201320588e-08,8.06676580340524e-05,6.08265362053536e-05,0.000205194237915782,1.05361106147483e-06,0.0304365895922102,0.000352351697692008,0.000665184583238131,0.00102140864668044,0.00154443276115515,1.48800280315834e-05
"442",0.953162490749191,0.000803181888504011,4.88505684080568e-05,1.00634102314201e-07,0.000543595630280556,4.08215433005134e-06,0.00130840997905237,6.22160769793246e-07,0.021753979646564,0.000248254832474747,7.99358525871913e-05,0.0146717565063918,0.00732234609860413,5.23932987394696e-05
"443",0.943393302099717,5.45202350004187e-07,0.00121122157093167,1.04338494164445e-06,3.93724363315546e-07,0.0453698733330633,0.00013225596007247,9.22146375681276e-05,0.00789154228664302,2.58327459077157e-05,0.000171987292508549,0.000122745749904965,0.00151571729298577,7.1324719042977e-05
"444",0.974129450863968,3.02672266721581e-07,0.000157516747555407,6.82158713155047e-09,0.00010951816650825,6.5457617798243e-08,0.000277776712891276,1.10570224724904e-07,0.0174561625938303,9.57197768180084e-06,0.000305264712527001,0.000131798150929225,0.00742239644011536,5.81122967908767e-08
"445",0.929566572474854,3.93985883936814e-08,2.62019347225645e-05,6.56439771640647e-09,0.000264405556011955,1.09768020726192e-06,0.000258332293904426,3.09708002457823e-08,0.0303733291012409,0.000515298126225635,4.21635468982871e-05,0.000789106826086174,0.0381617945842274,1.62094183522992e-06
"446",0.974999597369053,5.84413656100834e-05,5.12163380149441e-05,9.35878021942039e-08,3.39569473472176e-05,5.74772967207997e-06,0.00155706210505178,2.59932287395074e-06,0.00919931008946427,0.00122147329549725,8.80095314690775e-05,0.000284428340662995,0.0124946627094064,3.40126807520628e-06
"447",0.861550925140208,2.29076128418023e-08,0.126379200039582,1.62268265595518e-11,8.85358795470481e-06,2.67522804904364e-08,0.000101068040978967,2.15100554079622e-09,0.00196423866184771,3.89650642654678e-06,1.09665303751506e-05,1.3754383843777e-05,0.0099670162722788,2.90093790492225e-08
"448",0.943931453074384,1.50561555565115e-07,9.4176249676827e-06,9.73253305947789e-11,4.58549615573685e-07,1.91582649324172e-06,6.48308929391363e-05,6.25094525031025e-09,0.0183799084417419,2.61010545732593e-07,6.64313876727049e-06,9.74002007137874e-06,0.037595122766405,9.1744243139822e-08
"449",0.948145974786666,5.75745696483958e-09,0.000374998247831365,8.34410893362191e-12,0.000102989517246738,3.81355378913704e-07,7.00370500495111e-05,3.61317916802696e-08,0.0189449306709177,3.36605224094545e-06,0.000277486146583031,3.40341703286056e-05,0.0320454517048409,3.08400323823107e-07
"450",0.956693979509989,1.9268432612522e-09,4.16541296390115e-05,7.5205005590457e-13,6.44609587842827e-05,8.42675234862767e-09,1.21481587826593e-05,8.57978249882199e-10,0.00400348575024834,5.84573431468302e-09,7.06231162057185e-05,1.0753820426921e-06,0.0391125556232469,3.13000983044436e-10
"451",0.953087083114269,3.45942516407193e-08,2.11006833814625e-05,1.6832622753587e-09,7.57653477257406e-05,2.71689902541244e-07,0.000103902305226708,1.63081920305249e-08,0.0132973769995507,3.61446148717857e-07,8.79582923913323e-05,1.15512913848516e-05,0.0333145114788191,6.47654939446927e-08
"452",0.920032111085793,3.86345150321436e-08,0.000108039102566993,1.33291552953077e-08,0.00030616467569468,1.78263350117089e-06,1.4528044011456e-05,5.07037229390416e-07,0.0185658434068017,2.60039975306411e-08,0.00225882618893534,6.14822143937299e-06,0.0587058665149026,1.05121456912645e-07
"453",0.801586504435982,2.11645567954645e-05,9.11158484816408e-05,6.19257486151285e-06,0.000121607131126746,6.17923240420106e-05,0.0322287218193643,7.67899562165246e-08,0.0102612986107354,2.06041315611894e-06,0.000139628072846167,0.000146561331730877,0.155316032039626,1.72440512955763e-05
"454",0.930353223086881,2.96243554417783e-07,9.39549385684541e-05,1.63824284931769e-08,0.000141472517560265,3.02144848552651e-06,0.00210227483597935,3.29974300920831e-07,0.0135279933677868,2.97763781038014e-06,0.000251680361543434,9.45119640172314e-05,0.053424689422429,3.55781865442689e-06
"455",0.979233094725796,6.1811003438992e-07,8.4772747111763e-05,8.03756433508389e-09,5.8682220293644e-05,4.51452251917024e-05,0.00173611124451147,2.93728884140612e-06,0.00260843220118142,0.000179623262377738,4.13657086224611e-05,0.00019750703833388,0.0157694119419699,4.22902481699921e-05
"456",0.877922142238153,0.00287594716434004,3.51412382506637e-05,4.7425403220697e-05,7.24316457996317e-05,0.0128983979479466,0.032560545141022,8.29388736565072e-06,0.0189283521947076,0.000126562957892981,0.000454097635796084,0.00160111827924954,0.0514810917423549,0.000988452523900531
"457",0.975389397116686,2.67903163415116e-06,3.98255204541832e-05,1.33112266341241e-11,0.000110286837096849,4.7137370363977e-06,0.00150573536770908,1.14433782163685e-07,0.0135993619080401,1.56516242747989e-05,1.10023392653757e-05,0.000917291387735048,0.00825679890963113,0.000147141773343651
"458",0.982964864709796,9.6644355135862e-05,0.0107013444664988,0.000831657951900549,3.91366147800113e-05,1.4648570958345e-06,0.000889765695788044,3.52988589201462e-06,0.0012972862608766,0.00105147334199728,4.31497803356344e-06,0.000167141258405981,0.00193900843819779,1.2367185602079e-05
"459",0.900384651053445,0.0120889973824831,0.00266183708114751,1.57702775602869e-05,0.020687066845648,0.00301782773459894,0.00145560929659872,7.61982778347658e-06,0.0385473142063927,0.000269192211825416,0.00120720356096193,0.0101064051525409,0.00528258232829408,0.0042679230407197
"460",0.574044083570679,0.000508073940340457,0.14654621904766,0.00052605319523905,1.29977744205317e-05,0.138235577325408,0.00294116991559175,0.000115938055569768,0.0344061132340746,0.0970894843520315,4.16107233660412e-05,0.00333657412399541,0.000505247190328939,0.00169085755129528
"461",1.21910426550582e-06,0.00122712599960114,2.23183643516522e-07,2.94814440181747e-15,3.84277335027124e-08,0.847648571454672,3.30793853299867e-09,1.76723297728421e-11,2.47887650652681e-10,5.79060402895484e-15,8.1360357183443e-10,4.94515042549661e-09,8.31859919553513e-10,0.151122811665963
"462",1.52727367685338e-07,4.27432356387597e-05,0.00517637784895443,0.0437102904389342,5.26528101641919e-06,0.231253506568222,0.394208483128608,0.298746176820948,8.84567418109211e-06,6.03155345881442e-07,3.17999644955098e-05,2.26212522715725e-06,0.000531659535814816,0.026281833495246
"463",0.0123049117829764,0.00763054677041728,0.0148534674031091,0.0013382453951722,0.749084775987354,0.0385005704930619,0.0146462708719226,0.00458139950539013,0.0132916589120548,0.0198480229483782,0.073603550867796,0.0101026011393649,0.000524860021231214,0.0396891179017715
"464",0.127684596963321,0.13371158987836,0.00108647558312103,0.0573903507762204,0.0134040762260577,0.225680892672012,0.0188287274765601,0.0422060513971321,0.0328597828671105,0.0927017083469283,0.130054904947833,0.0516037735687887,0.000586151325211657,0.0722009179713429
"465",0.200914189957719,1.23177477194028e-05,0.00245307550945163,7.73166107912284e-05,0.016232581579673,6.93756583972517e-05,0.00586497534871595,0.115619202927205,0.0341302938983494,0.11592403695846,0.210581263989937,0.276277095467375,0.00180427866503276,0.0200399956811733
"466",3.57915835421841e-07,0.159701204788656,4.04911928189088e-05,0.82421765998169,0.0119115491293382,9.41875669932048e-05,5.78687968976516e-05,0.000667554859505447,0.00141056063643597,0.00152267260884286,7.19150482428277e-07,8.43213461641731e-05,0.000289506815502371,1.34521083818357e-06
"468",5.78767344567727e-07,0.228769833399869,0.0368177108530293,0.256077538110566,8.77888844015618e-06,0.426053953760882,0.00326064019107826,0.000535393297813327,0.000336140493729922,0.0250299493368162,0.00196822008953509,0.00124006603168906,0.000101558194538064,0.0197996385846686
"469",0.208073486590159,0.205075498551423,0.00495262359728666,0.173126344652484,0.000648002822268712,0.000386620409798103,0.0547840816154379,0.0124470412190123,0.0233016737501701,0.124607753839433,0.163826993343123,0.0206829539649616,0.00022034558404485,0.00786658006039718
"470",0.340059352759092,0.000348337274848353,0.0049016926241466,0.000167178121865916,0.0467795247934384,0.0305981454207748,0.00308527943701022,0.0382743147753397,0.108702670440381,0.104324754214296,0.245432935855158,0.0249156392217728,0.00258389883705192,0.049826276224825
"471",0.00843444718091851,0.36033093845044,0.00388289811486484,0.330254117075045,0.00268563443337356,0.0119593638667124,0.0436850508126191,0.0161994058239073,0.000401011505583444,0.0489287050757788,0.0723915882827615,0.0664480581041676,0.00111151135556574,0.0332872699182625
"472",0.136301001307362,7.22218618079755e-05,0.0124011751196971,0.0133017985050899,3.83597941548128e-06,0.00116005966921574,0.0137587242988414,0.278435238022464,0.0337549089356627,0.101706030016471,0.28672916255678,0.092550461411082,0.000421499880739013,0.0294038824353713
"473",0.0355225237438368,0.000111372773698451,0.000800366218877694,0.00446539962170545,9.29374492025314e-05,0.500027716542205,0.000340945004901061,0.165636391539993,0.028664332721347,0.00629880193010802,0.117284506973541,0.000117237314127902,0.00048395489356124,0.140153513272895
"474",0.239224805120247,0.000723339936436402,0.144078585129937,1.64205004031391e-06,0.000405842296245653,0.1830727965077,0.00157143936641448,0.00042106413348525,0.0450887430559222,0.0486882825694055,0.184477033457372,0.0802572317404936,7.37833215498399e-05,0.0719154113147514
"475",0.0015506568881466,0.000437421177126835,0.00246640469677377,0.00153500684463885,0.86348733446088,7.09105761921237e-05,0.00836380252655738,0.0906623034436519,0.000628459267835076,0.00464364973834555,0.0140894311104417,0.00975859414223575,0.00152558399682159,0.000780441130353358
"480",0.893307869851231,3.16421189615635e-05,0.0002801060446417,3.98482470337877e-08,0.0829243281996246,5.45990794127747e-05,0.00315056840789153,1.91804280226325e-05,0.00445328256742271,0.000667273195545259,7.88336127419749e-05,0.010856905400404,0.00340265575319671,0.000772715492656341
"481",0.988939842969641,3.61971827499619e-06,0.000193462303544273,9.55306498106268e-08,6.86237105582179e-06,0.000193625944534729,0.000960328027712625,1.90498464174196e-07,0.00544462883665104,0.000342804059048849,2.67509840604917e-06,0.00059941249082656,0.00313129438103146,0.000181157770158888
"482",0.922659661327648,0.000107858035598949,0.000741415128906756,5.5729404212658e-09,0.000278215149695095,0.0160273372827845,0.000667511407096048,1.00935567335809e-06,0.0196291396796464,0.00680921338064849,5.21028344258786e-05,0.00337144511303287,0.00672421327034044,0.0229308724615628
"483",0.972562674136017,3.15600553953837e-06,0.000234767540519796,1.72060961746288e-10,0.00397939778709423,2.93038993617471e-08,9.66319825310195e-05,1.18834141380374e-08,0.0187054177413299,4.68780928682477e-06,5.93136913169284e-05,0.000375413091160262,0.00397801588903569,4.82966794248879e-07
"484",0.974373138836989,5.81462087421441e-07,0.000259548277279227,1.11837702614263e-10,8.22026822650392e-06,7.35091325505951e-09,8.14178656638471e-05,3.1774423763014e-09,0.0107470058525174,3.85774944372056e-06,2.63981504831621e-05,9.45789668067541e-06,0.0144902768877134,8.61127225448316e-08
"485",0.986972125436113,5.41096943265298e-07,0.000564847500340984,1.82977299843037e-10,5.41424126329185e-05,2.24737783853297e-05,0.000414301543411179,3.58369513613824e-06,0.003313534796021,2.5291244524268e-05,1.51824906896186e-05,0.000192376381766377,0.00840988684032162,1.17126007368369e-05
"486",0.955731320708148,1.87403727162673e-07,0.000187812457353094,7.63636625709581e-12,8.62385617847787e-05,1.6067943029204e-06,0.000174888158730819,1.162412027456e-08,0.00749546289492385,6.53731949519634e-05,7.16990344870657e-06,0.000279026603929464,0.035964178908541,6.72277840178377e-06
"487",0.955135328119447,2.04144294930246e-06,0.000119579518791789,4.07155841410406e-10,4.31988135750472e-05,4.76266945547199e-06,6.68352603851626e-05,2.41587499054258e-09,0.0144173240237573,1.98908934297411e-06,7.97971548209877e-05,6.23201435144991e-06,0.0301226406206866,2.68449405942765e-07
"488",0.909873417733471,1.57086008379638e-06,4.32438262590474e-05,7.38222246188711e-10,1.58211847839664e-05,0.013566537454488,2.69681558138804e-05,9.61802611856065e-09,0.0338004866559254,9.0615840328854e-07,2.56317903065823e-05,5.87667564270683e-06,0.0421535755243114,0.000485953624262495
"489",0.943319633311207,2.71679110744693e-08,3.71927205902098e-05,1.60370022600339e-11,7.77685457644994e-05,4.46241092873766e-06,3.5587263150086e-05,1.33787980696963e-09,0.00668058685577487,7.22585912155181e-08,4.94134602798917e-05,8.55816563863734e-06,0.0497861493062436,5.47180002727374e-07
"490",0.943618775016874,1.2609497819887e-08,4.18628414221828e-05,7.08200573190434e-11,1.95603741925677e-05,4.84751512961871e-07,0.000577577026903886,2.56518465664512e-09,0.00510732763341606,1.9638041845077e-06,1.38248477780718e-05,2.8146432819037e-06,0.0506157443515961,4.94633350933566e-08
"491",0.821182583594465,4.66557333245464e-07,0.12441464035137,1.46120786431021e-06,2.7215529596329e-05,1.58298981838403e-05,0.00402310816282473,1.8223366965784e-06,0.0021389904394313,7.27720905044951e-07,8.82439262123911e-05,6.04121140087959e-05,0.0480439532212333,5.44939875992669e-07
"492",0.940865773764609,1.11896612805475e-09,0.00016856020800263,2.3804701062746e-09,1.1842084510878e-05,1.01233627242431e-06,2.42790210305226e-05,3.04369880357228e-07,0.00737251211865064,6.81284939114125e-08,8.74238263228959e-05,1.35287006361417e-06,0.0514668566351803,1.1137546903078e-08
"493",0.943313134184672,8.55504235145126e-09,2.57797915240624e-05,3.23532984094479e-10,1.55466454880409e-06,1.4011515379386e-06,2.39302351504045e-05,2.09765565113817e-08,0.0090750660757552,4.79042252040828e-07,6.63288475371829e-05,2.10339623460016e-06,0.0474901562167178,3.65389383090951e-08
"494",0.833565901612758,7.63254480635797e-05,0.00020475569830933,3.27414565125138e-07,0.000362843815970135,0.0188183178071815,0.010744514806392,4.87378753583249e-08,0.00370537457408393,3.90324703834427e-06,7.72295848484368e-05,7.31040313486164e-05,0.121807662453846,0.0105596907677189
"495",0.980347374200526,5.99583872733809e-08,0.000564113160290879,4.10018372682655e-11,2.2515295074426e-05,6.39347121833329e-08,0.000183804708106076,5.25776432232111e-08,0.00499067081520903,4.58786877238673e-06,4.48401752368536e-05,3.18330110015852e-05,0.0138099715152938,1.12738744526818e-07
"496",0.957526240994467,7.11589855956033e-05,2.14188023544465e-05,1.40456535868273e-06,2.18461440744765e-05,6.36906755340269e-05,0.000292951541770909,3.76382977792235e-07,0.0264660191546666,8.29982275892711e-05,0.000268756702795153,0.000666274400345725,0.0145089442774307,7.91914503959268e-06
"497",0.986153293208782,0.00020937965109386,0.000402248056757821,8.07071012080056e-08,5.88819569721939e-06,0.0003363988638317,0.000404064117552432,1.71124714194294e-07,0.00771746941330446,0.00160822424580161,3.39527816296416e-05,0.00016641454052073,0.00292200806510842,4.04070281044535e-05
"498",0.980694578196613,4.2417455809081e-05,0.000141945509802711,5.36879474924228e-08,6.51363249225426e-06,0.0100183523213162,0.000263198953057532,6.27462941783107e-07,0.00562868569287407,0.000618832863189967,1.47589957646661e-05,0.000492323666157417,0.000765228132700861,0.00131248342933258
"499",0.603414442323894,0.00277507559564577,0.0146771056045295,0.00177640418921646,0.196585409496567,0.00177393379767934,0.0255424949361232,0.0723342816588779,0.0221293063452338,0.01521050455578,0.00329739298898589,0.0137742365748189,0.0204467396506079,0.00626267228203976
"500",0.00285549192701255,3.76348996749736e-05,0.156261215975667,0.00592036997781624,0.00842283943741957,0.00266532591817612,0.0064332167822852,0.471161262275025,0.00241925385046972,0.252080324532121,0.00343202605206232,0.0824227422641423,0.00572739296703407,0.000160903141094481
"501",7.18211062322491e-10,8.24636862802587e-05,0.61092629029609,3.5587296215825e-15,1.61509408841095e-05,0.318169859159328,4.43169714678926e-11,9.05276876257682e-17,8.20579212435399e-08,3.75679735840645e-14,2.19323232848349e-09,1.06124273935354e-09,3.9308003268606e-13,0.0708051498420588
"502",3.21261115656918e-12,0.00038511920652163,1.01825484128556e-09,2.61548294427959e-17,2.3185489879141e-14,0.907915025254287,3.41252563442258e-11,9.42649703511967e-10,2.20356942534029e-17,1.49836182431665e-14,2.32674519982686e-16,7.59435058915043e-15,2.2139028543289e-12,0.091699853538689
"503",2.19048540373462e-06,3.13339321034762e-05,0.00738220494419405,0.0107169447347691,0.366860322038251,0.00101711517237243,0.00209533859675096,0.59938055013649,1.2432074144594e-05,7.64856983053604e-06,0.000673637465087361,8.28386953815079e-06,0.0116317779208351,0.00018022006022896
"504",0.143487835322008,5.87408887375289e-05,0.00507650652604793,0.00246382266577412,0.631180392187214,0.000211842262244269,0.010554211365902,0.0162858218647309,0.0402674390916886,0.0192542340000022,0.11143972196733,0.0122670470207129,0.00476032887486333,0.0026920559627447
"505",0.515841233954906,0.002456585625418,0.000566645082745572,0.000358532345595891,0.000383031332328633,0.0336782260996681,0.010564926684177,0.0279649839513491,0.0547136703358458,0.116128313923417,0.177323186004173,0.0200969453841766,0.00116234755100162,0.0387613717251973
"506",0.0314289384253776,0.101091763767534,0.0167155466546277,0.292399326851458,0.000169620857202858,0.0134042686833685,0.0177883357429083,0.299911137536035,0.0597814672532279,0.00439309622430265,0.104387169892728,0.0337687036879798,0.00134205037106032,0.0234185740521902
"508",1.12633541522348e-08,0.000460230517224392,0.140882036037108,0.342237439689111,7.26918218826613e-08,0.505965253772733,2.10502250714821e-05,0.00870217793850222,2.7758163380582e-05,9.74179128912383e-06,0.00168583320727312,1.02258034255274e-06,3.74676748121063e-06,3.62535530794376e-06
"509",1.03229479734323e-06,0.465642070582231,5.29336926862982e-05,0.503146632660752,9.04822507986334e-07,1.00428900331306e-06,0.00926678403621996,4.58314792753608e-05,2.62840939076681e-06,0.0206484415884172,2.32289334921182e-08,0.000911437564655109,0.000280215198270076,6.01528598590356e-08
"510",0.342233845106694,0.0208405025862736,0.00217258216407805,0.00146688091125082,0.00020004122621996,5.0518798300427e-05,0.0123327669950695,0.0115664215799456,0.0744353523768801,0.0820618949311469,0.328573266450134,0.101631563813526,0.000719736238710602,0.0217146268217695
"511",0.293495975948587,0.0393987279890715,0.00255310900485243,0.0334520932133329,0.00143127749864672,0.000207108994437839,0.068223864082339,0.149721655588269,0.0236421818620299,0.184133743261773,0.137733516048642,0.0465717009434753,0.000340773107228029,0.0190942724573147
"512",0.000522551088839374,0.330153428485895,0.0131407548253826,0.374749116843035,0.000308344817478345,0.137264738428445,0.00880193425616934,0.0604569234710452,0.000733798542487733,0.0105558159406525,0.0172171396475805,0.0237248466955309,0.00060360445126313,0.0217670025061951
"513",0.12153904684807,0.0126104773565241,0.0200846425271022,0.170962762949705,0.000393975850695091,0.265362538711583,0.00578456915031616,0.0420178510795638,0.052712569614932,0.0239051909914356,0.149153999730592,0.0219490601206331,0.00156242443625258,0.111960890632595
"514",0.254105679625302,0.0190167578190274,0.000587865357037991,0.009984287635686,0.223216728048868,0.000250225897538997,0.00468866509831203,0.0738194695372624,0.046625250179357,0.0241435877619449,0.297050098323109,0.0318107446318625,0.00276298567177347,0.0119376544129173
"515",0.628585644008941,6.38730321096604e-05,0.000126630977901629,5.7749966535019e-06,0.00764984061199607,8.11196570540687e-06,0.00184918988535755,9.51038084024434e-05,0.0959153097654505,0.084070967677987,0.148387560853818,0.0196597032305419,0.000298069086385848,0.0132842200987499
"516",0.209783792869999,5.36909825724538e-05,0.00143918027583765,2.09392883752322e-07,0.572765752641222,6.20831595956041e-06,0.00376479942943372,0.000262980803156917,0.0180680379747194,0.0640042374814927,0.0223971505574697,0.0970260227426223,0.000280625557791285,0.0101473109748395
"517",4.74922933069041e-06,0.0425669844128805,0.226073145775701,0.0172981190501256,0.36117750214915,0.346386139965929,0.000116082485631655,0.000103447726323876,1.53020035793105e-06,0.00022347118896832,0.00292244294084002,0.000240418899322395,6.61598001390862e-07,0.00288530437743894
"518",0.111710681961164,0.000148149511725583,0.00265903982042555,3.56103003541007e-06,0.021817974956901,0.273111350296302,0.0017036228578345,0.216775039472099,0.0273536605095399,0.15345515668596,0.00872420869080603,0.096602241543796,0.000475665283314189,0.0854596473800962
"519",1.24082413748395e-12,1.46798159010152e-05,1.78032217417543e-09,8.83887083973954e-09,1.12463560731056e-10,0.000478480878052128,0.888006786199106,1.80763962107109e-11,5.19123509146556e-17,2.0532836475351e-05,1.03116635738646e-10,2.34823254771939e-07,0.10031620118987,0.011163073403251
"520",0.000420921575306135,0.00609031934933177,0.000575253554582141,5.06528423293904e-08,0.957956288602488,0.000630733586721807,3.21053675369761e-06,1.49011502132135e-07,0.0285264967154726,0.00119259578073595,0.00166503471634127,0.00266571494188498,9.41404986788839e-06,0.000263816926168926
"521",0.722037871536264,1.14509692743355e-06,0.000107020358729596,1.38711965620077e-06,5.18545581181489e-06,1.0721743330527e-05,0.192845835540046,5.41282951132001e-05,0.00889105142606237,1.36042794495992e-05,4.94009544887344e-07,0.00539922765689741,0.0663937165831659,0.00423861089900147
"522",0.968861214904793,3.19826764583882e-06,0.0060360004914992,1.12664616934728e-08,0.000153136597003184,8.97492447336454e-06,0.000896227772183008,8.81339987979494e-07,0.00332780091807623,4.40687370513287e-06,3.86368070272896e-07,0.000137944734372412,0.0205576361002942,1.21794414342864e-05
"523",0.96843630925643,0.000227851153404394,2.0923469493254e-05,1.26230497407914e-08,2.35818235741025e-05,7.80708809607708e-06,0.000260407754949052,4.51804457154103e-08,0.00809653242128516,2.11674592149652e-06,9.02491071433872e-05,0.000118790007925476,0.0226991590008012,1.62143674810847e-05
"524",0.821771069172123,5.5326567298779e-05,0.00014147844963054,2.29816228740405e-05,8.83066688866364e-05,6.45593289768853e-05,0.0965567347586876,1.69851842827852e-06,0.0300252617213211,7.76648851580778e-05,6.50177941935596e-05,0.00270735104685479,0.0483948174854714,2.77319800956557e-05
"525",0.933272732197176,7.64787135397005e-05,7.08613127874314e-06,3.28056998021524e-06,6.72686460100356e-06,0.0332582059519965,0.000478717018709137,8.2923149991375e-08,0.00154969083127399,4.38682427516776e-06,1.45756597478666e-05,0.000132460848023832,0.0201824347370396,0.0110131407292084
"526",0.976726067068029,6.0047252335228e-08,0.000518234244430628,3.01301502000529e-07,2.08969435293798e-05,1.57567233379403e-05,0.000995252763869325,0.000364450238280956,0.00301904924499477,3.62131391474885e-05,2.49407623559371e-05,4.6724427210499e-05,0.0182294490801671,2.60401589228091e-06
"527",0.990791945056546,4.68656522068395e-07,3.93455610183855e-05,1.10151965142497e-10,1.71398699192304e-05,2.1698679250318e-06,0.000160807047761112,8.05193286834635e-09,0.00233335060110722,9.96722190610134e-07,3.41898652371645e-05,1.34056592590424e-05,0.00660553102057289,6.41909856130994e-07
"528",0.970388431190103,4.08234223037844e-08,0.000175101754615068,3.93788735079194e-12,7.79697578576978e-05,1.04457918115186e-07,8.42014439538893e-05,6.45736128496325e-09,0.00596070209916441,6.21466414860524e-07,0.000207091748588597,3.69273764753786e-05,0.0230684437629633,3.57657224261063e-07
"529",0.924259369867848,9.95129787798167e-10,5.21490361467023e-06,4.93902053202664e-12,9.88033411288938e-05,1.40562669137145e-07,5.88657575910317e-05,2.34388206921785e-09,0.00980698006483896,3.0306188505124e-07,1.5071072121867e-05,5.14076531028168e-06,0.0657498106168131,2.96642228223241e-07
"530",0.949490489455282,9.95593461688433e-10,5.23411181216357e-05,1.07025218767692e-10,1.82217436629723e-05,3.16817392837761e-08,0.000153290170609839,7.26087818104259e-08,0.00625718752281522,2.35467757838045e-07,1.39606490822132e-05,5.38078662420212e-06,0.0440087701679238,1.7524980951071e-08
"531",0.933780369269814,3.63381811445096e-09,2.35918435803806e-05,4.83732615156954e-11,5.52499346739849e-06,1.08591984913853e-05,2.908317359486e-05,8.96937249930134e-09,0.0136630813235723,4.88261437749274e-08,4.92506087929591e-05,3.78345974275417e-06,0.052433703173284,6.91477952247283e-07
"532",0.917508153548069,1.05026430740337e-08,0.000269793673146183,2.62218336868876e-10,6.03767308424865e-05,5.37196239688579e-07,3.52749335492871e-05,8.33287728343962e-07,0.0232984595391002,2.64014254405694e-08,0.00123275222305283,1.89372348237286e-05,0.0575742830381254,5.61429036404194e-07
"533",0.577739682071558,3.96537389721556e-05,0.00129280597961014,7.25528183848665e-08,2.22743780100543e-06,0.367041408029163,0.000205534600472749,4.76138852579252e-05,0.0337469783484706,2.13233875069232e-05,0.00320102535561729,6.53150570279441e-05,0.00663333006925475,0.00996302948646927
"534",0.943777335912558,1.04923040728936e-07,4.57579019495954e-05,1.35028773848477e-11,4.66533160834364e-05,7.2448745538437e-06,4.22721682542774e-05,5.48231013888533e-10,0.00346022836628187,1.00236166798028e-07,6.80988640903829e-05,1.79766001524336e-06,0.0525494624799156,9.42735356633219e-07
"535",0.946763793865375,2.09270972667532e-07,0.000172506357335564,7.96106399525864e-10,9.09607800724859e-05,1.22186786525772e-06,0.000101867504409861,5.74250692209002e-08,0.00758395456363736,4.36713484052541e-07,0.00013495167364855,2.69598267678052e-05,0.0451227279239592,3.51431296890814e-07
"536",0.809820202378253,5.72624835004883e-05,5.45886058286188e-05,1.11473891635434e-07,0.00060721856633035,0.122056949815097,0.000361050938047646,2.57487068430935e-06,0.00505485513838963,1.1170023952932e-06,0.000121137718307082,0.000517341816060811,0.0431875309107888,0.018158058282425
"537",0.929096963085334,3.27676938245742e-06,0.000800226992504669,1.58234224995656e-08,4.20535458641494e-06,0.0541176836551765,0.000255980154131077,1.98158972356688e-06,0.00627232444413087,2.63933647543242e-06,8.69982035123948e-05,4.68365640620314e-05,0.00678356028919853,0.00252730773835917
"538",0.978248098762512,3.74616253222918e-07,1.83858155867272e-05,7.08402334393057e-10,2.34061849764756e-05,1.1054436500469e-07,0.000141784669064525,9.65145255452984e-08,0.0143073553209619,0.000218633060231833,2.06127283755331e-05,0.000111965090357894,0.00690910328776627,7.26966207591921e-08
