,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,12 HY GABA,13 CNU-HYa Glut,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
533,0.0016534433525521308,0.0008413721050601453,10.485278654098511,0.0019073262636084111,0.0021191248670220375,0.0014955778664443643,0.0013077511568553746,0.0008368764654733241,0.0018551877292338759,0.4630384311079979,0.035094623826444155,0.000995131762465462,4.388944149017334,0.026553733181208374
534,0.0012578920985106378,0.0008294174855109304,13.375383043289185,0.0009819874772801997,0.005726829846389592,0.00139453366282396,0.0012858363916166127,0.0008444447332294658,0.0011512143712025136,0.002515560341998935,0.003430997277610004,0.000512631589663215,0.0012743058556225152,0.0010588591394480318
535,0.012262016255408525,0.0025250132894143462,33.45258331298828,0.008130447054281831,0.05822025518864393,0.011466102534905076,0.008052829932421447,0.003294217656366527,0.004202985996380448,0.0067297093570232395,0.01051167487166822,0.00032762537157395857,0.0008339188236277551,0.003556482715066522
536,0.0022617966518737377,0.0018101844703778626,21.132776069641114,0.002106596971862018,0.009386190678924322,0.002908202214166522,0.0032245799782685937,0.001968284510076046,0.003095090505667031,0.010139163723215461,0.0071883665863424545,0.000720854540122673,2.6344098806381226,0.007629673788323998
537,0.0008011671830900014,0.000836429963237606,18.071465396881102,0.0009177063737297431,0.0028684184537269173,0.0011300684476736934,0.001229938620235771,0.00045439309906214476,0.0007597481686389074,0.006550346035510302,0.002301740145776421,0.0003961744281696156,1.7540857255458833,0.0017980064556468278
538,0.00011097673377662433,0.0038614599616266787,9.62890920639038,0.0001946725678863004,0.00035910759906983004,0.00023898755680420438,0.0005195601144805551,9.699310830910692e-05,0.00010845579636225011,0.0028089531813748183,0.0008715719770407305,9.42651564400876e-05,0.0002581921384262387,0.0004916233534459025
539,0.00010803648619912566,0.006323095154948533,7.176019406318664,0.00015708228893345224,0.00021018358384026215,0.00023578759937663562,0.00023767524035065435,0.0001524449959106278,0.00013130837178323417,0.0021638308418914674,0.0012161157326772809,0.0010326109710149466,0.0007158909633290022,0.00019324404929648155
540,0.0005884196638362482,6.183786797523498,6.46723506450653,0.0011859297752380372,0.0016750952519942075,0.0031640054075978696,0.0022898214985616508,0.0005248609668342397,0.0009533227013889701,0.014681644178926945,0.002379782241769135,0.00044209717743797227,0.0026782380184158685,0.0013897372526116669
541,0.0001547920910525136,0.01787863504141569,3.5349913954734804,0.00010666823945939542,0.00021235260792309418,0.00016147681380971335,0.00012686543850577437,5.60141070309328e-05,9.586517953721342e-05,0.013036574050784112,0.0017023024440277368,0.0008217532158596442,0.003083867486566305,0.0001383193623041734
544,2.7386688907427017e-05,0.0007379961083643138,0.0001611155952559784,4.950866423314437e-05,2.4734145426918985e-05,4.820720496354625e-05,3.729854488483398e-05,7.98159799160203e-05,5.9877208332181905e-05,0.004377329954877496,0.00022058901813579724,0.00015060093210195194,4.14910523891449,0.0008761852979660035
545,0.00047074018366402017,7.742194175720215,0.0007454868289642037,0.0021550214034505187,0.000656813188106753,0.004340826068073511,0.0020588025101460515,0.000549792786478065,0.00035040150542045014,1.680274385213852,0.0014994995377492159,0.0007651345047634096,0.00023232942912727598,0.0008106034598313272
546,1.4948351599741727e-05,0.0013605938467662782,0.02917590895667672,8.024766029848254e-05,2.1613123499264476e-05,2.878054092434468e-05,2.8445969019230687e-05,1.3860975104762475e-05,1.3247783681435975e-05,0.003575670986901969,0.0021568042342551053,0.00011861207240144722,0.0003484541302896105,0.658353278040886
547,3.521691705827834e-05,0.00514297946356237,0.00035696081322385,0.00016911804268602282,7.980244627106004e-05,0.00013499563647201285,0.0002333999458642211,0.0006416385615011678,0.0001457549566111993,0.00329516485799104,0.000863860291428864,0.363355416059494,2.4074588060379027,0.0008035232196561993
548,0.0008138398494338617,0.0037829452427104115,0.0008209899970097467,0.002044237044174224,0.0010209981410298496,0.008370505599305035,0.003937661205418408,0.010923334304243327,0.0033779217512346807,0.016345701459795237,0.0021941875224001707,10.268390607833862,4.607045340538025,0.004831229615956545
550,0.000261165775009431,0.0011503321991767734,0.013425385393202306,0.008742300560697913,0.0002748789600445889,0.0007393203704850748,0.0010051697317976505,0.0004188493825495243,0.00039781372906873004,0.023697560001164675,0.0016761103412136437,7.5826105833053585,0.002888617245480418,0.0005669745180057362
551,0.0009302929654950277,0.7501518547534942,3.1487149596214294,0.006470953999087215,0.0011260075843892992,0.2762692868709564,0.003507957817055285,0.0031951683573424815,0.0037401778157800437,2.7485116720199585,0.026596679538488387,2.227241575717926,3.1363977432250976,0.0053542484529316425
552,0.0012161282415036113,0.18163843750953673,13.130525970458985,0.005670651094987989,0.004628813755698502,0.005531968083232641,0.009668382722884417,0.0020797932287678123,0.0008615539089078084,0.6210698753595352,0.005558539554476738,0.17751384750008584,0.007906713569536806,0.0010123650426976383
554,0.00018565357968327592,0.00037548156979028136,0.00033285327663179487,0.0006473979155998677,0.0001655692991334945,0.0008842398296110332,0.0004608364950399846,0.052640074491500856,0.0003768607202800922,0.006255712336860598,0.0008253149688243866,5.13301637172699,2.3933327317237856,0.0013359550444874912
555,0.0019699646043591203,0.4087398827075958,5.38306827545166,0.003441511106211692,0.002373562939465046,0.09695854634046555,0.013138954574242235,0.002350877656135708,0.0027602297719568013,1.926177716255188,0.11477990373969078,1.4864009499549866,2.3234718441963196,0.013494912441819907
556,0.0009253240772522986,0.0956198662519455,9.080606508255006,0.001743793423520401,0.012811609078198671,0.006394292414188385,0.0027725711930543183,0.00032174396183108915,0.0014876183588057757,2.3230190753936766,0.005777879105880857,0.0013106913829687983,0.004816424730233848,0.008556682802736758
557,4.530578389676521e-05,0.0012672207027208061,3.3833566188812254,0.0001418316962372046,7.768458235659637e-05,0.00016033214196795598,0.0001051650080626132,3.9221714905579576e-05,5.2038627836736856e-05,0.006523961038328707,0.0013975333538837733,0.0018850191670935603,0.0009599689277820289,0.09508711397647858
558,0.0036688028718344866,11.872933387756348,8.282266855239868,0.01291116289794445,0.013054680032655596,0.01876815129071474,0.028936194069683552,0.00448895173612982,0.006617089221253991,0.6360587418079376,0.011308969417586924,0.002447508822660893,1.0698645830154419,0.012045029597356916
559,0.00018386933152214624,2.138688695430756,1.4738570511341096,0.00014980686537455768,0.00013220268447184936,0.0001777672856405843,0.0001539216740638949,6.182918514241464e-05,0.00012038196291541681,0.06396580636501313,0.0020657866494730114,0.005103595717810094,0.007261165254749358,0.0004621220112312585
560,2.7608763866737716e-05,4.5369340477918746e-05,5.999353306833655e-05,2.8692789055639877e-05,1.3433309868560175e-05,1.9096847336186328e-05,2.7637259245238967e-05,3.6482290124695285e-05,1.3652863799507033e-05,0.0017017689067870378,1.35043426156044,0.0011849262169562281,0.0004150883280090056,6.112400915299076e-05
562,1.3251766768007656e-05,7.43480177334277e-05,8.712016497156583e-05,3.170388554281089e-05,1.1866560043927166e-05,1.46230274822301e-05,2.863026629711385e-05,1.9149386207573117e-05,1.3157649709683028e-05,0.510207986831665,0.00031064445647643884,0.0001696878083748743,0.0007015842536929995,0.00012428350455593318
563,0.00031939239270286637,0.3377063512802124,10.754032325744628,0.0010480329976417125,0.0009319933829829097,0.0005165696667972953,0.0009943773853592576,0.0003465657151537016,0.00026246208290103823,0.004113693907856941,0.0033197164884768426,0.00040425448678433896,0.001242718583671376,0.0011703212046995759
564,0.0008347663359018043,0.0010521183896344156,12.845844411849976,0.0006839989917352796,0.0030904469429515304,0.0010635439946781843,0.0015948649146594108,0.0005415875901235267,0.001155777502572164,0.005287797190248966,0.00165169769898057,0.0003421071349293925,0.9059026688337326,0.001109967997763306
565,0.0004547786767943762,0.001080056867795065,13.23781876564026,0.00033430142793804406,0.00045790774311171845,0.00045902711426606404,0.0003281689554569312,0.0002616831465275027,0.0002700427197851241,0.0021418564836494626,0.0017211931990459561,0.00021130193781573325,0.0029957798426039515,0.00038931721792323515
566,0.00017996897877310404,0.002071251953020692,10.250892162322998,0.0001627623976673931,0.00042169702355749906,0.0002934064425062388,0.00027038461266784,9.478457068325953e-05,0.0001855786074884236,0.001989733532536775,0.0010491221037227663,0.00018826235027518125,0.0014111452910583468,0.0005392633145675064
567,0.002658052812330425,0.0009641319891670719,21.622767543792726,0.0016087887168396266,0.005071083037182689,0.0014073873346205801,0.0020177517668344084,0.0010492705448996275,0.0006539432826684788,0.002247973461635411,0.005156270042061806,0.00019852885889122266,0.0004055018682265654,0.0006976568518439307
568,0.0011244007910136133,0.004624155233614147,13.580982685089111,0.0010343265603296459,0.006209091632626951,0.001314220018684864,0.0011998699163086712,0.0009910064982250333,0.0009654096473241226,0.002730194863397628,0.0034970479551702737,0.0005877398943994194,1.2954667687416077,0.0014491805457510054
569,0.000546829795348458,0.0010825935809407384,11.691663789749146,0.0005553745984798297,0.0013320939848199486,0.0004841215704800561,0.0006977132725296542,0.00024018335898290388,0.0003671797618153505,0.0024963165167719127,0.0009469430195167661,0.0002656729135196656,0.0010210453940089792,0.0006383166328305379
570,0.013500942010432481,0.001983354100957513,26.353941631317138,0.004690482839941979,0.009362886426970363,0.0059408035827800635,0.01059051244519651,0.003070163424126804,0.0029843415715731683,0.023061845730990172,0.007461940054781735,0.0006976828328333796,0.0011833304364699871,0.00466283350251615
571,0.003126523015089333,0.0013904314197134228,25.793252658843993,0.002336342411581427,0.009878884674981237,0.0022405018215067686,0.0036167204845696686,0.0016777809883933513,0.0036119869677349926,0.004828350711613894,0.04455644208937883,0.0011480819899588825,0.0006628345261560754,0.0012926712457556277
572,0.0011822218366432935,0.0009063668490853161,18.21805057525635,0.0005906575563130901,0.0021779327653348446,0.0012130826245993376,0.0008683393651153892,0.00033738061465555803,0.00035598184767877684,0.0041705203708261255,0.003596985433250666,0.0003050135710509494,0.00048605952179059386,0.0015333779621869326
573,0.0028593305731192233,0.0008275260333903134,18.060543823242188,0.0007703493698500097,0.011939110746607185,0.0014465998858213425,0.0015713063476141542,0.0006408465502317995,0.0006004241266055033,0.0020828862907364964,0.004679988557472825,0.0007451849465724081,0.0007096551387803629,0.003925255825743079
574,0.002738713996950537,0.0016793520655483008,23.974594497680663,0.004382143402472139,0.009707219013944269,0.005525286868214607,0.0029390185838565233,0.003814586950466037,0.001485635625431314,0.010384976165369153,0.008785047894343733,0.0019571596523746846,0.0012697346974164248,0.006010659202001989
575,0.006037312815897167,0.0008110248512821272,11.290419769287109,0.0019441180978901685,0.0014136432902887464,0.004162380751222372,0.0014019718917552381,0.0007563633873360232,0.0008496420516166836,0.20764504820108415,4.586518669128418,0.03766524009406567,0.4782830536365509,0.006399588170461357
576,0.003329222509637475,0.004518300853669644,21.94029312133789,0.003411132714245468,0.005998179945163429,0.0031049225362949073,0.002451034763362259,0.0008289043005788699,0.001567649270873517,0.01148632550612092,0.006052387855015695,0.0008115198346786201,0.0006508863123599439,0.0010714071395341307
577,0.0008552772575058043,0.0008398473175475374,12.259310293197633,0.0006919136620126665,0.03638925980776549,0.0010101519234012814,0.0007998525456059725,0.00048157811688724915,0.000370087701594457,0.0023143148282542825,0.003289788158144802,0.0002082899161905516,0.0004116355601581745,0.0007304850907530636
578,0.00036126789636909963,0.0037767494563013316,14.1394672870636,0.00033985099726123734,0.0006820614653406666,0.0006277228647377342,0.0007032563909888268,0.00020813891460420565,0.00020503340201685207,0.00183671468985267,0.0016149877163115888,0.00020795099480892533,0.0004650951144867577,0.0003663694675196894
579,0.0008334494981681929,0.00223243817454204,13.482657051086425,0.0008968525566160679,0.002400243643205613,0.001048028055811301,0.00070342036196962,0.0012279742513783276,0.00032785878138383854,0.001885658671380952,0.005615850142203272,0.0003801906073931605,0.00045130682119634005,0.764952427148819
580,0.0001959896253538318,0.000630826025735587,11.788586473464965,0.00034435982088325544,0.0006680746562778949,0.0003456836289842613,0.000408433769189287,0.00017036388817359696,0.00017632429153309205,0.003174429852515459,0.0016606401361059398,0.00013095355243422093,0.001111651473911479,0.00031285211007343606
581,0.00022312893852358684,0.0007671079394640401,10.953678798675536,0.0003088219673372805,0.0006593361875275151,0.00023909023584565148,0.0005772418226115406,0.0001474641037930269,0.000494305050233379,0.002245450264308602,0.0016002788383048029,0.0002271307457704097,0.0018609471677336843,0.0030780736589804294
582,0.00014194375617080369,0.0006802937772590667,7.414190483093262,0.00034756131062749777,0.0003877474475302734,0.0005035236274125055,0.000323163547727745,0.00021187309175729752,0.0005288650514557958,0.001590080320602283,0.000618044615839608,0.00012484119215514511,0.0005870581342605875,0.00022885180005687288
583,0.00013219102474977263,2.089166820049286,0.0005769747076556087,0.00028876816504634916,0.00022712332793162204,0.00039837108488427475,0.00037517145683523266,0.0002768655642285012,0.00020697624058811927,4.210308337211609,0.0016617557324934752,0.0017469748330768199,1.616148155927658,0.011625172058120371
585,1.9363332557986727e-05,0.00787332933396101,0.39744784832000735,0.07093857862055301,7.518645797972567e-05,5.377355992095545e-05,0.00047167687880573795,3.064515176447458e-05,2.9295765398273946e-05,0.0011119523318484426,0.00045163642935222017,0.00013025957232457586,0.00046236826165113604,0.0006405816762708128
586,9.030969813466072e-05,0.00156981703476049,0.00011886836364283228,0.0005551727634156122,0.00014851631058263593,0.00021069449066999374,0.0002466706384439021,0.000626487474073656,0.0009313290793215856,0.005634464439935982,0.000382461489061825,0.002582119032740593,6.11343355178833,0.008432643162086606
587,0.0009503547800704837,4.362068057060242,3.3812957286834715,0.0038492271327413624,0.002039322489872575,0.05345803648233414,0.013522666320204735,0.0006933896045666189,0.0007952163316076622,2.661133420467377,0.02027122164145112,0.0015127373219002039,0.04298122879117727,1.1388138830661774
588,0.0009975563385523857,2.026176726818085,6.879225420951843,0.003301531029865146,0.0008070234587648884,0.0032964270678348838,0.0032338022836484017,0.00034114180598407987,0.0004418988522957079,0.035527726821601394,1.0614187300205231,0.0013329974608495831,0.0012212447065394372,0.0008558451547287405
589,0.0021891966345719996,4.816681385040283,10.526868629455567,0.004222349915653467,0.004254449950531126,0.011237264331430196,0.03833512756973505,0.004006794025190175,0.002047038928139955,0.8370923906564712,0.009839787194505335,0.0016317225992679596,0.00185267876368016,0.9604487717151642
590,0.002253246633335948,0.014812212949618698,4.523520970344544,0.017379490844905376,0.002563786937389523,0.006707930122502148,0.005381287378259003,0.007754296879284084,0.002795795165002346,0.25586696416139604,0.005573251750320196,14.665371179580688,0.0389807054772973,0.47513861358165743
592,0.0005607524653896689,0.0003905155113898218,0.0001495757438533474,0.00021737146089435556,9.215394493367059e-05,0.00014201389567460867,0.00014725127693964167,0.0005756240541813895,0.00031683837587479505,2.4428815960884096,0.01287171831354499,1.106038099527359,1.645086055994034,0.00129214720800519
593,0.0007750613876851276,0.005267468723468483,3.2840574979782104,0.004314149101264775,0.001811167830601335,0.005089708138257265,0.003715705405920744,0.0007369629136519506,0.0014621589798480272,0.36944755613803865,0.014900867454707622,4.089727115631104,0.007478170981630683,1.4628966808319093
594,0.0002620543134980835,0.011021085130050779,4.011092281341552,0.0008486454578815028,0.00035731397365452723,0.0013535420468542725,0.000608291436219588,0.0003997818814241328,0.0004160243173828349,1.871565479040146,0.007186270994134247,0.046285441145300865,2.751464855670929,0.002484226878732443
595,0.0007907004386652262,0.30403442978858947,4.608074808120728,0.005013178195804358,0.0025053772726096215,0.007599815167486668,0.003983114543370902,0.0009825181943597272,0.0012763853010255843,3.645893967151642,0.009037382062524557,0.0006884304282721133,0.7095742434263229,0.0018495808995794506
596,0.004432705836370588,0.0023086492205038668,0.0002801521884975955,0.0013897876953706146,0.0013868736103177072,0.0012130336661357432,0.0010900513967499138,0.023324709851294756,0.011517856642603875,0.01262276964262128,0.0012923776637762787,6.834524798393249,9.245307159423827,0.016730052791535856
597,0.00010278459376422688,0.001428563130320981,0.7098150968551635,0.0005041725817136467,0.0003535113530233503,0.00019724414087249898,0.00019809189034276646,9.108469967031852e-05,0.00012952500983374194,1.2585883915424347,0.0020734771038405596,0.08796261586248874,0.4442144572734833,0.0005613877379801125
598,0.0003473319346085191,0.007895535323768854,3.0491365075111387,0.0016804204264190049,0.00020831158035434784,0.0015199696237687022,0.0007802570326020941,0.00018629339756444098,0.00023997394091566094,0.3565003573894501,0.014134417986497283,0.00665606097318232,0.0011154298554174602,0.00041721348825376483
599,0.0010425921762362122,1.4752366423606873,4.593158841133118,0.004780790093354881,0.0017103542922995985,0.01204757015220821,0.002099567314144224,0.0004552622689516284,0.001108280388871208,0.24401917904615403,0.025007071997970344,0.0004072818599524908,0.01411776035092771,1.214102566242218
600,0.0012472629430703818,0.595415398478508,6.736039996147156,0.003225546120665968,0.0011263243737630545,0.0012085599591955543,0.0012127649679314345,0.001678020355757326,0.001393388188444078,0.4096316546201706,0.005084699066355825,0.0018835135269910097,0.048719712719321254,1.3076557099819184
601,0.0002018673279962968,3.9273494482040405,3.532207655906677,0.0005395049782237038,0.0003761018451768905,0.0015765195770654828,0.0009059872565558181,0.00026994459039997315,0.0011389775609131902,0.07306495048105717,0.010322858439758421,0.0022448192816227675,2.56529221534729,0.0054354401072487235
603,1.8148989238397916e-05,0.00018682189547689632,8.531451894668862e-05,2.978304237331031e-05,1.5942073332553264e-05,2.3488030728913147e-05,4.213131778669777e-05,9.278172365156936e-06,2.610342526168097e-05,0.03895203471183777,0.0005235024349531159,7.434086801367813e-05,0.00022486544330604377,1.9882390081882477
604,3.8326948379108215e-05,0.004197021131403744,0.0001458556122088339,7.161792236729528e-05,4.632465479517123e-05,8.332831130246632e-05,8.80108680576086e-05,0.00011235817837587093,0.00011395109177101404,0.045085690729320047,0.00043779707775684076,0.0010527613456360995,3.1317435026168825,0.0012122841435484588
605,0.0009166367526631802,5.338509845733642,7.623530340194702,0.0016025609336793422,0.0014636798819992693,0.002548837137874216,0.002969181607477367,0.0005129857396241278,0.002129009901545942,0.008801002753898501,0.002910891722422093,0.00023944805143401028,0.0011132840823847802,0.001000657503027469
606,0.0006643902481300757,0.001312952151056379,14.620939779281617,0.0010607008007355034,0.00750349631998688,0.0009263341344194487,0.001555442565586418,0.0006127252738224343,0.0008059661835432053,0.013938217982649803,0.0045428704237565395,0.0009979646594729275,0.006468176492489874,0.0007610780594404787
607,0.0005880549433641136,0.000546688077156432,13.455014419555663,0.0006189673818880692,0.0018980285967700183,0.0006359926686855033,0.0019272579345852138,0.000488372785912361,0.0004307019305997528,0.003554004244506359,0.0022978615248575806,0.000133381624618778,0.0019022297638002785,0.001047491712961346
608,0.000320604897569865,0.0006703711987938732,12.507149457931519,0.0005303830024786293,0.0010483277845196425,0.00041103512194240466,0.0005770095973275602,0.00019529367637005635,0.000315023867005948,0.0018310473999008537,0.0018625937751494347,0.0003472957803751342,0.0007432610436808318,0.0010159722936805339
609,0.00010298548986611423,0.00030969170475145805,8.39213523864746,0.00013357182397157885,0.00027227023965679107,0.00019603354085120372,0.0001618302951101214,9.12952033104375e-05,6.60254303511465e-05,0.001456722803413868,0.001153317658463493,0.0005048935883678496,0.0015227214782498777,0.00018861899879993871
610,0.002285362081602216,0.0007449534867191688,21.33751039505005,0.0018603854638058694,0.0033886250574141743,0.0016783442988526076,0.0018585708923637867,0.001168610219610855,0.00100204287446104,0.0037850959459319712,0.0034082644386217,0.0006383506319252774,0.0011119585833512249,0.001055567793082446
611,0.03364458344876766,0.0033313169493339955,18.65816202163696,0.006588908936828375,0.007698855292983354,0.0027625694172456862,0.003694608877412975,0.001114837679779157,0.0011577238328754902,0.003969023877289146,1.6846159160137177,0.0004642671148758382,0.0009594110946636648,0.001846129063051194
612,0.0006458695454057306,0.0007667138474062085,14.969438314437866,0.0006181492790346965,0.0026852607843466103,0.0006608840281842277,0.0010405045934021473,0.0005765649839304388,0.00040167035622289403,0.002778806898277253,0.0028218835941515863,0.0007939152012113482,0.0007453285652445629,0.0009891887253616004
613,0.0008462611207505688,0.0020126325078308584,17.64697151184082,0.0009663071803515778,0.004200370772741735,0.0012614245410077275,0.0017779882589820774,0.0008050828677369283,0.0009561895160004497,0.005501773324795067,0.0036464639706537127,0.0033631142810918394,1.3984455645084382,0.0016584035707637667
614,0.006368400156497956,0.0015996088914107531,15.800463962554932,0.0015926723135635257,0.003330763685517013,0.005220881779678166,0.0018020245246589185,0.0016712595999706537,0.001969088357873261,2.656358814239502,0.0041168746538460255,0.00894775022752583,0.0015783680137246847,0.001155617425683886
615,0.035163027420639995,0.0009395522298291326,12.453145837783813,0.00286483425879851,0.008736113086342812,0.0026870001223869623,0.0021676392178051175,0.0010409247654024512,0.0009055449918378145,0.005583187798038125,3.2963808178901672,0.00036365630076033993,0.0013404414232354612,0.0022524647065438335
616,0.002697016077581793,0.0007667796337045731,15.938771486282349,0.001955591829027981,0.001315966487163678,0.004455358069390058,0.0017423005308955907,0.0009441277798032388,0.0006294642953434959,3.1661070585250854,0.045217633806169034,0.0008830420352751389,0.0008014040591660887,0.004268384631723166
617,0.003564898832701147,0.001111041271360591,18.365085792541503,0.001679192070150748,0.002050413493998349,0.0021398362005129457,0.0013946529594250025,0.0012070232594851404,0.0008560824353480712,0.7196409285068512,2.82202353477478,0.0063700791448354725,0.0010400688275694848,0.0021266449009999635
618,0.003740487957838923,0.0039746837690472605,28.59925413131714,0.003291596216149628,0.008578394912183285,0.003778851416427642,0.0038379647419787945,0.001439214701531455,0.004911506525240839,0.008717256831005216,0.010568997403606773,0.0005566025793086738,0.6969324320554733,0.005340548185631633
619,0.0013188815268222243,0.0007628152816323563,10.838928842544556,0.0007805114844813942,0.0016931220714468509,0.0014374371035955848,0.0010620537563227118,0.0007223254127893598,0.00031830949301365764,0.014228435000404716,0.7117176622152328,0.00761170128826052,0.0012833236309234054,1.0107092261314392
620,0.00014846979902358726,0.0013427965284790843,7.243389916419983,9.292612157878466e-05,0.000264960466302,0.00020158235711278393,0.00016694258083589376,0.00011054486931243447,6.905866903252899e-05,0.002146105980500579,0.018864925857633354,0.00015498522188863716,0.0002846588686225005,0.00016448217138531618
621,0.0004248975485097617,0.0029101317282766103,9.586720848083496,0.0003043823642656207,0.0009380694566061721,0.0013028284767642618,0.0004945583554217593,0.0002122693716955837,0.0004517488647252322,0.0027485374128445985,0.004137806966900826,0.00021369544047047384,0.0004081767139723525,0.0002312845135747921
622,0.0017862542299553752,2.379457104206085,9.160669469833374,0.001800529519096017,0.0038102056714706123,0.0072557415114715695,0.003253184130880982,0.0007413472892949357,0.005607656529173255,0.02070900360122323,0.31477348804473876,0.0007863791572162882,0.001997506443876773,0.004279447020962834
623,0.0012918298307340592,0.0011485514289233834,10.414654016494751,0.000274843665829394,0.0007562593906186521,0.00045741369540337474,0.000903689704136923,0.0003875829468597658,0.0003531440888764337,0.014066787948831917,0.6826292425394058,0.00037599959323415534,0.001134153758175671,0.0017601592873688788
624,0.000992290972499177,4.19565863609314,8.445487546920777,0.002084877307061106,0.003585649887099862,0.003574849071446806,0.0043303127167746425,0.0012725695094559341,0.0006375407072482631,2.1890251636505127,0.007771503669209779,0.0005898203584365546,0.001126683276379481,0.003131146146915853
625,0.001304321049246937,1.219235324859619,4.523348116874695,0.022592688351869585,0.02398790828883648,0.0011388453422114253,0.001508370932424441,0.0006434414273826406,0.00048084820009535183,0.018146290350705387,2.666098189353943,0.009345996985211968,0.0021656935452483597,0.001342073909472674
626,0.0004713144851848483,0.1257484309375286,1.9166443467140197,0.026378287747502328,0.0010861471237149092,0.0014553316868841648,0.0012191621179226785,0.0006489362916909159,0.0017474773281719537,0.501568827033043,1.2256615102291106,0.0012322691327426583,2.4377594232559203,0.0033077996340580285
627,8.262929077318405e-06,0.0006566345196915791,0.00010108903989021202,1.2379093186609682e-05,9.43906238717318e-06,1.2865893631897052e-05,1.3318119454197585e-05,5.627403356811556e-06,1.1779861051763875e-05,0.003954352578148246,0.0002527786287828349,0.0001819231067202054,0.00011640632910712157,1.579399448633194
628,9.391229905304499e-05,4.726263928413391,0.0001248508648131974,0.000144843605812639,8.905612157832366e-05,0.0002650951777468436,0.00025036142324097455,0.0001689328011707403,5.788790203951066e-05,0.0068778871092945336,0.0005339637835277245,8.628351861261763e-05,0.00025968879490392285,0.00014592355364584364
629,0.0007893214205978438,2.9563355684280395,1.038619303703308,0.0017068777757231147,0.0012934416241478174,0.005329010332934559,0.00265902525279671,0.0008912532415706664,0.002103054104372859,3.490728187561035,0.5998374968767166,0.05231787879019976,4.444526124000549,0.015679012890905144
631,0.0003218107260181569,0.016163818445056675,1.8757922887802123,0.0008258025220129639,0.00040281580295413737,0.005066393688321113,0.0005141092406120151,0.0005072296684375034,0.0007887726213084534,0.015221448754891754,0.002803873654920608,0.0003869646941893734,5.969373273849487,0.002758111688308418
632,0.0016500020516105,0.6080795139074325,7.430485534667969,0.0066209065727889545,0.005236972589045763,0.00737673246767372,0.4672023177146912,0.00451223342679441,0.004582148278132081,1.8140730798244475,0.024182348791509867,3.8964069724082946,0.6493838787078857,0.5190127670764924
633,0.0018366740026976914,0.00038017594488337636,0.00013712222353206018,0.0013338562333956362,0.0006520882976474241,0.0015349692024756226,0.0012735773401800544,0.041292946226894854,0.008203312801197172,0.011331087071448564,0.0007212958997115493,7.106887674331665,8.98714213371277,0.009620789624750613
634,7.273160736076535e-05,0.0017088733497075737,0.00010671863383322488,0.00012877788103651255,3.536867807270028e-05,0.00018624560980242676,6.202986078278628e-05,0.00038747824146412313,0.00023092880801414142,0.0021358224097639323,0.00041217213874915614,0.00022892280539963395,2.327876877784729,0.0050825544632971285
636,0.0015214530052617193,0.033055629953742026,5.5593989610672,0.0024296387447975574,0.002948237839154899,0.012368215154856444,0.0040172730339691045,0.002207414386793971,0.0025975982076488434,2.6203762769699095,0.023052870202809574,6.8462762355804445,1.1052317440509796,0.005096389492973685
637,0.0008706896827789024,0.9980698823928833,5.737058758735657,0.0018429199990350753,0.0018797431141138077,0.026661796122789384,0.006957920547574758,0.0008042152330745012,0.000824682301026769,1.0004188030958177,1.8319318294525146,0.009921689191833139,0.18333245813846588,0.006215099198743701
639,0.0017132621549535542,0.048404844105243684,3.110199677944183,0.006294156238436699,0.0009996966924518346,0.006817781715653837,0.22979400753974916,0.02460267851129174,0.0023506510071456435,4.974403238296508,0.21313977763056755,6.424610185623169,0.008765879133716226,0.002176239748951048
640,0.0011235468089580535,0.005592916184104979,14.68911600112915,0.004474006756208837,0.003559599618893117,0.014200928900390864,0.007101253094151616,0.0017538535525090993,0.0008100163424387575,0.059646719321608546,0.01416241815313697,2.3096814274787905,0.0021454333793371914,0.0014748287678230554
641,0.001834809040883556,0.00458902136888355,10.53819923400879,0.005799531773664057,0.002116711356211454,0.0041131701087579135,0.07423262074589729,0.003377633960917592,0.025063965003937483,0.025897063966840505,0.0038355018943548205,0.0015683004283346235,6.507363486289978,0.011937105841934682
642,0.0002495836160960607,0.27290382534265517,8.20484733581543,0.0004693078328273259,0.0004456304057384841,0.0013839674182236194,0.0011167181422933937,0.00018448341288603842,0.00023218281712615864,0.3630028530955315,0.014967546844854952,0.002587086637504399,0.046601851284503934,0.0028415548731572926
643,0.002131164900492877,3.3484342455863954,7.454618167877197,0.00459538062568754,0.00305963201681152,0.003977985517121851,0.0036720404401421546,0.00121228598873131,0.0009684455610113219,0.3835956409573555,2.4488824248313903,0.006385587877593935,0.0014725309738423677,0.7661173492670059
645,0.0002689374756300822,0.03585483357310295,2.9576717972755433,0.0002273033758683596,0.00023909838273539208,0.00027863116265507414,9.663292112236377e-05,0.0001385794872476254,4.953977240802488e-05,0.007972094742581249,0.047805999591946605,0.0002555757950176485,0.0012725068314466627,0.00019252556885476224
646,1.191593473777175e-05,0.00026915448834188285,5.071087889518822e-05,2.2284796068561262e-05,9.619523689252674e-06,3.263861599407392e-05,1.4307548872238841e-05,1.688039146756637e-05,4.974333978680079e-06,3.878437030315399,0.000628839639830403,7.191625372797717e-05,0.0003624196062446572,0.00010492978763068096
