,n_counts
467,1434.0
468,1342.0
469,2039.0
470,2708.0
471,1742.0
472,1749.0
473,2087.0
474,1830.0
475,1304.0
476,1501.0
477,408.0
478,1663.0
479,1283.0
480,1078.0
481,254.0
482,395.0
483,803.0
484,1098.0
485,760.0
487,358.0
489,358.0
490,2130.0
491,848.0
492,2426.0
493,2052.0
494,958.0
495,655.0
497,82.0
498,1996.0
499,2147.0
500,565.0
501,1051.0
502,832.0
503,1135.0
504,387.0
505,2395.0
506,1057.0
507,1204.0
508,1126.0
509,840.0
510,853.0
511,1065.0
512,2342.0
513,1380.0
514,1342.0
515,2951.0
516,229.0
517,3568.0
518,1066.0
519,746.0
520,2301.0
521,1391.0
522,104.0
523,591.0
524,2111.0
525,3084.0
526,2093.0
527,2615.0
528,2025.0
529,1396.0
530,2429.0
531,2004.0
532,1353.0
533,1463.0
534,841.0
535,2529.0
536,328.0
537,346.0
538,163.0
539,561.0
540,1313.0
541,371.0
542,570.0
544,456.0
545,846.0
546,3566.0
547,1574.0
548,3825.0
549,2563.0
550,907.0
551,307.0
552,397.0
553,138.0
554,1735.0
555,2078.0
556,289.0
557,417.0
558,674.0
559,1216.0
560,1354.0
561,2419.0
562,2502.0
563,1552.0
564,2870.0
565,2204.0
566,1090.0
567,864.0
568,2098.0
569,1216.0
570,525.0
571,1217.0
572,2953.0
573,1535.0
574,3740.0
575,246.0
576,391.0
577,1010.0
578,694.0
579,932.0
580,878.0
581,663.0
582,1278.0
583,2029.0
584,2854.0
585,2248.0
586,2922.0
587,2418.0
588,2244.0
589,4039.0
590,2018.0
591,2688.0
592,1884.0
593,545.0
595,292.0
596,278.0
597,417.0
601,595.0
602,3080.0
603,2010.0
604,2597.0
605,1416.0
606,533.0
607,618.0
608,343.0
609,2532.0
610,500.0
611,2249.0
612,745.0
613,1380.0
614,1429.0
615,1197.0
616,1657.0
617,2461.0
618,1780.0
619,3924.0
620,3845.0
621,957.0
622,747.0
623,858.0
624,1238.0
625,163.0
626,948.0
627,1999.0
628,1123.0
629,1032.0
630,2968.0
631,901.0
632,457.0
633,1363.0
634,1089.0
635,1465.0
636,2392.0
637,2575.0
638,1420.0
639,3747.0
640,4705.0
641,3436.0
642,4667.0
643,3512.0
644,1409.0
645,1856.0
646,1626.0
647,2291.0
648,2658.0
649,226.0
650,1175.0
651,562.0
652,695.0
653,395.0
656,1800.0
657,3295.0
658,1719.0
659,1431.0
660,146.0
661,432.0
662,422.0
663,2335.0
664,2738.0
665,2048.0
666,1065.0
667,1402.0
668,1285.0
669,1643.0
670,2894.0
671,2261.0
672,2424.0
673,2302.0
674,1604.0
675,2568.0
676,1970.0
677,298.0
678,855.0
679,2250.0
680,583.0
681,807.0
682,1931.0
683,4100.0
684,1263.0
685,2668.0
686,1571.0
687,155.0
688,106.0
689,1684.0
690,944.0
691,1734.0
692,2935.0
693,1471.0
694,1628.0
695,1753.0
696,3072.0
697,2551.0
698,3129.0
699,2408.0
700,2029.0
701,768.0
702,2175.0
703,1787.0
704,854.0
705,711.0
706,824.0
707,745.0
708,270.0
711,1797.0
712,3823.0
713,2689.0
714,2152.0
715,2384.0
716,634.0
717,118.0
718,270.0
719,1047.0
720,846.0
721,1547.0
722,1234.0
723,956.0
724,1672.0
725,956.0
726,1254.0
727,2438.0
728,1917.0
729,446.0
730,1384.0
731,2200.0
732,865.0
733,1483.0
734,563.0
735,2203.0
736,552.0
737,628.0
738,2414.0
739,261.0
740,2388.0
741,4043.0
742,797.0
743,1379.0
744,534.0
745,2632.0
746,1151.0
747,1125.0
748,2543.0
749,1630.0
750,1940.0
751,3414.0
752,1547.0
753,2807.0
754,2567.0
755,2503.0
756,2319.0
757,2810.0
758,2390.0
759,2604.0
761,65.0
762,208.0
765,2877.0
766,2692.0
767,2464.0
768,2048.0
769,1378.0
770,355.0
772,3047.0
773,2714.0
774,586.0
775,572.0
776,1450.0
777,797.0
778,1329.0
779,1409.0
780,2140.0
781,2764.0
782,2711.0
783,513.0
784,2947.0
785,1728.0
786,970.0
787,787.0
788,1966.0
789,795.0
790,220.0
791,2685.0
792,584.0
793,701.0
794,194.0
795,2413.0
796,599.0
797,358.0
798,917.0
799,945.0
800,249.0
801,1863.0
802,2294.0
803,1367.0
804,2958.0
805,3749.0
806,3858.0
807,4056.0
808,1584.0
809,801.0
810,2216.0
811,2356.0
812,1809.0
814,344.0
815,1592.0
818,2813.0
819,2327.0
820,1602.0
821,804.0
822,1381.0
823,1204.0
824,117.0
825,1160.0
826,3008.0
827,471.0
828,1611.0
829,3538.0
830,1121.0
831,1273.0
832,3031.0
833,1063.0
834,3358.0
835,2467.0
836,1727.0
837,2033.0
838,2279.0
839,716.0
840,518.0
841,895.0
842,1622.0
843,820.0
844,1038.0
845,1892.0
846,1170.0
847,1267.0
848,1521.0
849,2751.0
850,1050.0
851,616.0
852,1895.0
853,639.0
854,1354.0
855,2032.0
856,2151.0
857,3505.0
858,3540.0
859,2071.0
860,4129.0
861,2389.0
862,2954.0
863,1477.0
864,932.0
865,1014.0
866,849.0
867,257.0
868,1154.0
869,687.0
871,2836.0
872,3189.0
873,948.0
874,1548.0
875,938.0
876,512.0
877,217.0
878,2133.0
879,1127.0
880,1448.0
881,1914.0
882,2141.0
883,1713.0
884,2294.0
885,2137.0
886,1050.0
887,2678.0
888,2593.0
889,1757.0
890,979.0
891,711.0
892,727.0
893,642.0
894,1824.0
895,629.0
896,770.0
897,1672.0
898,1196.0
900,1862.0
901,1326.0
902,4398.0
903,108.0
904,518.0
905,1553.0
906,475.0
907,1217.0
908,2897.0
909,1176.0
910,3079.0
911,1794.0
912,2031.0
913,2121.0
914,3151.0
915,810.0
916,1020.0
917,2419.0
918,295.0
919,705.0
920,264.0
921,390.0
923,737.0
924,3145.0
925,2030.0
926,2227.0
927,869.0
928,1022.0
929,714.0
930,2200.0
931,3773.0
932,2862.0
933,1575.0
934,1869.0
935,1229.0
936,1529.0
937,1713.0
938,1715.0
939,1167.0
940,2541.0
941,860.0
942,1351.0
943,996.0
944,760.0
945,812.0
946,711.0
947,1084.0
948,1110.0
949,2877.0
950,1306.0
951,2052.0
952,885.0
953,2307.0
954,1001.0
955,1350.0
956,542.0
957,1042.0
958,2134.0
959,1026.0
960,960.0
961,616.0
962,1511.0
963,1995.0
964,1102.0
965,2080.0
966,2102.0
967,3361.0
968,2642.0
969,2560.0
970,1378.0
971,915.0
973,1064.0
975,2863.0
976,2845.0
978,3149.0
979,420.0
980,569.0
981,653.0
982,1555.0
983,2030.0
984,1291.0
985,1510.0
986,1491.0
987,1170.0
988,735.0
989,2301.0
990,2283.0
991,1205.0
992,1335.0
993,2225.0
994,575.0
995,2113.0
996,1915.0
997,2497.0
1000,1991.0
1001,4181.0
1002,3476.0
1003,511.0
1004,2509.0
1005,1099.0
1006,1365.0
1007,1101.0
1008,598.0
1009,1568.0
1010,1837.0
1011,2206.0
1012,2636.0
1013,2413.0
1014,2356.0
1015,932.0
1016,2011.0
1017,3090.0
1018,2250.0
1019,2262.0
1020,2230.0
1021,2123.0
1022,700.0
1024,524.0
1026,796.0
1027,1739.0
1028,3694.0
1029,1256.0
1030,3227.0
1031,597.0
1032,280.0
1033,736.0
1034,2000.0
1035,1397.0
1036,1642.0
1037,1856.0
1038,1288.0
1039,1306.0
1040,1822.0
1041,1879.0
1042,1983.0
1043,1554.0
1044,1574.0
1045,828.0
1046,565.0
1047,1528.0
1048,1696.0
1049,195.0
1050,822.0
1051,2064.0
1052,531.0
1053,2989.0
1054,325.0
1055,1347.0
1056,2425.0
1057,3215.0
1058,2605.0
1059,263.0
1060,339.0
1061,2196.0
1062,1993.0
1063,1194.0
1064,2534.0
1065,1257.0
1066,4136.0
1067,3704.0
1068,1728.0
1069,3626.0
1070,1495.0
1071,2232.0
1072,1435.0
1074,587.0
1075,616.0
1077,1907.0
1078,3056.0
1079,1312.0
1080,1197.0
1081,2696.0
1082,211.0
1083,574.0
1084,278.0
1085,1439.0
1086,2678.0
1087,2688.0
1088,2431.0
1089,1257.0
1090,1920.0
1091,1466.0
1092,1958.0
1093,2741.0
1094,923.0
1095,1018.0
1096,173.0
1097,870.0
1098,1173.0
1099,1449.0
1100,528.0
1101,2171.0
1102,2187.0
1103,3147.0
1104,3285.0
1105,953.0
1106,721.0
1107,1816.0
1108,4560.0
1109,1508.0
1111,1364.0
1112,1506.0
1113,2037.0
1114,1854.0
1115,3281.0
1116,1947.0
1117,3808.0
1118,773.0
1119,1092.0
1120,1509.0
1121,1978.0
1122,1035.0
1123,826.0
1124,499.0
1125,255.0
1127,2261.0
1128,2065.0
1129,2237.0
1130,3055.0
1131,1699.0
1132,495.0
1133,540.0
1134,485.0
1135,1123.0
1136,2081.0
1137,3103.0
1138,1048.0
1139,954.0
1140,1404.0
1141,1803.0
1142,1423.0
1143,1685.0
1144,1208.0
1145,791.0
1146,1739.0
1147,1970.0
1148,802.0
1149,395.0
1150,1117.0
1151,3150.0
1152,681.0
1153,1261.0
1154,479.0
1155,110.0
1156,1745.0
1157,2356.0
1158,1378.0
1159,1904.0
1161,885.0
1162,794.0
1163,1934.0
1164,1305.0
1165,959.0
1166,2030.0
1167,1738.0
1168,2202.0
1169,3945.0
1170,1366.0
1171,1641.0
1172,57.0
1173,480.0
1174,760.0
1175,409.0
1176,1595.0
1177,464.0
1178,3165.0
1179,2299.0
1180,2787.0
1181,2604.0
1182,718.0
1183,523.0
1184,875.0
1185,1298.0
1186,1571.0
1187,1773.0
1188,1056.0
1189,611.0
1190,2585.0
1191,2512.0
1192,1232.0
1193,1743.0
1194,1072.0
1195,862.0
1196,1096.0
1197,1108.0
1198,315.0
1199,733.0
1200,2286.0
1201,1704.0
1202,1096.0
1203,1559.0
1204,1560.0
1205,328.0
1206,477.0
1207,2677.0
1208,1227.0
1209,2894.0
1210,167.0
1211,919.0
1212,473.0
1213,1163.0
1214,483.0
1215,2366.0
1216,2147.0
1217,2384.0
1218,2068.0
1219,2425.0
1220,1377.0
1221,858.0
1222,325.0
1223,948.0
1224,94.0
1227,1548.0
1228,1303.0
1229,1634.0
1230,1053.0
1231,1621.0
1232,112.0
1234,1741.0
1235,2074.0
1236,3194.0
1237,1212.0
1238,1960.0
1239,1762.0
1240,2069.0
1241,1577.0
1242,782.0
1243,2101.0
1244,1012.0
1245,959.0
1246,462.0
1247,1123.0
1248,1692.0
1249,2006.0
1250,929.0
1251,928.0
1252,1748.0
1253,1700.0
1254,1131.0
1255,972.0
1256,2988.0
1257,2538.0
1258,607.0
1259,61.0
1260,993.0
1261,1170.0
1262,1482.0
1263,1522.0
1264,3079.0
1265,2319.0
1266,1949.0
1267,1426.0
1268,510.0
1269,614.0
1270,918.0
1271,532.0
1274,359.0
1275,2186.0
1276,1187.0
1277,1605.0
1278,1089.0
1279,808.0
1280,607.0
1281,983.0
1282,2017.0
1283,740.0
1284,906.0
1285,1832.0
1286,1633.0
1287,1340.0
1288,990.0
1289,2253.0
1290,1767.0
1291,241.0
1292,1370.0
1293,572.0
1294,1043.0
1295,2493.0
1296,1129.0
1297,3229.0
1298,1175.0
1299,1142.0
1300,801.0
1301,1628.0
1302,2048.0
1303,2905.0
1304,2368.0
1305,2229.0
1306,337.0
1308,975.0
1309,2507.0
1310,1359.0
1311,1796.0
1312,1119.0
1313,995.0
1314,1221.0
1316,746.0
1317,603.0
1318,1084.0
1319,142.0
1322,2812.0
1323,956.0
1324,890.0
1325,1744.0
1326,2091.0
1327,739.0
1328,1098.0
1329,2037.0
1330,2001.0
1331,992.0
1332,410.0
1333,1297.0
1334,2496.0
1335,1124.0
1336,1347.0
1337,2476.0
1338,678.0
1339,114.0
1340,451.0
1341,2895.0
1342,1469.0
1343,4340.0
1344,2569.0
1345,957.0
1346,1250.0
1347,1453.0
1348,690.0
1349,2224.0
1350,1184.0
1351,1474.0
1352,1196.0
1353,240.0
1354,143.0
1355,629.0
1356,1852.0
1357,2532.0
1358,2417.0
1359,3083.0
1360,1878.0
1362,700.0
1363,337.0
1365,581.0
1368,1689.0
1369,1580.0
1370,2650.0
1371,522.0
1372,1209.0
1373,664.0
1374,841.0
1375,1822.0
1376,3184.0
1377,1501.0
1378,2797.0
1379,2382.0
1380,1563.0
1381,922.0
1382,1383.0
1383,1210.0
1384,1043.0
1385,1044.0
1386,2145.0
1387,2073.0
1388,674.0
1389,1727.0
1390,973.0
1391,925.0
1392,2475.0
1393,918.0
1394,1249.0
1395,2172.0
1396,1376.0
1397,1672.0
1398,709.0
1399,235.0
1400,1118.0
1401,2061.0
1402,2644.0
1403,661.0
1404,3488.0
1405,1865.0
1406,561.0
1407,1037.0
1408,765.0
1409,581.0
1410,195.0
1411,1410.0
1412,927.0
1413,2137.0
1414,348.0
1415,2947.0
1416,760.0
1417,395.0
1418,431.0
1419,1541.0
1420,892.0
1421,1341.0
1422,1571.0
1423,2675.0
1424,1405.0
1425,1071.0
1426,1172.0
1427,559.0
1428,882.0
1429,2358.0
1430,493.0
1431,129.0
1432,621.0
1433,973.0
1434,1380.0
1435,853.0
1436,954.0
1437,169.0
1438,546.0
1439,1406.0
1440,285.0
1441,1640.0
1442,1295.0
1443,613.0
1444,993.0
1445,880.0
1446,1127.0
1447,636.0
1448,3003.0
1449,976.0
1450,321.0
1451,329.0
1453,2378.0
1454,930.0
1455,3277.0
1456,2879.0
1457,598.0
1458,766.0
1459,311.0
1460,645.0
1461,1371.0
1462,367.0
1463,1189.0
1464,1084.0
1465,1707.0
1466,686.0
1467,658.0
1468,812.0
1469,104.0
1470,2837.0
1471,1841.0
1472,741.0
1473,1089.0
1474,828.0
1475,1143.0
1476,442.0
1477,527.0
1478,1650.0
1480,181.0
1481,691.0
1482,1743.0
1483,2774.0
1484,36.0
1485,357.0
1486,316.0
1487,35.0
1488,187.0
1489,710.0
1490,208.0
1491,694.0
1492,221.0
1493,1592.0
1494,1905.0
1495,1805.0
1496,1626.0
1498,1104.0
1499,153.0
1500,1088.0
1501,626.0
1502,149.0
1503,2231.0
1504,1115.0
1505,1043.0
1506,1247.0
1507,3052.0
1508,536.0
1509,1274.0
1510,2733.0
1511,884.0
1512,1593.0
1513,412.0
1514,660.0
1515,752.0
1516,80.0
1517,1573.0
1519,267.0
1520,162.0
1521,1411.0
1522,1289.0
1523,683.0
1524,791.0
1525,373.0
1526,1296.0
1527,551.0
1528,245.0
1530,429.0
1531,1585.0
1532,3590.0
1533,3847.0
1534,8143.0
1535,8818.0
1536,7059.0
1537,3354.0
1538,5027.0
1539,4915.0
1540,3232.0
1541,4515.0
1542,6086.0
1543,5933.0
1544,5315.0
1545,4016.0
1546,4441.0
1547,5235.0
1548,4818.0
1549,4172.0
1551,777.0
1552,1090.0
1553,445.0
1554,507.0
1555,408.0
1559,519.0
1560,118.0
1563,535.0
1564,563.0
1565,1042.0
1566,1023.0
1567,756.0
