"","cell_ID","05 OB-IMN GABA","30 Astro-Epen","03 OB-CR Glut","34 Immune","33 Vascular","31 OPC-Oligo","32 OEC","06 CTX-CGE GABA","29 CB Glut","09 CNU-LGE GABA","12 HY GABA","10 LSX GABA","02 NP-CT-L6b Glut","11 CNU-HYa GABA","13 CNU-HYa Glut"
"1","4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","5",0,0.137418903642496,0,0,0.000127911272528789,0,0,0.165205920873904,0.459342779240641,0,0,9.09372970165287e-05,0.237813547673413,0,0
"3","6",0,0,0,0.0361150852011591,0,0,0.255628220294093,0.297155757906912,0.410851259857048,9.6989823240355e-19,0,0.000249676740787789,0,0,0
"4","7",0,0.0611829119144702,0.164625492577785,0,0,0,0.000293714596447784,0,0.0891017003845899,0.158674753849333,-1.23995036883014e-22,0,0.490563906583825,0,0.035557520093549
"5","8",0,0.163197963448391,0,0,0,2.74848604466622e-18,0.439206873584468,0,0,0,0,0,0.269962215962605,0,0.127632947004536
"6","9",0,0,0,0,0,0,0.237066551751776,0,0.0379393275038399,-1.24313604224015e-23,0,0,0.598861683292779,0,0.126132437451605
"7","10",0,0,0,0.0399126831449823,0.118040592399155,0,0,0,2.47757014250538e-06,0,0.0503077061806881,0,0.791736540705032,0,0
"8","19",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9","20",0,0,0,0.0650848733545337,0,0,0.348157249187429,0.199480379924946,0,0.226715396282918,0,-6.10552693011127e-20,0.160562101250174,0,0
"10","21",0,0.650740145774071,0,0,0,0.0311603599081704,0,0,0.318099494317759,0,0,0,0,0,0
"11","22",0,0,0,0,0,0,0.106253219476346,0.228610076064594,0.365111908803352,0.144733695931543,0.155291099724165,0,0,0,0
"12","23",0,0.0511702223065818,0,0,0,0,0.0704788409620619,0,0.605367736853592,0.187498834823984,0,0,0,0,0.0854843650537799
"13","24",0,0,0,0,0,0,0,0.695805302001958,0.0667490911053557,2.29521965088847e-05,0,0,0,0,0.237422654696177
"14","25",0,0.0210161535000868,0,0.354256767878765,0,0,0.292364119178002,-3.86918993343489e-20,0,0,0,0.332362959443147,0,0,0
"15","26",0.828051404546922,1.1756912752466e-06,0,0,0,0,0,2.49336471403048e-22,0.171947419761803,0,0,0,0,0,0
"16","27",0,0,0.000184248003982563,0,0,0,0.56688062542289,0,0,0,0.432935126573128,0,0,0,0
"17","28",0,0,0,0.0336765817942167,0.966323418205783,0,0,0,0,0,0,0,0,0,0
"18","29",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"19","40",0,0.399374156076418,0,0,0.000700815855319353,0,0.000184196964924511,0,0.599740831103338,0,0,0,0,0,0
"20","41",0,0,0,0,-1.27271518925483e-18,0,1,0,0,0,0,0,0,0,0
"21","42",0,0,0,0,0,0,0.242787264933532,0.327828573523122,4.63032752382053e-19,0.429384161543346,0,0,0,0,0
"22","46",0,0.705500664434221,0,0,0,0,0,0.0732297016192569,0,0,0,0,0,0.221269633946522,0
"23","47",0,1.17220091306416e-18,0,0,0,0,0,0.560183581733122,0,0,0,0,0,0.439816418266878,0
"24","48",0,0.549761160074454,0,0,0,0.450238839925546,0,0,0,0,0,0,0,0,0
"25","49",0,0,0,0,0.236018010138098,0,0.175285336917157,0.133197456859421,0.3408864950735,0.100436422872595,0,0,0,0,0.0141762781392291
"26","50",0,0.944269382244464,0,0,0,0,0.0557306177555359,0,0,0,0,0,0,0,0
"27","51",0,0,0,0,0,0,0,0,0,0,0.733761247362789,0,0,0.266238752637211,0
"28","52",0.115314502387672,0,0.321933277861424,1.08920918334457e-06,0,0,0,0.0337710367516154,3.59748815095228e-05,0,0.528944118908595,0,0,0,0
"29","53",0,0,0.00926503142727875,0,0.990358028570008,0,0,0,0.000376940002713521,0,0,0,0,0,0
"30","54",0,0,0.676599630989666,0,0,0,0,0.0953555606729784,0.228044808337356,0,0,0,0,0,0
"31","56",0,0,0,0,0.999702239854708,0,0,0.000297760145292387,5.38714892857721e-21,0,0,0,0,0,0
"32","72",0,0,0,0,1,0,5.75840313423516e-19,0,0,0,0,0,0,0,0
"33","73",0,0,0,0.0634398800715728,0,0,0.438755639234172,0,0.419526920851068,0.00205310609524165,0,0,0.0762244537479454,0,0
"34","74",0,0.370650527899847,0,0,0.199678038644848,0,0.108818267397874,0.320853166057431,0,-9.10643637852448e-18,0,0,0,0,0
"35","75",0,0,0,0,0.846243892226711,0,0,0,0.0233961628896317,0,-1.54231582853021e-18,0.130359944883657,0,0,0
"36","76",0,0,0,0,0,0,0.381458107842315,0.0581452719225094,0.312996228203488,0.247389231871249,0,0,0,0,1.11601604385966e-05
"37","77",0.0485800798172525,0.0628739352563524,0,0,0,0,0.285236867750488,0.0903383601924851,0.229566939913212,8.83087208976817e-05,0,0,0,0.283315508349312,0
"38","78",0,0.121453550078319,0,0,0,0,0,0,0.539568087617145,0,0.338948741744696,0,0,2.9620559840748e-05,0
"39","80",0.0675075871805297,0,0,0,0,0,0,0,0.230862168334073,0.701630244485397,0,0,0,0,0
"40","81",0.336301637603895,0,0.0133714306320882,0,0,0,0,1.74918531793381e-06,0.281914212846177,0,0,0,0,0.368410969732522,0
"41","82",0.217611006697565,0.154477969592454,0,0,0,0,0,0.217771182069549,0.114171522894361,0,0.081515156173154,0.214453162572917,0,0,0
"42","83",0,0,0,0,0,0,0.129086131331472,0.0662568294220282,3.18085364529911e-19,0.8046570392465,0,0,0,0,0
"43","84",0,0,0,0.167728992005968,0.0911706772379271,0,0,0.364994995082904,2.85679269494988e-05,0.376076767746251,0,0,-3.02441976662992e-20,0,0
"44","85",0,0,0.0912124710206506,0,0,0.000479968429335797,2.65420183779559e-19,0,0.0491181608879461,0,0,0.859189399662068,0,0,0
"45","86",0,0,0.698608978345252,0,0,0,2.81938640659619e-19,0,0.187016372759848,0,0.1143746488949,0,0,0,0
"46","87",0,0.89738028893776,0,0,0,0,0.10261971106224,0,0,0,0,0,0,0,0
"47","89",0,0,0,0,1,0,1.60683979945295e-17,-2.44125198545243e-20,0,0,0,0,0,0,0
"48","92",0,0,0,0,0,0,0.161966341615804,0.417868617387747,0.419057168266536,0.000836990977731411,0,1.89402078233324e-20,0,0,0.00027088175218116
"49","115",0,0,0,0,0,0,0.31821286624613,0,0.0494880845979262,0.632299049155944,0,0,0,0,0
"50","116",0,0.129508772751877,0,0.0370664650396392,0.082005712999211,0,0.624568409848302,0.0375353452127265,0.0626086497193549,0,0,0,0.0267066444288894,0,0
"51","117",0,0,0,0,0,0,0.294456921735323,2.23130483107352e-19,0.196604073098023,0.508939005166655,0,0,0,0,2.95308015706321e-18
"52","118",0,0,0,0,0,0,0,4.29083892847026e-22,0.59103585857378,0.0885829824800188,0,1.69057638284338e-06,0.320379468369818,0,0
"53","119",0,0,0,2.61220841103236e-07,0,0,0,0.0459257313441612,0.000134596405935349,0.953939388868625,0,0,0,0,2.21604375551518e-08
"54","120",0.191457069792879,0.000213814827493865,0.329178294060823,0,0,0,0,0,0.479150821318804,0,0,0,0,0,0
"55","121",0,0.768266157880463,0,0,0.231733842119537,0,0,0,0,0,0,0,0,0,0
"56","122",0,0,0.235937706809596,0.095068560251239,0,0,0,1.24039972831381e-07,0,0,0.296730162539319,0.255608628512841,0,0,0.116654817847032
"57","123",0.207954155102805,0,0.267688073811437,0,0,0,0,0,0.160846927113809,0,9.2031993103756e-05,0.363418811978845,0,0,0
"58","124",0.537332709335357,0.438537018930388,0,0,0,0,0,0,0,0,0.0241302717342552,0,0,0,0
"59","125",0.150120385378315,0.102453225045515,0,0,0,0,0,1.38873440587839e-05,0.302928162193655,0,0,0,0,0.444484340038456,0
"60","126",0,1.84712341940609e-19,0,0,0.758776051262078,0,0.241167793404059,0,5.61553338631642e-05,0,0,0,0,7.21430259382509e-20,0
"61","127",0.335310754783903,0.306594847403959,0,0,0,0,0,0,0.247199632857039,0,0.110894764955098,0,0,2.33868370852995e-20,0
"62","128",0.203407393434058,0.315592714162626,0,0,0,0,0,0.113352715597941,0,0,0.128425390094019,0,0.239221786711356,5.59105719064537e-21,0
"63","129",0,0,0,0,0.251551319762749,0,0,0,1.87249917768933e-05,0.748335101039031,0,9.48542064430482e-05,0,0,0
"64","131",0,2.0339857652919e-05,0.410810355521262,0,0,0.122156743276689,0,0.121442213235242,0.345054371800469,0,0,0.000515976308684775,0,0,0
"65","137",0,0.554332703741681,0,0,0,0,0,0.000319438403344622,0,0.445347857854974,0,0,0,0,0
"66","138",0.170965584101508,0.089722774210531,0.377301173763625,0,0,0,0.0714486403508284,0,0.21488160441466,0,0.0756802231588469,0,0,0,0
"67","139",0,0,0,0,0,0,0.49362754638386,1.23762253464935e-19,0.440799412032082,0.0655730415840583,0,0,0,0,0
"68","140",0,0.128290259914988,0,0,0,0,0.000497426281002625,0.0577344550982865,0,0,0.062024477266828,0,0.751453381438895,0,0
"69","141",0,0,0,0.00823305472445496,0.347072860443284,0,0,0.011867865791859,0.125946615191457,0,0.0779742145228731,0,0.428905389326072,0,0
"70","142",0,0,0,0,0,0,0,0,0.344953027754507,5.70567202882293e-20,0,0,0.655046972245493,0,0
"71","166",0,0,0.684380084740028,0,0,0,0,0.0318826535896464,5.52162135758774e-19,0,0,0.283737261670326,0,0,0
"72","168",0,0,0,0,0,0.000564581546762751,0.390320928172259,0.128736057034466,0.480186277559254,1.679681217923e-18,0,0,0,0,0.000192155687257777
"73","169",0,0,0,0,0,0,0.0257196714333053,0.537173783177696,0.258518762252965,1.64872807460716e-06,0.178586097677903,0,0,3.67300566862188e-08,0
"74","171",0,0,0.358077731241747,0,0,0,0,0.389588392448055,0.000213251296196708,0,0.0222255768712477,0,0,0,0.229895048142753
"75","172",0.0835581045265209,0.00475141474176021,0.552938823573696,0,0,0,0,0,0.164109013419187,0,0,0.194642643738836,0,0,0
"76","173",0.375182502749452,0,0,0.186813064893246,0,0,0,3.9771405745334e-05,0.217771952138548,0,0,0,0,0.220192708813009,0
"77","175",0,0,0,0,0.343847425966088,0,0,0,0,0,0,0,0.656152574033912,0,0
"78","176",0.00569947447533528,0,0.0436097981815389,0.172727671254739,0,0,0,0,0.0374464901702182,0,0,0.740516565918168,0,0,0
"79","177",0.37509929982901,0,0,0,0,0,0,0.46425356710694,0.0150745939061588,0,0.0400755726990968,0.105496966458795,0,0,0
"80","178",0,0,0,0.354669093599643,0,0,2.03811224859503e-20,0,0.4640943579389,0,0.0590854743702408,0.122151074091216,0,0,0
"81","179",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"82","181",0.114514024062828,0,0,0,0.0272493676864624,0,0,0.352246889244874,0.263771393529864,0,0.155313609170174,0.0219947087343788,0.0649100075714194,0,0
"83","182",0.492226742784434,0,0.0543565961331777,0.127490164024612,0,0,0,0,0.325926497057776,0,5.52237984129479e-19,0,0,0,0
"84","183",0,0,0.708386765964584,0,0,0,0,0.211328472082888,0.0169818534714412,0,0.0633029084810863,0,0,0,0
"85","184",0,0.225459045750391,0,0,0,0,0,0.222075235431298,0,0,0.123849054258007,0,0.4119229573426,0.0166937072177048,0
"86","185",0.999149479048987,0,0,0,0,0,0,0,0.000850520951012904,0,-4.67895366163267e-18,0,0,0,0
"87","187",0,0,0,0,0.934870089346501,0,0,0,0,0,0.043711226713859,0.0214186839396402,0,0,0
"88","188",0,0,0,0,0.251568917286255,0,0.187494848736603,0.0497429140208567,-2.36626705079711e-21,0.511193319956285,0,0,0,0,0
"89","189",0,0,0,0,0.178345894513874,0,0,0.116302740146883,0.705351341980501,2.33587419385918e-08,0,0,0,0,0
"90","190",0,0.847846435621318,0,0,0.151182917539407,0,0.00097064683927467,0,0,0,0,0,0,0,0
"91","191",0,0.122584022760557,0.296768918714452,0.0366648997648137,5.0701836803671e-18,0.261148277126446,0,0,0,0,0.125516180422175,0.157317701211556,0,0,0
"92","193",0,0.721410495443202,0,0.088629402984619,0.189960101572179,0,0,0,0,0,0,0,0,0,0
"93","194",0,0,0,0,0,0,0.790986278880452,0,0,0.209013721119547,0,0,0,0,0
"94","195",0,0,0.0524246746283173,0,0,0,0.947575325371683,0,0,0,0,0,0,0,0
"95","198",0,0.999408621154739,0,0,0,0,0.000590796219958586,0,0,0,0,0,5.82625302818467e-07,0,0
"96","201",0,0,0,0,0,0,0,0,0.012851536219554,0,0,0.987148463780446,0,0,0
"97","202",0,0.0932377146331928,0,0.553442436904739,0,0,0.129163668161504,0,0.223685421679027,0,0,0,0,0,0.000470758621537105
"98","203",0.654493522494333,0,0,0,0,0,0,0,0.345506477505667,0,0,0,0,0,0
"99","204",0,0,0,0,0.999945889848631,0,-5.45416684598603e-18,0,5.41101513692654e-05,0,0,0,0,0,0
"100","205",0,0,0,0,0,0,0,0,0,0.145292962118902,0,0,0,0.854707037881098,0
"101","206",0,0,0,0,0,0,0.984221925401456,0,0.015778074598544,0,0,0,0,0,0
"102","207",0,0,0.0854783564559772,0,0.000423312850128792,0.0654388311183852,4.30202448788646e-18,0,0.0242548865970721,0,0,0.824404612978437,0,0,0
"103","208",0,0,0,0,0.400209331071932,0,0.250549853377789,0,0.348687488721575,0.000553326828704742,0,0,0,0,0
"104","209",0,-1.03543841068937e-18,0,0,0.928663606258824,0,0,0,0,0,0,0,0,0.0713363937411764,0
"105","210",0,0,0.146728761340998,0,0,0.449936674209496,0.403334564449506,0,0,0,0,0,9.66600151984539e-19,0,0
"106","211",0,0,0,0,0.445873020305506,0.554126979694494,0,0,0,0,0,0,0,0,0
"107","228",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"108","229",0.430449105566518,0,0.109726070148151,0,0,0,0,0.459824824285332,0,0,0,0,0,0,0
"109","230",0,0.0535409039496748,0,0,0.521504061141354,0,0,0,0.0587945535647068,0,0,0.366160481344265,0,9.31838943685899e-19,0
"110","231",0.126105286386689,0,0.873894713613311,0,0,0,0,0,-5.13337063952245e-20,0,0,0,0,0,0
"111","232",0,0,6.52071785902763e-19,0,0,0,0,0,0,0.607930907329748,0.106419750610729,-1.18875545812278e-22,0.285649342059523,0,0
"112","233",0,-1.06155846224767e-21,0.453681877183599,0,0,0,0,0.380952584178836,-2.65447280584977e-18,0,0,0.165365538637565,0,0,0
"113","234",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","235",0,0,0.690566631297846,0,0.209279854462309,0,0,0,0,0,0,0.100153514239845,0,0,0
"115","236",0,0.048138717406944,-2.11622086708298e-18,0,0,0,0,0.54234641257224,0,0,0,0.409514870020815,0,0,0
"116","237",0,0.540970022683154,0,0.413070305175982,0,0,0,0,0.0459596721408644,-1.81802546632847e-18,0,0,0,0,0
"117","238",0.0774623852195245,0,0.390427450465931,0.25665197109182,0,0,0,0.0879179426810486,0.148280600800524,0,0.0156028149521651,0.023656834788987,0,0,0
"118","239",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"119","240",0,0,0.988437488768614,0.0115625112313856,0,0,0,0,0,0,0,0,0,0,0
"120","243",0,0,0.494646818651612,0.0483858831112428,0,0,0,0.329976691537648,0.100263960612489,0,0,0.0267266460870082,0,0,0
"121","244",0.115486793732661,0.195149550717599,0,0,0.315856167058446,0,0,1.18810809364813e-06,0.274649646957459,0.0988566534257419,-6.40911462627714e-19,0,0,0,0
"122","245",0.0519412437172852,0,0.944559614400144,0,0,0,0,0,0.0034991418825705,0,0,0,0,0,0
"123","246",0.12507882862858,0,0,0,0,0,0,4.81448158102981e-21,0.465987310497851,0,0.0549436277304841,0,0.326016595920328,0.0279736372227572,0
"124","248",0,0,0.695724806875557,0.304275193124443,0,0,0,0,0,0,0,0,0,0,0
"125","249",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"126","250",0.231531734140712,0,0,0,0,0,0,0.251885541985512,0.45341009969417,0,0,0.0631726241796063,0,5.56743983444564e-21,0
"127","251",0,0.401456369871317,0,0,0,0,0,0.362906857324948,0.089160237668291,0.000429404196313462,0.14604713093913,0,0,0,0
"128","252",0,0,0,0,0,0,0,0.364199940301409,2.17669581612224e-06,0,0.388775281169959,0,0.134224809577074,0.112797792255743,0
"129","253",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"130","254",0,0.615641644153099,0,0,0.187097659437506,0,0,0.149051476102695,0,0,0.0482092203067004,0,0,0,0
"131","255",0.394429647402317,0,0.115330764442037,0,0,0,0,0,0.490239588155646,0,0,0,0,0,0
"132","256",0,1,0,0,0,0,0,0,0,0,0,0,1.68904360879827e-17,0,0
"133","257",0,0.0402472220849209,0,0,0,0,0.882347002870277,0,0,0,0,0,0,0,0.0774057750448022
"134","258",0,0.0788575335720182,0,0,0,0,0.921142466427982,0,0,0,0,0,0,0,0
"135","259",0,0,0,0.280828708648368,0.266166552688388,0.000106530961618265,-4.76192028172367e-18,0,0,0,0,0,0.452898207701626,0,0
"136","260",0,0,0,0,0,0.328392871409131,0.671607128590869,0,0,0,0,0,0,0,0
"137","261",0,0,0,0.0177956334221461,0.158871134922347,0,0.549926582622234,0.000134940886995766,0.0592729751735396,0.213992019198918,0,0,0,0,6.71377381902091e-06
"138","262",0,0.113043122170471,0.000105157880342246,0,0.120600020975379,0,4.25519737046212e-18,0.0516846671706896,0,0,2.04410988032953e-05,0,0.66913894134126,0,0.0454076493630545
"139","263",4.84381498147569e-06,0,0,0,0,0,0,0,0.508662669564046,1.80742298596638e-05,0,0,0.0684376099485411,0.422876802442572,1.14627734565339e-19
"140","264",0.311456592215036,0.0231143284267421,0.220915245206042,0,0,0,0,0.148110675280381,0.294646456574019,0,0,0.00175670229777943,0,0,0
"141","266",0,0,0,0,0.847369249652858,0,0,0,0.152378265889579,0,0,0,0,0,0.00025248445756323
"142","267",0,0,0.869027877710255,0,0,0,0,0,0.130972122289745,0,0,0,0,0,0
"143","268",0.356604974310498,0.0248425667035729,0,0,0,0,0,0,0.0378130858838423,0.438762939634205,0,0.141976433467881,0,0,0
"144","269",0,0.0636733715286037,0,0,0.0982491204281746,0,0.213998343008472,0.193569490711328,0.402402625467847,0,0.0281070488555742,0,0,0,0
"145","270",0.287516807426871,0.0146168466282263,0,0,0,0,0,0.127591158527384,0.377915404541651,0.192359782875867,4.37638017937264e-19,0,0,0,0
"146","271",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"147","274",0.236866877145296,0.352932106870111,0,0,0,0,0,0,0.363888200425369,0,0,0,0,0.0463128155592242,0
"148","275",0,0,0,0,0.517335496952429,0,0.226749931589569,0.0158798411104143,0.239824791943597,0,0,0,0,0,0.000209938403990476
"149","276",0,0,0,0.999728408377554,0,0,0,0,0,0,0,0.000271591622445876,0,0,0
"150","277",0,0,0,0.49359595271794,0,0,0,0,0.0782283148942537,0,0.0222732216985527,0.405870040817663,0,3.2469871590427e-05,0
"151","278",0,0.137223198158459,0,0.595837921411565,0,0,0,0,0.165637157934026,0,0.10130172249595,0,0,0,0
"152","279",0,0.258907680536586,0,0,0,0,0.741092319463414,0,0,0,0,0,0,0,0
"153","293",0,0.262637240190527,0,0,0,0,0,0.156862744878266,0,0.333951731981105,0,0,0,0.246548282950102,0
"154","294",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"155","295",0.782613947830295,0,0,0.18198812804508,0,0,0,0.0353979241246248,0,0,0,0,0,0,0
"156","296",0.000126263115647575,0,0.193982168376187,0,0,0,0.163748182998631,0.147780728586826,0.494340549784365,0,6.82395277284991e-06,0,0,0,1.52831855704803e-05
"157","297",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","298",0,0.999019293275457,0,0,0,0,0.000980706724542724,0,0,0,0,0,0,0,0
"159","299",0,0.353940722134129,0,0,0.645237067744688,0.000822210121182693,0,0,0,0,0,0,0,0,0
"160","301",0,0,0.831993813227407,0,0,0,0,0.167894255747996,0,0,0,0.000111931024596478,0,0,0
"161","302",0.264056129718413,0,0,0,0.307738604647243,0,0,3.35870643572374e-05,0.402604629903457,0,4.10761706993037e-07,0,0,0.0255666379048227,0
"162","303",0,-1.24790923820406e-18,0.682558703664174,0,0.188456736802449,0.128984559533377,0,0,0,0,0,0,0,0,0
"163","304",0,0.119598579736872,0,0,0.70585094643519,0,0,8.5962020698939e-21,0.174550473827939,0,0,0,0,0,0
"164","305",0,0.0608148342780553,0,0,0,4.25156799464938e-05,0,0,0,0,0,0,0.939142650041998,0,0
"165","306",0,0,1,0,0,0,-2.16418985194852e-18,0,0,0,0,0,0,0,0
"166","307",0,0.0283336451906157,0.971666354809384,0,0,0,0,0,0,0,0,0,0,0,0
"167","309",0.335467501264995,0,0.0962671816829773,0,0.470759356425058,0,0,0.0973051742569236,0,0,0.000200786370045825,0,0,0,0
"168","310",0,0,0.65226770515095,0,0,0,0,0.347337033666526,4.1814047038864e-20,0,0.000395261182523717,0,0,0,0
"169","311",0,0.00966383629157394,0.157776497915452,0,0.422223275892267,0,0,0,0.410336389900707,0,0,0,0,0,0
"170","312",0,0.0727621467081215,0,0,0.927237853291878,0,0,0,0,0,0,0,0,0,0
"171","313",0.126193166827042,0,0,0,0.572256871291146,0,0,0,0.201597451555216,0,0.0999525103265964,0,0,0,0
"172","314",0,0,0.0290706968215866,0,0.970929303178413,0,0,0,0,0,0,0,0,0,0
"173","316",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","317",0,0,0.467823052347074,0,0.490654503862145,0,0,0,3.50053392401078e-05,0,0,0.0414874384515409,0,0,0
"175","318",0,0,0.382758427313744,0,0.190336143514334,0,0,0.426452675209651,0.000131355696311044,0,0.000321398265959769,0,0,0,0
"176","319",0.589442035995958,0.0594505229782604,0,0,0,0,0,0,0.0314279630557624,0,0,0.319679477970019,0,0,0
"177","320",0,0,0.0625055897552724,0,0.937494410244728,0,0,0,0,0,0,0,0,0,0
"178","321",0,0.268507949591028,0,0,0,0,0,0,0.322243501317221,0,0.10751873194205,0,0,0.301729817149701,0
"179","322",0,0.0237355549127688,0,0,0,0,1.56779336448681e-20,0.15099549360401,0.405616934006867,0.0995163020727985,0,0,0.320135715403556,0,0
"180","323",0,0.354766435527543,0,0.395249891261748,0.249983673210709,0,0,0,0,0,0,0,0,0,0
"181","325",0,7.27354138221774e-16,0,0,0,0,0.172505264904801,0.576001997209596,0.108665459712944,0,0,0,0,0.142827278172657,0
"182","326",0,0,0,0,0.99992233409079,0,0,0,0,0,0,0,0,0,7.76659092098441e-05
"183","327",0,0,0,0.0329766490077886,0.967023350992211,0,0,0,0,0,0,0,0,0,0
"184","328",0,0,0,0.100848553476494,0.510117350611202,0.0281044327542898,0.11661368966508,0,0.244315973492934,0,0,0,0,0,0
"185","329",0,0.494735623139731,0,0.504176559158564,0,0,0,0,0,0.00108781770170502,0,0,0,0,0
"186","330",0,0,0,0,0,0,0,0,0.460792540469671,0.32607751172414,0,0,0.178821866348757,0.0343080814574324,0
"187","331",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"188","332",0,0.0933435442327122,0,0,0,0,0,0.346095742542149,0.560560713225139,-2.64128120428768e-19,0,0,0,0,0
"189","334",0,0.734689412623267,0,0,0,0,0,0.0774599095305588,0.187850677846175,0,0,0,0,0,0
"190","335",0.592293089633822,0,0,0,0,0,0,0,0,0,0,0.407706910366178,0,0,0
"191","336",0,0.0410143117701301,0,0,0.878149510973835,0,0,0,0.0624091635411387,0,0,0,0,0.0184270137148959,0
"192","338",0,0,0.0843029281228857,0,0,0,0,0.167125493787276,3.41420523822416e-21,0,0,0.748571578089838,0,0,0
"193","339",0,0,1,0,0,0,-2.15182230301337e-19,0,0,0,0,0,0,0,0
"194","340",0.205748927913609,0.123004178208081,0.0550509844950487,0,0,0,0,0.277454520176499,0,0,5.40695667687288e-08,0.338741335137195,0,0,0
"195","341",0,0,0.656926022346628,0,0.343073977653372,0,0,0,0,0,0,0,0,0,0
"196","344",0,0,0,0,0,0,0.199558587609788,0.744708475718525,0,0,0,0.0557329366716877,0,0,0
"197","345",0.188816399609114,0,0.713208869925908,0,0,0,0,0.0979747304649783,0,0,0,0,0,0,0
"198","346",0,0,0,0,0.525354103065302,0,0,2.20601153325086e-05,0.219291064615915,0.000507498821744052,0.0670333590678896,8.21753166997643e-05,0.187709738997118,0,0
"199","347",0,0.147374916124091,0.74329044934863,0,0.10933463452728,0,0,0,0,0,0,0,0,0,0
"200","349",0,0.165118260903808,0,0,0,0.0566364484490673,0.449001673721655,0,0.328285551039699,0.000958065885771176,0,0,0,0,0
"201","350",0,0,0,0.0920737779135233,0.64117702078259,0,0.0488608900740784,0,0,0,0,0,0.217888311229809,0,0
"202","351",0,0,0,0.0116067842298984,0,0,0.577615068310108,0,0,0,0,0,0.410778147459994,0,0
"203","363",0,0.124223649474617,0,0,0,0,0.614086682176713,0,0.05140828678085,-9.19708400413122e-19,0,0,0.21009288471405,0,0.000188496853770976
"204","364",0.426143222166236,0.0849626083954401,0,0,0,0,0,5.28525841507955e-06,5.84956517917671e-06,0,1.83873300223713e-05,0,0,0.488864647284707,0
"205","367",0,0.199643634269984,0.662447976399343,0,0,0,0,0.0156551952367397,0,0,-2.36522538187468e-20,0,0,0,0.122253194093933
