"","05 OB-IMN GABA","30 Astro-Epen","03 OB-CR Glut","34 Immune","33 Vascular","31 OPC-Oligo","32 OEC","06 CTX-CGE GABA","29 CB Glut","09 CNU-LGE GABA","12 HY GABA","10 LSX GABA","02 NP-CT-L6b Glut","11 CNU-HYa GABA","13 CNU-HYa Glut"
"21",0.0803698796366497,0.442118207163734,0.00132663322478752,0.0103747693705403,0.035273951546453,0.0063777687266707,0.100697749902791,0.0188906860735424,0.0644104700900984,0.058938820106298,0.0213205021247761,0.0672978896012299,0.0230858478780141,0.00207510313795676,0.0674417214164582
"22",0.0858062911126507,0.0142278714209242,0.00028020612977561,0.0018828361157384,0.233353602464141,0.00778433691217068,0.175030030856413,0.0471525454402692,0.0953442736708013,0.0488837486518083,0.028451061184388,0.0943804166959103,0.0549766987176726,0.000740285445948321,0.111705795181389
"23",0.0620685480739221,0.342789459324911,0.000111908671486075,0.020063629762395,0.00726572959819849,0.0301407872970325,0.0315322063391479,0.00111604822084508,0.0712796076264727,0.0958123583287854,0.0307814745526539,0.188470934480981,0.0132538655802372,0.000102141538398475,0.105211300604533
"24",0.0686547092983229,0.0358397767155103,2.46001184712506e-08,0.0649251550880055,0.0137327422801197,0.0233456859895035,0.0228742968158604,0.0494952414847316,0.191348728995437,0.100389655761071,0.0435032189521682,0.384142803217839,0.000480960560891798,0.000303770087953296,0.000963230152467455
"25",0.167345340069235,6.24890290801016e-06,0.0214962158641731,0.00159008026923705,0.653133640112139,0.0100531088935942,3.67516990731566e-05,0.079559968972102,0.000137111849019688,0.0313490151078291,0.000150648615701221,0.0091202745482357,5.04488368535077e-07,0.0232077150180817,0.00281337559030234
"26",0.00191759621035694,0.00441864728449349,0.0696662865195465,0.00025838699641082,0.5530684259745,0.000589992857441374,0.0487608843034862,0.00530868101118506,0.118566071872395,0.0476768033231979,0.00910219674443123,0.0837507262107273,0.00260013956971081,0.0132557195539141,0.0410594415682028
"27",0.0252238269555565,2.80418067145123e-12,1.69037408005261e-06,0.161932772919113,0.376374495677436,0.00043924581551821,0.0282041625943557,8.42599251840687e-05,2.81798211419678e-11,0.239509637497834,0.115761178484006,0.000102217446839662,5.40518132325478e-10,0.00166647681802464,0.0507000349205503
"28",0.209347090315227,0.000201434625171153,0.0001121502325365,0.0362825514728178,0.461177555240847,0.00645974783329609,0.193411758886911,0.0698925305391752,2.16999936080414e-05,2.30142283870819e-05,0.000151351710160531,0.00763981157821441,0.000619022937015109,1.2069987503422e-06,0.0146590734078831
"39",0.00018351748514516,9.87867015153256e-07,3.73841371421933e-07,0.0172147934122625,0.437671003837998,0.00112899596836879,0.310104442818466,0.00357129759536911,0.0889335178146864,2.30092886219754e-05,0.032023708599807,0.0182750017681979,0.0618955033648206,8.00453439434778e-09,0.0289738383333355
"40",0.0188548528002023,0.00573637635913211,8.01074220543501e-06,0.0275728113014522,0.093341479320534,0.00101624789544782,0.44575769238566,0.0338366485839718,0.0653169649565719,0.0330386877729058,0.00970147944700125,0.0622747114849285,0.115658714987113,0.00891811010486874,0.0789672118580053
"41",0.0245445165954421,0.137860636292406,0.000184988887100681,0.0168000313881317,0.299277668598742,0.000736647331725854,0.191329615879709,0.00339032863067358,0.0154136985703822,0.0107867759411662,0.0914717786096725,0.146514791265058,0.0359284458525292,0.00384057016868597,0.0219195059885753
"42",0.0299346890666492,0.0323738778169632,0.000120114742750434,0.00483340930253154,0.0164240175258395,0.0019928690628497,0.21940160084612,0.00334049804091292,0.0837291334562938,0.113303363206554,0.109785923166836,0.171557920224745,0.0660261082838838,0.00237812738435425,0.144798347872716
"43",0.111418740634702,0.0632576536870756,0.000370044712253975,0.0132631419833598,0.00237812161502651,0.0740619350927632,0.101855928949611,0.121242517712177,0.0245007485153685,0.0515715397205258,0.00511245970504259,0.319818372072971,0.00901236280287774,0.0836932833899457,0.0184431494063
"44",0.197388148093374,0.103454790170824,5.56261051140381e-05,0.0167428805782195,0.00458320544035128,0.0325573959968341,0.026928227969644,0.191087328607299,0.0282858123464581,0.04275784028421,0.00745110800346695,0.281141373548552,0.00142851040251264,0.0654541724223346,0.00068358003080536
"45",0.106750562111334,1.14027911023186e-05,4.9231785583931e-10,0.000872552051777227,0.0599914172455962,0.0579814954868259,0.00605551254814152,0.0221600827594626,0.295483549762548,0.109969539033021,0.000664467688856167,0.334300346487359,0.00142938667874254,0.00286147345571322,0.00146821140720277
"46",0.34646632757976,2.84502116101409e-05,0.000949379454545168,0.0135299133290801,0.000151271820859112,0.0142604264215139,1.69443268218732e-05,0.132071529211572,0.0526994388436038,0.207814034811291,0.0156077988959234,0.150879757178317,0.000230757218552008,0.0652764006983277,1.75699982228932e-05
"47",0.150636198831252,0.0966780586760368,0.00393364998014489,0.00228761221651539,0.012924880782007,0.00397285587483354,0.0468111119640683,0.0665047489491554,0.143454672828276,0.124615554604537,0.0816521558304952,0.202383960439166,0.0148051495852102,0.0309058236069811,0.0184335658313216
"48",0.209319369001864,0.013280181886868,0.00011608896755278,0.0172312975013321,0.000201921180283077,0.00249242914532335,0.0505960216256287,0.237922284863958,0.0565525806516401,0.114355003395491,0.0164959174043783,0.123925212272491,0.00490088845551602,0.103551062670811,0.0490597409768613
"49",0.0199367605929667,0.0016330657711615,0.000874076292850598,0.129396177324781,0.00339917765678674,0.0350447573330835,8.61848649834328e-05,0.0544426472155381,0.176947087509063,0.0358229537290724,0.0611225161604949,0.479144891106272,9.48641345069566e-05,0.00202213724569194,3.27030627471528e-05
"50",0.00203763400624478,0.00205576916636907,0.164426297429743,6.60142673259788e-05,0.00054894421286457,0.000106863628841607,0.155921404529326,0.00652692282010523,0.145599618261646,0.031945973368643,0.105193634916724,0.151383725423777,0.102611383614426,0.000904888514309761,0.130670925839653
"52",0.015241414089382,3.64014837357286e-09,4.40738020679002e-05,0.00195762490959472,0.876420124427319,0.0510699818107612,0.00466418916186022,0.0378994764512445,0.000615958946981322,0.00359555221306281,0.00775167407578959,0.000256263739087249,2.64056993374173e-07,8.250492676561e-05,0.000400893748941996
"55",0.420356182260764,0.00473588040169042,0.000869359359903909,0.000208645288197888,1.73651785418466e-06,0.0236501180036169,0.060627561304483,0.026192548103494,0.00636107571939893,0.0231967009838798,0.109920510467488,0.138279336643031,0.0101223820544709,0.164721910229075,0.0107560526626524
"56",0.169790914465291,0.321503623321964,0.00149565003059227,0.00387329671244467,0.00165525287395339,0.00533159104079484,0.00772384531156588,0.205929022869293,4.94640204602569e-05,0.113053247426536,0.0141255931837128,0.0111997675244619,0.00994431742709961,0.0850119666004166,0.0493124471914147
"73",0.00973968213449896,4.87931621672895e-05,4.39159242706895e-05,0.000113396722764701,8.17131456849866e-05,0.000352439626949298,0.000881094249539982,0.010879162328,0.317472141604552,0.00128717955205915,0.121477057853677,0.485605747232779,0.0120013103415716,0.0329783472754978,0.00703801884598868
"74",0.130391080145692,0.0297467885490918,0.00142629824451153,0.0329097162571267,0.147017434421551,0.0159840433427902,0.0641635236187958,0.0252031727508931,0.0295142464888824,0.286830427551189,0.0150998456334824,0.0832642624401976,0.0208603443078506,0.00842359847854511,0.1091652177694
"75",0.11814431275344,0.0143009033679562,4.8133765505341e-05,0.0146734490220052,0.00294079180434282,0.00291616307759286,0.224239698595791,0.0618806889758479,0.140806294241523,0.144114362218603,0.050932487892578,0.166055763675908,0.0132449301661486,0.00490327677620289,0.0407987436665554
"76",0.0943073924392408,0.00251148443583795,0.00158352502522625,0.0401906518076989,0.00250195098716344,0.000862984427633455,0.199194254434725,0.169364923292873,0.160008143152405,0.0622927593841405,0.00303009856118513,0.0888278208356916,0.0572144324085652,0.0277748020038987,0.090334776803715
"77",0.111658595856434,0.000757436021339227,4.53710817816883e-06,0.012366611986406,0.00666163114103117,0.0160977740000467,0.00169101263185125,0.0531473070135796,0.15265383663124,0.124852149106384,0.190509173648321,0.275157640980852,0.0341163319773166,0.0158685534811221,0.00445740841589836
"78",2.71254392705414e-05,0.391611599181505,0.000390150021205471,0.00220475331596135,0.599031174329102,0.00430868939294496,0.000462030799919099,7.42791262009416e-05,7.27747716746363e-07,5.13334222126174e-06,0.00151263263609543,0.000221417846060316,2.85432355315502e-06,0.000124742997194383,2.26895010500645e-05
"79",0.00612828810683978,0.0172684380400951,9.51679870108687e-05,0.000620597676970784,0.0239072176787418,0.0164515272056353,9.88512061952408e-05,0.048570906671482,0.135811322745472,0.0455699421453339,0.137983907022818,0.556769821356166,0.00333089851740991,0.00737625193050615,1.68617093232179e-05
"80",0.12708923149343,0.0555617307751206,0.0148933358083373,0.00502851331510635,0.00576047356086987,0.0268130374471527,0.000394009851195194,0.0514777109288255,0.101611684555519,0.142499188494464,0.149536482639575,0.287468256492776,0.00162175600213042,0.0301350366956321,0.000109551939866284
"81",0.261370396463118,0.0480753313989301,6.94234057752809e-05,0.0038921810481415,0.185524703591038,0.00477981841789143,0.00112222588408632,0.0929902866138763,0.0354226047583823,0.181055119844068,0.0249012424679917,0.116376226450894,0.000778383776930409,0.0435255706467358,0.000116485232140967
"82",0.000465417225309497,0.0442935957130856,0.00122533003803855,0.0110712702958988,0.818716148000103,0.00110270478736416,0.00203254396691157,1.05546848252966e-05,0.0288147184316171,0.0729445040296918,0.0114841818325857,0.00677271278056695,2.17674455006545e-05,0.00019212742644475,0.000852423342056955
"83",0.273259642256029,0.0231240187742031,0.000100746148048865,0.00171817803048407,0.00819653036820108,0.00955863429222312,0.000524350826342632,0.0973916140337652,0.0851923551823242,0.168054868313373,0.116081633547891,0.188021430851575,0.000528968068257058,0.0282240063036363,2.3023003646223e-05
"84",0.0986772393414675,0.098794285430674,0.000501623119444143,0.002244871167429,0.09644470979098,0.0193585663724131,0.000325586963487462,0.0257622785723528,0.0976339212241487,0.104529725321005,0.169956655838286,0.281897559003251,9.88143130682009e-05,0.0037043419389146,6.98216030778897e-05
"85",0.0242106007704256,0.00838378872979127,1.37990640985037e-07,0.00950248115389534,0.0218045677012853,0.0782397250288137,0.00178827490322633,0.117216312101025,0.337349956806522,0.0105407511596699,0.0013092609212348,0.361546905166427,0.000475951181215517,0.0139502101569928,0.0136810762288345
"86",0.0502937242687145,0.158964639754,0.00997132673862835,0.0056021311652098,0.00113621351869811,0.027015487390248,0.00339764702308115,0.0312138232873242,0.193212264937633,0.0876355531522135,0.095654623139924,0.320445737629094,0.00445174245812027,0.00988955681145589,0.00111552872565516
"89",0.122109792263133,2.57901296119982e-08,1.08690520948209e-10,0.000393454656558152,0.000354843016649885,0.0449997986811456,0.0525099587444137,0.0905732320530432,0.147004380304921,0.0202248039825449,2.73580367036304e-05,0.469779304258075,0.0106383116044068,0.0144159465920533,0.0269687899075319
"90",0.00772427623100984,0.280833525553775,2.16652369452418e-05,0.0106095108958123,0.0217292967434124,0.0178119934312392,0.0641490627867473,0.0565040424247964,0.0862008648977816,0.100352213054795,0.0308883140771306,0.212088277879292,0.0151923552561808,0.0371361690979504,0.0587584324331316
"91",0.00779824126292228,0.057975498272309,0.0818404336890044,0.00521488632215608,0.024247332127904,0.0150611769343407,0.0596775181856808,0.0287472890376993,0.139260570358015,0.0152376440760694,0.0402044959096397,0.292282167435426,0.156629774147766,0.0056833202001042,0.0701396520409621
"92",0.00464629996290782,0.00321518374238598,0.0469918714641472,0.000284093313754519,0.000664655506532988,0.00421115462276341,0.202403781405315,0.039684270040034,0.176540783956029,0.00326524340773973,0.00761371506528859,0.267465265953885,0.0936467689471262,0.00132755309121384,0.148039359520877
"93",0.00377048196042971,0.00431939868741804,1.04930197537318e-06,0.00130806851248141,0.0073091698278013,0.000295208168052435,0.289750461695318,0.0361166459710515,0.242711960678262,0.00271459541606653,0.0688230630355791,0.211970088649059,0.0444577161860718,0.00138440404781434,0.0850676878626196
"94",0.0181137677139221,0.116133431597045,0.00160470289721635,0.0689643080104355,0.000549646197334064,0.0354214171381518,0.0600414037699783,0.0170160947521541,0.0139429821659494,0.0397797077705505,0.00639366034272418,0.607832036509035,2.39740432338114e-05,0.000205479239394435,0.013977387852875
"95",0.0120331203179894,1.94550163544953e-06,1.88427375043964e-10,0.000250190588593292,0.0254276231311332,0.0605718498455869,6.78591072931617e-08,0.016179839622982,0.17222147923859,0.154692010321557,0.015190797415194,0.525218194595305,0.0181967821513921,4.26533614857577e-06,1.18338863585388e-05
"96",0.0105252620366149,0.0245030703776567,9.90189277777858e-09,0.0394388605612309,0.252859430511965,0.000102690076457474,0.0316770173520946,0.00908081002012232,0.188382010139851,0.00509773510720202,0.0272482158665585,0.241899389042539,0.0167993955407252,1.2955362636884e-05,0.152373148102453
"97",0.290211275337165,0.000188725579876794,0.000494959489988596,0.0163762155260117,0.279391669953274,0.029134233818728,0.000837189880800419,0.00183378099220729,0.0335899637717588,0.123940374770198,0.0468147985914257,0.172898873040678,0.000643107397398464,0.0010647784141595,0.0025800534363299
"99",5.48709096060542e-05,0.0349337634364986,1.14540552733228e-05,0.00451974451123897,0.28666701127113,0.0762905905273998,0.0974895395108032,9.12618395410051e-05,0.0867211745588823,0.000301603450248175,0.010821572536786,0.113420108284771,0.0812943830317283,2.86903805970069e-06,0.207380053038033
"100",8.75168527916231e-05,0.000127260595260028,3.74421508200035e-06,0.018718653352008,0.53646863715624,7.4069544554399e-06,0.0507574081693471,0.0001149156240834,0.100121611281364,0.00217670179830153,0.0321027989730125,0.0167744655518202,0.171834772175053,3.24312935207749e-07,0.0707037829882461
"101",0.000575782136291653,1.52332097672582e-06,6.77596039921827e-05,0.0358025381538536,0.789823131661202,0.0248604262876041,0.0513500044430804,0.0486507578619091,5.662376234053e-11,4.6245636278986e-08,0.000335930266248075,2.72141210979299e-07,9.00418892716458e-06,0.00019226114052012,0.0483305624919235
"116",0.0378232635797473,0.0180088611770323,0.211551096465218,0.299396431186083,0.016262721603061,0.0125734594395971,0.000189173461019946,0.0954652419560108,0.00873379796210305,0.045391371029396,0.00493662612833195,0.202097888981579,0.000594347866414204,0.0314152198042818,0.0155604993601247
"117",0.0387784548877039,0.051298363192462,6.98346256224835e-10,0.00204536265166917,0.00438248406710171,0.0310458075588105,0.00247937817891397,0.0324765749040634,0.152773090577289,0.0113945291997001,0.0855934299664722,0.586591618041971,2.50015550607977e-06,3.08574506991971e-05,0.00110754846929153
"118",0.0982444512151469,0.00323126351529357,0.0359906680506128,0.0337244713504075,0.00713346336238129,0.0429876550549566,0.0842403625769345,0.093677943958516,0.17543068042812,0.0457963506138249,0.0428468668580967,0.266637931530675,0.00825457530319204,0.0208685544818963,0.0409347616999464
"119",0.134817218940412,0.0171681677012076,9.72563901169972e-08,0.017293339220893,0.0166459699421233,0.0597042884548359,0.00165918402749684,3.51854503692939e-06,0.0490785334465029,0.34618723548472,0.18812117190191,0.168812992084864,0.000360241329715079,0.000142330407641432,5.71125624997379e-06
"120",0.0351733343123075,0.00103427314577959,0.208375653683531,0.00025268176620457,0.000239618774610631,0.00135903927914491,0.00248144172332618,0.00101135429889506,0.0902624971112063,0.288590544248971,0.0972968427391709,0.220357949015078,0.0493240000799214,0.000878231957289254,0.00336253786456384
"121",0.0122461567230058,0.00846129098284292,0.21436537942527,0.0448027365290155,0.00602063618310028,0.00300781591581772,0.00026096425869966,0.0733581028037823,0.177258023399954,0.0259616873845565,0.0710367878945692,0.324519371083441,0.00050396515297565,0.0381208178593064,7.62644036632077e-05
"122",0.269976303410685,0.00158121367111136,0.00102428686175311,0.00365373064302648,0.00269176470842914,0.0284386476213103,4.85210798802005e-06,0.0633376831985898,0.0711756796282009,0.207162212246819,0.0148366702152935,0.32928898020366,8.26255437319295e-06,0.0068167055549041,3.00737385655124e-06
"123",0.0800019535778615,0.00458279930368405,0.0455789081381584,0.109685827766675,0.388155779965315,0.016180046775995,2.09634123417277e-06,0.0193216828711894,0.0204253404223305,0.0322582611638633,0.0423144792013649,0.230305795188331,1.47115972728587e-05,0.0111500939163968,2.22237703273468e-05
"124",0.102361675973812,0.00593891360063677,0.241645277010524,0.0511552862545563,0.01277265280398,0.00771233966915377,0.00176906128241089,0.0351164438851392,0.119547520606004,0.127165939403413,0.21139855106655,0.0726186299389084,0.00117202219246959,0.00941261394258747,0.000213072369853966
"125",0.12093382244369,0.000430945620479175,0.0124276606855537,0.157366198727234,0.0684620928346146,0.00178408161184537,0.00224323364056671,0.167158388782558,0.128100886216359,0.0712665450981935,0.00377171571384624,0.167887933692381,0.00556321424184744,0.0885899968041737,0.00401328388665783
"126",0.0180936826589977,0.0231174579495676,0.372593443288387,0.0473574437364875,0.00668802998716125,0.00869084154277962,0.0116313082442771,0.00683398702266512,0.0888855558780411,0.00822928445501118,0.0139556261117415,0.366608991215521,0.00468208010206914,0.0011571426456528,0.0214751251616406
"127",0.194671101654138,0.0187035075480998,0.131229674046785,0.0131580035212412,0.0136483252445115,0.0272893745412214,0.00150854747463506,0.000371585372826817,0.0182573134820867,0.192076625412858,0.193881456113028,0.182665992800488,0.00407259695205892,0.00787362200221459,0.000592273833807904
"128",0.284114096774035,0.09094875580593,0.000714316712829816,0.00742646676715026,0.0862693929836799,0.00447636277259279,0.00285115068455661,0.0681966915039608,0.101226670253154,0.0820306572834786,0.0625813603730361,0.202936781824503,1.97499444394901e-05,0.00589523640861168,0.000312309908042198
"129",0.235625948406986,0.000459427328329641,0.405796088989367,0.0351096548044198,0.00162655325027391,0.00652689520248556,1.88325569567245e-05,0.0268879331528624,0.0255364972577452,0.0330096146883052,0.079939793708096,0.12754913166882,0.000343235124900795,0.0215669273806447,3.46647980683606e-06
"130",0.137992493937061,0.0828453546432272,1.11886922518136e-05,0.000562800677033358,0.000266546551056291,0.01050234264966,0.00193413895587907,0.052769150765993,0.197070921868454,0.206885224535202,0.078852386294042,0.210972822228673,0.00346602677933162,0.0106962762740438,0.0051723251480926
"131",0.0691836389303243,0.014464966221452,0.237882336755988,0.184318027278233,0.0062594329050417,0.0132141174193316,0.0326483280828539,0.000578182762582389,0.0335531209034601,0.142874876975417,0.116031975267224,0.103843817884169,0.0175181964123013,0.00217382811699155,0.0254551540846304
"132",0.039945021290005,0.00038036006417879,0.676228009805495,0.00464923330453875,1.22155669533629e-05,0.0043824874894767,5.27929991666046e-07,0.110313129319924,0.0461070660655735,0.00949343036227564,0.0623313509325221,0.0161248575466121,0.000112606955423329,0.0298681949077337,5.15084592960947e-05
"133",0.349354742934459,7.18053059990487e-05,0.0067491745024641,0.00517405155025979,0.243615836757142,0.000868067423300447,0.100189583850418,0.0256660851317804,0.000124919727477957,0.0819952909409768,0.118598639255215,0.0238727569522062,0.00129953657517883,0.0115923558948522,0.0308271531982694
"134",0.00582241945224477,0.828223987779859,1.10635005842835e-05,0.00173972693455444,0.00186074643645382,3.10597925539969e-05,0.0248734504135868,1.42656562316559e-06,0.000442385580822817,0.0532332327607816,0.000347749038217558,0.000347895468080665,4.8800127053669e-05,0.0709578027696979,0.012058253379886
"135",4.55237742314485e-05,0.197540072957448,0.172088540122569,0.00171567084127348,0.268890132781964,0.000503474070426073,0.00607415795852198,0.00217588564277672,0.094535060546833,0.000429903868269264,0.00990115596903591,0.238412921640187,0.00530355603229621,0.00198326041095045,0.000400683383217361
"136",0.123161094047958,0.33620967070182,5.84647541701034e-07,0.0235715692358618,0.00543845999957829,0.0351948048314468,0.00621954765471697,0.0112791858608214,0.0171039031884644,0.0959226740902263,0.167941112378236,0.152434212042939,0.000724099013391859,0.0229857943527459,0.00181328795425184
"137",0.0102801130048459,0.526346571198332,6.9195506305317e-07,0.0159922580696984,0.0742525851124636,0.000507914202792738,0.101973863385249,0.0210794819656074,0.0850071062220936,0.000149572729886427,0.0013115748898163,0.0284514751786367,0.0223111077247269,8.38202276075064e-06,0.112327302338028
"138",5.7232657711916e-05,0.00584330002148135,0.00555779312115187,0.000347794553095343,0.00310825539614139,1.55978499978461e-06,0.589527373665384,0.000488176417386872,0.0495138617470323,0.000909251495982697,0.000163513553205411,0.000124345481843466,0.102601172546855,5.12804527600341e-05,0.241705089104969
"139",0.00248331878935722,0.000100223811819352,0.0113410233371337,0.00207336054147654,0.00526601599828641,0.00124868324113326,0.518399522764879,0.00445480631542231,0.000784980173515056,0.000435849909709367,0.000265385583500756,0.00306962923530306,0.200186185920289,0.00215235548989758,0.247738658888278
"140",0.000165406733354953,0.000220098421545146,7.07250774628774e-05,0.077586581175077,0.217588539670024,4.99030848006848e-06,0.304449381191063,1.36299022337956e-06,0.0547015630045447,0.000842275412271878,0.00225074134163885,0.000694123499553631,0.17847320910259,0.00112243535695774,0.161828566715213
"141",0.00228990595629678,0.000711427685299842,4.79505547104388e-05,0.0192668943903661,0.175867352186573,2.96397786313198e-05,0.333164462666711,0.00285833081533269,0.0289747272329154,0.0306002928276735,0.00157753462166086,0.000100259790025339,0.202192697743778,0.00562793682018185,0.196690586929844
"142",0.121048251655317,0.00405345097696271,0.00281937430087085,0.0408423557299083,0.00714367098516306,4.96022614152562e-05,0.257686950456775,0.0361354997848017,0.0134297461796489,0.0880725899216311,0.000773560403492027,0.00473730467493376,0.337658709001182,0.0399600181335136,0.0455889155343853
"143",0.163117811546486,0.258031723057825,0.000399853589048227,0.0619480795554431,0.00103700451601288,0.00296720638151089,0.00776748124318702,0.093638682204519,0.13462086709756,0.0815585857481381,0.00154067567086158,0.124049225643183,0.000234594573177556,0.067290532891976,0.00179767628107148
"144",0.116146909810567,0.242325892812831,0.0414970361815238,0.0246079891153597,0.00113066640925792,0.0339043995218409,0.00999023628634824,0.0111032990520503,0.0130706058092507,0.249531393876377,0.0342808527677316,0.193785273734413,0.000711569502279002,0.0279118669256984,2.00819447178671e-06
"145",4.35332929170791e-08,1.79003702359369e-11,1.8455808349896e-09,2.42358219936778e-05,0.999975715894736,9.66043073709506e-11,1.01031504198746e-09,7.34386106026842e-11,8.47908153469929e-11,1.50984680529139e-09,2.19700350674511e-13,6.30723550620493e-14,8.79090725306415e-15,1.10044595133383e-10,1.163997538765e-12
"146",0.0106294309823391,1.5887893093994e-09,0.528488889987247,0.000122273348035952,1.64286460077457e-05,0.00646235155558719,1.04932136319832e-05,0.033589080354684,0.0720606895964282,0.00852100544707004,0.00562692107337722,0.333919623819267,0.000217938185200991,0.000330109640654686,4.7625616803501e-06
"147",0.0898656934034271,0.00987687992671136,2.18140786330431e-05,0.188297612615492,0.0222657619632948,0.00130351783360779,0.0767037817395586,0.0481083747895212,0.0746025506584129,0.152788033224598,0.0377898433997085,0.188392372303021,0.0493804743144535,0.000593248740164074,0.0600100410093968
"148",0.353945750845714,0.00833653644429966,6.03116836281512e-05,0.00153866849084972,0.00446856545494899,0.0526030467621633,7.49121912268963e-06,0.0348844461644428,0.0503489663794965,0.189541470983259,0.0975449573144029,0.196401204083211,5.65437258589602e-06,0.010301507363374,1.14224385022363e-05
"149",0.258133607547201,2.24824186771578e-05,6.04304655332708e-12,0.00281114470494985,0.0457801767212226,0.0532565203062616,4.37327659036862e-05,2.11591274363217e-05,6.02067781195673e-14,0.166264729629817,0.47029247181929,0.00319171446027978,1.2047776104323e-10,0.000180887335647909,1.37303673192611e-06
"150",0.439732163090711,1.09930949352641e-07,2.5702615704104e-07,0.0876188146908744,1.09967357912176e-05,1.96666381118851e-05,4.69660412479675e-05,0.0588890839418109,4.87046681195052e-05,0.250600713929656,7.33500461597172e-08,0.000107609178390472,1.17162700780375e-05,0.161060793206331,0.00185233130172449
"151",0.0833237127901244,0.142460206867403,0.000174852710476581,0.0193207325452436,0.0336922405941486,0.01971528562161,0.0217007395205693,0.0368637911088926,0.093862786318033,0.0318984919670057,0.0288964871441102,0.443421471138561,0.015538351434054,0.00098527084727182,0.0281455793924965
"152",0.0681313311342779,0.000256321999005751,0.000204745076022485,0.0048409372521423,0.601094349558743,0.00400438814878992,0.115382126667572,0.0506119473082437,0.00591731864618938,0.0188450629847281,0.0196388475455966,0.0252737323684402,0.00274723293292462,0.00397888946666675,0.0790727689106572
"153",0.029371623947677,0.0222927612398845,0.00114730459135611,0.444907202420027,0.10234119684275,9.13368922591229e-05,0.0454664692850241,0.0113928504504945,0.0241353063010728,0.0314188753142421,0.00773772644507085,0.0979766519055856,0.0321142970195855,0.0130639832417734,0.136542414103198
"154",0.00631455059249821,0.00147723873760192,4.42261242682873e-10,0.0052190874848988,0.474483469287669,0.0210576858288599,0.0238984547311797,7.05750659196067e-05,0.1355618213281,0.12736649739377,0.120126712358324,0.0779062430783683,0.00221393039249678,8.12638040062358e-05,0.0042224694740462
"155",0.00400438831841856,0.0579001842936632,1.91331444626739e-09,0.0418129434486137,0.275423832159632,0.0711892008134793,0.0181486771128686,3.93363563499127e-05,0.0212191779656106,0.0811781118266087,0.037827902442992,0.338038251113631,0.0182558056074371,0.000180384185703043,0.0347818024416774
