,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
4,0.0012256084417458623,0.17226776033639907,1.9425397396087647,0.029674266278743745,0.006367898755706846,0.04247444216161966,0.0023215156164951623,0.01581276012584567,0.0021802392904646693,0.0017954459122847765,0.948418602347374,0.10983313657343388,2.3343931555747988,1.0300422668457032,0.013004681514576079
5,0.00392647348344326,0.011346445232629777,2.895970356464386,0.2925046101212502,0.016589464992284777,0.04109601825475693,0.0014080013206694275,0.001874744408996776,0.0013662727375049145,0.0049940716242417695,2.4624756455421446,0.201608956605196,5.919061851501465,1.4545506179332732,0.004304866935126483
6,0.010762277944013477,0.04614700451493264,6.265427827835083,0.19828194603323937,0.09342238530516625,0.44904438108205796,0.012597844097763301,0.014112786622717977,0.004373197047971189,0.029146272595971825,8.279086875915528,0.33069735020399094,1.3370812475681304,0.003132006246596575,0.010712036490440368
7,0.005291577358730137,1.4392269849777222,2.855355954170227,0.2610974505543709,0.019402855169028045,0.2364346705377102,0.0034435056964866816,0.007566687604412437,0.002148428023792803,0.023283827304840087,0.6450886458158493,1.1236719250679017,5.290772128105163,0.03551923967897892,0.10154030211269856
8,0.0012038028333336114,0.041472381167113784,0.2857241690158844,0.22498405277729033,0.1914406605064869,0.002170951699372381,0.0006266638432862237,0.0013040637539234012,0.0008020895533263684,0.001843513600761071,0.4564006060361862,0.0057571578072384,4.717946648597717,1.6431667745113372,0.0039165584370493885
9,0.005045498348772526,0.0014258931041695178,0.00018607391903060488,0.0007263350940775126,0.00017723663404467516,0.001227973762433976,0.0005052984284702689,0.002460194635204971,0.011292442260310055,0.0020575194503180683,0.0011245698435232044,0.001292249612743035,0.21501249596476554,5.267402839660645,0.018709420412778854
16,0.001409648871049285,0.0006162299221614376,7.040619457256981e-05,0.000443990396161098,8.05554365797434e-05,0.00018152044140151702,5.8222212464897895e-05,0.00011588801608013455,0.0023244020412676036,0.00034574288729345427,0.08968135565519333,0.0006635863333940507,2.3609880566596986,1.2130550503730775,0.0011193495418410748
17,0.005184849700890482,0.03962694089859724,0.25884566009044646,0.2695939004421234,0.00289360461756587,0.0072258412139490245,0.0005331335181836039,0.001834108860930428,0.0020344315213151275,0.003071507450658828,0.003468059946317226,0.008841673517599702,4.708698964118957,3.87538161277771,0.03367797732353211
18,0.002005138876847923,0.17379999458789824,1.736608523130417,0.021871258318424226,0.03330776952207089,0.06969878114759923,0.0008491017215419561,0.023362016677856444,0.0018831793335266414,0.0016012476000469178,0.17671621888875963,0.012829339457675816,2.9410242080688476,1.2369167804718018,0.002087891916744411
19,0.0011057240888476373,0.04480069112032652,3.575755250453949,0.5153373777866364,0.0046035134699195625,0.14282870814204215,0.000716156978160143,0.0016315731569193305,0.0006737999297911301,0.002035452914424241,0.7949878066778183,0.013411393854767086,1.7049979984760284,0.013180740410462022,0.014808600535616279
