"","05 OB-IMN GABA","30 Astro-Epen","03 OB-CR Glut","34 Immune","33 Vascular","31 OPC-Oligo","32 OEC","06 CTX-CGE GABA","29 CB Glut","09 CNU-LGE GABA","12 HY GABA","10 LSX GABA","02 NP-CT-L6b Glut","11 CNU-HYa GABA","13 CNU-HYa Glut"
"4",0.0081001794869229,0.590486435916791,2.75576869500883e-05,0.00296679465623749,0.00231962803830657,0.00442258721807326,0.00417221884635771,4.12164766945464e-05,0.144017352366189,0.000486613932311303,0.151001627248894,0.081888834285067,0.000323902484111426,2.04186323720432e-05,0.00972463272472216
"5",0.116786440832982,0.0607923545248843,6.65553816956131e-07,0.00588643295607982,0.0225587537507384,0.0346478158942562,0.0121982732337111,0.0234805557458308,0.114711788399597,0.173207488009504,0.107519125345407,0.313915803159804,0.00151116171209397,0.000684088308204561,0.0120992525730898
"6",0.0915208228153784,0.0149317045267834,3.2888865982112e-06,0.0206890499983238,0.0312901326241322,0.0317551382637709,0.114000858010349,0.0519876043876656,0.14814688396779,0.123457315996492,0.045013139141439,0.298413624243613,0.00772950515746982,0.00692831139006956,0.0141326205901254
"7",0.035030997199498,0.012039277121919,0.0606226577508881,0.0268843824858269,0.000180280101301513,0.000260120350641961,0.171533570973324,0.0830876392130298,0.123285568455413,0.100388417891803,0.0565942834361745,0.115932521654107,0.0718683846217964,0.0462590765198169,0.0960328222244609
"8",0.00220051762970102,0.0219494436858735,0.00147105220906606,8.41221927032756e-05,0.000839084467393882,7.61536440597046e-07,0.544435988797511,0.000547435036602363,0.000468029941300847,0.00622393868821597,0.000418673513279167,6.89646009507557e-05,0.187659634251514,4.69378716967804e-05,0.233585415577751
"9",0.00942880041009417,0.00014638123249115,2.21591506096821e-06,0.00104935581141828,0.0113953920547346,0.000184974421971789,0.294515071980258,0.0118068025769557,0.169506042952542,0.0385539083666568,0.0686072713119691,0.16477023767212,0.0671961086037214,0.00578466274106838,0.157052773948938
"10",5.26230799644566e-08,0.000684136729697458,0.00156523645266821,0.0886412298261977,0.464442246279426,0.000328541168942212,0.046822324218186,5.57782524157766e-05,0.246685281518291,7.53882301041135e-09,0.0801169251798423,0.00992063354432142,0.0151021402951614,4.50798954132148e-05,0.0455903864775341
"19",9.06423246317732e-09,3.10152826961275e-10,8.524305511196e-08,0.000121112112151523,0.871193833599536,0.0294359365516838,0.0659098964475902,0.000159839321005911,8.55982100273215e-10,0.000928621179972201,0.0106119879997462,1.42281716803141e-06,0.0158496957460027,3.38331246081517e-07,0.00578722042047534
"20",0.0436008486054786,0.0010871608673405,0.000122012671296286,0.0779766363756295,0.0374357102893073,0.0409406567735284,0.0822378512280038,0.0139341465358009,0.0926189016556173,0.103425519291125,0.0473159828260304,0.270851516599562,0.0663150349906631,0.00369761988629196,0.118440401404324
"21",0.00546747735391177,0.385079671286678,1.66346394249599e-05,0.0171032574729293,0.0264655961542462,7.82036478891639e-05,0.083265017448626,0.0049283938490138,0.0585712356274641,0.00847211583476935,0.0523794178679332,0.15841974717091,0.00514403420146862,9.58665930088461e-05,0.194513330851726
