"","cell_ID","05 OB-IMN GABA","30 Astro-Epen","03 OB-CR Glut","34 Immune","33 Vascular","31 OPC-Oligo","32 OEC","06 CTX-CGE GABA","29 CB Glut","09 CNU-LGE GABA","12 HY GABA","10 LSX GABA","02 NP-CT-L6b Glut","11 CNU-HYa GABA","13 CNU-HYa Glut"
"73","127",0,0.649214771269339,0.000450672076346505,0,0,0,0,0,0,0,0.350332438044414,0,0,2.1186098997771e-06,0
"74","128",0,0.026347060077276,0.428694938420158,0.0227047858629923,0,0,0,0.27448760085523,0.163882879509802,0,0.0559971985783245,0.0278855366962166,0,0,0
"75","129",0.0405783933063592,0,0.807198732582766,0.0534989230708822,0,0,0,0,0,0,0.098723951039993,0,0,0,0
"76","130",0.232487433011587,0.0430892432385869,0,0,0,0,0,0,0.661616741423128,0.00392419414760231,0,0.0513514591189512,0,0.00753092906014479,0
"77","131",0,0,0.785065998025549,0.214214270367352,0,0,0,0,0,0,0,0.000719731607098607,0,0,0
"78","132",0,0,0.693944912071404,0,0,0,0,0,0.306055087928596,0,0,0,0,1.56976467902689e-20,0
"79","133",0.605578952606128,0,0,0,0,0,0,0,0.126292922735283,0,0.0350501899736257,0.233077934684963,0,0,0
"80","134",0.172533832992607,0.262509102014635,0,0,0,0,0,0.306208403159838,0.0845465709268634,0,0.000209238760499187,0,0,0.173992852145557,0
"81","135",0,0.16198987320298,0.66837726924313,0,0.16963285755389,0,0,0,0,0,0,0,0,0,0
"82","136",0.0716231888126419,0.46484627668181,0,0,0,0,0,0,0.0719603913232768,0,0.0360259190131819,0,0,0.355544224169089,0
"83","137",0,0.55879762796781,0,0,0,0,0.131606318272658,0,0.309033031949764,0.000563021809768818,0,0,0,0,0
"84","138",0,0.0482593200705136,0,0,0,0,0.951702294332475,0,0,0,0,0,0,0,3.83855970115087e-05
"85","139",0,0,0,0.0567522761901057,0.796020014504106,0.0358750484059167,1.48618227849868e-09,0,0.012312334012459,0,0.0818578718387505,0,2.53497149533433e-09,0.0171824510275083,0
"86","140",0,0,0,0.0777306122367216,0.900700363765763,0,4.12438118866443e-06,0,0.0215621688185214,0,0,0,2.73079780521586e-06,0,0
"87","141",0,0,0,0.0419251955402426,0,0,0.38825859113477,0,0.292030834295378,0.186338281407519,0,0,0,0.0914470976220907,0
"88","143",0.143447996426918,0.247851958410064,0,0,0,0,0,0,0.31690588070725,4.07537749975825e-05,0,0.124435600254317,0,0.167317810426453,0
"89","144",0,0,0.0478907752527628,0,0.929401397736533,0,0,0,0.0227078270107043,0,0,0,0,0,0
"90","145",0,0,0.95827947448077,0,0,0,0,0,0.0417205255192303,0,1.78829847984985e-18,0,0,0,0
"91","146",0,0.105645782067498,0.0502286076877423,0,0,-1.77896660256042e-19,8.04155367798032e-18,0.122304426801544,-5.15372018745498e-18,0.204713012477327,1.25167589158502e-06,0.517106919289997,0,0,0
"92","147",0,0.191325686402298,0,0,0,0,0.213354932785527,0,0,0,0.297776718482094,0.193032978498726,0,0.104509683831354,0
"93","148",1.27904424432969e-08,0,0,0,0.290817554587426,0,0,0.178777745720503,0.525670900734524,0,0,0.000101448052333391,0,0,0.00463233811477192
"94","150",0.151239210084917,0.254204680537643,0.1524152647143,0,0,0,0,0,0.289109907214543,0,0,0,0,0.153030937448597,0
"95","151",0,0,0.0288007314679694,0.0190391974059872,0,0,0.0832669767831081,0,0.153115998517115,0.432581961977503,0.00465963652096974,0,0.249568672886977,0,0.0289668244403698
"96","152",0.0152258179176253,0,0,0.462159444307582,0,0,0,0,0.149211859087996,0,0.119292020414364,0,0,0.254110858272433,0
"97","153",0,0.0327013729493491,0,0.839021861921636,0,0,0,0,0,0,0,0,0.128276765129015,0,0
"98","154",0,0.23128000941145,0,0.0315365740535525,0,0,0,0,0,0,0,0,0,0,0.737183416534997
"99","163",0,0,0,0,0,0,0.911649336419417,0,0.0866180872265344,0,0,0,0.000577823534172565,0,0.00115475281987588
"100","164",0.110201056453714,0.128645776015032,0,0,0,0,0,1.63372380894481e-05,8.99194114498702e-06,0.325751021283017,0,0,0,0.435376817069003,0
"101","165",0.782613947830295,0,0,0.18198812804508,0,0,0,0.0353979241246248,0,0,0,0,0,0,0
"102","166",0,0.178415021228755,0.680627227817434,0,0,0.0717892087092543,0,0,0,0,0,0,0,0,0.0691685422445565
"103","167",0,0.491989736060063,0,0,0,0,0,0.049104377612115,0,0.439364000879912,0,0,0,0.0195418854479109,0
"104","168",0,0.376847992705766,0,0,0.623152007294234,0,0,0,0,0,0,0,0,0,0
"105","170",0,0,0,0,0.685081749252239,0,1.52978654368456e-18,0,0.247853863396634,0,0.0664478208039449,0,0,0.00061656654718145,0
"106","171",0,-1.57026518799391e-18,0.360552116003196,0.149939958962758,0,0.489507925034045,0,0,0,0,0,0,0,0,0
"107","172",0,2.76387559155741e-08,0,0.542947944930193,0.348664804914707,0,0,0,0.0616738272996951,0,0,0,0,0.0467133952166491,0
"108","173",0.81376626646124,0,0,0.0247177792543712,0.161492412691367,2.35415930216581e-05,0,0,0,0,0,0,0,0,0
"109","174",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","175",0.209108792601884,0,0.266044966386566,0,0.124711168095554,0,0,0.400016149738407,0,0,3.85447225409642e-05,0,0,8.0378455047378e-05,0
"111","176",0,0,0,0,0,1,0,0,0,0,0,-2.09186649829936e-18,0,0,0
"112","177",0,0,0.855554307837831,0,0.144445692162169,0,0,0,0,0,0,0,0,0,0
"113","178",0.119165539842887,0,0,0,0.588957060506524,0,0,0,0.251457284581844,0,2.62487049587294e-21,0,0,0.0404201150687444,0
"114","179",0.455191892374624,0.0674798352192013,0.042168096951691,0,0.242581399017588,0,0,0,0,0,0,0,0,0.11790789553933,0.0746708808975667
"115","180",0.497320350641366,0.190266646697753,0,0,0.312413002660881,0,0,0,0,0,0,0,0,0,0
"116","181",0,0,0.705661330071268,0,0.100191081805649,0,0,0.194147588123084,2.88956212041932e-21,0,0,0,0,0,0
"117","182",0,0,0.0934592190012723,0.208375537075924,0,0,0,0.168098088321419,0.162012981684288,0,2.40615922694846e-05,0.368030112324827,0,0,0
"118","183",0,0.166684001985912,0,0.26818581901554,0.132736505895054,0,0,0,0.159826625465194,0,0.13412637100297,0.138440676635331,0,0,0
"119","184",0.137691701948321,0,0.0738571670470635,0,0,0,0,0.262909277594058,0.279699908887748,0,0.0285143774852855,0,0,0.217327567037525,0
"120","185",0,0.0237720747999156,0,0.611276569909572,0.364951355290513,0,0,0,0,0,-2.98853001948946e-19,0,0,0,0
"121","186",0,0,0,0.012008735455279,0.148024997861765,0,0.316676729896628,0,0.195958734907961,0.324713255306239,8.32734684289931e-05,0,0,0,0.0025342731036996
"122","187",0.131706800067927,0.120650688509134,0,0,0.12530300139154,0,0,0.000113941947441266,0.473210213675946,0,0,0,0,0.138080857832767,0.0109344965752445
"123","188",0,0,0,0.0329766490077886,0.967023350992211,0,0,0,0,0,0,0,0,0,0
"124","189",0,0.0573881754041119,0,0,0,0,0.38484477640642,0,0.143489137836984,0.0692553360462329,0.0378237995508414,0,0.307198774755409,0,0
"125","190",0.0392083135669788,0.0334678411251323,0,0,0.35360709356505,0,0,0.00748306614643927,0.359917742239392,0,0,0,0,0.206315943357008,2.5421588261223e-19
"126","191",0,0.157509411930164,0,0,0,0,0,0,0.809262303816959,0,0,0,0,0.0332282842528774,0
"127","192",0.0425828601460079,0,0.00463145305999867,0,0,0.100833578009524,0,0,0.328709495251199,0,0.131305482994613,0.391937130538657,0,0,0
"128","193",0,0,0,0,-8.03072438397435e-19,0,1.08704353702571e-18,0,0,0.523966154716567,0,0.476033845283433,-1.05636593023776e-17,0,0
"129","194",0.609151391562091,0,0,0,0,0,0,0,0,0,0,0.390848608437909,0,0,0
"130","195",0,0.0056982503387339,0.730188998351107,0,0,0,0,0,0,0,0.19264002018616,0,0.0714727311239994,0,0
"131","196",0,0,0.221661220003226,0,0,0,0,0.337571834213699,-4.48104362292995e-19,0,0,0.440766945783075,0,0,0
"132","197",0,0.487557601017419,0.13401406556943,0,0,0,0,0.0463207014752794,0.193064770239137,0,0,0,0,0.139042861698735,0
"133","198",0.12671783539903,0.104688252406755,0.544799095841384,0,0,0,0,0,0,0,0.0546294916710076,0.169165324681824,0,0,0
"134","200",0,0.0562979799056807,0.525439736939764,0,0.418262283154556,0,0,0,0,0,0,0,0,0,0
"135","201",0.0807330539917704,0.148254705754047,0.588566365467262,0,0.16332884998594,0,0,0,0,0,0,0,0,0,0.0191170248009813
"136","202",0,0.0212482465051586,0.6652125564733,0,0.313539197021541,0,0,0,0,0,0,0,0,1.17115931330081e-19,0
"137","203",0,0,0.987345298098147,0,0,0,0,0,0.0068712760990493,0,0,0.005783425802804,0,0,0
"138","204",0,0.0605193196983005,0.470423925850022,0.176328371673322,0,0,0.0720028882528334,0,0.176842956406044,0,0,0,0,0.043882538119478,0
"139","205",0,0,0.0664977657020192,0.107276633533924,0.236166281355047,0,0.0969090715123636,0,0.271589766942212,0,0.00933930458850247,0,0.212221176365931,0,0
"140","206",0.05264222947791,0.218791239306915,0,0,0,0,0,0.151944659307784,0,2.7914460419445e-06,0,0.0987361374101552,0,0.477882943051195,0
"141","207",0,0,0,0,0.999836046426612,0,0,0,0.000163953573388484,0,0,0,0,0,0
"142","213",0,0,0,0.00126394173556871,0.443740929030845,0,1.1349027926006e-06,0,0.0283278199761771,0,0.0613744335537517,0,0.465291740800865,0,0
"143","214",0.330798672395335,0,0.578395875283809,0,0,5.65409800286536e-20,0,0,0,0.00017217772217199,0.000113705867017852,0,0,0.0905195687316664,0
"144","215",0,0,0,0.163241639529717,0.810869187053686,0,0,0.0151331208849821,0,0,0,0,0,0.0107560525316144,0
"145","216",0,0,0,0.431208565595093,0,0,0,0.568791434404907,0,0,0,0,0,0,0
"146","218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","219",0,0,0,0,0.971287719939366,0,0,0.0287122800606336,0,0,0,0,0,0,0
"148","220",0,0,0,0,0.293694949731832,0,0,0.706305050268168,0,0,0,0,0,0,0
"149","221",0.29594388878526,0.652904911936577,0,0,0,0,0,0,0,0,0.0511511992781625,0,0,0,0
"150","222",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","223",0,0,0,1,0,1.0052641931318e-19,0,0,0,0,0,0,0,0,0
"152","224",0,0,0,0.0330161044703454,0.966983895529655,0,0,0,0,0,0,0,0,0,0
"153","225",0.0372446532236309,0,0,0,0.510310241483332,0,0,0.0157880048456087,0,0,0,0.353265896769718,0,0.0833912036777104,0
"154","226",0.129625221986384,0,0.115613994288172,0.124292490705598,0,0,0,2.58997808755541e-05,0.389299698194627,0,0.00429488180313801,0,0,0.236847813241205,0
"155","227",0,0.523430085214257,0,0,0.259115405127897,0,0,0.164129601000045,0,0,0,0,0,0.053324908657801,0
"156","229",0,0,0,0,0,0,0,0.748921619164352,0,0,0,0,0,0.251078380835648,0
"157","230",0.327898112831852,0,0.380287341589713,0,0,0,0,0.0171957538546927,0.154442939382749,0,0.120175852340993,0,0,-6.98785319961209e-19,0
"158","231",0.598972071383334,0.129727869510374,0,0,0,0,0,0,0,2.4198240765705e-21,0.271300059106292,0,0,0,0
"159","232",0,0,0.915017297494261,0,0,0,0,0.0849827025057386,0,0,0,0,0,0,0
"160","233",0,0.158396990662117,0.243719582379804,0,0,0.177044742256338,0,0,0.123301141266813,0,0.0197313988571046,0,0.277806144577823,0,0
"161","234",0,0,0.261703364832445,0,0.132339361970835,0,0,0,0.37206070698706,0,0.000140396895744253,8.53240853538502e-07,0,0.233755316073062,0
"162","235",0,0,0.16993252229662,0.178206752081587,0,0,0,0,0,0,0,0,0.433994605669123,0.21786611995267,0
"163","236",0.270827355908286,0.227908262205763,0,0.0603250656880308,0,0,0,0,0.337113562157228,0.000449914839224916,0,0.103375839201468,0,0,0
"164","237",0,0,0,0,0.885825989610703,0,0,0,0,0,0.114174010389297,0,0,0,0
"165","238",0.0687256956241696,0,0.21373948780778,0,0,0,0,0,0.147692213090392,0,0.0148953236472318,0,0.209903462682543,0.345043817147883,0
"166","240",0,0.109258927074867,0,0,0.0218740641951416,0,7.48201895703414e-07,0,0.286245851816836,6.72333446762779e-05,0,0,0.351121090031968,0.231432085334615,0
"167","241",0,0.194044704113913,0,0.301234732297029,0.096678792778681,0,0,0,0.349093573081781,0,0,0,0,0.0589481977285965,0
"168","242",0,0,0.359272625270558,0,0,0,0,0.470060074840557,0,0,0,0.170667299888885,0,0,0
"169","243",0,0,0.65253502766232,0,0,0,0,0.347029951416698,0,0,0,0.000435020920981831,0,0,0
"170","244",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"171","245",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","246",0.97688937185514,0.0231106281448604,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","247",0,0.699534754535997,0,0.00268286037407658,0.124154797447401,0,0,0.173627587642526,0,0,0,0,0,0,0
"174","248",0,0.13215172479309,0.791452442034294,0,0,0,0.00184869919478469,0.0745471339778313,0,0,0,0,0,0,0
"175","249",0.224526175103701,0.455234207005071,0,0.29063770778753,0,0,0,0.0296019101036984,0,0,0,0,0,0,0
"176","250",0.0307219851644054,0.192206750939228,0,0,0.100493551186211,0,3.05427738133856e-07,0.676577407282418,0,0,0,0,0,0,0
"177","251",0.855472354444755,0.144527645555245,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","252",0,0,0.6862502069231,0,0.3137497930769,0,0,0,0,0,0,0,0,0,0
"179","253",0,0.895587795707569,0,0,0,0,0,0.104412204292431,0,0,0,0,0,0,0
"180","254",0.395519967680347,0.281748046537752,0.322695338814759,0,0,0,0,0,-8.50905456245248e-19,0,0,0,0,3.66469671427724e-05,0
"181","255",0.373835223988983,0,0,0,0.578162858891441,0,0,0.0308208687657018,-4.01857978261389e-21,0,0,0.0171810483538747,0,0,0
"182","256",0,0.0900769623815463,0.7598644880957,0,0,0,0,0,0.150058549522754,0,0,0,0,0,0
"183","257",0.539021659000717,0,0.460456931876323,0,0,0,0,0,1.12312976918593e-18,0,0.000521409122959428,0,0,0,0
"184","258",0,0.0546245292265233,0.378062656174757,0,0.143959111935637,0,0,0.303729125101589,0,0,0,0.000230364610428014,0,0.119394212951066,0
"185","259",0,0,0.348692878948838,0,0.101313550583784,0,0,0.187237668632858,0.116593594772888,0,0.24599059120936,0.00017171585227064,0,0,0
"186","264",0.534335090015047,2.86797110387561e-05,0,0,0,0,0,0,0.284881305217762,0,0,0,0.180738238084703,1.66869714496078e-05,0
"187","265",0,0,0.135150351613073,0,0,0,0,0,0.0838401732791408,0.766058070025921,0,0.0149514050818656,0,0,0
"188","266",0,0.0668904535804625,0,0,0.933109546419537,0,0,0,0,0,0,0,0,0,0
"189","267",0,0.291781696766523,0,0,0.431390201667591,0,0,5.45767058273202e-06,0.136333168575592,0,0,0,0,0.140489475319712,0
"190","269",0.0526920221057244,0,0.947307977894276,0,0,0,0,0,0,0,0,0,0,0,0
"191","270",0.264009851400969,0,0.735990148599031,0,0,0,0,0,-1.64250828097584e-18,0,0,0,0,9.41946092071852e-19,0
"192","271",0,0,0.490049613386823,0,0,0.429960661317529,0,2.15777951987433e-20,0.0799897252956486,0,0,0,0,0,0
"193","272",0.962422528986422,0,0,0.0375774710135783,0,0,0,0,0,0,0,0,0,0,0
"194","273",0.477949086245852,0.00184897066673311,0,0.211617524868106,0.235386511665001,0,0,0,0,0,0,0.0731979065543078,0,0,0
"195","275",0,0,0,0.741443176994557,0,0,0,0.226571124189372,0,0,0,0,0,0.0319856988160715,0
"196","276",0.380323806814842,0,0,0.619676193185158,0,0,0,0,0,0,0,0,0,0,0
"197","277",0,0,0,0,0,0.84624542429834,0,0.15375457570166,0,0,0,0,0,-1.80585548228708e-19,0
"198","278",0,0.635574087346045,0,0,0.364425912653955,0,0,0,0,0,0,0,0,0,0
"199","279",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"200","280",0,0.566924115671533,0,0,0.277399092273152,0.0683400900151219,0,0,0,0,0.0873367020401935,0,0,0,0
"201","282",0,0.414469608833754,0,0,0.167147356133485,0,0,0.000324245256888741,0,0.418058789775872,0,0,0,0,0
"202","283",0.750601958201415,0,0,0,0,0,-4.80956929948512e-20,0,0.17305372692409,4.09179055455215e-19,0.0763443148744957,0,0,0,0
"203","284",0,0.739644724583945,0,0,0,0,0,0.260355275416055,0,0,0,0,0,0,0
"204","285",0,0,0.706425121266062,0,0,0,0,0.184123072600812,0.081935328573829,0,0.0119395790917361,0.0154417280458662,0,0.000135170421694546,0
"205","286",0,0,0.485615508292371,0,0.44938284844751,0,0,0.0389591222926302,0.0260425209674887,0,0,-3.11843791934586e-21,0,0,0
"206","287",0,0,0,0,0,0.980912669306512,0,0,0,0,0.0190873306934879,0,0,0,0
"207","288",0,0.242586719171155,0,0,0,0,0.122271045076145,0.143440715454062,0.291388902042364,0,0,0.0518587790468206,0,0.148447097123836,6.742085617727e-06
"208","289",0,0.195385414378431,0.217519508607968,0,0,0,0,0,0.106438660951592,0,0.0236092440077192,0.336025528534361,0.121021643519927,0,0
