"","cell_ID","05 OB-IMN GABA","30 Astro-Epen","03 OB-CR Glut","34 Immune","33 Vascular","31 OPC-Oligo","32 OEC","06 CTX-CGE GABA","29 CB Glut","09 CNU-LGE GABA","12 HY GABA","10 LSX GABA","02 NP-CT-L6b Glut","11 CNU-HYa GABA","13 CNU-HYa Glut"
"76","148",0,0,0,0,0,0.195327308979472,0.321342263469767,0,0.482739657221756,0.000590770329004757,0,0,0,0,0
"77","149",0,0,0,0,0.269633510207808,0,0,0,8.05841781862875e-06,0,0.0598011998823208,0.240988100842942,0.42956913064911,3.48506626084381e-26,0
"78","150",0,0,0,0,0.28791117603254,0,0,0,0.285042728872901,0.427045075375746,0,1.45045538320889e-19,1.01971881207956e-06,0,0
"79","151",0,0,0,0,0,0,0,0,4.50480103512864e-05,0,0.571057664641536,0,0,0.428897287348113,0
"80","152",0,0.138689783486196,0,0,0,0,1.19021293900769e-06,0,0.0353077135474395,0,0,0.546885242831395,0.279116069922031,0,0
"81","153",0,0,0,0,0.849455485526066,0,2.53650257209784e-12,0,0.0675636284725447,1.86116831826441e-18,0,0,0.0696402508271963,0.0133406351716569,0
"82","154",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"83","171",0,0,0,0.910219511114529,0,0,0,0,0.0897804888854704,0,0,0,0,0,0
"84","172",0.071578219222629,0,0.422185190448703,0.0144915947754129,0,0,0,2.27910656859473e-06,0.000383087166945756,0.141668756708622,0,0,0,0.349690872571119,0
"85","173",0,-3.33026785539905e-19,0,0,0.499378669676127,0,0,0,0.0010584308531012,0,0.0213742739575941,0.478188625513178,0,0,0
"86","174",0.0901973054759999,0,0.550977332096195,0,0,0,0,0,0.297643172375157,0,0,0.0205335307215481,0,0.0406486593311005,0
"87","175",0,0.0622181110618582,0,0.0765058014410852,0,0,0,0,0,0.123228585982928,0.106985810148136,0,0.631061691365992,0,0
"88","176",0,0,0.379511736899333,0,0,0,0,0,0,0,0,0,0.620488263100667,0,0
"89","177",0,0,0.68387119169859,0,0,0,0,0,-3.80014710135302e-19,0.0678010495229641,0,0.000129421883422896,0.248198336895023,-1.59224770439415e-19,0
"90","178",0,0.12213165881819,0,0,0,0,0,0.0269562391401899,0.85091210204162,0,1.42487047873759e-18,0,0,0,0
"91","179",0,0.474355736123708,0,0.369245403009262,0,0,0,0,0.0535651801519229,0,0,0.102833680715106,0,0,0
"92","180",0.0759250164961493,0,0.0502615172460308,0.219279889202092,0.0960539898520887,0,0,3.98311715971911e-06,0.134735716125309,0,0,0.42373988796117,0,0,0
"93","181",0,0,0.909924997568568,0,0,0,0,0.0900750024314319,0,0,0,8.85215285135852e-19,0,0,0
"94","182",0.303060695655417,0,0.14751645794376,0.265362181335281,0,0,0,0,0.0445044075348796,0,0.140031986138068,0,0,0.0995242713925932,0
"95","183",0,0,0.763125984248457,0.00737459124437302,0,0,0,0,0.229072080587121,0,0,0.000427343920049228,0,0,0
"96","184",0,0.0823705133453575,0.786675255496264,0,0,0,0,0,0.11291355663117,0,0.0180406745272088,0,0,0,0
"97","185",0,0,0.236226432761157,0.0417671530432015,0,0,0,0.235319264017145,0.114249216821986,0,0.192067466267704,0.180370467088807,0,0,0
"98","186",0.193341819324102,0,0.730427423567895,0.0635482843586906,0,0,0,0,0.0126824727493131,0,0,0,0,0,0
"99","187",0.0662047348134315,0,0,0,0,0,0,0,0.517059614673011,0,0,0.174987151691683,0,0.241748498821875,0
"100","188",0.28729949023292,0.0167917778955304,0,0,0,0,0,0.251260656905471,0.261141649423096,0,0.0234008820065712,0.160105543536411,0,0,0
"101","189",0,0,0.714497348216865,0.285502651783135,0,0,0,0,0,0,0,0,0,0,0
"102","190",0,0,0.677744300404943,0,0,0,0,0,0.322255699595057,0,0,0,0,1.02956282972816e-20,0
"103","191",0.96671660929394,0,0,0,0,0,0,0,0,0,0.0332833907060596,0,0,0,0
"104","192",0,0.999755341819771,0,0,0,0,0,0,0,0,0,0,0,0.000244658180229053,0
"105","193",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"106","194",0,0.35628181894866,0.295672500489473,0,0,0,0,0.324207646981867,0,0,0.0238375401495838,4.93430416118242e-07,0,0,0
"107","195",0,0.932010886410041,0,0,0,0,0,0.0406053954623692,0,0,0,0.0273837181275896,0,0,0
"108","196",0,0.741957030949067,0,0.0386386082499147,0.144236372991565,0,-5.54501828534645e-19,0,0.0751679878094531,0,0,0,0,0,0
"109","197",0,0,0,0,0,0,0.88766770293283,0,0,0,0,0,0,0,0.11233229706717
"110","198",0,0.0788575335720182,0,0,0,0,0.921142466427982,0,0,0,0,0,0,0,0
"111","199",0,0,0,0.127825104474308,0.793656570211327,-1.02721423647854e-19,8.26697875807112e-21,0,0.022103196434847,0,0,0,0.0564151288795176,0,0
"112","200",0,0,0,0,0.000438145497229294,0.265289112441855,0.510438997058267,0,0.223801113817163,0,0,0,3.26311854857742e-05,0,0
"113","201",0,0,0,0.0385866559752206,0.407998811319554,0,0.18527804011693,0,0.0768553694584098,0,0,0,0.291281123129885,0,0
"114","202",0.123826590637748,0.238772079810698,0,0,0,0,0,0,0,0.00157467129560566,0,0,0,0.635826658255948,0
"115","203",0.186141910612445,0.28220116688948,0.0403873478729165,0,0,0,0,0,0.277947510838514,0,0,0,0,0.213322063786645,0
"116","204",0,0.614382009400128,0,0,0,0,0,0,0,0,0,0.385617990599872,0,0,0
"117","205",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"118","206",0,0,0.959085016340228,0,0,0,0,0,0.0409149836597719,0,0,0,0,0,0
"119","207",0.164189204634997,0.059575138434632,0,0.380541267102297,0,0,0,0,0.144120701223617,0,0,0.0910481592619467,0.16052552934251,0,0
"120","208",0,0.01912137862154,0,0,0.017396163032644,0,0.106446897178699,0.172389927843811,0.459181637045444,0.185134320720167,0.00811263742277267,0.0322170381349221,0,0,0
"121","209",0.117752700859171,0.0273661547936694,0,0,0,0,0,0.25792314391068,0.502495070988991,0,0.0944063373055962,5.65921418920415e-05,0,0,0
"122","212",0.0372401318204788,0.28330611123179,3.65858457378369e-23,0,0,0,0,0,0.275496372071422,0,0,0.256441910605223,0,0.147515474271087,0
"123","213",0,0,0,0,0.550472101681735,0,0.282100559026559,0,0.159764501180796,0,0,0,0,0.00766283811091019,0
"124","214",0,0,0,0.438783775047087,0.32540565998488,0.13498303269369,0.100827532274343,0,0,0,0,1.17101012638855e-19,2.7029109531341e-18,0,0
"125","215",0,0,0,0.547031594884673,0.0900911816539462,0,0,0.150112310086471,0,4.14577264247372e-06,0,0.0758721396465571,0,0.13688862795571,0
"126","216",0,0,0,0,0.0063508814441116,0.232576515738756,0,0,0.24111283571407,0,0.0964356279477101,0,0.423523270295412,8.68859939646268e-07,0
"127","230",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","231",0.543065357999189,0,0,0.456934642000811,0,0,0,0,0,0,0,0,0,0,0
"129","232",0,0,0.255849472225914,0,0,0,0,0,0.000338417772334254,0,0,0.529154082119805,0.214444604862496,0.000213423019450641,0
"130","233",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","234",9.02202971494778e-18,0,0,0,1,0,0,0,-3.50193498851773e-18,0,0,0,0,0,0
"132","235",0,0.22930506155272,0,0,0.569150421460602,2.79860747860367e-07,0,0.107762198404344,0.000113155780857228,0,0,0,0.0936688829407281,0,0
"133","236",0,0.592333786265706,0,0,0,0,0,0.407666213734294,0,0,0,0,0,0,0
"134","237",0,0,0.417040337376697,0,0.255445566338901,0,0,0,0.170827276592317,0,0.156331365575972,0.000355454116112732,0,0,0
"135","238",0,0.101321222579875,0.524301720576198,0,0.321971649652089,0,0,0,0,0,0.0234744500555997,0.0169019762778106,0.0120289808584285,0,0
"136","239",0,0,0.747756535557159,0,0,0.252243464442841,0,0,0,0,0,0,0,0,0
"137","240",0,0.107988710649073,0,0,0,0.881863305350604,0.000314556698898361,0.00983342730142484,0,0,0,0,0,0,0
"138","241",0,0,1,0,0,0,0,0,0,0,0,0,-3.59650063487856e-19,0,0
"139","242",0,0.0313557940228584,0.968644205977142,0,0,0,0,0,0,0,0,0,0,0,0
"140","244",0.230682722202164,0,0.369911836232025,0,0,0,0,0.242423643464786,0.109223570491146,0,0.0161194041000964,0,0,0.0316388235097824,0
"141","245",0,0.99463825276659,0,0,0,0,0,0,0.00536174723341013,0,0,0,0,0,0
"142","246",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"143","247",0.150774447368154,0,0,0,0.639789468215187,0,0,0,0.209436084416659,0,0,0,0,0,0
"144","248",0,0,0.225959824685054,0,0.774040175314946,0,0,0,0,0,0,0,0,0,0
"145","250",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"146","251",0,0,0.454226821816343,0,0.270668932837173,0,0,0,3.74143016854245e-19,0.0673098747997482,0.025415685541132,0.182378685005604,0,0,0
"147","252",0,0,0.326974511430218,0,0.205223982780119,0,0,0,0.064881663368983,0,0.152125720957267,5.44262668987496e-05,0.250739695196515,0,0
"148","253",0.188501630212167,0.127998265600734,0,0.0615260495251577,0,0,0,0,0.243178915339352,0,0,0.37879513932259,0,0,0
"149","254",0.204739125610576,0.0531678480214739,0,0,0,0,0,0,0.0870524936094591,0,-1.36107840127475e-18,0,0,0.614212790706335,0.0408277420521555
"150","255",0.119257600320529,0,0,0,0,0,0,0.000110746889076309,0.598177339531048,0,0.0516996200992162,0,0,0.230754693160131,0
"151","256",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","257",0,0,0,0.731609406188866,0.268390593811134,0,0,0,0,0,0,0,0,0,1.38597143820954e-18
"153","258",0.197509445900692,0,0,0.0233602761296446,0,0,0,0.21630059305525,0.00066402216175157,0.561914736570258,0,0,0,0.000250926182404568,0
"154","259",0,0,0,0.0157117422567501,0.93687074357904,0,0.0105315969668589,0,0,0,0,0,0,0.0368859171973507,0
"155","260",0,0.494735623139731,0,0.504176559158564,0,0,0,0,0,0.00108781770170502,0,0,0,0,0
"156","261",0,0,0,0,0.462296532033292,0,0.530881345290806,0,0.00211127094308843,0,0.00446748425240855,0,0,0,0.000243367480404618
"157","262",0,0,0,0,0,0,0.122882972950323,0.136152371362142,0.273669371169573,0,0,0,0,0.291575829012607,0.175719455505355
"158","263",0,0,0,0,0,0,0,0,0.00209654942722195,0,0.997903450572778,0,0,0,0
"159","264",0.0965963613119444,0.0241623041103092,0,1.26896896599626e-05,0,0,0,0.305835142660578,0.329514190707868,0,0,0,0.24387931151964,0,0
"160","265",0.315638745622817,0.220377961616746,0,0,0,0,0,0,0.297006389761932,0,0,0.166976902998506,0,0,0
"161","266",0,0.0616795664136661,0,0,0.700001389167638,0,0,0,4.92762121443535e-19,0,0.0910400324105456,0,0.14727901200815,2.61818098693363e-19,0
"162","268",0,0,0.134653570205452,0,0,0,0,0.20960536378708,0,0,0,0.655741066007468,0,0,0
"163","269",0,0.497174330011963,0.136247166689852,0,0.366578503298184,0,0,0,0,0,0,0,0,0,0
"164","270",0,0.0586329449215077,0.78380328726915,0,0,0,0,0,0,0,0.110551831971048,-7.98232144693451e-21,0.0470119358382933,0,0
"165","271",0,0,0.536530013346787,0,0.365373470217974,0,0,1.73968738134272e-21,0,-3.51887785991251e-19,0,0.0980965164352393,0,0,0
"166","274",0.15388917974623,0,0.385458582062654,0,0,2.42888911820409e-19,0,0,0.19874768038572,0,0,0,0,0.261904557805396,0
"167","275",0.0474638393249683,0,0,0,0.398093483002648,0,0,0.140473476338686,0.13925852296395,0,0,0.151287099206369,0,0.123423579163378,0
"168","276",0,0.177010110294305,0.822989889705695,0,0,0,0,0,0,0,0,0,0,0,0
"169","277",0,0.137620045053751,0,0.800355458981725,0,0,0,0,8.51402068878643e-06,0,0,0,0.0620159819438349,0,0
"170","278",0,0.185604252584066,0,0,0,0.0393634621428683,0.518265397206672,0,0.256766888066394,0,0,0,0,0,0
"171","279",0,0,0,0.0863513773091879,0.40809231320089,0,0.185872077808335,0,0,0,0,0,0.319684231681588,0,0
"172","280",0,0,0,0,0,0.376338633563874,0,0,0.418695587133093,0,0.204965779303033,0,0,0,0
"173","290",0,0,0,0,0,0,0.330811554359321,0,0,0,0,0,0.669188445640678,0,0
"174","291",0.109345870202725,0.124701285265432,0,0,0,0,0,0.266804314328722,0,4.7984123921749e-06,0,0,0,0.499143731790728,0
"175","293",0,0,0,0.00466741404426873,0,0,0,0.905876291296291,0,0,0,0,0.0894562946594404,1.47063331352235e-18,0
"176","294",0,0.19963451389427,0.742716932607449,0,0,1.04795444296097e-18,0,-1.44707059423868e-18,0,0.0576393889552203,0,0,9.16454306141453e-06,0,0
"177","295",5.63956064317313e-05,0.133477220408524,0,0,0,0,0,0.533717598275312,0,0,0,0,0.181754741792266,0.150994043917467,0
"178","296",0,0,0.0186084977994584,0,0.981391502200542,0,0,0,0,0,0,0,0,0,0
"179","297",0,0.383506670634246,0,0,0.616493329365754,0,0,0,0,0,0,0,0,0,0
"180","299",0.394979770347309,4.94800051146576e-07,0,0,0.485817110943303,0,0,0,0.00999773466700007,0,0.109204889242337,0,0,0,0
"181","300",0,-6.43666309347059e-19,0,0.274632267516132,0,0.725367732483868,0,0,0,0,0,0,0,0,0
"182","301",0,0.137533369484279,0,0,0.862466630515721,0,0,0,0,0,0,0,0,0,0
"183","302",0,0,0,0.682378270408622,0.317621729591378,0,0,0,0,0,0,0,0,0,0
"184","303",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","304",0,0.65359292231617,0,0,0.34640707768383,0,0,0,0,0,0,0,0,0,0
"186","305",0,0,0.051389716098113,0,0.605968733857748,0,0,0.280592690531218,0,0,0.0620488595129206,0,0,0,0
"187","306",0,0,0.561928288863887,0.0842692002635452,0,0,0,0,0.239603201791487,0,0,0,0,0.114199309081081,0
"188","307",0,0.244821799138248,0,0,1.09333923255777e-05,0.755027651450808,0.000139616018618416,0,0,0,0,0,0,0,0
"189","308",0,0.257109411759848,0.0467831043027233,0,0.696107483937428,0,0,0,0,0,0,0,0,0,0
"190","310",0.592266615618947,0.110591070710008,0,0,0.29652675515603,0,0,0,0,0,0.000615558515014922,0,0,0,0
"191","311",0,0,0.619648493849876,0,0,2.45115962867456e-19,0,0,0,0.236956783727571,0.000420628738923104,0,2.11859488053098e-18,0.14297409368363,0
"192","312",0.606578282045378,0,0,0,0.393421717954622,0,0,2.10979625995057e-18,0,0,0,0,0,0,0
"193","313",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"194","314",0,0,0.420569512518387,0.118919784877437,0,0.309046061912111,0,0.112532024965617,0,0,0,0,0,0.0389326157264475,0
"195","315",0,0.158751463839411,0,0.32717199258321,0.138811364684585,0,0,0,0.0358501097668277,0,0,0.339415069125967,0,0,0
"196","316",0.164711873111188,0,0,0,0.172054615711649,0,0,0.029977755231544,0.145925339262942,0,0.196446717790141,0.0191250459042994,0.269652539766278,0.00210611322195813,0
"197","317",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"198","318",0.0411913511871963,0.448839168769992,0,0.0742967620309071,0.133662054434543,0,0,0,0,0,0.302010663577362,0,0,0,0
"199","319",0,0,0,0,0,0,0.483679342682756,0.249207121390222,0.266896585628314,0,0,0,0,0,0.000216950298707561
"200","320",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"201","321",0,0.0722282039248097,0,0.0634990629004469,0,0,0.00244363453410737,0.0889315223258122,0.623474415614731,0,0.14237327028659,0,0,0.00704989041350258,0
"202","323",0,0,0,0,0,0,0.968743863680613,0.0311738544052564,8.22819141303482e-05,0,0,0,0,0,0
"203","324",0,0.0808006389448021,0,0,0.0948883493352173,0,0,4.48311574507854e-05,0.412300564450022,9.53603042205578e-05,0.0711526314709413,0,0.327538829022647,0.0131787953146991,0
"204","325",0.115249069006092,0,0,0,0.497964092997063,0,0,0,0.12088767960194,0.00430049592993685,0,0,0.0109384197637338,0.250659832761118,4.09940115936455e-07
"205","326",0,0.0502389947835698,0,0,0.193125277120802,0,0,-6.96942243326072e-23,0.34966522913648,0.291507652598224,0,0,0.115462846360924,0,0
"206","327",0,0,0.128322731887512,0,0,0.0848420500193892,0,0,0.430582382951109,0,0,0.348467197671986,0,0.0077856374700038,0
"207","328",0,0,0.867766194658232,0,0,0,0,0,0,0,0,0.132233805341768,0,0,0
"208","329",0,2.17713278249446e-21,0,0,0,0,0,0.30514899616451,0,0,0,0.403394505908113,0.291456497927378,0,0
"209","331",0,0,0.804172037150736,0,0,0,0,0,0,0,0.184560474742641,0.0112674881066221,0,0,0
"210","333",0.83393265198911,0,0,0,0,0,0,0.16606734801089,0,0,0,0,0,0,0
"211","334",0.479549182672684,0.288382933270934,0,0,0,0,0,0,0.0727878924613344,0,0,0,0,0.159279991595048,0
"212","335",0,0.157377119889047,0,0,0,0,0,0.550859994366146,0,0,0,0,0,0.291762885744807,0
"213","337",0,0.0592618232231865,0.506906098365466,0,0.433832078411347,0,0,0,0,0,0,0,0,0,0
"214","338",0,0,0.797841103931351,0,0.202158896068649,0,0,0,0,0,0,0,0,0,0
"215","339",0,0.117211647712045,0.882788352287955,0,0,0,0,0,0,0,0,0,0,0,0
"216","340",0,0.0840386300265956,0.610860192399592,0,0.29163570212506,0,0,0,0,0,0.0134654754487518,0,0,0,0
"217","341",0,0,0.817914995348183,0,0,0,0,0,0,0,0,0.179249707575232,0,0.0028352970765844,0
"218","342",0,0,0.906678750753258,0.0933212492467416,0,0,0,0,0,0,0,0,0,0,0
"219","343",0,0.0936812058162006,0,0.0317160134398328,0,0,0.108441421397763,0.107333728383373,0.362811158269766,0.0610406956187904,0,0,0.175629888800016,0.0593458882742584,4.1459177128392e-20
