,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
3,0.0007007300038821996,0.07792236208915711,2.658093845844269,0.009790382301434876,0.006077078031376004,0.0426962211728096,0.0015395482769235969,0.0016855044057592751,0.0012404078734107316,0.001088813878595829,0.07724697478115558,0.14087381735444068,0.6914755314588547,0.0035244978149421512,0.00708844824694097
4,0.0012482682068366557,0.014158833026885987,2.289788842201233,0.24890662282705306,0.01889996323734522,0.021834327001124622,0.0025776723283343016,0.0018102996691595763,0.0007056910835672171,0.0012870240316260606,0.03053857982158661,0.00518673702608794,2.17738960981369,0.001332935714162886,0.000954226782778278
5,0.0004176904432824813,0.007645074697211385,0.6232720017433167,0.008571580098941923,0.004229919542558492,0.2896733209490776,0.00025999109639087694,0.0013508829346392305,0.0001964367700566072,0.0015941591234877705,3.736202359199524,0.03393341861665249,0.1816693238914013,0.000800196864292957,0.0010515096655581146
6,0.007288782810792327,0.08558807335793972,5.64107563495636,0.32965081334114077,0.06060863342136145,0.5245458573102951,0.012952559674158693,0.01817212775349617,0.00760068534873426,0.019149287045001986,2.4901585459709166,0.16261862441897393,2.0179301738739013,0.03962670397013426,0.018363951705396175
7,0.006507706688717007,0.9680132985115051,1.820360505580902,0.1489979676902294,0.042504942044615746,0.044049674086272715,0.006303932145237923,0.006683940812945367,0.005344840395264327,0.13720957338809966,0.2111107014119625,0.3730118691921234,2.821741211414337,0.002353710948955268,0.008629564428701997
8,0.002797840570565313,0.004561340087093413,0.005631179315969348,0.025652494840323926,0.005572391976602376,0.005349775590002537,0.00041136187937809157,0.011757738050073385,0.001701318030245602,0.0019437521696090698,0.29280566424131393,0.029723434895277026,4.663287901878357,0.00035043715324718506,0.0009023888822412119
9,0.0018920843431260437,0.014345130743458867,0.00036047722824150696,0.004392333864234388,0.0004984333674656228,0.0012818277638871223,0.00046225163823692127,0.0012987951515242458,0.008816454699262977,0.003386395913548768,0.0026609439053572716,0.0020132211851887406,2.5629720449447633,2.4385026931762694,0.02397927911952138
16,0.000332473851449322,0.0003064878284931183,0.00016263842844637112,0.00014006596175022423,0.00016051406710175796,0.0004084074083948508,0.0017925296793691813,0.00023004417453194038,0.00041598506504669785,0.00020693021797342227,0.0027108128764666618,0.00282168168341741,0.49867574870586395,0.9103880107402802,0.013494926365092396
17,0.00033301677613053473,0.0009972521627787502,1.201585555076599,0.06315212696790695,0.0008066268637776375,0.001140448375372216,0.00016529521890333855,0.00020779538608621808,0.00026982161216437817,0.0002993140835314989,0.002593170409090817,0.0005944850796367973,0.004615162615664303,0.00035352557752048596,0.00048004622221924363
20,0.0003998356434749439,0.014046105043962597,0.0014721599291078746,0.0013115853362251073,0.0005115380103234201,0.0018564678495749832,0.0003784157815971412,0.15044164285063744,0.0004255154461134225,0.0016792558133602142,0.7958934456110001,0.005771232047118247,0.053110732510685925,1.7553460597991943,0.009122166130691767
21,0.0025201584678143265,0.04021036326885224,0.01754057798534632,0.06511939465999603,0.1005534589290619,0.027276836708188056,0.0017703231947962196,0.001506347703980282,0.002554880944080651,0.005048593855462968,5.4501868724823,0.022992920689284803,1.4877018690109254,0.002271443884819746,0.0025859966059215366
22,0.0023582870955578985,0.03486434761434794,1.5532299757003785,0.0675760678946972,0.007472379365935922,0.1081015221774578,0.001023327506845817,0.002359204785898328,0.0021108541754074396,0.005331601737998426,0.09829126670956612,0.14330119788646697,4.930215191841126,1.9905527710914612,0.005469563440419734
23,0.0028427120647393166,0.022320442553609612,0.23228497579693794,0.010725870914757253,0.04057513196021319,0.021901187393814324,0.0021556681487709286,0.01571875703521073,0.0017497933586128058,0.022412490099668503,3.3026454925537108,0.029130600951611997,1.0145425260066987,0.0008154646668117494,0.005734730861149728
24,0.0007354811823461205,0.23829709291458132,2.7278599381446837,0.03496151249855757,0.008396023511886596,0.2766681596636772,0.000650924103683792,0.0010508568258956075,0.00048877206427278,0.001710307865869254,0.47923986315727235,0.017918415274471043,0.259479446709156,0.003442336909938604,0.3124284192919731
25,0.00034073895076289776,0.003413316677324474,0.2556894823908806,0.09580975174903869,0.003956337156705558,0.0007487716793548316,0.0005888956366106868,0.00024036200557020493,0.0008380590355955065,0.0004068351641763002,0.012202156707644463,0.0007784489163896069,0.01737220948562026,1.7013715386390686,0.0035783239989541473
26,0.0017350375594105572,0.813348388671875,0.0026793258148245513,0.13095827996730805,0.14478362426161767,0.004888507700525224,0.0008029747055843473,0.0016417548991739751,0.0015454411332029851,0.0031619807588867846,0.006567706004716456,0.0021945099579170346,0.9254649609327317,3.6072417378425596,0.0032826923299580815
27,0.0004751344458782114,0.0002655419215443544,0.00018060975635307843,0.0004866775532718748,0.0005137468717293814,0.00044092267926316715,0.00018096841013175437,0.0002650475929840468,0.0011917633702978492,0.0002014264769968577,0.000304908053658437,0.00027960486186202617,0.0007579955650726333,0.22023214101791383,0.0005859483586391434
28,0.0005636948975734412,0.0008656807971419766,0.00022009556705597787,0.0003936362467356958,0.0001839684322476387,0.00044681594736175614,0.00018028967606369408,0.0007711185200605542,0.005119249480776489,0.0009142554510617629,0.0014175962016452104,0.0004986905143596232,0.005643960344605148,2.01294287443161,0.001210890186484903
39,0.001089987374143675,0.0006471305794548244,7.393897794827353e-05,0.00020621180010493847,9.037628806254362e-05,0.0001637327892240137,6.049971980246482e-05,0.00017365634703310208,0.001608479709830135,0.0006081787782022729,0.003702282102312893,0.0005939769878750668,0.8191297262907028,1.9864391803741455,0.0006887098599690944
40,0.004012478422373534,0.002741986082401127,0.40324550718069074,0.14159494042396545,0.012745992746204138,0.08211561962962151,0.0004319833024055697,0.0008056513383053243,0.0016637337335851043,0.002516256726812571,0.013893598597496748,0.0912325706332922,5.747114062309265,0.3482979774475098,0.011769786197692157
41,0.004661742388270796,0.011365176597610115,0.052819642610847956,0.032488275133073334,0.013520668959245086,0.04341372326016426,0.0021978050819598137,0.033382329903543,0.0033129471470601858,0.008109623612836004,1.5278215765953065,0.00463595564942807,1.3308128774166108,5.233074903488159,0.011213248083367943
42,0.0010224457771982997,0.091273869946599,1.1258040726184846,0.03811042234301567,0.03379999548196793,0.08769431300461292,0.0008713036979315803,0.008907849527895452,0.0015983910881914199,0.002390865609049797,0.23398252427577973,0.01845571780577302,2.782686674594879,0.008246036618947983,0.001265545591013506
43,0.0010637266794219613,0.026490182522684334,1.9250636577606202,0.2781186178326607,0.005264739482663572,0.02769191609695554,0.0017434605106245729,0.0006675537122646347,0.0004620782769052312,0.0021126135834492743,0.5739802688360214,0.015438922215253115,1.1490158498287202,0.001331461180234328,0.0016845416568685323
