,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
3,0.0010242720018140972,0.001040707278298214,0.002612755273003131,0.004154696292243898,0.0005757427599746734,0.0007232098578242585,0.0002455446607200429,0.0004602589338901453,0.000988870463334024,0.0006874089158372954,0.028689419105648994,0.009176379814743996,13.205544710159302,0.009065371239557862,0.003954393090680242
4,0.000691091941553168,0.010952462162822486,5.532967734336853,0.011884838389232755,0.007020335923880339,0.0025721005629748108,0.0014008425292558967,0.0017173403932247311,0.0005487683491082863,0.0017132090637460352,0.43609484285116196,0.5518789559602737,0.27795524448156356,0.0081422109156847,0.005081307119689882
5,0.01564610470086336,0.22004420310258865,1.449454092979431,0.12576341032981872,0.02850198820233345,0.12000874392688274,0.009532040078192949,0.027984444890171288,0.009113172953948378,0.040314314700663094,25.98128776550293,0.38722599148750303,1.4495679497718812,0.043966623768210415,0.20229701176285744
6,0.12329890914261342,0.9060168713331223,51.07997093200684,0.5888298124074935,0.35823251605033873,0.2279154121875763,0.13668464347720147,0.14867091476917266,0.11459318548440933,0.16677221059799194,18.168311309814452,5.761373925209045,2.6089593291282656,0.1357397049665451,0.34395839720964433
7,0.056901071779429914,1.5158326745033264,23.321939945220947,0.43277861177921295,0.11271612234413624,0.10322405174374581,0.13889937326312066,0.06970173045992852,0.054683690145611766,0.10469958670437336,2.613219368457794,0.8600064426660537,11.032232189178467,0.8493158310651779,0.06970753483474254
8,0.013245241018012166,9.336273002624512,0.08146322034299373,0.05328949261456728,0.03150236560031772,0.040916132368147375,0.00927693978883326,0.016028340067714454,0.011199643975123763,0.025786576326936483,0.5059603810310364,0.15743805021047594,26.18055877685547,0.052464032731950286,0.0373340118676424
9,0.013871000986546278,0.04518897254019976,1.0161293268203735,0.08032592721283435,0.010256664594635369,0.012975014979019761,0.009050780953839422,0.02200072389096022,0.015234816446900369,0.017794380895793438,2.370026397705078,0.2209799662232399,25.761767292022704,0.019239301886409522,0.022204496525228025
10,0.017351866699755192,0.09104785770177841,0.004433899745345116,0.009209463838487864,0.004026545467786491,0.00659963598009199,0.004738370724953711,0.00923781506717205,0.010736820800229908,0.013167420122772455,0.027149372454732656,0.033220818266272545,9.68142991065979,16.84355411529541,0.13555687591433527
20,0.0014066160598304122,0.0011156548745930195,0.0013271956238895654,0.0014606885786633938,0.0006177666538860649,0.00043100619659526275,0.0002899681960116141,0.0015269243449438363,0.0011682104435749353,0.001919927733251825,0.005283422325737775,0.00750007990282029,0.0699693713337183,10.22124171257019,0.041297306306660175
21,0.03106370754539967,1.6758496463298798,14.705085229873657,0.16940335929393768,0.07541248425841332,0.06117161493748426,0.033406148105859755,0.049142055213451385,0.045005227252841,0.0431243309751153,20.075588703155518,0.43320835977792743,14.418816566467285,0.061816506274044516,0.22693876475095748
