"","05 OB-IMN GABA","30 Astro-Epen","03 OB-CR Glut","34 Immune","33 Vascular","31 OPC-Oligo","32 OEC","06 CTX-CGE GABA","29 CB Glut","09 CNU-LGE GABA","12 HY GABA","10 LSX GABA","02 NP-CT-L6b Glut","11 CNU-HYa GABA","13 CNU-HYa Glut"
"1",7.33429835202904e-06,3.77340513735528e-12,0.00248525953212558,0.0144641226565513,0.757783240281722,1.08858784343555e-07,0.190969995272259,0.0263297292687221,0.00355714527150156,0.000362194339966482,0.000946323261069772,3.38050057772992e-06,1.6029451192776e-05,0.00293360860195999,0.000141528401441788
"2",2.38963307187514e-05,0.0419194272993193,0.000389305055720165,0.0378342478932286,0.136071116964717,0.00345775931663845,0.292732527220564,3.86774733594985e-05,0.109850005439929,0.000428330070062528,0.0115452516206225,0.0198764839336096,0.0682917935398428,0.000395114437745703,0.277146063403922
"4",8.38105932223089e-07,1.517522392529e-09,0.000387689796942327,0.00932408622572482,0.804088856877849,0.0289965611328221,0.0912640988915856,0.0115521933138759,5.29935052680371e-05,5.08524901459458e-05,0.0314702451889552,0.000598824021637218,0.0115239728024261,1.67201253880503e-07,0.0106886189280588
"5",0.0767085733083048,0.16526024730509,5.77502191977281e-05,0.0125518015713528,0.116764151239615,0.0116964329858553,0.0947049110254188,0.0284635495020302,0.105433782569523,0.0631442812699394,0.0472448017749618,0.164198937818671,0.0213485728672047,0.00772056589426473,0.0847016406485699
"6",0.097339104123688,0.165734741073024,6.03274138992877e-07,0.00762587685886366,0.0121641167482477,0.0207083355386355,0.0442249015090638,0.0330757909465787,0.139739328124763,0.091892965491407,0.0786340891250692,0.275846737199263,0.00262473931635144,0.000544524762279458,0.0298441459086265
"7",0.0475165408879043,0.00285724922694584,0.00149514079342347,0.0441111718764284,0.0528146032868886,0.018484783485251,0.136312458279576,0.0521116988649954,0.116149074164387,0.111501546633198,0.0299961866777364,0.220174442330474,0.0602495520032087,0.0174588172383298,0.0887667342512544
"8",0.000905222645647819,0.0168550311550242,0.0182015270839959,0.0105153232044119,0.361090327284903,1.07140733750093e-05,0.181569202595427,0.00320579187481021,0.148628032645695,0.0157751489613599,0.0383967943930123,0.0683433360150826,0.035970428352094,0.00608983995090715,0.0944432797642541
"9",0.214729343464281,2.51638960606282e-05,6.96087050866728e-05,0.0532412012810502,0.459209887485763,0.00560522065768111,0.178770845395862,0.061404674387491,1.66639486441763e-06,0.000191651621496957,0.00126354015207899,0.00750463970288468,9.98010410691318e-05,5.18855657680231e-06,0.0178775672577532
"17",0.127729199665388,0.00406295909237292,0.000407122055543013,0.0380894779776741,0.195855509434597,0.00143397316856729,0.03200910504477,0.0327278596789022,0.0628957809456676,0.275523338747923,0.0145906005211169,0.114559888204718,0.00380057753361593,0.0164614144246054,0.0798531935045389
"18",0.05576712435879,0.00537138317672417,1.90393622968652e-05,0.0260972324118806,0.0787391800330712,0.00299307335272758,0.311991158261752,0.0627560952634512,0.11030953211215,0.0814214542409494,0.0262978701551172,0.110739677476604,0.0460015075668599,0.00493723227082801,0.0765584399567981
"19",0.0852311784651648,0.048580729534269,1.52733073291509e-05,0.00937201772887426,0.121721553928831,0.00616149652077256,0.0568691825432082,0.0295905268349104,0.0897695257679579,0.0920315742767633,0.137126409717,0.241546614735468,0.0462020843342016,0.0121121303919232,0.0236697019133269
"20",0.0922032657960281,0.157547355757919,3.22928124597594e-05,0.0109081731635607,0.0092588306098415,0.0396721841536941,0.00679470967937824,0.122839102544681,0.0584449027996744,0.056023581578494,0.0206760007016704,0.371312326450887,0.00203318636655655,0.051953320984656,0.000300766600498859
"21",0.129787575857592,0.067161962034468,0.000462487481715625,0.00559121347356581,0.0365433440416732,0.0165386469480231,0.00105430836556876,0.0845750583065124,0.101531957647109,0.14438789365282,0.0863528272314021,0.277362239710554,0.00139795886681488,0.047103447594896,0.000149078787285164
"22",0.190987709023531,0.0537007858161464,0.000843931363437649,0.00629836702463021,0.117176520165476,0.00767377115417605,0.0116349489623187,0.0782963103500927,0.113105624162181,0.151723855589215,0.0418161646292766,0.179591548095436,0.00403471532154826,0.0281499985950632,0.0149657497474707
"23",0.118984672743724,0.0569297769439332,0.000310719894527297,0.02222427225985,0.0347416802910861,0.0128043194341476,0.00993699993252101,0.105226061766484,0.110805142689145,0.132091296668646,0.0986977564523658,0.265501642339609,0.00121932222329135,0.026775399025369,0.00375093733530047
"24",0.0166617649168653,0.0751112483643295,0.0617636180998333,0.00122038291893522,0.00144722046394959,0.00423120937691483,0.0805925050427962,0.0247181625846771,0.188011960597041,0.0671695432493716,0.0919213812520029,0.277734432874842,0.0511623725127961,0.00506919073283721,0.0531850070128077
"25",0.0172372189120271,4.92600633783316e-10,2.5591183654886e-05,0.00144159001169491,0.876665952177597,0.0533381931626961,0.00388970175706682,0.0377783998627595,0.000306142922509124,0.00166219091803013,0.0072351956700098,9.34078656435727e-05,6.56061915858199e-08,4.9718113554281e-05,0.000276631343964348
"26",0.123056140436824,7.40872036279884e-09,2.71176507570659e-11,0.000278359813904934,0.000266989149206974,0.0393815636700969,0.0510195857665739,0.0902373589770851,0.146538857899406,0.0223039076255804,9.55099143211459e-06,0.472426464845549,0.0146011331449408,0.0122416423097808,0.0276384379337804
"27",0.0132752631838462,0.121566553210987,0.107249270595754,0.00343919309941153,0.00703277856035492,0.0331331355892344,0.0484816828820993,0.0605615842376471,0.0532022915138913,0.0390760348612852,0.0271742269036945,0.301959367575716,0.0794072543358606,0.0472310410139767,0.0572103224362401
"28",0.0158137249056958,0.00134447458116425,2.95931462001642e-07,0.000266358361792543,0.00112178671133108,1.80369060749535e-06,0.332411490043275,0.0522792823745926,0.241218255278709,0.0113156612538335,0.0217294468089348,0.121116532107863,0.0578699328004678,0.000539514597934557,0.142971440552336
"29",4.6811921989915e-08,0.32670259381947,1.33724248290806e-07,0.00223133333975458,0.663324356484057,9.37493449477236e-05,0.00764067171497362,6.0049808023729e-09,2.10508540734925e-09,2.2957814295163e-07,3.36397850321487e-07,6.28881098954599e-06,6.14383411687051e-08,3.63364288360312e-09,1.86791593342503e-07
