"","05 OB-IMN GABA","30 Astro-Epen","03 OB-CR Glut","34 Immune","33 Vascular","31 OPC-Oligo","32 OEC","06 CTX-CGE GABA","29 CB Glut","09 CNU-LGE GABA","12 HY GABA","10 LSX GABA","02 NP-CT-L6b Glut","11 CNU-HYa GABA","13 CNU-HYa Glut"
"22",0.0185660196460485,0.431450992603551,0.000730235975337129,0.0220510389629639,0.0438043435390327,0.00578307799280814,0.0875299528092618,0.0071617674280799,0.047347280686045,0.0263249434398878,0.0362070661747664,0.147742262942352,0.0233993893616981,0.00106796059542859,0.100833667842739
"23",0.0821145504475833,0.00716780568567678,0.000178514983197378,0.000883041685031494,0.202083105963327,0.00726703782614547,0.143423866160973,0.0499807372392927,0.129003842714291,0.0659027304773631,0.0470320698367693,0.108447134488789,0.0640694574697092,0.014668135288809,0.0777779697330411
"24",0.164834173173136,0.148113260909411,1.12293135655261e-05,0.0165047819255332,0.00736915402161659,0.0557118672070282,0.0195539416699665,0.029126786028366,0.126952144888136,0.0704475063469541,0.0275121919738754,0.294715024791043,0.00108099440609594,0.000166983202474816,0.0378999601427974
"25",0.0361455411857615,0.188052730491271,2.7280317483536e-06,0.0693360046329143,0.0110939847993697,0.00154541874807094,0.0649621891815391,0.0389444747123089,0.139045141678582,0.121611832534623,0.0541669056631887,0.21076307557506,0.0164133618495511,0.000822899457983413,0.0470937114580278
"26",0.0618390086566491,0.0554772006689591,6.68483735495268e-09,0.0174204996446947,0.0114226646108942,0.114004121265044,0.00745660802321331,0.0406052553240266,0.188560111634714,0.0284121434857024,0.00891127529421722,0.463794694526602,4.86443986721653e-05,1.96707944547827e-05,0.00202809498731977
"27",0.0551840107773721,0.0115672736323049,0.00861826335806925,0.000827409489421595,0.464973586857681,0.0013151826606241,0.0901333786881902,0.0200377074998657,0.0778331343682389,0.123225655469145,0.0283984226386167,0.0146829423085337,0.00635211278704804,0.0340728640394441,0.0627780554254448
"28",0.000156983265552817,4.11893327264414e-06,0.167345155932298,1.00923827984252e-05,0.580208405817686,0.000146776859050933,1.75905105500842e-06,0.00934291227884021,0.0950743311516216,3.70085838218112e-05,1.77241135576435e-05,0.147612450066224,4.13379773480044e-08,4.16953412733696e-05,5.44884969527559e-07
"29",0.213154870133872,7.24466300006632e-05,0.000145286078809036,0.0535975922216178,0.459217877849785,0.00565343517978857,0.176508154214409,0.0613322006122356,1.37021787354663e-05,0.000429600509793686,0.00165036361904483,0.0086625939946824,0.000350382886280865,1.42618343398002e-05,0.0191972320566062
"41",0.000202766269944376,1.4387322526431e-06,5.11545433563251e-07,0.01725601181021,0.437605415728834,0.00120018983078325,0.309541065304149,0.00359454548725853,0.0884791456264355,3.03235623855396e-05,0.0318866632086762,0.0186913931502683,0.0619385756707299,1.27103622271945e-08,0.0295719413622777
"42",2.5784113368204e-05,7.41591652471423e-05,0.00171358023649851,0.0166710444973522,0.567948575523309,4.14784070095282e-07,0.321462315770728,0.00926489249472887,0.000159647556821859,0.000563357912366504,0.0104608757706488,2.19550847254041e-05,0.0136392352622669,1.15248693765663e-05,0.0579826369584914
"43",0.0372763062809223,8.29545073274132e-06,2.54525691382376e-07,0.000296325224711724,0.820870441475538,5.66467420457579e-06,0.0295770022346113,0.0244462706463066,7.51585070627519e-05,6.63824440312262e-06,0.0851327767773005,4.61319604592964e-07,9.47253349602358e-06,4.10740218986151e-05,0.00225385808351558
"44",0.0130638702410661,0.045020106002669,3.74165476183845e-05,0.0107035234311511,0.0630774885096594,0.00506600590085744,0.22618178815361,0.00551951754883821,0.0790034166851088,0.0561836338429714,0.0567208750401023,0.198603340421262,0.0667524284844049,0.00099437281573971,0.17307221637494
"45",0.20579929240509,0.0640947507795661,0.000419221213072891,0.0265610063442882,0.00152982590723435,0.070605634935194,0.171792651874512,0.0923985329200326,0.0126030780174772,0.036426955113782,0.00822472439335436,0.244796337067878,0.0166371437699109,0.0346896838383552,0.0134211614202519
"47",0.34418671908439,4.64879655285695e-06,5.40886363105317e-06,0.0112180903160532,0.000603654759751116,0.00720260901794295,0.00440018967275566,0.180967692747753,0.136226069055544,0.11549012706639,0.000577694684876793,0.0361737815716619,0.00318961003282628,0.155229254708979,0.00452444962089244
"48",0.24624550847027,0.000119732888207493,5.34809150771955e-05,0.0168986816573262,0.00108347634477712,0.0170720664412616,9.02008578409609e-05,0.179462580196088,0.116877090136589,0.149747882896585,0.0109158738266689,0.219035832663569,0.000190998297919525,0.0421749771821357,3.16172256848638e-05
"49",0.447369617033392,0.000170271202194546,0.0249021251285863,0.000271653949901096,0.00398514946133502,0.00748134715212774,3.93147842738208e-06,0.0295733173587285,0.120322073557319,0.25349886824948,0.0589690233101374,0.0270373563525017,0.000149028334915599,0.0262589355320981,7.30189885603386e-06
"50",0.157105223780186,0.0151254196398711,0.000380507157046194,0.00318321255626142,7.76214970995525e-05,7.48725197904816e-05,0.176977597220051,0.232502706219161,0.0684705556181553,0.0964153917390738,0.00218517872763738,0.0566363545895142,0.0243082681945288,0.0792898891821713,0.087267201359453
"51",0.0171341865624604,0.00499249497938403,0.0287542585444231,0.234945060754017,0.00375929605688027,0.0190496961083222,0.000352178607564235,0.0791569613151759,0.163867241642815,0.0697114144359534,0.0227855404266259,0.342456019063329,1.35413018950757e-05,0.0129005119020198,0.000121598299134789
"52",0.000218168719086645,2.41843349420703e-06,0.344640195125009,2.4083325180006e-06,7.87011970135778e-06,0.000351312354411322,3.1036780939266e-05,0.00812155579791977,0.118577564572675,0.0423791095440744,0.087110853613603,0.354170523023574,0.044267621540183,2.89939638125935e-06,0.000116462646429183
"53",6.51031915107549e-06,0.000613505845095143,1.20933789520053e-05,5.63305681350814e-06,0.000193346332235299,1.60900560946975e-06,0.444240354685674,1.66875236449253e-09,0.00892487606701149,6.37685590625512e-05,0.00617119572461421,2.51218166077703e-06,0.180425474072884,1.91915794161071e-07,0.35933892718669
"55",0.000818892924572092,2.34862281625195e-07,0.00085988186384364,0.00430898274908532,0.8870964822263,0.00980779588326996,0.00016051559831518,0.0202677333218263,0.0117202562903143,0.0394184167373391,0.013372301547558,0.0111764125852815,1.03358048233191e-06,0.000272854731886774,0.00071820509764393
"57",0.419858963674922,0.00502507323340451,0.000978038378998994,0.000259453553191937,2.59215568264429e-06,0.024261139643695,0.0591982069950582,0.0266684239285648,0.00668898484756961,0.0242325690086141,0.108910078246856,0.137370282469498,0.0112250395332047,0.163974545963448,0.0113466083672922
"76",0.145666288700658,0.0103166154574184,0.0017582836683406,0.0515467774096106,0.0828027553101532,0.00139310261390696,0.0555115293262534,0.0397184942702875,0.0701493412485738,0.32208291526889,0.051187267519452,0.0524711902252202,0.00469934702904708,0.0227310520941568,0.087965039858032
"77",0.00189460358870062,0.0319052338212747,1.70054588099744e-07,0.00355268178071861,0.214445447955769,0.0282110587274236,0.0309771353847257,0.00898774599749847,0.103526443890481,0.0459691487183495,0.0558817437862687,0.248421429125828,0.097355285813925,0.000142105686792169,0.128729765667657
"78",0.0585696425451499,0.00670635029282257,4.25620314075971e-06,0.0267649858650622,0.0334341683465038,0.00275750869737732,0.370603685232202,0.0782963226856695,0.116933577844289,0.0547700387356313,0.00881973333525777,0.094676143277906,0.0621799731265015,0.00518208537954973,0.0803015284329371
"79",0.108234440248704,0.155082993540375,8.55907115668036e-05,0.0374119175459018,0.00371102275285788,0.00922519990428724,0.0881790764395625,0.0749719111838297,0.0759255045327931,0.0219427754055893,0.0464669997734371,0.300387709395499,0.0314691536182245,0.0215727139087584,0.025332991038614
"80",0.0685740776130114,0.0113315427787424,3.76990769031808e-05,0.000391409670075442,0.000315726593509126,0.00200812667291474,2.35269061888345e-06,0.0055926266429145,0.23578791945423,0.0779569307975943,0.240205332073832,0.350014616127657,0.00749101316268616,0.000136108526886251,0.000154518118425091
"81",0.0782282450901871,0.249472985847594,0.000766462959107783,0.00966319982136774,0.356001395597082,0.0213181262588765,0.000582775653170927,0.0938362724995548,0.0136326851170079,0.0247606527026888,0.00376014880441199,0.0747159187788162,5.49047479300351e-05,0.0731548367206164,5.13894015885445e-05
"82",0.0537613323476626,0.0485771102244219,3.50928158134693e-05,0.00338808210645917,0.0163305036069251,0.028530260789123,0.00240604767743825,0.113808774649285,0.108749023910056,0.0510924089921881,0.0567354479528241,0.486773979942266,0.00227448644334624,0.0271957375309491,0.000341711011241991
"83",0.0727937404580092,0.094329581545531,0.00800377125781812,0.00189089254853626,0.000341653074988241,0.0081528247585431,0.000460812524610324,0.0758881314711453,0.158074154045032,0.0704832710717299,0.0844708071552564,0.363639215612747,0.00243302203082593,0.0587766331958424,0.000261489249385557
"84",0.194381537246636,0.0259554864702465,1.68078221263678e-05,0.00949177417683315,0.344430347524979,0.0120569268153295,0.000163927072191739,0.121134889991261,0.0666345840812597,0.0302169095542045,0.000208800630218294,0.192374529959056,0.000214039538125938,0.00264457541768836,7.48636998446426e-05
"85",0.0908737184288086,0.0199934701006053,0.0151886657093067,0.0116191577829662,0.308036725684596,0.0132339082665503,0.000653809117311516,0.0291885630668058,0.0788892928813207,0.151843240967182,0.0586641913872337,0.199165587385573,0.000909835422931192,0.0214568181639651,0.000283015634844525
"86",0.237496406055936,0.0967751289234786,1.54026147300661e-05,0.00132058444264958,0.00118703661945753,0.00899680976807067,0.00258152356484536,0.126804160614459,0.086380492172762,0.157168801326562,0.082231420384409,0.154789507292028,0.000195023177542582,0.0437094784350617,0.000348224608007891
"87",0.112902581900088,0.13787808896354,9.51345529019364e-06,0.0138182584900203,0.0150397108401918,0.00945033529326288,0.000196689241087269,0.0488874386745652,0.104981659926772,0.10123426184981,0.227297104620195,0.210579911277652,0.000314393286282251,0.0173220137374114,8.80384438315231e-05
"88",0.0595952134764293,0.000246202614717439,1.40725416186952e-06,0.000411487232195125,0.182175122442465,0.0394945654320671,7.91798337607318e-05,0.0118015374502146,0.132801454135118,0.0504493805523029,0.102003844650884,0.420195718303723,0.000157628151132192,0.00058371524483506,3.54322599426005e-06
"89",0.0236979411859367,0.139314828697453,0.0957106779244531,0.00305871159926596,0.00258326052734201,0.0114653884379967,0.00477426226053804,0.0165322415263604,0.206713500333149,0.0783947339222955,0.16682864738155,0.228701392422289,0.00410021929028127,0.0167892453613706,0.00133494912971835
"90",0.133897139971357,0.0337755945846496,5.2025134976879e-10,0.000110490819294642,0.000800583843229673,0.115016775419242,0.00260410926075573,0.062127077884766,0.146014480438211,0.171997004266931,0.0121611952418822,0.317064044681965,0.00202672710323149,0.00186551280858929,0.000539263155644628
"94",0.0167694432938782,0.256760120768875,4.80008808845621e-05,0.00416816711527986,0.0252686157512322,0.00433724314997747,0.120714896671766,0.0434357208507049,0.0645498592835834,0.0963358222635742,0.0340681463281513,0.116274363415562,0.0399022789975179,0.0389771279454901,0.138390193283522
"95",0.00502321304005243,0.0904633692042331,0.244785091657825,0.00395136827337925,0.00123010974089904,0.00269747895554568,0.0063853728071942,0.100822325398371,0.060906265393461,0.0165116136407391,0.0131045303472131,0.338960756278998,0.076366747739327,0.0223217158264354,0.0164700416963263
"96",0.0339297944408941,0.00900637049771027,5.72895948623514e-06,0.00057383576365615,0.00219368493012361,0.00522585613914046,0.237227249137463,0.0469740004116864,0.195134096976974,0.0180381172545562,0.0126305359942672,0.150264184831664,0.110943491323551,0.0017216768767284,0.176131376462099
"97",0.0179754606085405,0.0339020493978661,1.10109326787125e-08,0.0702252935861511,0.304319307776654,0.00201530067446293,0.00224486154697182,0.00661983500051602,0.21972181894159,0.00664952789058428,0.0248002571148524,0.225338692034195,0.000362524493360498,1.26428475862921e-06,0.0858237956385638
"98",0.0849744865265331,0.000500084050192347,3.6214093913153e-09,0.000372152743589952,0.00580305967800049,0.00558088100039224,4.00649226600457e-06,1.0947480007386e-06,0.169567501183558,0.0690257883132914,0.142701753142631,0.521056825712682,0.000410620034062076,1.55595459069798e-06,1.86798800928786e-07
"101",0.00558705659334587,0.00017072381813707,6.43516077928462e-14,2.8026656385297e-06,0.583049233618121,0.000282080023261902,0.075981423172175,3.99667589845871e-05,0.140836891493797,4.24592644898698e-05,0.0558564496141976,0.103325157369804,0.0317608655284994,8.94220860702448e-12,0.00306489007054118
"118",0.0234873855192518,7.02636321191724e-06,0.8093452389643,0.013380050171042,0.0128368330954241,0.000100140625385396,1.78981182238541e-05,0.0147594532451933,0.000141489363842465,0.000105325033124724,0.000161887101042839,0.109886774605031,1.20900909912953e-07,0.0155139304449522,0.00025644644906501
"119",9.42315213401173e-05,0.0261401378763821,0.232117985170643,0.0394193194263115,0.00195668991331712,0.0197876665880424,0.000173895689412583,0.0373430690195526,0.0997177070936691,0.00109600047719975,0.0110883422152186,0.493546014289244,0.00157744177006313,4.24629359462368e-05,0.0358990360136571
"120",0.0447722009232739,0.000539257315208712,1.53838463582908e-07,0.00752049685641356,0.000446294115361843,0.0651101417207978,0.151826559673693,0.0976068073696572,0.127636013925428,0.0369533376125302,0.000521570573137398,0.22766795205788,0.132970481940152,0.0115741611554173,0.0948545709225852
"121",0.203595746992349,0.0272268779632352,1.71999054155558e-05,0.00296240307337492,0.00608374178573046,0.0267918216903367,0.0033925838515175,0.000181337874498917,0.0299208631712838,0.386470978183205,0.180349261017212,0.132462479805371,1.44673786554661e-05,0.000252781098029376,0.000277456209784672
"122",0.191794889108377,0.0938284790155411,0.0519713075036326,0.00234230077356885,0.000494027253996022,0.000175781582789332,0.0227384314218573,6.50574199801464e-06,0.0444560311483063,0.423348087859608,0.159040859689966,0.00778996344360959,7.21623913078176e-08,0.00201227894260805,9.84351750505926e-07
"123",0.0714654631836728,0.0127878667608789,0.10479302605703,0.00164030600888487,0.00163528268472604,0.00134511047550481,0.119458372519131,0.0443515767327194,0.0788871118172255,0.201181561037669,0.0984204943445812,0.171530676503079,0.0338802251298843,0.0105386757354779,0.0480842510095342
"124",0.170198480856411,2.72985902444463e-05,0.00011063209851757,0.114952484095003,0.0147273276185731,0.0165181313366722,7.94272041780267e-06,0.0868757682238135,0.0501901843744261,0.179463858375737,0.173866446976933,0.110710509175779,0.0111698802974643,0.071180289054861,7.66205146184144e-07
"126",0.0514422608179323,0.000517253446549592,0.00121717663454844,0.0932937419754524,0.40398844486368,0.00461880193190401,2.5107959150779e-07,0.000396472669892044,0.197631012679785,0.0646621243960028,0.0465986811082412,0.131923566688607,2.52088479842405e-05,0.00360934505688924,7.56578029405752e-05
"127",0.162148008953494,0.00347503406952787,0.0507881248704147,0.0659665300199561,0.0278257107943689,0.0146490354973944,0.000585972578298743,0.0242447915906849,0.0828960529007701,0.119005478990868,0.244066668537092,0.202480031710268,9.56216707977176e-05,0.00166134511364488,0.000111592702419112
"128",0.117832079415407,0.0219377834721196,0.00071141526057683,0.076219522631688,0.0465045268609942,0.0327318076710051,0.00453138465136665,0.0834194227289953,0.0688128391318211,0.210452334576126,0.0834599836791017,0.213032406607336,0.00424347369258694,0.0356688094761304,0.000442210144744717
"129",0.194124330373571,0.0111793102426938,0.27648290590223,0.0220372428247248,0.0104206953379018,0.00451286173779439,0.0017933460694778,0.0352317831986713,0.0400551484280341,0.103663202508139,0.0282268066586055,0.178472399956236,0.00776827956004799,0.0707624667772164,0.0152692204246554
"130",0.324343291672672,0.0271759803679562,0.000274579517579406,0.000261184365822363,0.000179868080510823,0.019540326807805,0.00190630622198991,2.53009215704727e-05,0.00208525615419179,0.406036890204744,0.192358868750075,0.018477934463748,0.000412200547619887,0.00688231319006959,3.96987336448999e-05
"131",0.26101141629164,0.0186847967549782,0.0158031860413796,0.0109922939096525,0.0725730691430195,0.0201640018562295,0.000486711394605659,0.0341049523837078,0.0791380069887522,0.121870094353147,0.111593391030927,0.249129740190749,0.00017720009172017,0.00402441185673499,0.000246727712756006
"132",0.294452937003175,0.000172071019125755,0.269539790029767,0.0429172476732424,0.00111584506411582,0.00509141900890457,1.04784977463706e-05,0.0151328722056858,0.00707131300410143,0.0637036493956278,0.149944530432046,0.124292255204418,0.000212652132151959,0.0263394215183323,3.51781155944285e-06
"133",0.0735460397156577,0.086567041708047,3.84706522778306e-06,0.00152128350965763,0.00158060925108486,0.0212746896649581,0.00119467293993918,0.0722084827549068,0.255161884769074,0.093445725443728,0.0713912974890894,0.303994453081707,0.00061517363758413,0.0162386376536227,0.00125616131571586
"134",0.315204536009361,0.00365481700246817,0.000977586898781653,0.00203136262779503,0.00588797456387574,0.0192460359049858,0.0129755696536061,0.00185038564031293,0.00983140681276394,0.289658517911976,0.127489392094214,0.156503424169529,0.00885394156833096,0.00416646157336594,0.0416685875686336
"136",0.241848336553584,7.16861126574298e-06,0.00838778792122625,0.00252580956892402,0.434539722702635,0.00121900949096686,0.114002122321079,0.0779282386964119,0.00894066925899373,0.00624839010009194,0.0514371793797772,0.0446415027666355,0.000281639119264297,0.00382136320319878,0.00417106030594649
"137",0.0837903388906934,6.96513445458592e-05,1.77973905241992e-06,0.000771055609882306,0.001305338175915,0.00526849732782486,0.204523704030632,0.0593345698245791,0.101187307287597,0.0267534908848502,0.000597272826987273,0.264189144904841,0.0969358373357279,0.00232833940555075,0.152943672411321
"138",0.00012804991553915,0.933750871986115,0.000149112406210563,0.0199236223798502,0.00429204501923768,0.00147512859081179,0.00946711890751187,2.47024529102009e-07,3.15756890451927e-06,6.04340212229411e-06,0.0294445589394255,0.0008135545174201,6.03177994412688e-05,5.8863847983835e-05,0.00042730769489735
"139",0.00730062006609094,0.0530335621834548,0.00700657562618403,0.0179337453677526,0.26560059505353,0.0291589334730452,0.00552516267738743,0.0179147434267619,0.11991798982817,0.0181742171109549,0.0741957141074295,0.372535191401458,0.00417182684722068,0.00738701985607271,0.00014410297448633
"141",0.00190782104206332,0.185692567060351,1.26310772821504e-06,0.0160240081757453,0.0615315243291367,0.000659536302747596,0.249633944806073,0.0184937025631254,0.164997471930188,0.000727462670738611,0.043053442943706,0.117513683194346,0.0315407867776955,0.000525690242973086,0.107697094853382
"142",9.79569040625284e-05,0.0141566865663855,0.00834090800964588,0.000710049729438467,0.0041412927660551,6.5756005272627e-06,0.611776604798821,0.000540832564479585,0.0488370421473579,0.000531626055076825,0.000298492297458111,0.000335906774763303,0.0700691936582274,7.72321871573701e-05,0.240079599940544
"143",6.13257693241003e-05,0.00237759516565579,1.61595867211744e-06,0.0339269775902375,0.404702802312433,7.95584767840383e-06,0.258960182070497,4.57380804133486e-06,0.0373568995113693,0.0010214795619607,0.000308356335705851,0.000515637030443347,0.111645263967317,6.23575885503412e-06,0.14910309931181
"144",0.11726722311215,0.00377586855704163,0.00311387979254194,0.0411726527926377,0.00690846508315807,0.00010171419318934,0.268030864372603,0.0366925461140835,0.0145899586154803,0.0947821723467878,0.00239931444039528,0.00407733047220643,0.324276553626718,0.0394347357986867,0.0433767206823205
"146",7.08317884490518e-09,0.933347738007745,1.28209170267277e-07,0.00457987089217887,0.000855916404394414,0.00377011113535495,0.0541844163127757,6.2171951548648e-08,2.8624998591911e-08,6.89918748173473e-07,0.000136093594769201,0.00312070039128661,2.15853219536563e-06,7.95819275824055e-09,2.07076305945746e-06
"147",1.03055148000207e-07,3.43618518984248e-11,5.04740142238601e-09,3.76357658027737e-05,0.999962251439472,1.48095026493977e-10,1.12257121951234e-09,1.64605201964994e-10,2.43493402511513e-10,2.75748226802194e-09,4.14354455630054e-13,1.23110305218765e-13,4.73794856179465e-14,2.17141819815119e-10,3.83996433017556e-12
"148",0.0209846763967083,0.117075672111156,0.00210758487424385,0.0693934993006059,0.000566119517567375,0.0330177680744166,0.0584810980056684,0.0190047638929828,0.0163561925500544,0.0355062801753078,0.0081414945541583,0.60383744905296,0.000100790797869142,0.000206874308382819,0.0152197363879185
"149",0.0478756441939975,0.0366981534993861,1.19029998947968e-06,0.329241985354745,0.0103537826154178,0.0599043072879867,7.74966706575103e-06,0.00211983982529696,0.0270941577139397,0.0776503262437544,0.0434100461371853,0.365376817922891,0.000231736986414123,1.64453909706825e-05,1.78168609595765e-05
"150",0.141805876585419,9.27688393525898e-05,0.000222530661679598,0.00501597681396127,0.000863781551359121,3.17151793191799e-05,0.190622276603243,0.114487214276414,0.0914752869039689,0.0947101727789854,0.000583517967502037,0.122646554110239,0.124570203479752,0.00639221744102527,0.10647990680778
"151",0.286534350403068,4.17815816434653e-06,0.0394840960205919,0.00283770667470508,0.462347877045507,0.0274167695802213,3.90549227390517e-05,0.00253180425400806,1.12624454247134e-05,0.12363086895675,0.0401313299312085,0.00172232036241621,6.62847612228753e-05,0.0131654972669736,7.6599216998888e-05
"152",0.442163463771257,1.64625234827561e-07,2.34199406457034e-07,0.0879142437014503,1.23473053010325e-05,3.12320913415289e-05,4.3066645668453e-05,0.0595701546381097,7.00916710090149e-05,0.247454065550507,1.08156110148249e-07,0.000152373259679187,1.07814070657673e-05,0.160419917702257,0.00215775527560245
"153",0.000374214145611626,0.00140802753603642,5.48522597167427e-06,0.00356579067007808,0.130541166990681,0.0125079189295304,0.12939632559955,4.34546047790498e-05,0.0742698890551258,0.00388622301794586,0.0568927949432159,0.165418582169891,0.180597231744872,0.000203807160004128,0.240889088206707
"154",0.0105386532431142,0.00459793997524495,0.000501192348202351,0.0114629885583935,0.226109976028165,0.0358613028711675,0.00790154199082822,0.022855803458356,0.130992918977148,0.00428631200305776,0.0237637680484213,0.424831627899531,0.0432262588978534,4.3921685036987e-05,0.0530257940154804
"155",0.0126421019761855,0.0101210833764161,0.0049900698234278,0.00567609374917915,0.774143815630397,0.00220278553616693,0.0757796004430051,0.0194010197940443,0.00350649637542228,0.000729569980797017,0.0464270876886818,0.0125002264359926,0.000112580609164563,0.00100790506132657,0.0307595635197929
"156",0.000175854472036406,0.0413215458557694,0.0132147738123631,0.41249572286685,0.139555095209444,4.98334144097701e-06,0.124647460571955,0.000147980290451133,0.00125913342487112,0.000281077254044018,2.58920736566319e-05,0.00159471978934339,0.022427420616829,0.00213302829921725,0.240715312121729
"157",1.36112196061022e-05,0.00043815451802385,6.64491863995465e-08,0.00341797845584164,0.73383927383334,7.12780646382431e-05,0.0980767903580615,3.34953930741476e-05,0.092118065223151,0.00129215851098936,0.0371146088904102,0.00656869234683291,0.0171298675723647,0.000669966351088042,0.00921599281339168
"171",0.000105054517037171,0.654878663417696,0.0299228811397516,0.15201141054527,0.0352652798970769,0.0530964571006886,0.0028939663275859,0.00911233818272335,0.000126151323443971,0.0018180092133604,8.05964647533484e-05,0.0230634200278573,0.0262747299641014,0.00103877595775214,0.0103122659209027
"172",0.0824516258429445,0.0242427891618045,0.0433493430951008,0.460518580547608,0.021374174045543,0.00914132242028655,6.5799788494735e-05,0.114764895455099,9.53886528207613e-05,0.155082414906299,0.00128441472221285,0.0219604474111947,0.000650247488774201,0.0584233510565351,0.00659520540528281
"173",0.023544892890914,0.0667446789990045,6.10853759220303e-09,0.0150467637653852,0.414014251073098,0.0152106889778948,0.00171431634202116,0.0155926571435002,0.0723796292763558,0.00507480279566966,0.068187255780375,0.301225323563106,3.64312849014843e-06,0.000102257697129646,0.00115883245851818
"174",0.0693311279752818,0.18651189277176,0.185869617886534,0.0336567037852332,0.0117682646873559,0.0200296390809259,0.00312648796889462,0.0505157018850016,0.145775257528069,0.0154781002940545,0.0390071994219409,0.223928464178977,0.000578521312426987,0.0100779542558211,0.00434506696772308
"175",0.0311487708327279,0.0110480039679322,0.000629226051013354,0.00138973189752012,0.438923177587582,0.320274445640908,0.000129013508329613,0.00918442966868272,0.0509578618519789,0.00742129225731553,0.00377762514816838,0.0847032221333203,0.00245270981585616,0.00393975830162788,0.0340207313370363
"176",0.000138628568007862,0.384651052448238,0.241530864628871,0.00047658727467468,0.000483924611578917,0.00293514845582487,0.00135364805937443,0.000681444546543583,0.0923086572919789,0.000144536295900309,0.00371567458549442,0.257467459047001,0.00916298721429035,6.47450805803596e-05,0.00488464189164163
"177",0.0439887569857081,6.67427202761554e-05,0.266496939776323,0.00157023604860049,0.133796055562965,0.00536099118853526,9.95675076941049e-07,0.165911475409914,0.0911783153476133,0.0242294120152928,0.054490113004116,0.199220554288226,4.14452131663763e-06,0.0136841049756378,1.16248039824308e-06
"178",0.263399669891177,0.00141677077583408,0.000887590396150936,0.00365421577875571,0.00314950380713411,0.0271706892663964,3.8713831563669e-06,0.0629984487540442,0.0688371808990963,0.216377555507058,0.0138922802048355,0.332303539379514,6.06189702898214e-06,0.0058963540264503,6.26803336730108e-06
"179",0.0542016200722525,0.328980723415857,0.0317665865039503,0.271752539188267,0.0157549850400588,0.00686187584476089,0.0036027832243958,0.0232859240709126,0.03628173067616,0.00964964495814226,0.00977693504059351,0.206781591614215,0.000110425871006077,0.000781913496952517,0.000410720982475604
