,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
3,0.0001360074595140759,0.00024920272553572434,0.00014763692815904507,0.000285978511965368,0.00012053385689796414,6.0124400624772535e-05,4.978835404472193e-05,0.0002763159325695597,9.747080366651062e-05,0.00021412694040918724,0.0004797941975994036,0.0004160290365689434,0.01386290192604065,2.2458364963531494,0.001252888038288802
4,0.0028222158900462094,0.1815780617296696,1.97117760181427,0.06475936882197857,0.009103055065497757,0.021824273187667134,0.0017356004391331226,0.003425035497639328,0.0028604348190128803,0.0026092794490978123,0.19156197234988212,0.04469902738928795,5.20198802947998,0.002596590656321496,0.0035631302162073553
5,0.002814864623360336,0.018733951169997456,2.932194936275482,0.1800638698041439,0.0189616434276104,0.024114370252937077,0.007296228897757828,0.012989801401272417,0.002220358408521861,0.005451044999063015,3.7885939717292785,0.02465621121227741,3.447162914276123,0.0012646317016333341,0.002800742059480399
6,0.012137083755806088,0.032080843672156335,8.679113245010376,0.159397092461586,0.09918013326823712,0.5808417946100235,0.014191975677385926,0.015563848754391074,0.004621538310311735,0.021241546794772147,3.1742135286331177,0.14462197944521904,1.5016993165016175,0.005760817299596966,0.013166904030367733
7,0.008217518124729395,1.494673615694046,2.9025399446487428,0.32317190021276476,0.026357809733599427,0.2407311923801899,0.01814195504412055,0.015622882405295968,0.006792330299504101,0.059216005541384224,0.5661462783813477,0.312456838786602,2.9067015290260314,0.08909289538860321,0.11272233501076698
8,0.0024936506291851402,0.0386477816849947,0.10064986795186996,0.014759169472381473,0.2038291484117508,0.00365404246840626,0.0017278634360991419,0.0023074317374266683,0.005137555068358779,0.0031220895121805373,0.6152081429958344,0.025114898942410945,8.163541889190673,0.0025733466492965816,0.0037402043584734202
9,0.0033589372178539634,0.04262650292366743,0.05326983574777842,0.07323802337050438,0.0036715156398713592,0.03027241947129369,0.0009304153092671186,0.0084065908100456,0.0012933606863953172,0.0066958168055862195,0.009271684102714062,0.007724248222075403,3.281829869747162,2.8180184602737426,0.027956302836537363
16,0.00015500869340030478,0.0003415742088691332,0.00016771474620327356,0.000173662348970538,8.400808401347605e-05,8.183812497009058e-05,0.00013865212458767927,0.0001298380499065388,5.8319793606642636e-05,8.229761406255421e-05,0.0006988537148572505,0.00028574022289831193,0.0008889610704500228,1.8493241965770721,0.0005281236415612513
17,0.01320084109902382,0.0012409758055582643,0.0003708093747263774,0.0011441396432928742,0.00047200503904605285,0.00048709222755860543,0.001181153312791139,0.002056020696181804,0.00210488400189206,0.0022989920573309062,0.005818179296329618,0.001507235458120704,4.100780558586121,0.9278688848018646,0.002887298865243793
18,0.00013193797421990895,0.0009776584745850414,1.4436128079891204,0.09264114908874035,0.0004977642704034225,0.000491273429361172,0.0001376333893858828,0.00023584117952850646,0.0003992230602307245,0.00017095522343879566,0.0025970248389057815,0.0010388484864961357,0.0073472839314490555,0.0004059782426338643,0.000500450559775345
