,01 IT-ET Glut,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,15 HY Gnrh1 Glut,19 MB Glut,23 P Glut,24 MY Glut,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
607,7.210796611616388e-05,4.908120736217825e-05,3.713266909122467,0.00026188584452029317,6.216820584086236e-05,0.00021282951420289464,5.914364282944007e-05,3.8585335096286145e-05,0.00011924828395422082,0.00013082800869597123,6.048526593076531e-05,8.957323043432553e-05,0.00019423740232014098,0.00011924133723368868,0.00019906546076526866,0.0016176290344446897,0.0006298863590927795,0.00021088700959808192,0.000225934596528532,0.0007826052373275161
608,0.004420931194908917,0.003999146143905818,2.42948579788208,10.75824670791626,0.004986236849799752,0.07086967267096042,0.011640352662652731,0.005261538317427039,0.004029925691429526,0.004681998630985618,0.003459685342386365,0.0026054454036056997,0.004508462571538985,0.0028567591798491776,0.0019724895711988213,4.651338577270508,1.5687948942184449,0.07801441885530949,0.0020660582929849626,0.006836370308883489
609,0.004040909558534623,0.00296216681599617,0.009482781263068318,9.838812446594238,0.0042909270152449615,0.02670491226017475,0.002572387340478599,0.002827314438764006,0.0007740759348962456,0.002218567533418536,0.002745851199142635,0.006986445188522339,0.0014430773037020117,0.0026297258213162423,0.0014968933654017746,0.03457494582980871,0.03466328848153353,6.196083426475525,0.007914928300306202,0.003830540413036943
611,0.0021813114755786954,0.0025909230462275445,0.012724613631144166,1.5375172734260558,0.0015350574452895672,0.03193524945527315,0.033159341476857666,0.0015120054071303458,0.0006348120077745989,0.003149650292471051,0.0015214783546980471,0.0018610828497912736,0.0019006152404472231,0.0007920841861050577,0.000597907803603448,0.032065754756331444,0.008852509409189224,12.080520677566529,0.04755114205181599,0.01433700267225504
612,0.002367085358127952,0.0010384814871940763,0.009155574534088374,12.856408309936523,0.0015020480321254583,0.04841460138559341,0.0011770386481657626,0.0010109109804034234,0.001734273275360465,0.001720412285067141,0.0016199730569496753,0.0013471333426423372,0.0009459305583732203,0.0008306084229843691,0.001249935058876872,0.18365485221147537,0.023802196700125934,0.2307494692504406,0.009270670032128692,0.00293704504147172
613,0.006279839924536646,0.00485900305211544,0.5419401884078979,16.11598711013794,0.005772619275376201,0.04921403974294663,0.008574400935322047,0.0030504593160003424,0.0021316569531336428,0.005372131406329572,0.0022842224570922554,0.003663132293149829,0.004516210430301726,0.003656879405025393,0.0021799248759634795,1.7578449904918672,0.04151405692100525,0.002414710994344205,0.0030088057043030857,0.0038729790365323426
614,0.00023168821280705743,0.0005201216554269195,4.795703911781311,0.4558766528964043,0.0005729563243221491,0.007271547964774072,0.000638937408803031,0.00020745889632962645,0.0007983112620422617,0.0002554873339249752,0.00022520487109431997,0.0003054096145206131,0.0004283357382519171,0.00038263541500782594,0.0005455315549625084,4.522668790817261,0.01343246498145163,0.0011705384938977658,0.20795321315526963,0.001939490420045331
615,0.004182016057893634,0.005120996362529695,0.03379895593971014,1.036991012096405,0.003153302462305874,0.015581053355708719,0.009685906628146768,0.00165294639300555,0.0010264813608955592,0.0018005986290518196,0.002550476882606745,0.0018576962524093688,0.0013297715166117998,0.00126436062855646,0.001974482391960919,1.0232636153697967,0.9760930061340333,0.0921430055052042,8.992027187347412,0.05637184232473373
616,9.488328214501963e-05,0.0002378582474193536,0.0770934320986271,0.8301750421524048,0.5965365648269654,0.002308506239205599,0.0002368258821661584,0.00011461370413599071,0.00013954440801171588,0.0001549665365018882,9.613530710339546e-05,9.194036683766172e-05,0.00011151704457006417,8.398696591029876e-05,9.938524672179483e-05,5.351904845237732,0.011965446127578615,0.0006870465236715973,3.905003619194031,0.01088645807467401
617,0.0021372735616751017,0.0019151306711137296,0.04858430456370115,14.992872667312621,0.002677099243737757,0.02804469270631671,0.002009400585666299,0.0025813733227550983,0.0017006730719003828,0.0027955587720498443,0.0011348221509251744,0.0027055261889472604,0.00204549846239388,0.0020718577899970117,0.002072039875201881,5.07853672504425,0.8711467742919922,0.0029357387335039674,0.0037237396347336474,0.003764297440648079
618,0.0003983062095358037,0.00038520539237651974,0.0014324044226668776,12.584602975845337,0.0007078285008901731,0.007042745314538479,0.00050730841467157,0.0006312142155366019,0.00034561113425297664,0.000539713483885862,0.0004548378696199507,0.00034747288009384647,0.00031382612651214,0.000259038750664331,0.0003048492653761059,2.1908446907997132,0.01358947455883026,0.0011525564477778971,0.0012743784347549081,0.0015252410783432424
619,0.000312747122370638,0.00036229528923286124,0.00707017993554473,7.819935703277588,0.0004897584527498111,0.006700965273194015,0.0005986868200125173,0.0009461583045776934,0.0007870553556131199,0.0007884754304541275,0.0004642252461053431,0.0007630111125763505,0.00026775647420436145,0.0003367216588230804,0.0007086972531396895,0.0019172409549355507,0.0057009399170055985,0.0006451800116337835,0.0015530705743003637,0.0009254053118638695
620,0.00023136932795750912,0.0002310065152414609,0.0014133450633380563,4.623056030273437,0.0005956471606623382,0.0026168913347646597,0.00016884878277778625,0.000380829640198499,0.00010586565986159259,0.00047707344201626257,0.0001786935688869562,0.000259652546083089,0.000140707064565504,0.00013545934853027576,0.00015173574720392936,0.002135045372415334,1.476149606704712,0.0008747684012632818,0.0003791063005337492,0.0016859324125107378
621,0.0021810487960465252,0.0023512528161518274,0.005745431059040129,14.761035013198853,0.0024542268132790924,0.06958978734910488,0.0013021286460570991,0.001965523388935253,0.001778669719351456,0.0019710907014086846,0.004061916610226035,0.0018003486911766233,0.0014998155704233796,0.0007904427911853418,0.002226276881992817,1.6449448823928834,0.04542984645813704,0.019925214629620314,0.003835665690712631,0.005579854617826641
622,0.0010487149469554425,0.0008663537155371159,0.004005458718165755,15.27089056968689,0.0014419234939850867,0.014743192913010716,0.0012353456811979413,0.00230432883836329,0.0010214868700131774,0.0012503775593359022,0.001040681340964511,0.0008889396965969355,0.0009371855645440519,0.0007404306554235518,0.0004887093295110389,0.0028690949198789894,1.581853485107422,0.012674075271934272,0.0011064374935813247,0.001793092821026221
623,0.0010474570386577397,0.0013151391176506877,0.0035081873065792024,4.585636878013611,0.0017035488388501107,0.013332367967814207,0.0014159560261759907,0.0017227031756192445,0.0005837727279867977,0.001456318737473339,0.0004654058502637781,0.0006108095054514706,0.0008674283628351987,0.00029178192489780485,0.0007105508848326281,3.2846809029579163,0.01893221940845251,0.00885113668628037,3.0661581635475157,0.013356731133535504
624,0.0027272519888356327,0.0016334619838744401,0.004269472300074995,26.82442789077759,0.0023359750164672734,0.03975830692797899,0.003026008896995336,0.0035117585794068873,0.0017472478793933988,0.0027291051810607314,0.0029726076638326047,0.002063276176340878,0.001769922283710912,0.00133728992077522,0.002986377978231758,0.0036474822089076044,0.045407550781965254,0.0012693056603893637,0.10147318877279758,0.006042607640847564
625,0.0008336937229614705,0.00042575093684718015,0.0026266978587955237,13.08385353088379,0.0008989455789560453,0.010450720880180597,0.0010349642718210817,0.0008134076313581317,0.000537990452721715,0.0007858045748434961,0.0005989126540953294,0.0005810321483295411,0.0006785598758142442,0.000317572480707895,0.0005512605042895303,0.0013020566548220813,0.011089340178295971,0.0006624104833463208,0.0005454522266518325,0.0014790546672884374
626,0.0003734154932317324,0.0009941250667907298,0.008322291309013964,1.6476409435272217,0.0005275493953377009,0.0011128542479127647,0.00032538631203351545,0.0008981828927062453,0.00037552793219219893,0.0005094314372399823,0.0002858885782188736,0.0003347692647366785,0.00030453193321591245,0.00044198773539392275,0.00030533006793120876,0.02072378806769848,0.004429685976356268,0.22368257567286493,1.604285579919815,0.006763057294301689
627,6.882346569909715e-05,0.00010148969122383279,0.001076852425467223,0.5281582713127136,6.599208572879434e-05,0.00038801841728854927,6.0183331515872855e-05,7.19627962098457e-05,6.792127824155614e-05,8.492834895150736e-05,4.8789387074066325e-05,5.825901243952103e-05,6.117154262028635e-05,3.2734063825046175e-05,5.283321952447296e-05,0.0040613598423078654,0.7012893587350846,0.0008937763894209638,0.0007836041215341539,0.0007300834578927607
628,3.0455991691269446e-05,4.8410467570647604e-05,0.00048555005923844874,0.022883835714310408,3.794072526943637e-05,0.00029664653702639044,4.6741146798012784e-05,6.74464121402707e-05,3.6748899037775115e-05,3.67823167835013e-05,2.4911506807256958e-05,3.3974048892559947e-05,2.5266880493290957e-05,1.4346271791509935e-05,3.0936574694351295e-05,0.0016599062248133123,2.0146607518196107,0.0006098542042309418,0.00043744949653046206,0.000588986070943065
629,0.00020508265442913397,8.35266135254642e-05,0.0014966981019824744,3.921560263633728,0.00010764610015030484,0.0015019474842119962,0.00013797710344078953,0.00013697444737772457,0.00014351898571476342,0.00010324712056899443,0.00020596845133695753,0.00017498093875474298,0.00013202927439124324,6.367256501107477e-05,0.00012150495822425001,0.0034128968720324336,0.0030184320406988264,0.001415000023553148,0.3623827576637268,0.652463722229004
630,6.584999937331305e-05,5.1830830125254584e-05,0.0009525262517854572,1.9172104477882386,7.113381034287158e-05,0.00032824429363245147,3.384107549209148e-05,4.7511079537798656e-05,3.4069848334183915e-05,3.916513342119288e-05,2.9918993368482917e-05,3.936221201001899e-05,6.526837241835893e-05,2.4758668314461832e-05,3.932580839318689e-05,0.0007919217430753635,0.0012828662467654795,0.00034311669442104175,0.0005644698132527993,0.001346725650364533
631,0.0006205546436831355,0.00024577301664976405,0.0011335135262925179,4.313567638397217,0.000297779128595721,0.0034744342206977307,0.00018868375846068378,0.00040776508540147917,0.00027086490590590986,0.000533046099008061,0.00034447471844032405,0.00027245306991972027,0.00043065881764050575,0.00022856017894810066,0.00021782109179184774,0.0114936965983361,0.00407911369111389,0.0006607122282730416,0.001117526536108926,0.0011759801825974136
632,0.0002088575936795678,0.00025022944391821515,0.0031678746454417706,6.016217160224914,0.0005980747839203105,0.003473094664514065,0.0002765202269074507,0.00034468184021534397,0.00041703165479702877,0.00031180700752884153,0.00034473689884180204,0.00018754972552414984,0.0002648522262461484,0.0004760189913213253,0.0004570841148961336,0.13059456869959832,0.012537727318704128,0.0024613981950096786,0.08991813324391842,1.0524446666240692
633,0.013205511588603258,0.005236065201461315,0.07387181296944619,19.58603630065918,0.0042213926324620845,0.04721691999584437,0.0055997169110924006,0.004754155036062003,0.005294525134377182,0.009777463227510452,0.0033841889002360404,0.0029701866325922313,0.006451120763085782,0.006856718426570297,0.00352695977780968,3.0707415461540224,0.05425643492490053,0.003894331480842084,0.009444001968950034,0.004679650231264532
634,0.0006989215849898756,0.0005663904681568966,0.04236051570624113,2.3702492833137514,0.0013971983746159822,0.0077359331771731385,0.0006405447114957496,0.0003519661637255922,0.0003175321995513514,0.0005000333505449817,0.0006236959306988866,0.00044880920613650234,0.00038934267358854414,0.000280356319854036,0.0004999045515432954,0.01160745844244957,1.3447486639022828,0.0011693515232764186,0.004342010989785194,1.4178249955177307
635,0.00030492294463329016,0.0005634164932416752,0.0033141840714961293,1.5489717721939087,0.001515884097898379,0.005584004917182028,0.0003616847679950297,0.0001727299742924515,0.0003182617365382612,0.0003444546862738207,0.00037626293051289393,0.00027815187349915503,0.0016129654773976655,0.0001808385648473632,0.00027757911739172413,0.26652316451072694,0.008002994302660226,0.001437673473265022,0.00117494739824906,0.8005719780921936
636,6.320839675026946e-05,6.3190103173838e-05,4.421038866043091,0.0002564117356087081,6.568365497514606e-05,0.0002237076339952182,7.675503002246843e-05,4.382423721835949e-05,7.809519629518036e-05,3.9447236304113176e-05,5.7890076095645786e-05,9.558974379615392e-05,6.940626772120596e-05,9.157776112260763e-05,0.2517443835735321,0.08591737672686577,0.0008435298455879092,0.00039837464864831416,2.6051828145980833,0.005119907530024648
637,0.0015295301622245462,0.00037812040245626126,3.346764528751373,3.050612044334412,0.0007335640606470406,0.0035131426877342167,0.0007382091251201929,0.0006831738544860854,0.0006971774797420949,0.0004211078499793075,0.000820411735912785,0.000893979414831847,0.002549050946254283,0.01445071087218821,0.0022287959000095725,0.11415384933352471,0.009464437467977404,0.0008618667867267505,0.0008740022254642099,0.004415061813779176
639,0.0002191299128753599,0.0002673981813131832,0.17706679105758666,0.3317762270569801,0.0004917812795611099,0.002585417439695448,0.0016936539963353426,0.00036117204435868187,0.00028207960713189095,0.0002996702096424997,0.00023887243005447096,0.00046044440241530546,0.00040112687565851957,0.00023685046544414946,0.00034628775465535,0.09158401936292648,0.003758958319667727,0.0019069638336077332,5.170722246170044,0.012762167863547802
640,0.04975301269441843,0.0010867947945371271,0.05210516229271889,3.682859194278717,0.00179978086380288,0.005190999247133732,0.0021159805357456206,0.0010770208842586725,0.0024760704836808145,0.002558129548560828,0.0023151611443609,0.001714580139378086,0.0009942426753696055,0.0012474517396185549,0.0008759585849475116,0.021483353897929193,0.006139206746593118,0.005796940950676799,0.0026908466476015746,1.1372809946537017
641,0.0017195337859448045,0.00690021098125726,0.003928071015980095,0.0012008366407826544,0.0017591193900443614,0.0008968731737695635,0.0004576876701321453,0.0019319333543535322,0.0006130998081061989,0.26937860399484637,0.005503356410190463,0.0011450600868556648,0.0003947648161556572,0.0006209723593201488,0.00033580118761165065,0.015349412895739078,0.005680150538682938,17.55704116821289,0.6152965933084488,0.02161527518182993
642,0.006458311411552131,0.007994811329990626,0.011703148391097784,15.447260808944701,0.005578935751691461,0.036030422709882264,0.00975465402007103,0.004027648526243865,0.0031559256487526,0.007593347015790642,0.005599857657216489,0.004706835560500622,0.003131423587910831,0.0024201783584430815,0.002335950348060578,2.115438902378082,0.046279989555478095,19.806210899353026,0.017642449960112574,0.017061568237841128
643,0.0020033108186908065,0.0031226383289322257,0.026940751913934947,18.030276107788087,0.0031285037635825574,0.06427277997136116,0.0034523673937655987,0.002582748665008694,0.0017989318992476912,0.001999427191913128,0.0030194887891411785,0.0018581512151286006,0.0021687713917344807,0.002175901574082673,0.0021703157690353696,3.358041596412659,0.05658665727823973,0.06294685825705529,0.003397537546698004,0.010325908148661257
644,0.024241740442812444,0.022973263543099164,2.3728492736816404,23.156397342681885,0.023647518083453178,0.10472631342709064,0.031155108753591777,0.014057834772393108,0.015161484200507402,0.015974092949181794,0.03638140689581633,0.01657158089801669,0.01703775180503726,0.011251829890534281,0.014843552373349667,0.12486907839775085,0.08033477775752544,0.015184647915884853,16.5277569770813,0.5418333411216736
645,0.0036995499511249365,0.007498993910849095,4.141190552711487,1.4530329525470733,0.005170917138457298,0.015652383817359807,0.003996654273942113,0.0025427781860344113,0.005417407862842084,0.003221962123643607,0.005874767759814859,0.002846513572148979,0.002194318221881986,0.0027792882290668787,0.004525067680515349,0.04575682245194912,0.042052124813199046,0.002279121335595846,11.300761938095093,0.4770609214901924
646,0.000290657821460627,0.00038892904703971,0.012184638483449816,0.8799181640148163,0.0008792903652647511,0.003350482974201441,0.00039450037002097815,0.00018620353293954397,0.00024176038132281975,0.0002354501259105746,0.00028260248072911056,0.00020390196514199487,0.0003081353337620385,0.0001333400548901409,0.00019492890351102687,0.006075081508606673,0.0016725895926356317,0.004945428180508316,3.53107146024704,2.3652724862098693
647,0.0005225239408900961,0.00038978271040832627,0.009384817769750952,3.949837327003479,0.0006878127256641165,0.03414413947612047,0.000735443999292329,0.00044509411090984944,0.0006452542613260448,0.0006236506771529094,0.0005640150426188484,0.0007728870812570677,0.0005678509012795985,0.0007345778401941062,0.0005605392798315734,1.234739512205124,0.011191085632890464,0.0009028792497701943,0.0016280933166854085,0.0016756143013481053
648,0.0018629161873832346,0.0015311006864067167,0.006906227371655404,1.2967689633369446,0.007254661107435823,0.01047325860708952,0.001228335715131834,0.00044038717751391235,0.000915761574287899,0.0007471370627172291,0.0008397319237701595,0.0004332254597102292,0.0008929204603191466,0.0006296504434430972,0.0009163701412035153,2.9116518616676332,2.2945089101791383,0.001278221100801602,0.00216241228627041,1.2717108249664306
649,0.0006975974858505652,0.0005942135961959138,1.372971737384796,8.90596318244934,0.001170164888026193,0.035107145085930824,0.0019949284789618107,0.0015846739988774063,0.0016364139795769007,0.0011077964736614376,0.0020719793043099343,0.0014858633163385095,0.0009268573368899525,0.0011129104299470783,0.0008226607198594138,0.975921630859375,0.01598757766187191,0.0014509152970276773,0.002153720310889185,0.0033346669748425487
650,0.00013896046948502772,0.00023466176789952443,0.0018481552076991651,3.717682933807373,0.00016030954066081904,0.0016327163320966065,0.00030818792147329076,0.00013706357567571105,0.00015813598001841457,0.0003315219408250414,9.519451232335996e-05,0.00028353793459245935,0.00015416445603477769,9.530258612358012e-05,0.0001370709673210513,0.008198890974745155,0.0037078089895658194,0.0011186869407538325,1.921647071838379,1.5458552479743957
651,0.0002894348246627487,0.00043797515827463944,0.001322111114859581,3.4620047330856325,0.0008610853750724345,0.002057243580929935,0.00035222822771174833,0.0002450810185109731,0.0001352491533907596,0.00037949535908410326,0.0003168433715472929,0.00035008213890250775,0.0002357771089009475,0.0003751148207811639,0.0001776161872840021,0.1774133823812008,0.003297724621370435,0.0029262410011142493,2.99706916809082,0.01446662093512714
652,0.00031950021075317637,0.00034129601117456333,0.0011225895374082028,7.770429491996765,0.000472936021105852,0.003889467287808657,0.00029906458657933397,0.0005369588558096439,0.00022440507091232577,0.0006981156038818881,0.00021826225129188971,0.0005594086600467564,0.0004408905588206835,0.00017942224076250568,0.00017047954243025744,0.0017049247631803154,0.004971356387250126,0.00137222635676153,0.0007506306661525741,0.0008631110598798841
653,0.00047628545435145496,0.0006639436964178458,0.005088036437518895,14.006312227249145,0.0009290419839089737,0.008485580189153552,0.0007874653034377843,0.0006247457640711218,0.000540609288145788,0.0006742788420524449,0.0007122767361579463,0.0008326751092681661,0.0006091898656450212,0.0005848285742104054,0.0007231042807688936,0.0017196361091919245,0.01566560985520482,0.001757802814245224,0.0008107763744192198,0.0014256536320317538
654,0.0016052956169005485,0.001328574836952612,0.004822508338838816,20.31554756164551,0.002979205339215696,0.03394242078065872,0.0027491083252243697,0.003010109264869243,0.0021231298916973176,0.0030174664105288686,0.0011482275207526983,0.0032641612575389444,0.0027761065284721553,0.0025249838596209883,0.0030513129429891707,0.0034783552866429093,0.024629084020853044,0.0022419980377890174,0.001350386766716838,0.004486443498171866
655,0.001737416267860681,0.0011793468205723912,0.01009362586773932,23.507031154632568,0.0019328964815940707,0.028618962038308382,0.0025373014388605955,0.0025651780073530973,0.0022182642947882417,0.002586732199415565,0.0015433551219757647,0.0017757908732164652,0.002212246845010668,0.0011725590622518212,0.0018841880664695054,0.001466768071986735,0.03482913933694363,0.0007505092566134409,0.0006445177685236559,0.005059518129564821
656,0.0017317553341854365,0.0008362969063455239,0.0018575523339677603,12.919748973846435,0.001219640451017767,0.013156393496319651,0.0009596249554306268,0.00142593975760974,0.0006546830583829433,0.0011319973389618098,0.0007331904460443183,0.001111517334356904,0.0007618877833010628,0.0009018535696668551,0.0008509233011864126,0.0032100096344947816,0.04318144880235195,0.003910070075653494,0.0024813424330204724,1.508699679374695
657,0.0016356696840375661,0.0007587324042106047,0.0013000868610106408,9.774506378173829,0.0006316405546385795,0.010079005500301719,0.0006050970987416804,0.0010799912153743208,0.0003938570051104762,0.0009656989568611607,0.0005148414027644322,0.0006111509632319212,0.00044845106313005093,0.00017871867021312937,0.0003524717394611798,0.0025923335226252678,1.434716659784317,0.0017804258735850454,0.0019168379658367485,0.0021376758348196747
658,0.00023351501586148517,0.00014459504163824024,0.0010479002201464027,4.9145784139633175,0.00032182191644096746,0.0023478286573663356,0.0001602063035534229,0.0002946274064015597,0.00018221507489215582,0.00026276690477970986,0.00017516230800538324,0.00022106694523245097,0.00010795653761306312,0.00010366848364355974,0.00015230069839162753,0.0024515796802006664,0.004310632590204477,0.002129080949816853,0.0015836730541195722,0.0008449499757261947
659,0.0034742126939818264,0.0017735131317749623,0.003266909962985665,10.900241899490357,0.00449424940161407,0.02102493904531002,0.0015352361893747003,0.006215736805461347,0.0012086152331903578,0.002793050487525761,0.0018809633911587298,0.002449573192279786,0.001302505482453853,0.0012455292802769692,0.002136487781535834,0.021296918112784623,2.4355132460594175,0.04701718389987945,0.6563538879156112,0.9601799011230469
660,0.0010305002448149027,0.001312782004242763,0.003927422733977437,12.907133483886719,0.0010271409933920949,0.013170119095593692,0.0015566484420560301,0.0026235966943204403,0.0006614472164073959,0.002726398280356079,0.0013644839986227454,0.0015987322898581625,0.0014037450426258146,0.0006522711744764819,0.001096369099104777,2.90181679725647,0.06951503418385982,0.014635864971205592,0.0008114931202726439,0.002532048604916781
661,0.0016647115233354272,0.001660312304738909,0.00884154923260212,18.18067150115967,0.0018901910632848741,0.03989868238568306,0.0017531877208966761,0.003161669324617833,0.0016815336304716766,0.0030239946325309576,0.0019277871178928763,0.0023094312986359,0.0018145733163692057,0.0021249228389933704,0.0014502940292004495,0.002614152256865054,0.02211345126852393,0.008225218812003733,0.008349679596722125,0.2762096405029297
662,0.00026948905870085584,0.00025233930500689894,0.0009454707760596648,15.648917055130005,0.0003400574700208381,0.007044095429591835,0.0004350261704530567,0.00043880010343855247,0.00029812360298819845,0.0005079986876808107,0.00021015034071751872,0.00042550521320663395,0.0002188784994359594,0.00018136994040105492,0.0002274124955874868,0.0013323198072612288,0.012521033920347691,0.002977100154384971,0.0006666596949798986,0.001255618006689474
663,0.00017087362066376955,0.00023582628055009993,0.0008839164045639337,7.567897939682007,0.0003413008569623344,0.002567362179979682,0.00031204825208988043,0.000473970448365435,0.0001999137006350793,0.00043205303518334404,0.0001735537160129752,0.00021169630344957115,0.0001586351892910898,0.00015611564522259868,0.000219994113285793,0.0009733122540637851,0.004461661167442799,0.0009062646859092638,0.00047940919466782367,0.0014750473434105515
664,0.0003340606883284636,0.0005211406532907858,0.0012271777784917503,6.356062340736389,0.00045284600346349183,0.005891878646798432,0.0005802272062283009,0.0008884370879968629,0.00045096354006091133,0.000672179798129946,0.00022481883570435457,0.0005349187704268843,0.00045666048536077144,0.0002486150217009708,0.0003682694383314811,0.002062519919127226,1.2093107163906098,0.0009001546306535602,0.0005367871694033965,0.0013759351044427604
665,0.0024870520457625387,0.0015078231401275844,9.146756744384765,2.856016218662262,0.002302128775045276,0.00949540794827044,0.0014336352061945945,0.0007880409946665168,0.0017332071030978114,0.0014535252354107798,0.001419512409484014,0.0019513481413014234,0.00226201752666384,0.00915877902880311,0.006280051684007049,0.013583470415323973,0.0047992069739848375,0.014137281151488424,0.947610291838646,0.003811663144733757
666,0.00010230166517430917,0.00013246342714410276,0.008629991766065359,3.033420741558075,0.2642314001917839,0.002598206582479179,0.0002664932660991326,9.766669900272973e-05,9.536221332382411e-05,0.00011180466244695709,0.00010793998153530992,8.80403138580732e-05,0.00017087068481487223,0.00010330343466193882,0.000194715237012133,0.0063296775566414,0.0032794364262372262,0.0007501989603042604,0.004113153158687055,0.026377703994512558
667,0.0006092803319916129,0.0011551443429198116,0.018283252604305744,4.543957138061524,0.002956772595643997,0.007808913756161928,0.0009810370102059096,0.00036646156077040364,0.000539965002099052,0.0005852015892742202,0.00044889100099680944,0.00032349956745747477,0.000828475135494955,0.0003483717970084399,0.00032381412456743424,7.69880051612854,0.050754543580114844,0.053814991191029546,0.1583290472626686,1.4054797291755676
668,0.0006891484168590978,0.0004450360778719187,9.845452785491943,4.606068778038025,0.0007399404799798504,0.003197802882641554,0.0015386890037916601,0.0007422629132634029,0.0006050061143469066,0.0007027351792203262,0.0005867224012035876,0.0015020739287137986,0.0013766944815870377,0.000890762874041684,0.0009662571421358735,0.01169583946466446,0.0060968879144638775,0.0005694318970199674,0.0006902503955643624,0.002294410497415811
669,0.008454346610233188,0.01007593278773129,0.08957105875015259,17.319951915740965,0.013823874341323972,0.05347966011613607,0.009077017055824399,0.009185349522158505,0.007032663398422301,0.010042222123593092,0.005153622617945075,0.007391913561150432,0.0065905830124393106,0.0037564778467640285,0.0039275675546377896,0.15398255288600923,0.054165986552834514,0.08277225755155086,9.035184764862061,0.610523772239685
670,0.005320551898330451,0.010142613155767323,0.005893273069523275,9.411527347564697,0.008824110077694059,0.040996976755559446,0.014990170719102025,0.005344616202637553,0.004503792407922447,0.006087970104999841,0.008669381448999047,0.003022672492079437,0.003062069183215499,0.0023389044334180655,0.0024761255364865063,3.445770251750946,0.051080811955034736,0.11932685971260071,7.000361108779908,1.145205157995224
671,0.0027715092757716773,0.005846946244128049,0.011387788597494364,0.03662348687648773,0.0033389167743735015,0.0060742761008441455,0.004396889288909733,0.0030374246649444102,0.003044899564702064,0.0033257641713134944,0.005044421693310141,0.004983479529619217,0.003792766493279487,0.0034179182606749237,0.001227116771042347,0.03173043578863144,0.0030944037484005094,9.922284364700317,7.3220807075500485,0.06831301227211953
672,0.0009639422030886635,0.0006078312871977687,0.006158224889077246,0.0009156800690107048,0.0003028228806215338,0.0003833166862023064,0.00036811293830396613,0.000384252289950382,0.0003897353686625138,0.0005334796733222902,0.004242279706522823,0.0004686176995164715,0.00027422428247518836,0.0003124072856735438,0.0010082358669023961,0.05668656174093485,0.0020385344745591284,7.727501106262207,0.07759986370801926,0.0056594832800328735
673,0.0013427809928543866,0.0035783897154033186,0.0026830230723135172,4.148578667640686,0.001685975748114288,0.003613850101828575,0.0018280492047779264,0.0017398194991983475,0.0005245106673100963,0.003070900868624449,0.00436779111623764,0.0012315810832660647,0.0008827140176435933,0.0006903190369484946,0.0009602044126950205,0.05176098570227623,0.006455803383141756,25.357303619384766,0.004553021630272269,0.00965116540901363
674,0.015131795080378652,0.011023401189595461,0.005820801062509417,19.45111780166626,0.009733784850686789,0.09466883465647698,0.02083387626335025,0.015375048154965043,0.006082754093222321,0.02079389598220587,0.007353178528137506,0.011153106251731515,0.007790612545795739,0.005239591933786869,0.0065892177633941175,0.06187826413661242,0.05554073993116617,0.005727554787881672,8.327966833114624,0.050611063465476044
675,0.00058013093075715,0.0010823733638972044,0.17229900062084197,7.963430047035217,0.0016275456757284701,0.015439064987003804,0.0032634957460686564,0.0010245583427604288,0.001018060528440401,0.0007481766137061641,0.0011183271650224923,0.0008055416896240787,0.0019095478812232614,0.005729858670383692,0.0005369188031181694,0.007007992453873158,0.01683478243649006,0.22839893624186516,0.0050638034939765935,0.001603086304385215
676,0.0005465936555992812,0.0007434160128468648,0.017072252091020347,10.455691814422607,0.0016414709913078695,0.014504629466682673,0.0016260439762845636,0.000846161087974906,0.0009372540953336284,0.0007133525243261829,0.0009300042875111103,0.0009031472174683586,0.0008177160925697535,0.0013560727704316378,0.0006779723480576649,0.28765969574451444,0.03752122167497873,0.0018641560978721826,0.011789588071405888,0.0043703945586457855
677,9.063877951120958e-05,0.00010267772231600248,0.0011263046180829406,0.0005157196370419115,0.00015414587032864803,0.0007105612690793351,6.396800636139232e-05,6.595388476853259e-05,4.6184519851522056e-05,9.819191764108837e-05,0.0003587761515518651,6.759201060049235e-05,9.851530849118717e-05,6.705129635520281e-05,7.18707397027174e-05,0.08491922952234746,1.814819586277008,0.005198752554133534,0.0005600923526799306,0.0008613193582277745
678,0.0003518427460221574,0.00018158122984459626,0.012362159322947264,4.1090699434280396,0.0003357830632012337,0.00642579086124897,0.0003855331102386117,0.00014856492198305206,0.0001621534625883214,0.00024335478810826318,0.0010241095500532539,0.00013720374772674404,0.00024245551685453393,0.00023044297922751868,0.00014309771286207253,0.0026174266007728876,0.00436576649080962,0.002723693090956658,0.00721117143984884,0.0011779783118981868
679,0.00044192063505761326,0.00023571900019305763,3.013468253612518,4.064777970314026,0.0005698651162674651,0.0030406762496568264,0.00040819875430315734,0.0005554930772632362,0.0005883438599994407,0.0009120095404796302,0.0004419948279974051,0.000845244323136285,0.0022148991469293834,0.001914240629412234,0.0036594694131053987,0.0021531632519327104,0.0028835956007242204,0.0016513663635123522,0.0012051303463522344,0.001053045119624585
