,n_counts
2419,230.0
2420,659.0
2421,253.0
2422,1434.0
2423,1032.0
2424,1302.0
2425,497.0
2426,978.0
2427,757.0
2428,361.0
2429,98.0
2430,192.0
2431,621.0
2432,1687.0
2433,782.0
2434,1583.0
2435,933.0
2436,167.0
2438,919.0
2439,548.0
2440,1157.0
2441,363.0
2442,128.0
2443,1354.0
2444,1355.0
2445,1914.0
2446,1161.0
2447,562.0
2448,1049.0
2449,1960.0
2450,443.0
2451,770.0
2452,88.0
2453,325.0
2454,682.0
2456,94.0
2459,223.0
2460,809.0
2461,887.0
2463,659.0
2464,576.0
2465,536.0
2466,614.0
2469,81.0
2470,870.0
2471,1354.0
2472,1694.0
2473,749.0
2474,968.0
2475,849.0
2476,1193.0
2477,891.0
2478,1058.0
2479,784.0
2480,859.0
2481,112.0
2482,834.0
2483,452.0
2484,246.0
2485,1087.0
2486,200.0
2487,81.0
2488,747.0
2489,1009.0
2490,1341.0
2491,445.0
2492,653.0
2493,760.0
2495,666.0
2496,1072.0
2497,1354.0
2498,439.0
2500,426.0
2501,2214.0
2502,992.0
2503,1140.0
2504,136.0
2505,61.0
2507,513.0
2508,786.0
2509,1246.0
2510,432.0
2511,629.0
2512,1739.0
2513,944.0
2514,800.0
2515,1147.0
2516,534.0
2517,379.0
2518,135.0
2519,581.0
2520,408.0
2521,918.0
2522,532.0
2523,266.0
2527,359.0
2528,916.0
2529,1233.0
2530,1089.0
2531,606.0
2532,1375.0
2533,126.0
2534,201.0
2535,377.0
2537,892.0
2538,1237.0
2539,433.0
2540,1141.0
2541,684.0
2542,1154.0
2543,313.0
2544,1582.0
2545,408.0
2546,1255.0
2547,599.0
2548,1671.0
2549,556.0
2550,845.0
2551,390.0
2552,1470.0
2553,336.0
2554,236.0
2555,162.0
2556,375.0
2557,414.0
2558,647.0
2559,1310.0
2560,1660.0
2561,259.0
2562,542.0
2563,346.0
2564,811.0
2565,937.0
2566,554.0
2567,1082.0
2568,1847.0
2569,905.0
2570,1433.0
2571,1259.0
2574,134.0
2575,460.0
2576,422.0
2577,364.0
2578,995.0
2579,610.0
2580,802.0
2581,1109.0
2582,499.0
2583,655.0
2584,706.0
2586,301.0
2589,586.0
2594,585.0
2595,896.0
2596,706.0
2597,273.0
2598,1165.0
2599,955.0
2600,607.0
2601,1051.0
2602,342.0
2603,211.0
2604,735.0
2605,975.0
2606,515.0
2607,331.0
2608,764.0
2609,219.0
2610,645.0
2611,893.0
2612,375.0
2613,476.0
2614,705.0
2615,550.0
2616,1352.0
2617,220.0
2619,390.0
2621,841.0
2622,169.0
2623,1956.0
2624,896.0
2625,1840.0
2626,991.0
2627,755.0
2628,393.0
2629,112.0
2630,336.0
2631,869.0
2632,1540.0
2633,623.0
2634,573.0
2635,1913.0
2636,815.0
2637,775.0
2638,68.0
2639,436.0
2641,656.0
2642,709.0
2643,1581.0
2644,588.0
2645,868.0
2646,1331.0
2647,487.0
2648,364.0
2649,525.0
2650,580.0
2652,435.0
2653,445.0
2654,234.0
2655,867.0
2657,142.0
2660,267.0
2661,1687.0
2662,847.0
2663,293.0
2664,751.0
2665,220.0
2666,423.0
2667,322.0
2668,185.0
2669,600.0
2670,1468.0
2671,748.0
2672,751.0
2673,1490.0
2674,239.0
2675,410.0
2677,1162.0
2678,1199.0
2679,177.0
2680,363.0
2681,569.0
2682,1584.0
2683,926.0
2685,46.0
2686,307.0
2687,1217.0
2688,857.0
2690,1600.0
2691,1580.0
2692,1316.0
2693,957.0
2694,95.0
2695,192.0
2696,467.0
2697,186.0
2698,346.0
2699,1121.0
2700,790.0
2701,884.0
2702,194.0
2703,854.0
2704,141.0
2706,143.0
2707,629.0
2709,968.0
2710,1957.0
2711,1012.0
2712,1317.0
2713,443.0
2714,2384.0
2715,659.0
2718,265.0
2721,313.0
2722,268.0
2725,606.0
2726,414.0
2727,321.0
2728,687.0
2729,1389.0
2730,810.0
2731,1053.0
2732,505.0
2733,584.0
2734,535.0
2735,645.0
2736,622.0
2737,1304.0
2738,1233.0
2739,209.0
2740,821.0
2741,1748.0
2742,2230.0
2743,450.0
2744,493.0
2745,1072.0
2746,1168.0
2747,557.0
2749,713.0
2750,340.0
2751,663.0
2752,1962.0
2753,1540.0
2754,313.0
2755,1690.0
2756,1244.0
2757,874.0
2759,1277.0
2760,897.0
2761,459.0
2762,273.0
2763,1501.0
2764,1036.0
2765,352.0
2766,1035.0
2767,171.0
2768,906.0
2770,235.0
2771,390.0
2772,1417.0
2773,800.0
2774,2515.0
2775,346.0
2776,1195.0
2777,1176.0
2778,1351.0
2779,1646.0
2780,256.0
2781,469.0
2782,362.0
2783,730.0
2788,707.0
2789,869.0
2790,1032.0
2791,1026.0
2792,1094.0
2793,620.0
2795,511.0
2796,66.0
2798,836.0
2799,1200.0
2800,929.0
2801,904.0
2802,791.0
2803,1444.0
2804,1068.0
2805,838.0
2806,306.0
2807,677.0
2808,58.0
2809,806.0
2810,401.0
2812,705.0
2813,452.0
2814,1414.0
2815,601.0
2816,129.0
2818,548.0
2819,333.0
2820,851.0
2821,865.0
2822,575.0
2823,1003.0
2824,771.0
2825,379.0
2827,1558.0
2828,1110.0
2830,1187.0
2831,1025.0
2832,457.0
2834,641.0
2835,732.0
2836,302.0
2837,1051.0
2839,1325.0
2840,748.0
2841,1252.0
2842,305.0
2844,206.0
2845,457.0
2846,577.0
2847,195.0
2849,1153.0
2850,412.0
2851,867.0
2853,644.0
2854,1523.0
2855,609.0
2856,886.0
2859,319.0
2860,1170.0
2861,318.0
2862,642.0
2863,718.0
2864,491.0
2865,1237.0
2866,1569.0
2867,629.0
2868,566.0
2869,324.0
2870,610.0
2871,445.0
2872,195.0
2873,493.0
2874,1419.0
2875,276.0
2878,179.0
2879,397.0
2880,173.0
2881,465.0
2882,303.0
2883,745.0
2885,169.0
2887,146.0
2888,816.0
2889,506.0
2890,412.0
2891,662.0
2892,838.0
2893,195.0
2894,418.0
2895,770.0
2897,289.0
2898,733.0
2899,434.0
2900,877.0
2901,880.0
2902,378.0
2903,693.0
2904,177.0
2905,248.0
2908,872.0
2909,54.0
2910,460.0
2911,1682.0
2912,1011.0
2913,1614.0
2914,363.0
2915,442.0
2916,324.0
2917,217.0
2918,572.0
2920,1144.0
2921,450.0
2922,228.0
2923,971.0
2924,201.0
2925,1332.0
2926,642.0
2927,615.0
2928,98.0
2929,372.0
2930,274.0
2931,218.0
2932,411.0
2933,1443.0
2934,1123.0
2935,37.0
2936,483.0
2937,409.0
2938,1152.0
2939,1514.0
2940,224.0
2941,281.0
2943,1121.0
2945,191.0
2947,181.0
2949,662.0
2950,1218.0
2951,1469.0
2952,299.0
2954,225.0
2955,316.0
2958,187.0
2960,889.0
2961,75.0
2962,320.0
2963,508.0
2966,1504.0
2967,970.0
2968,219.0
2969,3020.0
2970,254.0
2971,465.0
2973,925.0
2975,94.0
2977,91.0
2978,596.0
2980,218.0
2981,488.0
2982,1133.0
2983,437.0
2984,471.0
2985,898.0
2986,929.0
2987,1757.0
2988,253.0
2989,614.0
2990,1013.0
2991,1984.0
2993,661.0
2994,925.0
2995,95.0
2996,331.0
2998,590.0
3000,512.0
3001,2027.0
3006,654.0
3007,1062.0
3008,981.0
3009,722.0
3010,518.0
3011,132.0
3012,373.0
3013,1274.0
3014,35.0
3016,114.0
3017,228.0
3019,429.0
3020,87.0
3022,623.0
3023,1081.0
3024,1941.0
3025,424.0
3026,902.0
3027,799.0
3030,332.0
3032,1088.0
3033,502.0
3034,107.0
3035,149.0
3036,1010.0
3037,868.0
3038,443.0
3039,662.0
3040,419.0
3041,349.0
3042,1702.0
3044,175.0
3045,485.0
3046,1000.0
3047,1582.0
3048,308.0
3049,526.0
3051,412.0
3052,329.0
3053,252.0
3054,500.0
3056,332.0
3057,408.0
3059,267.0
3060,64.0
3061,98.0
3062,406.0
3063,634.0
3064,313.0
3066,256.0
3067,279.0
3069,22.0
3070,722.0
3071,131.0
3076,69.0
3077,2108.0
3078,2095.0
3079,2477.0
3080,4214.0
3081,5350.0
3082,6765.0
3083,6549.0
3084,3454.0
3085,2034.0
3086,3846.0
3087,2171.0
3088,3258.0
3089,2020.0
3090,3564.0
3091,3719.0
3092,4597.0
3093,3986.0
3094,3401.0
3095,3819.0
3096,1847.0
3097,3880.0
3098,3065.0
3099,4195.0
3100,2628.0
3101,4664.0
3102,1967.0
3103,161.0
3105,777.0
3106,1090.0
3107,158.0
3108,396.0
3109,336.0
3116,464.0
3117,118.0
3122,535.0
3123,392.0
3124,456.0
3125,586.0
3126,1023.0
3127,756.0
